df_hash,22ZHK4.GW7WJ2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.045F
person_label,V148
date_time_start,2026-06-08_17-32-22.778000_+03
date_time_start_unix,1780921942.778
date_time_end,2026-06-08_17-42-05.310000_+03
length_difference_noticed,no

time,acc_mag
459.638,1.075
459.668,1.076
459.698,1.079
459.728,1.081
459.758,1.078
459.788,1.075
459.818,1.073
459.848,1.074
459.878,1.077
459.908,1.079
459.938,1.078
459.968,1.077
459.998,1.075
460.028,1.077
460.058,1.070
460.088,1.073
460.118,1.078
460.148,1.072
460.178,1.080
460.208,1.078
460.238,1.074
460.268,1.067
460.298,1.073
460.328,1.076
460.358,1.078
460.388,1.079
460.418,1.077
460.448,1.073
460.478,1.072
460.508,1.078
460.538,1.073
460.568,1.075
460.598,1.081
460.628,1.080
460.658,1.078
460.688,1.082
460.718,1.087
460.748,1.073
460.778,1.081
460.808,1.084
460.838,1.085
460.868,1.078
460.898,1.070
460.928,1.084
460.958,1.087
460.988,1.082
461.018,1.089
461.048,1.081
461.078,1.073
461.108,1.084
461.138,1.069
461.168,1.089
461.198,1.080
461.228,1.082
461.258,1.086
461.288,1.100
461.318,1.093
461.348,1.089
461.378,1.087
461.408,1.091
461.438,1.087
461.468,1.074
461.498,1.092
461.528,1.090
461.558,1.080
461.588,1.081
461.618,1.085
461.648,1.081
461.678,1.087
461.708,1.084
461.738,1.083
461.768,1.083
461.798,1.089
461.828,1.094
461.858,1.099
461.888,1.087
461.918,1.115
461.948,1.125
461.978,1.121
462.008,1.158
462.038,1.166
462.068,1.115
462.098,1.088
462.128,1.032
462.158,1.015
462.188,1.007
462.218,1.038
462.248,1.057
462.278,1.070
462.308,1.070
462.338,1.098
462.368,1.125
462.398,1.133
462.428,1.153
462.458,1.168
462.488,1.158
462.518,1.129
462.548,1.104
462.578,1.068
462.608,1.028
462.638,0.994
462.668,0.974
462.698,0.964
462.728,0.982
462.758,0.968
462.788,0.948
462.818,1.028
462.848,1.038
462.878,1.048
462.908,1.049
462.938,1.065
462.968,1.085
462.998,1.095
463.028,1.092
463.058,1.102
463.088,1.090
463.118,1.094
463.148,1.100
463.178,1.103
463.208,1.099
463.238,1.091
463.268,1.068
463.298,1.058
463.328,1.049
463.358,1.044
463.388,1.060
463.418,1.066
463.448,1.082
463.478,1.082
463.508,1.076
463.538,1.082
463.568,1.069
463.598,1.062
463.628,1.070
463.658,1.062
463.688,1.066
463.718,1.063
463.748,1.064
463.778,1.066
463.808,1.067
463.838,1.074
463.868,1.068
463.898,1.073
463.928,1.073
463.958,1.058
463.988,1.064
464.018,1.069
464.048,1.063
464.078,1.073
464.108,1.073
464.138,1.070
464.168,1.064
464.198,1.062
464.228,1.062
464.258,1.062
464.288,1.065
464.318,1.063
464.348,1.066
464.378,1.074
464.408,1.068
464.438,1.072
464.468,1.068
464.498,1.071
464.528,1.065
464.558,1.067
464.588,1.071
464.618,1.069
464.648,1.070
464.678,1.072
464.708,1.068
464.738,1.069
464.768,1.067
464.798,1.064
464.828,1.067
464.858,1.061
464.888,1.063
464.918,1.070
464.948,1.066
464.978,1.078
465.008,1.075
465.038,1.068
465.068,1.064
465.098,1.064
465.128,1.068
465.158,1.079
465.188,1.078
465.218,1.079
465.248,1.095
465.278,1.080
465.308,1.072
465.338,1.104
465.368,1.098
465.398,1.094
465.428,1.087
465.458,1.065
465.488,1.038
465.518,1.045
465.548,1.029
465.578,1.028
465.608,1.028
465.638,1.027
465.668,1.033
465.698,1.038
465.728,1.051
465.758,1.056
465.788,1.073
465.818,1.071
465.848,1.067
465.878,1.063
465.908,1.064
465.938,1.065
465.968,1.060
465.998,1.064
466.028,1.064
466.058,1.065
466.088,1.071
466.118,1.068
466.148,1.071
466.178,1.083
466.208,1.092
466.238,1.081
466.268,1.074
466.298,1.075
466.328,1.072
466.358,1.080
466.388,1.069
466.418,1.080
466.448,1.074
466.478,1.068
466.508,1.072
466.538,1.068
466.568,1.068
466.598,1.066
466.628,1.068
466.658,1.073
466.688,1.075
466.718,1.068
466.748,1.074
466.778,1.087
466.808,1.091
466.838,1.078
466.868,1.078
466.898,1.064
466.928,1.062
466.958,1.057
466.988,1.064
467.018,1.067
467.048,1.069
467.078,1.077
467.108,1.082
467.138,1.079
467.168,1.086
467.198,1.094
467.228,1.090
467.258,1.078
467.288,1.064
467.318,1.061
467.348,1.055
467.378,1.062
467.408,1.061
467.438,1.059
467.468,1.051
467.498,1.052
467.528,1.075
467.558,1.084
467.588,1.082
467.618,1.077
467.648,1.070
467.678,1.062
467.708,1.048
467.738,1.050
467.768,1.046
467.798,1.046
467.828,1.053
467.858,1.057
467.888,1.071
467.918,1.073
467.948,1.070
467.978,1.074
468.008,1.071
468.038,1.068
468.068,1.068
468.098,1.069
468.128,1.070
468.158,1.066
468.188,1.066
468.218,1.063
468.248,1.068
468.278,1.073
468.308,1.077
468.338,1.071
468.368,1.071
468.398,1.064
468.428,1.067
468.458,1.064
468.488,1.060
468.518,1.053
468.548,1.063
468.578,1.077
468.608,1.080
468.638,1.073
468.668,1.066
468.698,1.063
468.728,1.070
468.758,1.059
468.788,1.062
468.818,1.064
468.848,1.070
468.878,1.082
468.908,1.077
468.938,1.073
468.968,1.072
468.998,1.070
469.028,1.070
469.058,1.069
469.088,1.069
469.118,1.072
469.148,1.070
469.178,1.070
469.208,1.065
469.238,1.064
469.268,1.066
469.298,1.064
469.328,1.066
469.358,1.071
469.388,1.066
469.418,1.065
469.448,1.069
469.478,1.065
469.508,1.071
469.538,1.067
469.568,1.066
469.598,1.067
469.628,1.065
469.658,1.067
469.688,1.075
469.718,1.075
469.748,1.074
469.778,1.077
469.808,1.074
469.838,1.071
469.868,1.066
469.898,1.071
469.928,1.066
469.958,1.066
469.988,1.069
470.018,1.075
470.048,1.066
470.078,1.071
470.108,1.075
470.138,1.074
470.168,1.069
470.198,1.069
470.228,1.068
470.258,1.069
470.288,1.072
470.318,1.071
470.348,1.074
470.378,1.066
470.408,1.074
470.438,1.068
470.468,1.070
470.498,1.077
470.528,1.062
470.558,1.086
470.588,1.110
470.618,1.100
470.648,1.071
470.678,1.067
470.708,1.076
470.738,1.086
470.768,1.069
470.798,1.061
470.828,1.065
470.858,1.069
470.888,1.062
470.918,1.055
470.948,1.043
470.978,1.046
471.008,1.055
471.038,1.078
471.068,1.074
471.098,1.064
471.128,1.059
471.158,1.074
471.188,1.062
471.218,1.075
471.248,1.067
471.278,1.056
471.308,1.072
471.338,1.070
471.368,1.071
471.398,1.079
471.428,1.104
471.458,1.110
471.488,1.106
471.518,1.096
471.548,1.076
471.578,1.055
471.608,1.041
471.638,1.045
471.668,1.057
471.698,1.081
471.728,1.081
471.758,1.076
471.788,1.084
471.818,1.084
471.848,1.082
471.878,1.079
471.908,1.062
471.938,1.072
471.968,1.064
471.998,1.066
472.028,1.072
472.058,1.069
472.088,1.069
472.118,1.064
472.148,1.065
472.178,1.072
472.208,1.067
472.238,1.073
472.268,1.077
472.298,1.069
472.328,1.074
472.358,1.072
472.388,1.075
472.418,1.075
472.448,1.072
472.478,1.076
472.508,1.077
472.538,1.076
472.568,1.072
472.598,1.076
472.628,1.073
472.658,1.071
472.688,1.075
472.718,1.077
472.748,1.066
472.778,1.066
472.808,1.067
472.838,1.066
472.868,1.072
472.898,1.077
472.928,1.078
472.958,1.075
472.988,1.069
473.018,1.069
473.048,1.071
473.078,1.074
473.108,1.071
473.138,1.069
473.168,1.071
473.198,1.070
473.228,1.062
473.258,1.063
473.288,1.082
473.318,1.078
473.348,1.080
473.378,1.076
473.408,1.074
473.438,1.081
473.468,1.075
473.498,1.060
473.528,1.071
473.558,1.067
473.588,1.059
473.618,1.073
473.648,1.080
473.678,1.083
473.708,1.084
473.738,1.065
473.768,1.074
473.798,1.074
473.828,1.076
473.858,1.067
473.888,1.081
473.918,1.076
473.948,1.068
473.978,1.071
474.008,1.062
474.038,1.073
474.068,1.079
474.098,1.087
474.128,1.089
474.158,1.066
474.188,1.076
474.218,1.095
474.248,1.081
474.278,1.086
474.308,1.099
474.338,1.124
474.368,1.125
474.398,1.124
474.428,1.085
474.458,1.065
474.488,1.044
474.518,1.051
474.548,1.057
474.578,1.082
474.608,1.096
474.638,1.073
474.668,1.089
474.698,1.093
474.728,1.055
474.758,1.052
474.788,1.041
474.818,1.051
474.848,1.002
474.878,0.973
474.908,0.979
474.938,1.023
474.968,1.057
474.998,1.090
475.028,1.087
475.058,1.098
475.088,1.084
475.118,1.074
475.148,1.076
475.178,1.084
475.208,1.055
475.238,1.049
475.268,1.071
475.298,1.095
475.328,1.090
475.358,1.083
475.388,1.071
475.418,1.068
475.448,1.062
475.478,1.072
475.508,1.080
475.538,1.085
475.568,1.082
475.598,1.075
475.628,1.084
475.658,1.078
475.688,1.085
475.718,1.092
475.748,1.074
475.778,1.067
475.808,1.073
475.838,1.062
475.868,1.061
475.898,1.066
475.928,1.066
475.958,1.070
475.988,1.084
476.018,1.084
476.048,1.085
476.078,1.086
476.108,1.073
476.138,1.073
476.168,1.059
476.198,1.059
476.228,1.073
476.258,1.066
476.288,1.071
476.318,1.074
476.348,1.068
476.378,1.062
476.408,1.070
476.438,1.080
476.468,1.088
476.498,1.104
476.528,1.107
476.558,1.092
476.588,1.100
476.618,1.111
476.648,1.096
476.678,1.070
476.708,1.052
476.738,1.034
476.768,1.024
476.798,1.042
476.828,1.078
476.858,1.071
476.888,1.067
476.918,1.071
476.948,1.025
476.978,1.006
477.008,1.027
477.038,1.051
477.068,1.053
477.098,1.065
477.128,1.073
477.158,1.076
477.188,1.074
477.218,1.068
477.248,1.067
477.278,1.063
477.308,1.067
477.338,1.070
477.368,1.074
477.398,1.073
477.428,1.081
477.458,1.080
477.488,1.074
477.518,1.078
477.548,1.076
477.578,1.079
477.608,1.073
477.638,1.070
477.668,1.076
477.698,1.074
477.728,1.071
477.758,1.079
477.788,1.080
477.818,1.085
477.848,1.077
477.878,1.071
477.908,1.068
477.938,1.070
477.968,1.071
477.998,1.077
478.028,1.075
478.058,1.075
478.088,1.076
478.118,1.075
478.148,1.067
478.178,1.069
478.208,1.067
478.238,1.078
478.268,1.076
478.298,1.065
478.328,1.070
478.358,1.071
478.388,1.062
478.418,1.059
478.448,1.060
478.478,1.063
478.508,1.072
478.538,1.079
478.568,1.074
478.598,1.081
478.628,1.081
478.658,1.068
478.688,1.062
478.718,1.075
478.748,1.079
478.778,1.073
478.808,1.061
478.838,1.060
478.868,1.071
478.898,1.075
478.928,1.074
478.958,1.070
478.988,1.064
479.018,1.078
479.048,1.073
479.078,1.070
479.108,1.064
479.138,1.072
479.168,1.082
479.198,1.085
479.228,1.081
479.258,1.075
479.288,1.071
479.318,1.073
479.348,1.069
479.378,1.072
479.408,1.076
479.438,1.069
479.468,1.069
479.498,1.075
479.528,1.071
479.558,1.080
479.588,1.080
479.618,1.074
479.648,1.080
479.678,1.072
479.708,1.066
479.738,1.062
479.768,1.072
479.798,1.071
479.828,1.069
479.858,1.073
479.888,1.078
479.918,1.070
479.948,1.064
479.978,1.064
480.008,1.062
480.038,1.071
480.068,1.075
480.098,1.073
480.128,1.077
480.158,1.066
480.188,1.071
480.218,1.080
480.248,1.080
480.278,1.080
480.308,1.067
480.338,1.067
480.368,1.069
480.398,1.076
480.428,1.081
480.458,1.074
480.488,1.075
480.518,1.063
480.548,1.068
480.578,1.074
480.608,1.071
480.638,1.074
480.668,1.063
480.698,1.069
480.728,1.080
480.758,1.084
480.788,1.081
480.818,1.082
480.848,1.070
480.878,1.076
480.908,1.074
480.938,1.071
480.968,1.071
480.998,1.069
481.028,1.064
481.058,1.050
481.088,1.044
481.118,1.029
481.148,1.028
481.178,1.035
481.208,1.060
481.238,1.083
481.268,1.079
481.298,1.077
481.328,1.065
481.358,1.043
481.388,1.051
481.418,1.077
481.448,1.078
481.478,1.106
481.508,1.117
481.538,1.096
481.568,1.104
481.598,1.101
481.628,1.083
481.658,1.092
481.688,1.087
481.718,1.072
481.748,1.070
481.778,1.070
481.808,1.084
481.838,1.100
481.868,1.088
481.898,1.097
481.928,1.079
481.958,1.081
481.988,1.093
482.018,1.091
482.048,1.086
482.078,1.088
482.108,1.084
482.138,1.093
482.168,1.094
482.198,1.088
482.228,1.085
482.258,1.077
482.288,1.081
482.318,1.074
482.348,1.081
482.378,1.075
482.408,1.071
482.438,1.069
482.468,1.070
482.498,1.069
482.528,1.074
482.558,1.077
482.588,1.085
482.618,1.075
482.648,1.066
482.678,1.072
482.708,1.074
482.738,1.083
482.768,1.087
482.798,1.091
482.828,1.085
482.858,1.091
482.888,1.095
482.918,1.096
482.948,1.084
482.978,1.083
483.008,1.083
483.038,1.085
483.068,1.083
483.098,1.082
483.128,1.072
483.158,1.072
483.188,1.075
483.218,1.084
483.248,1.083
483.278,1.083
483.308,1.085
483.338,1.091
483.368,1.097
483.398,1.093
483.428,1.089
483.458,1.124
483.488,1.156
483.518,1.209
483.548,1.273
483.578,1.254
483.608,1.228
483.638,1.196
483.668,1.117
483.698,1.095
483.728,1.032
483.758,0.973
483.788,0.921
483.818,0.915
483.848,0.908
483.878,0.883
483.908,0.912
483.938,0.945
483.968,1.045
483.998,1.064
484.028,1.092
484.058,1.002
484.088,1.027
484.118,1.122
484.148,1.147
484.178,1.146
484.208,1.135
484.238,1.043
484.268,1.012
484.298,1.049
484.328,1.013
484.358,1.040
484.388,1.086
484.418,1.042
484.448,1.106
484.478,1.052
484.508,1.104
484.538,1.074
484.568,1.069
484.598,1.097
484.628,1.068
484.658,1.091
484.688,1.094
484.718,1.062
484.748,1.071
484.778,1.056
484.808,1.081
484.838,1.038
484.868,1.087
484.898,1.070
484.928,1.072
484.958,1.072
484.988,1.076
485.018,1.075
485.048,1.073
485.078,1.087
485.108,1.092
485.138,1.089
485.168,1.091
485.198,1.086
485.228,1.069
485.258,1.075
485.288,1.075
485.318,1.081
485.348,1.065
485.378,1.064
485.408,1.084
485.438,1.082
485.468,1.066
485.498,1.074
485.528,1.068
485.558,1.068
485.588,1.081
485.618,1.062
485.648,1.068
485.678,1.069
485.708,1.067
485.738,1.085
485.768,1.119
485.798,1.104
485.828,1.091
485.858,1.090
485.888,1.071
485.918,1.094
485.948,1.085
485.978,1.065
486.008,1.071
486.038,1.073
486.068,1.065
486.098,1.054
486.128,1.043
486.158,0.994
486.188,1.026
486.218,1.057
486.248,1.027
486.278,1.020
486.308,1.042
486.338,1.057
486.368,1.028
486.398,1.057
486.428,1.061
486.458,1.062
486.488,1.078
486.518,1.085
486.548,1.098
486.578,1.083
486.608,1.090
486.638,1.086
486.668,1.087
486.698,1.072
486.728,1.060
486.758,1.054
486.788,1.055
486.818,1.065
486.848,1.054
486.878,1.064
486.908,1.072
486.938,1.082
486.968,1.085
486.998,1.084
487.028,1.082
487.058,1.062
487.088,1.066
487.118,1.071
487.148,1.078
487.178,1.074
487.208,1.075
487.238,1.083
487.268,1.087
487.298,1.078
487.328,1.081
487.358,1.077
487.388,1.062
487.418,1.063
487.448,1.075
487.478,1.060
487.508,1.062
487.538,1.069
487.568,1.099
487.598,1.109
487.628,1.087
487.658,1.072
487.688,1.057
487.718,1.056
487.748,1.053
487.778,1.069
487.808,1.074
487.838,1.062
487.868,1.067
487.898,1.075
487.928,1.071
487.958,1.056
487.988,1.051
488.018,1.044
488.048,1.037
488.078,1.050
488.108,1.063
488.138,1.061
488.168,1.077
488.198,1.082
488.228,1.079
488.258,1.088
488.288,1.093
488.318,1.084
488.348,1.076
488.378,1.076
488.408,1.071
488.438,1.072
488.468,1.085
488.498,1.080
488.528,1.075
488.558,1.072
488.588,1.067
488.618,1.064
488.648,1.065
488.678,1.066
488.708,1.074
488.738,1.081
488.768,1.085
488.798,1.083
488.828,1.095
488.858,1.099
488.888,1.092
488.918,1.107
488.948,1.078
488.978,1.072
489.008,1.075
489.038,1.066
489.068,1.060
489.098,1.068
489.128,1.065
489.158,1.059
489.188,1.070
489.218,1.065
489.248,1.062
489.278,1.083
489.308,1.086
489.338,1.087
489.368,1.085
489.398,1.060
489.428,1.073
489.458,1.062
489.488,1.068
489.518,1.097
489.548,1.083
489.578,1.087
489.608,1.084
489.638,1.085
489.668,1.073
489.698,1.069
489.728,1.071
489.758,1.068
489.788,1.068
489.818,1.074
489.848,1.084
489.878,1.062
489.908,1.065
489.938,1.078
489.968,1.062
489.998,1.084
490.028,1.081
490.058,1.077
490.088,1.065
490.118,1.067
490.148,1.078
490.178,1.078
490.208,1.078
490.238,1.084
490.268,1.078
490.298,1.077
490.328,1.072
490.358,1.080
490.388,1.071
490.418,1.074
490.448,1.067
490.478,1.071
490.508,1.069
490.538,1.072
490.568,1.077
490.598,1.074
490.628,1.073
490.658,1.076
490.688,1.081
490.718,1.079
490.748,1.069
490.778,1.076
490.808,1.073
490.838,1.076
490.868,1.079
490.898,1.098
490.928,1.095
490.958,1.103
490.988,1.124
491.018,1.109
491.048,1.081
491.078,1.071
491.108,1.045
491.138,1.036
491.168,1.035
491.198,1.047
491.228,1.055
491.258,1.062
491.288,1.062
491.318,1.064
491.348,1.078
491.378,1.067
491.408,1.071
491.438,1.073
491.468,1.068
491.498,1.063
491.528,1.069
491.558,1.068
491.588,1.073
491.618,1.080
491.648,1.065
491.678,1.065
491.708,1.063
491.738,1.075
491.768,1.091
491.798,1.146
491.828,1.211
491.858,1.255
491.888,1.224
491.918,1.165
491.948,1.112
491.978,1.097
492.008,1.065
492.038,1.053
492.068,1.035
492.098,0.991
492.128,0.976
492.158,0.985
492.188,0.958
492.218,0.975
492.248,0.971
492.278,0.997
492.308,0.977
492.338,1.006
492.368,1.021
492.398,0.987
492.428,0.965
492.458,1.002
492.488,1.041
492.518,1.038
492.548,1.046
492.578,1.048
492.608,1.039
492.638,1.035
492.668,1.026
492.698,1.013
492.728,0.982
492.758,1.000
492.788,1.023
492.818,1.051
492.848,1.038
492.878,1.006
492.908,1.014
492.938,1.015
492.968,1.013
492.998,0.995
493.028,1.004
493.058,0.999
493.088,0.994
493.118,0.996
493.148,1.018
493.178,1.018
493.208,1.023
493.238,1.029
493.268,1.018
493.298,1.033
493.328,1.034
493.358,1.017
493.388,1.027
493.418,1.019
493.448,1.022
493.478,1.019
493.508,1.025
493.538,1.021
493.568,1.016
493.598,1.011
493.628,1.027
493.658,1.027
493.688,1.041
493.718,1.018
493.748,1.021
493.778,1.035
493.808,1.011
493.838,0.992
493.868,1.033
493.898,1.023
493.928,1.017
493.958,1.032
493.988,1.016
494.018,1.018
494.048,1.019
494.078,1.007
494.108,1.016
494.138,1.029
494.168,1.019
494.198,1.028
494.228,1.020
494.258,1.017
494.288,1.020
494.318,1.034
494.348,1.022
494.378,1.020
494.408,1.018
494.438,1.029
494.468,1.029
494.498,1.011
494.528,1.016
494.558,1.020
494.588,1.021
494.618,1.015
494.648,1.028
494.678,1.014
494.708,1.018
494.738,1.022
494.768,1.011
494.798,1.020
494.828,1.045
494.858,1.033
494.888,1.015
494.918,1.009
494.948,1.018
494.978,1.023
495.008,1.030
495.038,1.041
495.068,1.035
495.098,1.018
495.128,1.010
495.158,1.025
495.188,0.987
495.218,1.016
495.248,1.056
495.278,1.040
495.308,1.021
495.338,1.009
495.368,1.024
495.398,1.023
495.428,1.017
495.458,1.031
495.488,1.025
495.518,1.019
495.548,1.018
495.578,1.026
495.608,1.027
495.638,1.020
495.668,1.025
495.698,1.019
495.728,1.026
495.758,1.024
495.788,1.021
495.818,1.022
495.848,1.023
495.878,1.020
495.908,1.033
495.938,1.050
495.968,1.063
495.998,1.110
496.028,1.067
496.058,0.985
496.088,1.008
496.118,1.021
496.148,1.026
496.178,1.034
496.208,1.019
496.238,0.998
496.268,0.991
496.298,0.993
496.328,0.984
496.358,1.015
496.388,1.015
496.418,1.011
496.448,1.013
496.478,1.023
496.508,1.005
496.538,0.993
496.568,1.020
496.598,1.026
496.628,1.022
496.658,1.039
496.688,1.045
496.718,0.992
496.748,1.020
496.778,1.052
496.808,1.022
496.838,1.018
496.868,1.002
496.898,1.011
496.928,1.018
496.958,0.994
496.988,1.017
497.018,1.019
497.048,0.982
497.078,0.998
497.108,1.013
497.138,1.030
497.168,1.044
497.198,1.058
497.228,1.047
497.258,1.037
497.288,0.990
497.318,1.004
497.348,1.021
497.378,1.029
497.408,1.031
497.438,1.040
497.468,1.056
497.498,1.006
497.528,1.025
497.558,0.999
497.588,0.986
497.618,1.014
497.648,1.024
497.678,1.034
497.708,1.020
497.738,0.996
497.768,0.994
497.798,1.041
497.828,1.077
497.858,1.032
497.888,1.026
497.918,1.023
497.948,0.985
497.978,1.005
498.008,1.033
498.038,1.052
498.068,1.042
498.098,1.014
498.128,0.987
498.158,1.030
498.188,1.075
498.218,1.047
498.248,0.974
498.278,0.993
498.308,0.988
498.338,0.991
498.368,1.070
498.398,1.108
498.428,1.013
498.458,1.023
498.488,1.028
498.518,1.030
498.548,1.040
498.578,1.042
498.608,1.023
498.638,0.998
498.668,1.025
498.698,1.039
498.728,1.021
498.758,1.021
498.788,1.022
498.818,1.023
498.848,1.034
498.878,1.059
498.908,1.054
498.938,1.028
498.968,1.020
498.998,1.022
499.028,1.014
499.058,1.030
499.088,1.021
499.118,1.030
499.148,1.044
499.178,1.043
499.208,1.038
499.238,1.047
499.268,1.032
499.298,1.040
499.328,1.037
499.358,1.027
499.388,1.024
499.418,1.034
499.448,1.036
499.478,1.035
499.508,1.035
499.538,1.032
499.568,1.028
499.598,1.049
499.628,1.038
499.658,1.033
499.688,1.035
499.718,1.035
499.748,1.032
499.778,1.034
499.808,1.029
499.838,1.012
499.868,1.047
499.898,1.047
499.928,1.018
499.958,1.034
499.988,1.028
500.018,1.035
500.048,1.039
500.078,1.032
500.108,1.034
500.138,1.031
500.168,1.034
500.198,1.038
500.228,1.042
500.258,1.040
500.288,1.031
500.318,1.035
500.348,1.036
500.378,1.031
500.408,1.036
500.438,1.030
500.468,1.027
500.498,1.036
500.528,1.041
500.558,1.031
500.588,1.037
500.618,1.031
500.648,1.027
500.678,1.027
500.708,1.033
500.738,1.028
500.768,1.024
500.798,1.022
500.828,1.034
500.858,1.028
500.888,1.032
500.918,1.028
500.948,1.032
500.978,1.017
501.008,1.030
501.038,1.041
501.068,1.032
501.098,1.028
501.128,1.030
501.158,1.037
501.188,1.037
501.218,1.034
501.248,1.036
501.278,1.040
501.308,1.038
501.338,1.034
501.368,1.041
501.398,1.041
501.428,1.031
501.458,1.026
501.488,1.042
501.518,1.033
501.548,1.029
501.578,1.022
501.608,1.016
501.638,1.022
501.668,1.013
501.698,1.017
501.728,1.030
501.758,1.035
501.788,1.024
501.818,1.024
501.848,1.033
501.878,1.023
501.908,1.022
501.938,1.028
501.968,1.025
501.998,1.025
502.028,1.043
502.058,1.038
502.088,1.042
502.118,1.031
502.148,1.028
502.178,1.034
502.208,1.051
502.238,1.021
502.268,1.013
502.298,1.024
502.328,1.023
502.358,1.007
502.388,1.028
502.418,1.025
502.448,1.028
502.478,1.034
502.508,1.043
502.538,1.047
502.568,1.034
502.598,1.041
502.628,1.035
502.658,1.042
502.688,1.049
502.718,1.045
502.748,1.039
502.778,1.038
502.808,1.038
502.838,1.042
502.868,1.039
502.898,1.044
502.928,1.039
502.958,1.020
502.988,1.026
503.018,1.039
503.048,1.046
503.078,1.052
503.108,1.058
503.138,1.047
503.168,1.025
503.198,1.009
503.228,1.011
503.258,1.023
503.288,1.036
503.318,1.031
503.348,1.049
503.378,1.056
503.408,1.049
503.438,1.050
503.468,1.042
503.498,1.036
503.528,1.035
503.558,1.025
503.588,1.023
503.618,1.022
503.648,1.050
503.678,1.064
503.708,1.058
503.738,1.056
503.768,1.043
503.798,1.045
503.828,1.036
503.858,1.024
503.888,1.002
503.918,1.013
503.948,1.032
503.978,1.031
504.008,1.031
504.038,1.047
504.068,1.060
504.098,1.060
504.128,1.044
504.158,1.035
504.188,1.051
504.218,1.053
504.248,1.037
504.278,1.026
504.308,1.022
504.338,1.039
504.368,1.044
504.398,1.034
504.428,1.042
504.458,1.028
504.488,1.029
504.518,1.030
504.548,1.040
504.578,1.050
504.608,1.046
504.638,1.038
504.668,1.022
504.698,1.034
504.728,1.040
504.758,1.030
504.788,1.035
504.818,1.040
504.848,1.042
504.878,1.039
504.908,1.034
504.938,1.033
504.968,1.038
504.998,1.036
505.028,1.040
505.058,1.034
505.088,1.036
505.118,1.037
505.148,1.035
505.178,1.037
505.208,1.032
505.238,1.039
505.268,1.036
505.298,1.042
505.328,1.034
505.358,1.034
505.388,1.037
505.418,1.042
505.448,1.033
505.478,1.036
505.508,1.040
505.538,1.028
505.568,1.043
505.598,1.039
505.628,1.038
505.658,1.038
505.688,1.039
505.718,1.038
505.748,1.040
505.778,1.040
505.808,1.036
505.838,1.040
505.868,1.036
505.898,1.040
505.928,1.038
505.958,1.038
505.988,1.037
506.018,1.036
506.048,1.041
506.078,1.032
506.108,1.039
506.138,1.037
506.168,1.036
506.198,1.042
506.228,1.036
506.258,1.035
506.288,1.038
506.318,1.037
506.348,1.037
506.378,1.040
506.408,1.040
506.438,1.033
506.468,1.045
506.498,1.039
506.528,1.032
506.558,1.036
506.588,1.034
506.618,1.036
506.648,1.040
506.678,1.039
506.708,1.036
506.738,1.039
506.768,1.034
506.798,1.037
506.828,1.038
506.858,1.037
506.888,1.039
506.918,1.040
506.948,1.033
506.978,1.034
507.008,1.038
507.038,1.036
507.068,1.044
507.098,1.038
507.128,1.035
507.158,1.036
507.188,1.040
507.218,1.038
507.248,1.036
507.278,1.038
507.308,1.035
507.338,1.044
507.368,1.040
507.398,1.032
507.428,1.037
507.458,1.034
507.488,1.036
507.518,1.042
507.548,1.038
507.578,1.033
507.608,1.032
507.638,1.039
507.668,1.040
507.698,1.037
507.728,1.033
507.758,1.037
507.788,1.035
507.818,1.039
507.848,1.040
507.878,1.035
507.908,1.041
507.938,1.040
507.968,1.041
507.998,1.036
508.028,1.036
508.058,1.040
508.088,1.040
508.118,1.037
508.148,1.034
508.178,1.039
508.208,1.034
508.238,1.044
508.268,1.037
508.298,1.038
508.328,1.037
508.358,1.042
508.388,1.036
508.418,1.039
508.448,1.037
508.478,1.037
508.508,1.036
508.538,1.040
508.568,1.038
508.598,1.040
508.628,1.040
508.658,1.034
508.688,1.035
508.718,1.026
508.748,1.037
508.778,1.038
508.808,1.039
508.838,1.012
508.868,1.034
508.898,1.006
508.928,1.028
508.958,1.042
508.988,1.022
509.018,1.027
509.048,1.064
509.078,1.069
509.108,1.064
509.138,1.062
509.168,1.062
509.198,1.047
509.228,1.036
509.258,1.026
509.288,1.046
509.318,1.058
509.348,1.024
509.378,0.984
509.408,0.974
509.438,0.992
509.468,1.053
509.498,1.095
509.528,1.099
509.558,1.068
509.588,1.031
509.618,1.024
509.648,0.997
509.678,0.980
509.708,0.968
509.738,0.964
509.768,1.089
509.798,1.158
509.828,1.059
509.858,1.028
509.888,1.024
509.918,1.019
509.948,0.986
509.978,0.965
510.008,0.974
510.038,1.065
510.068,1.157
510.098,1.068
510.128,1.026
510.158,1.027
510.188,1.050
510.218,1.062
510.248,1.021
510.278,1.019
510.308,1.022
510.338,0.990
510.368,1.033
510.398,1.069
510.428,1.036
510.458,1.045
510.488,1.059
510.518,1.009
510.548,1.075
510.578,1.017
510.608,1.011
510.638,0.987
510.668,1.051
510.698,1.120
510.728,1.108
510.758,1.071
510.788,1.056
510.818,1.056
510.848,0.999
510.878,0.960
510.908,0.897
510.938,0.882
510.968,1.074
510.998,1.210
511.028,1.128
511.058,1.055
511.088,0.981
511.118,0.901
511.148,0.964
511.178,1.085
511.208,1.142
511.238,1.062
511.268,1.034
511.298,0.989
511.328,0.925
511.358,1.012
511.388,1.098
511.418,1.115
511.448,1.060
511.478,1.031
511.508,1.015
