df_hash,22ZHK4.2TBHGE
60.856,32
60.881,160
60.906,248
60.931,305
60.956,353
60.981,399
61.006,437
61.031,452
61.056,447
61.081,435
61.106,432
61.131,438
61.156,445
61.181,439
61.206,417
61.231,383
61.256,346
61.281,308
61.306,267
61.331,217
61.356,161
61.381,105
61.406,57
61.431,12
61.456,-43
61.481,-114
61.506,-180
61.531,-201
61.556,-149
61.581,-30
61.606,111
61.631,228
61.656,299
61.681,344
61.706,390
61.731,443
61.756,483
61.781,490
61.806,468
61.831,444
61.856,440
61.881,452
61.906,460
61.931,446
61.956,416
61.981,381
62.006,348
62.031,309
62.056,257
62.081,196
62.106,142
62.131,99
62.156,59
62.181,11
62.206,-41
62.231,-89
62.256,-126
62.281,-166
62.306,-225
62.331,-294
62.356,-328
62.381,-283
62.406,-152
62.431,20
62.456,173
62.481,277
62.506,343
62.531,406
62.556,478
62.581,543
62.606,580
62.631,587
62.656,580
62.681,580
62.706,589
62.731,596
62.756,592
62.781,573
62.806,545
62.831,510
62.856,469
62.881,423
62.906,372
62.931,319
62.956,262
62.981,205
63.006,152
63.031,101
63.056,47
63.081,-12
63.106,-73
63.131,-126
63.156,-168
63.181,-215
63.206,-281
63.231,-358
63.256,-401
63.281,-366
63.306,-242
63.331,-70
63.356,89
63.381,202
63.406,277
63.431,343
63.456,414
63.481,477
63.506,516
63.531,528
63.556,529
63.581,534
63.606,544
63.631,552
63.656,554
63.681,548
63.706,534
63.731,509
63.756,473
63.781,429
63.806,383
63.831,338
63.856,293
63.881,248
63.906,203
63.931,159
63.956,113
63.981,64
64.006,15
64.031,-26
64.056,-68
64.081,-121
64.106,-190
64.131,-256
64.156,-274
64.181,-212
64.206,-79
64.231,76
64.256,204
64.281,287
64.306,341
64.331,389
64.356,434
64.381,461
64.406,461
64.431,444
64.456,431
64.481,434
64.506,446
64.531,454
64.556,447
64.581,428
64.606,399
64.631,362
64.656,318
64.681,267
64.706,212
64.731,156
64.756,100
64.781,50
64.806,5
64.831,-43
64.856,-106
64.881,-179
64.906,-236
64.931,-237
64.956,-160
64.981,-21
65.006,130
65.031,252
65.056,329
65.081,380
65.106,428
65.131,472
65.156,499
65.181,501
65.206,487
65.231,478
65.256,482
65.281,491
65.306,490
65.331,472
65.356,444
65.381,412
65.406,375
65.431,327
65.456,270
65.481,213
65.506,162
65.531,113
65.556,58
65.581,-4
65.606,-63
65.631,-110
65.656,-153
65.681,-212
65.706,-290
65.731,-355
65.756,-354
65.781,-259
65.806,-94
65.831,80
65.856,216
65.881,303
65.906,368
65.931,438
65.956,508
65.981,559
66.006,579
66.031,580
66.056,577
66.081,581
66.106,585
66.131,581
66.156,570
66.181,552
66.206,528
66.231,494
66.256,449
66.281,398
66.306,345
66.331,291
66.356,232
66.381,172
66.406,115
66.431,62
66.456,8
66.481,-51
66.506,-111
66.531,-162
66.556,-208
66.581,-265
66.606,-338
66.631,-400
66.656,-399
66.681,-304
66.706,-133
66.731,47
66.756,184
66.781,267
66.806,330
66.831,402
66.856,479
66.881,534
66.906,550
66.931,542
66.956,537
66.981,548
67.006,565
67.031,572
67.056,562
67.081,542
67.106,518
67.131,489
67.156,451
67.181,404
67.206,353
67.231,304
67.256,257
67.281,210
67.306,162
67.331,112
67.356,59
67.381,5
67.406,-43
67.431,-86
67.456,-129
67.481,-187
67.506,-260
67.531,-319
67.556,-321
67.581,-238
67.606,-87
67.631,79
67.656,210
67.681,289
67.706,339
67.731,389
67.756,443
67.781,483
67.806,494
67.831,483
67.856,475
67.881,485
67.906,506
67.931,518
67.956,510
67.981,487
68.006,459
68.031,432
68.056,400
68.081,358
68.106,311
68.131,266
68.156,226
68.181,184
68.206,132
68.231,75
68.256,23
68.281,-17
68.306,-59
68.331,-119
68.356,-192
68.381,-245
68.406,-231
68.431,-135
68.456,15
68.481,164
68.506,271
68.531,334
68.556,377
68.581,420
68.606,458
68.631,474
68.656,462
68.681,442
68.706,436
68.731,450
68.756,467
68.781,466
68.806,442
68.831,409
68.856,378
68.881,348
68.906,307
68.931,254
68.956,196
68.981,147
69.006,104
69.031,59
69.056,5
69.081,-49
69.106,-96
69.131,-136
69.156,-188
69.181,-261
69.206,-333
69.231,-354
69.256,-286
69.281,-137
69.306,37
69.331,182
69.356,277
69.381,341
69.406,404
69.431,472
69.456,528
69.481,554
69.506,555
69.531,549
69.556,553
69.581,567
69.606,577
69.631,573
69.656,555
69.681,527
69.706,494
69.731,456
69.756,412
69.781,361
69.806,306
69.831,248
69.856,194
69.881,143
69.906,92
69.931,39
69.956,-14
69.981,-65
70.006,-113
70.031,-167
70.056,-235
70.081,-310
70.106,-355
70.131,-328
70.156,-215
70.181,-49
70.206,109
70.231,222
70.256,291
70.281,346
70.306,409
70.331,473
70.356,514
70.381,522
70.406,512
70.431,506
70.456,515
70.481,533
70.506,543
70.531,536
70.556,512
70.581,479
70.606,442
70.631,404
70.656,366
70.681,325
70.706,280
70.731,233
70.756,188
70.781,144
70.806,98
70.831,48
70.856,-1
70.881,-45
70.906,-83
70.931,-126
70.956,-188
70.981,-255
71.006,-286
71.031,-241
71.056,-117
71.081,43
71.106,180
71.131,265
71.156,312
71.181,354
71.206,402
71.231,442
71.256,454
71.281,443
71.306,434
71.331,445
71.356,469
71.381,486
71.406,482
71.431,463
71.456,443
71.481,424
71.506,395
71.531,353
71.556,302
71.581,255
71.606,214
71.631,175
71.656,133
71.681,90
71.706,49
71.731,6
71.756,-50
71.781,-116
71.806,-163
71.831,-153
71.856,-73
71.881,52
71.906,173
71.931,255
71.956,299
71.981,328
72.006,360
72.031,386
72.056,391
72.081,373
72.106,354
72.131,353
72.156,371
72.181,387
72.206,380
72.231,355
72.256,325
72.281,301
72.306,272
72.331,229
72.356,174
72.381,122
72.406,83
72.431,47
72.456,-6
72.481,-76
72.506,-131
72.531,-130
72.556,-57
72.581,62
72.606,180
72.631,266
72.656,319
72.681,360
72.706,398
72.731,427
72.756,433
72.781,415
72.806,386
72.831,365
72.856,362
72.881,369
72.906,368
72.931,347
72.956,309
72.981,264
73.006,221
73.031,177
73.056,127
73.081,68
73.106,12
73.131,-33
73.156,-72
73.181,-121
73.206,-188
73.231,-251
73.256,-265
73.281,-196
73.306,-56
73.331,105
73.356,235
73.381,319
73.406,379
73.431,443
73.456,513
73.481,568
73.506,591
73.531,587
73.556,573
73.581,566
73.606,566
73.631,566
73.656,561
73.681,550
73.706,530
73.731,500
73.756,458
73.781,406
73.806,351
73.831,295
73.856,238
73.881,182
73.906,129
73.931,75
73.956,16
73.981,-46
74.006,-106
74.031,-159
74.056,-212
74.081,-281
74.106,-365
74.131,-430
74.156,-425
74.181,-322
74.206,-149
74.231,30
74.256,166
74.281,251
74.306,317
74.331,392
74.356,476
74.381,542
74.406,572
74.431,571
74.456,561
74.481,560
74.506,569
74.531,576
74.556,570
74.581,551
74.606,522
74.631,489
74.656,452
74.681,408
74.706,355
74.731,296
74.756,238
74.781,186
74.806,136
74.831,81
74.856,18
74.881,-42
74.906,-93
74.931,-139
74.956,-199
74.981,-277
75.006,-346
75.031,-359
75.056,-281
75.081,-128
75.106,44
75.131,183
75.156,272
75.181,334
75.206,397
75.231,462
75.256,513
75.281,533
75.306,531
75.331,526
75.356,529
75.381,539
75.406,547
75.431,546
75.456,535
75.481,514
75.506,484
75.531,443
75.556,397
75.581,347
75.606,296
75.631,244
75.656,193
75.681,144
75.706,94
75.731,42
75.756,-12
75.781,-63
75.806,-110
75.831,-163
75.856,-231
75.881,-306
75.906,-352
75.931,-325
75.956,-212
75.981,-47
76.006,108
76.031,217
76.056,283
76.081,336
76.106,393
76.131,444
76.156,467
76.181,460
76.206,447
76.231,451
76.256,474
76.281,498
76.306,503
76.331,490
76.356,468
76.381,442
76.406,408
76.431,363
76.456,313
76.481,266
76.506,223
76.531,176
76.556,122
76.581,70
76.606,27
76.631,-13
76.656,-67
76.681,-137
76.706,-191
76.731,-184
76.756,-96
76.781,46
76.806,188
76.831,288
76.856,346
76.881,386
76.906,428
76.931,461
76.956,471
76.981,456
77.006,435
77.031,425
77.056,429
77.081,432
77.106,425
77.131,406
77.156,380
77.181,346
77.206,304
77.231,256
77.256,210
77.281,166
77.306,118
77.331,62
77.356,1
77.381,-49
77.406,-89
77.431,-136
77.456,-202
77.481,-276
77.506,-313
77.531,-270
77.556,-143
77.581,23
77.606,173
77.631,277
77.656,346
77.681,406
77.706,468
77.731,520
77.756,546
77.781,543
77.806,529
77.831,522
77.856,528
77.881,538
77.906,538
77.931,521
77.956,491
77.981,456
78.006,417
78.031,373
78.056,319
78.081,259
78.106,203
78.131,153
78.156,105
78.181,51
78.206,-7
78.231,-64
78.256,-110
78.281,-155
78.306,-215
78.331,-290
78.356,-345
78.381,-334
78.406,-232
78.431,-66
78.456,104
78.481,232
78.506,313
78.531,372
78.556,434
78.581,498
78.606,544
78.631,559
78.656,553
78.681,543
78.706,544
78.731,552
78.756,555
78.781,544
78.806,520
78.831,488
78.856,453
78.881,413
78.906,367
78.931,314
78.956,257
78.981,203
79.006,153
79.031,102
79.056,45
79.081,-18
79.106,-77
79.131,-123
79.156,-167
79.181,-225
79.206,-303
79.231,-369
79.256,-375
79.281,-287
79.306,-125
79.331,52
79.356,189
79.381,272
79.406,326
79.431,382
79.456,445
79.481,493
79.506,511
79.531,502
79.556,490
79.581,492
79.606,509
79.631,526
79.656,529
79.681,514
79.706,488
79.731,456
79.756,421
79.781,380
79.806,335
79.831,288
79.856,242
79.881,198
79.906,150
79.931,97
79.956,44
79.981,-1
80.006,-42
80.031,-91
80.056,-156
80.081,-221
80.106,-246
80.131,-195
80.156,-65
80.181,97
80.206,236
80.231,323
80.256,370
80.281,408
80.306,450
80.331,479
80.356,477
80.381,453
80.406,433
80.431,437
80.456,456
80.481,466
80.506,452
80.531,423
80.556,394
80.581,368
80.606,334
80.631,287
80.656,232
80.681,181
80.706,133
80.731,80
80.756,21
80.781,-32
80.806,-73
80.831,-111
80.856,-166
80.881,-240
80.906,-300
80.931,-295
80.956,-199
80.981,-39
81.006,126
81.031,252
81.056,334
81.081,392
81.106,445
81.131,489
81.156,511
81.181,509
81.206,497
81.231,494
81.256,504
81.281,519
81.306,524
81.331,515
81.356,491
81.381,459
81.406,422
81.431,382
81.456,337
81.481,288
81.506,235
81.531,181
81.556,128
81.581,74
81.606,17
81.631,-38
81.656,-88
81.681,-133
81.706,-184
81.731,-251
81.756,-323
81.781,-362
81.806,-322
81.831,-192
81.856,-11
81.881,156
81.906,269
81.931,335
81.956,389
81.981,451
82.006,513
82.031,549
82.056,552
82.081,538
82.106,532
82.131,542
82.156,557
82.181,565
82.206,557
82.231,537
82.256,505
82.281,465
82.306,421
82.331,374
82.356,326
82.381,272
82.406,214
82.431,159
82.456,110
82.481,64
82.506,12
82.531,-44
82.556,-99
82.581,-145
82.606,-192
82.631,-255
82.656,-325
82.681,-362
82.706,-317
82.731,-180
82.756,3
82.781,168
82.806,274
82.831,336
82.856,390
82.881,453
82.906,508
82.931,533
82.956,527
82.981,511
83.006,508
83.031,519
83.056,531
83.081,533
83.106,523
83.131,504
83.156,476
83.181,437
83.206,390
83.231,343
83.256,298
83.281,254
83.306,206
83.331,154
83.356,102
83.381,51
83.406,1
83.431,-46
83.456,-91
83.481,-140
83.506,-199
83.531,-266
83.556,-311
83.581,-292
83.606,-186
83.631,-19
83.656,148
83.681,266
83.706,329
83.731,371
83.756,417
83.781,462
83.806,484
83.831,475
83.856,455
83.881,453
83.906,471
83.931,490
83.956,493
83.981,480
84.006,463
84.031,444
84.056,414
84.081,368
84.106,314
84.131,266
84.156,223
84.181,175
84.206,117
84.231,61
84.256,18
84.281,-17
84.306,-68
84.331,-139
84.356,-198
84.381,-192
84.406,-97
84.431,54
84.456,200
84.481,297
84.506,348
84.531,380
84.556,412
84.581,434
84.606,433
84.631,409
84.656,383
84.681,372
84.706,377
84.731,385
84.756,381
84.781,364
84.806,334
84.831,297
84.856,255
84.881,210
84.906,163
84.931,109
84.956,51
84.981,-3
85.006,-50
85.031,-94
85.056,-149
85.081,-218
85.106,-277
85.131,-279
85.156,-193
85.181,-38
85.206,129
85.231,255
85.256,329
85.281,381
85.306,441
85.331,507
85.356,552
85.381,560
85.406,544
85.431,533
85.456,538
85.481,549
85.506,546
85.531,526
85.556,497
85.581,470
85.606,436
85.631,387
85.656,324
85.681,259
85.706,202
85.731,148
85.756,86
85.781,15
85.806,-49
85.831,-97
85.856,-139
85.881,-197
85.906,-280
85.931,-358
85.956,-377
85.981,-302
86.006,-148
86.031,26
86.056,172
86.081,269
86.106,339
86.131,406
86.156,475
86.181,531
86.206,558
86.231,558
86.256,548
86.281,546
86.306,555
86.331,565
86.356,564
86.381,545
86.406,510
86.431,468
86.456,423
86.481,374
86.506,319
86.531,261
86.556,205
86.581,157
86.606,111
86.631,61
86.656,3
86.681,-52
86.706,-100
86.731,-146
86.756,-208
86.781,-290
86.806,-363
86.831,-379
86.856,-303
86.881,-154
86.906,13
86.931,146
86.956,233
86.981,297
87.006,365
87.031,434
87.056,485
87.081,503
87.106,498
87.131,492
87.156,498
87.181,515
87.206,529
87.231,532
87.256,521
87.281,499
87.306,469
87.331,434
87.356,395
87.381,354
87.406,310
87.431,266
87.456,222
87.481,180
87.506,134
87.531,84
87.556,35
87.581,-6
87.606,-44
87.631,-92
87.656,-157
87.681,-220
87.706,-237
87.731,-177
87.756,-48
87.781,96
87.806,207
87.831,271
87.856,313
87.881,361
87.906,410
87.931,439
87.956,435
87.981,417
88.006,412
88.031,426
88.056,442
88.081,440
88.106,422
88.131,398
88.156,376
88.181,350
88.206,311
88.231,263
88.256,218
88.281,178
88.306,136
88.331,87
88.356,39
88.381,0
88.406,-32
88.431,-76
88.456,-135
88.481,-185
88.506,-184
88.531,-113
88.556,5
88.581,124
88.606,212
88.631,271
88.656,324
88.681,383
88.706,436
88.731,465
88.756,467
88.781,458
88.806,455
88.831,464
88.856,476
88.881,480
88.906,474
88.931,458
88.956,436
88.981,409
89.006,376
89.031,338
89.056,297
89.081,255
89.106,214
89.131,175
89.156,133
89.181,88
89.206,41
89.231,0
89.256,-33
89.281,-69
89.306,-119
89.331,-182
89.356,-231
89.381,-226
89.406,-152
89.431,-31
89.456,88
89.481,173
89.506,223
89.531,266
89.556,322
89.581,382
89.606,424
89.631,438
89.656,437
89.681,443
89.706,463
89.731,487
89.756,500
89.781,498
89.806,485
89.831,467
89.856,443
89.881,411
89.906,374
89.931,337
89.956,302
89.981,266
90.006,225
90.031,181
90.056,140
90.081,102
90.106,64
90.131,24
90.156,-15
90.181,-52
90.206,-92
90.231,-146
90.256,-212
90.281,-263
90.306,-262
90.331,-191
90.356,-70
90.381,55
90.406,151
90.431,213
90.456,264
90.481,321
90.506,380
90.531,423
90.556,443
90.581,447
90.606,452
90.631,468
90.656,490
90.681,506
90.706,509
90.731,496
90.756,472
90.781,442
90.806,411
90.831,382
90.856,351
90.881,316
90.906,280
90.931,243
90.956,208
90.981,170
91.006,129
91.031,89
91.056,51
91.081,12
91.106,-39
91.131,-105
91.156,-162
91.181,-173
91.206,-116
91.231,-4
91.256,119
91.281,214
91.306,274
91.331,316
91.356,360
91.381,404
91.406,433
91.431,440
91.456,433
91.481,432
91.506,442
91.531,458
91.556,468
91.581,464
91.606,449
91.631,426
91.656,396
91.681,361
91.706,324
91.731,286
91.756,246
91.781,202
91.806,157
91.831,113
91.856,71
91.881,27
91.906,-19
91.931,-63
91.956,-102
91.981,-145
92.006,-201
92.031,-266
92.056,-305
92.081,-277
92.106,-171
92.131,-17
92.156,127
92.181,229
92.206,293
92.231,349
92.256,411
92.281,471
92.306,508
92.331,517
92.356,514
92.381,517
92.406,529
92.431,540
92.456,544
92.481,539
92.506,525
92.531,502
92.556,468
92.581,427
92.606,387
92.631,351
92.656,310
92.681,260
92.706,202
92.731,150
92.756,108
92.781,70
92.806,27
92.831,-22
92.856,-68
92.881,-109
92.906,-155
92.931,-219
92.956,-286
92.981,-313
93.006,-262
93.031,-135
93.056,22
93.081,155
93.106,240
93.131,295
93.156,348
93.181,406
93.206,454
93.231,475
93.256,473
93.281,468
93.306,475
93.331,495
93.356,515
93.381,525
93.406,523
93.431,509
93.456,485
93.481,453
93.506,416
93.531,377
93.556,336
93.581,290
93.606,243
93.631,199
93.656,159
93.681,122
93.706,80
93.731,34
93.756,-9
93.781,-51
93.806,-98
93.831,-159
93.856,-220
93.881,-249
93.906,-210
93.931,-99
93.956,46
93.981,176
94.006,264
94.031,317
94.056,360
94.081,403
94.106,437
94.131,448
94.156,440
94.181,428
94.206,427
94.231,436
94.256,444
94.281,443
94.306,432
94.331,414
94.356,387
94.381,352
94.406,310
94.431,265
94.456,217
94.481,165
94.506,108
94.531,55
94.556,11
94.581,-29
94.606,-82
94.631,-148
94.656,-198
94.681,-189
94.706,-101
94.731,41
94.756,183
94.781,284
94.806,342
94.831,383
94.856,425
94.881,460
94.906,472
94.931,459
94.956,437
94.981,428
95.006,433
95.031,438
95.056,433
95.081,417
95.106,394
95.131,362
95.156,318
95.181,264
95.206,208
95.231,156
95.256,106
95.281,51
95.306,-3
95.331,-53
95.356,-96
95.381,-148
95.406,-218
95.431,-289
95.456,-316
95.481,-261
95.506,-128
95.531,35
95.556,174
95.581,268
95.606,334
95.631,398
95.656,465
95.681,520
95.706,544
95.731,542
95.756,532
95.781,529
95.806,537
95.831,546
95.856,544
95.881,529
95.906,500
95.931,464
95.956,425
95.981,383
96.006,337
96.031,285
96.056,231
96.081,182
96.106,139
96.131,94
96.156,40
96.181,-18
96.206,-73
96.231,-122
96.256,-175
96.281,-242
96.306,-313
96.331,-345
96.356,-299
96.381,-172
96.406,-8
96.431,134
96.456,229
96.481,292
96.506,354
96.531,424
96.556,486
96.581,516
96.606,516
96.631,506
96.656,506
96.681,518
96.706,531
96.731,532
96.756,520
96.781,497
96.806,467
96.831,434
96.856,398
96.881,360
96.906,318
96.931,271
96.956,221
96.981,174
97.006,130
97.031,89
97.056,44
97.081,0
97.106,-41
97.131,-79
97.156,-125
97.181,-189
97.206,-256
97.231,-286
97.256,-244
97.281,-128
97.306,19
97.331,147
97.356,229
97.381,281
97.406,330
97.431,386
97.456,435
97.481,456
97.506,451
97.531,440
97.556,444
97.581,464
97.606,485
97.631,492
97.656,481
97.681,462
97.706,439
97.731,414
97.756,380
97.781,340
97.806,299
97.831,260
97.856,222
97.881,178
97.906,129
97.931,83
97.956,44
97.981,8
98.006,-40
98.031,-106
98.056,-171
98.081,-198
98.106,-157
98.131,-54
98.156,73
98.181,183
98.206,255
98.231,300
98.256,339
98.281,380
98.306,411
98.331,421
98.356,414
98.381,406
98.406,410
98.431,425
98.456,436
98.481,432
98.506,413
98.531,389
98.556,366
98.581,341
98.606,308
98.631,268
98.656,228
98.681,190
98.706,154
98.731,112
98.756,61
98.781,11
98.806,-28
98.831,-62
98.856,-102
98.881,-158
98.906,-213
98.931,-232
98.956,-184
98.981,-72
99.006,65
99.031,182
99.056,259
99.081,313
99.106,367
99.131,427
99.156,479
99.181,505
99.206,507
99.231,502
99.256,505
99.281,517
99.306,528
99.331,528
99.356,515
99.381,493
99.406,463
99.431,423
99.456,377
99.481,328
99.506,282
99.531,236
99.556,192
99.581,147
99.606,103
99.631,58
99.656,12
99.681,-33
99.706,-73
99.731,-107
99.756,-148
99.781,-204
99.806,-265
99.831,-293
99.856,-250
99.881,-134
99.906,15
99.931,144
99.956,226
99.981,274
100.006,322
100.031,381
100.056,438
100.081,471
100.106,479
100.131,481
100.156,493
100.181,512
100.206,526
100.231,526
100.256,518
100.281,506
100.306,490
100.331,464
100.356,427
100.381,385
100.406,346
100.431,309
100.456,270
100.481,227
100.506,184
100.531,143
100.556,99
100.581,51
100.606,0
100.631,-49
100.656,-98
100.681,-156
100.706,-223
100.731,-278
100.756,-285
100.781,-219
100.806,-96
100.831,37
100.856,140
100.881,198
100.906,233
100.931,268
100.956,308
100.981,336
101.006,342
101.031,332
101.056,324
101.081,329
101.106,343
101.131,353
101.156,351
101.181,338
101.206,319
101.231,296
101.256,266
101.281,230
101.306,195
101.331,163
101.356,133
101.381,100
101.406,60
101.431,22
101.456,-4
101.481,-17
101.506,-27
101.531,-46
101.556,-74
101.581,-87
101.606,-50
101.631,52
101.656,208
101.681,378
101.706,526
101.731,638
101.756,726
101.781,808
101.806,888
101.831,956
101.856,997
101.881,1011
101.906,1005
101.931,988
101.956,958
101.981,905
102.006,826
102.031,727
102.056,619
102.081,505
102.106,385
102.131,257
102.156,127
102.181,4
102.206,-105
102.231,-208
102.256,-309
102.281,-407
102.306,-490
102.331,-559
102.356,-625
102.381,-700
102.406,-771
102.431,-797
102.456,-736
102.481,-583
102.506,-384
102.531,-207
102.556,-86
102.581,-8
102.606,63
102.631,152
102.656,245
102.681,318
102.706,366
102.731,409
102.756,470
102.781,547
102.806,618
102.831,665
102.856,687
102.881,694
102.906,692
102.931,676
102.956,641
102.981,591
103.006,532
103.031,467
103.056,395
103.081,317
103.106,241
103.131,172
103.156,99
103.181,15
103.206,-72
103.231,-125
103.256,-102
103.281,2
103.306,149
103.331,282
103.356,366
103.381,409
103.406,435
103.431,454
103.456,455
103.481,425
103.506,370
103.531,317
103.556,287
103.581,285
103.606,298
103.631,311
103.656,317
103.681,312
103.706,298
103.731,278
103.756,255
103.781,225
103.806,186
103.831,137
103.856,87
103.881,43
103.906,6
103.931,-39
103.956,-99
103.981,-153
104.006,-162
104.031,-96
104.056,32
104.081,176
104.106,291
104.131,366
104.156,420
104.181,470
104.206,512
104.231,527
104.256,510
104.281,481
104.306,466
104.331,472
104.356,486
104.381,488
104.406,471
104.431,438
104.456,396
104.481,350
104.506,305
104.531,264
104.556,224
104.581,178
104.606,124
104.631,67
104.656,17
104.681,-27
104.706,-79
104.731,-141
104.756,-192
104.781,-189
104.806,-108
104.831,28
104.856,170
104.881,274
104.906,337
104.931,386
104.956,439
104.981,485
105.006,499
105.031,471
105.056,420
105.081,375
105.106,345
105.131,321
105.156,285
105.181,235
105.206,177
105.231,116
105.256,49
105.281,-27
105.306,-101
105.331,-151
105.356,-163
105.381,-148
105.406,-131
105.431,-128
105.456,-133
105.481,-127
105.506,-106
105.531,-89
105.556,-100
105.581,-140
105.606,-170
105.631,-143
105.656,-37
105.681,117
105.706,266
105.731,371
105.756,434
105.781,482
105.806,531
105.831,572
105.856,590
105.881,584
105.906,572
105.931,570
105.956,576
105.981,576
106.006,563
106.031,548
106.056,540
106.081,529
106.106,492
106.131,420
106.156,341
106.181,298
106.206,311
106.231,360
106.256,399
106.281,394
106.306,348
106.331,290
106.356,237
106.381,183
106.406,111
