df_hash,22ZHK4.3NGMYT
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.VVA5
person_label,V18
date_time_start,2025-05-23_10-26-57.429000_+03
date_time_start_unix,1747985217.429
date_time_end,2025-05-23_10-35-12.468000_+03
length_difference_noticed,no

time,acc_mag
54.139,1.000
54.169,0.983
54.199,1.003
54.229,0.963
54.259,0.981
54.289,1.019
54.319,1.015
54.349,1.013
54.379,1.006
54.409,0.992
54.439,1.005
54.469,1.006
54.499,1.015
54.529,1.013
54.559,1.004
54.589,0.994
54.619,0.996
54.649,1.002
54.679,1.021
54.709,1.016
54.739,1.008
54.769,0.991
54.799,0.998
54.829,1.014
54.859,1.015
54.889,1.017
54.919,1.019
54.949,1.016
54.979,1.005
55.009,1.016
55.039,1.021
55.069,1.010
55.099,1.002
55.129,1.008
55.159,1.000
55.189,0.992
55.219,1.004
55.249,1.001
55.279,1.009
55.309,1.009
55.339,1.021
55.369,1.003
55.399,1.009
55.429,1.004
55.459,1.003
55.489,1.014
55.519,1.016
55.549,1.014
55.579,1.012
55.609,1.019
55.639,1.004
55.669,1.009
55.699,1.022
55.729,1.021
55.759,1.003
55.789,1.010
55.819,1.008
55.849,0.996
55.879,0.998
55.909,1.016
55.939,1.010
55.969,1.010
55.999,0.990
56.029,1.020
56.059,1.004
56.089,1.010
56.119,1.003
56.149,1.000
56.179,1.003
56.209,1.007
56.239,1.013
56.269,1.010
56.299,1.013
56.329,1.000
56.359,1.006
56.389,1.012
56.419,1.010
56.449,1.010
56.479,1.005
56.509,1.013
56.539,1.007
56.569,1.009
56.599,1.006
56.629,1.009
56.659,1.012
56.689,1.009
56.719,1.012
56.749,1.012
56.779,1.013
56.809,1.009
56.839,1.002
56.869,1.000
56.899,1.012
56.929,0.997
56.959,1.013
56.989,1.009
57.019,1.002
57.049,1.002
57.079,1.009
57.109,1.009
57.139,1.008
57.169,1.016
57.199,1.008
57.229,1.009
57.259,1.012
57.289,1.012
57.319,1.009
57.349,1.010
57.379,1.012
57.409,1.010
57.439,1.008
57.469,1.010
57.499,1.003
57.529,1.007
57.559,1.005
57.589,1.004
57.619,0.998
57.649,1.013
57.679,1.015
57.709,1.012
57.739,1.008
57.769,1.013
57.799,1.012
57.829,1.011
57.859,1.015
57.889,1.001
57.919,1.007
57.949,1.009
57.979,1.003
58.009,1.004
58.039,1.009
58.069,1.017
58.099,1.012
58.129,1.020
58.159,1.014
58.189,1.005
58.219,1.006
58.249,1.006
58.279,1.003
58.309,1.006
58.339,1.005
58.369,1.007
58.399,1.009
58.429,1.012
58.459,1.007
58.489,1.019
58.519,1.016
58.549,1.016
58.579,1.013
58.609,1.007
58.639,1.008
58.669,1.008
58.699,1.010
58.729,1.008
58.759,1.010
58.789,1.012
58.819,1.007
58.849,1.010
58.879,1.011
58.909,1.008
58.939,1.003
58.969,1.011
58.999,1.011
59.029,1.011
59.059,1.009
59.089,1.011
59.119,1.005
59.149,1.004
59.179,1.011
59.209,1.011
59.239,1.008
59.269,1.006
59.299,1.005
59.329,1.009
59.359,1.009
59.389,1.004
59.419,1.011
59.449,1.009
59.479,1.014
59.509,1.007
59.539,1.005
59.569,1.012
59.599,1.012
59.629,1.009
59.659,1.008
59.689,1.003
59.719,1.008
59.749,1.024
59.779,0.998
59.809,1.012
59.839,1.006
59.869,1.002
59.899,1.010
59.929,1.018
59.959,1.014
59.989,1.013
60.019,1.000
60.049,1.008
60.079,1.009
60.109,1.011
60.139,1.008
60.169,1.008
60.199,1.008
60.229,1.008
60.259,1.010
60.289,1.010
60.319,1.006
60.349,1.010
60.379,1.007
60.409,1.010
60.439,1.012
60.469,1.009
60.499,1.004
60.529,1.003
60.559,1.004
60.589,1.020
60.619,1.006
60.649,1.009
60.679,1.003
60.709,1.005
60.739,1.000
60.769,1.015
60.799,1.005
60.829,1.010
60.859,1.009
60.889,1.006
60.919,1.007
60.949,1.006
60.979,1.016
61.009,1.015
61.039,1.010
61.069,1.015
61.099,1.003
61.129,0.999
61.159,1.007
61.189,1.006
61.219,1.008
61.249,1.004
61.279,1.003
61.309,1.003
61.339,1.014
61.369,1.020
61.399,1.010
61.429,0.996
61.459,1.007
61.489,1.003
61.519,1.008
61.549,1.004
61.579,1.004
61.609,1.004
61.639,1.007
61.669,1.000
61.699,1.004
61.729,1.008
61.759,1.008
61.789,1.003
61.819,1.000
61.849,1.007
61.879,1.010
61.909,1.002
61.939,1.003
61.969,1.000
61.999,1.007
62.029,1.007
62.059,1.005
62.089,0.998
62.119,1.008
62.149,1.005
62.179,1.005
62.209,1.010
62.239,1.006
62.269,1.002
62.299,1.002
62.329,1.006
62.359,1.007
62.389,1.003
62.419,0.995
62.449,1.000
62.479,1.010
62.509,1.005
62.539,1.003
62.569,1.002
62.599,1.010
62.629,1.006
62.659,1.002
62.689,1.010
62.719,0.998
62.749,1.000
62.779,1.006
62.809,1.009
62.839,1.004
62.869,1.019
62.899,1.012
62.929,1.005
62.959,1.009
62.989,1.004
63.019,0.998
63.049,1.003
63.079,1.001
63.109,1.003
63.139,1.005
63.169,1.004
63.199,1.004
63.229,1.000
63.259,0.995
63.289,1.002
63.319,1.001
63.349,1.014
63.379,1.001
63.409,1.004
63.439,0.998
63.469,1.005
63.499,1.009
63.529,1.007
63.559,1.009
63.589,1.001
63.619,1.012
63.649,1.002
63.679,1.004
63.709,1.007
63.739,1.007
63.769,1.009
63.799,1.015
63.829,1.004
63.859,1.004
63.889,0.998
63.919,1.005
63.949,0.990
63.979,0.984
64.009,0.977
64.039,0.980
64.069,0.990
64.099,1.006
64.129,1.019
64.159,1.035
64.189,1.007
64.219,1.018
64.249,1.038
64.279,1.023
64.309,1.003
64.339,1.011
64.369,1.005
64.399,0.999
64.429,1.009
64.459,1.006
64.489,0.999
64.519,1.002
64.549,1.007
64.579,1.003
64.609,1.004
64.639,1.014
64.669,1.008
64.699,1.007
64.729,0.984
64.759,1.014
64.789,1.011
64.819,1.004
64.849,0.995
64.879,1.018
64.909,1.016
64.939,1.008
64.969,1.005
64.999,1.010
65.029,1.012
65.059,1.017
65.089,1.012
65.119,1.012
65.149,1.004
65.179,1.011
65.209,1.000
65.239,0.995
65.269,0.996
65.299,1.001
65.329,1.009
65.359,1.010
65.389,1.011
65.419,1.009
65.449,1.019
65.479,1.016
65.509,1.023
65.539,1.012
65.569,1.003
65.599,1.002
65.629,1.001
65.659,0.999
65.689,0.997
65.719,0.996
65.749,1.003
65.779,1.003
65.809,1.007
65.839,1.009
65.869,1.003
65.899,1.010
65.929,1.013
65.959,1.009
65.989,1.006
66.019,1.002
66.049,1.003
66.079,1.007
66.109,1.007
66.139,1.011
66.169,1.021
66.199,1.002
66.229,1.012
66.259,1.009
66.289,1.008
66.319,1.005
66.349,1.011
66.379,1.015
66.409,1.015
66.439,1.015
66.469,1.012
66.499,1.006
66.529,1.012
66.559,1.013
66.589,1.012
66.619,1.013
66.649,1.007
66.679,1.008
66.709,1.007
66.739,1.009
66.769,1.009
66.799,1.010
66.829,1.010
66.859,1.008
66.889,1.009
66.919,1.011
66.949,1.009
66.979,1.005
67.009,1.012
67.039,1.015
67.069,1.005
67.099,1.008
67.129,1.016
67.159,1.005
67.189,1.012
67.219,1.008
67.249,1.021
67.279,1.019
67.309,1.016
67.339,1.008
67.369,1.008
67.399,0.996
67.429,0.998
67.459,1.005
67.489,1.006
67.519,0.996
67.549,1.001
67.579,0.995
67.609,0.982
67.639,0.981
67.669,0.996
67.699,1.001
67.729,1.002
67.759,1.004
67.789,1.000
67.819,1.004
67.849,1.012
67.879,1.011
67.909,1.004
67.939,0.998
67.969,1.003
67.999,0.999
68.029,0.991
68.059,0.992
68.089,1.003
68.119,0.995
68.149,1.002
68.179,0.998
68.209,0.998
68.239,1.000
68.269,1.005
68.299,1.000
68.329,0.997
68.359,1.007
68.389,1.001
68.419,1.003
68.449,1.005
68.479,1.002
68.509,1.004
68.539,0.998
68.569,0.997
68.599,0.998
68.629,0.994
68.659,0.996
68.689,0.994
68.719,0.993
68.749,1.001
68.779,1.000
68.809,1.000
68.839,1.000
68.869,1.000
68.899,0.996
68.929,1.002
68.959,0.998
68.989,1.000
69.019,0.997
69.049,0.996
69.079,0.998
69.109,0.995
69.139,0.991
69.169,0.998
69.199,1.000
69.229,1.002
69.259,1.010
69.289,0.999
69.319,1.000
69.349,0.998
69.379,1.004
69.409,1.003
69.439,1.006
69.469,1.004
69.499,1.003
69.529,1.005
69.559,1.010
69.589,1.011
69.619,1.007
69.649,1.004
69.679,1.004
69.709,1.003
69.739,1.003
69.769,1.009
69.799,1.007
69.829,1.004
69.859,1.009
69.889,1.018
69.919,1.005
69.949,1.013
69.979,1.009
70.009,1.008
70.039,1.000
70.069,1.001
70.099,1.003
70.129,0.998
70.159,1.004
70.189,1.001
70.219,1.001
70.249,1.005
70.279,1.008
70.309,1.012
70.339,1.010
70.369,1.010
70.399,1.010
70.429,1.003
70.459,1.007
70.489,1.006
70.519,1.003
70.549,1.008
70.579,1.004
70.609,1.009
70.639,1.006
70.669,1.012
70.699,0.999
70.729,1.010
70.759,1.024
70.789,1.013
70.819,1.001
70.849,1.004
70.879,1.014
70.909,1.008
70.939,1.011
70.969,1.012
70.999,1.006
71.029,1.013
71.059,1.005
71.089,1.013
71.119,1.018
71.149,1.009
71.179,1.006
71.209,1.007
71.239,1.005
71.269,1.006
71.299,1.005
71.329,1.009
71.359,1.011
71.389,1.010
71.419,1.005
71.449,1.010
71.479,1.003
71.509,1.006
71.539,1.009
71.569,1.003
71.599,1.006
71.629,1.003
71.659,1.000
71.689,1.003
71.719,1.002
71.749,1.003
71.779,1.009
71.809,1.012
71.839,1.006
71.869,1.012
71.899,1.005
71.929,1.007
71.959,1.013
71.989,1.010
72.019,1.007
72.049,1.005
72.079,1.002
72.109,0.999
72.139,1.009
72.169,1.009
72.199,1.000
72.229,1.012
72.259,1.004
72.289,0.992
72.319,1.003
72.349,1.012
72.379,1.009
72.409,1.011
72.439,1.017
72.469,1.004
72.499,1.007
72.529,1.007
72.559,1.002
72.589,1.000
72.619,1.004
72.649,1.002
72.679,0.999
72.709,1.015
72.739,1.004
72.769,1.007
72.799,1.006
72.829,1.004
72.859,1.008
72.889,1.008
72.919,1.011
72.949,1.007
72.979,1.007
73.009,1.004
73.039,1.000
73.069,1.006
73.099,1.006
73.129,1.016
73.159,0.994
73.189,1.007
73.219,1.019
73.249,1.012
73.279,1.006
73.309,0.988
73.339,0.998
73.369,0.989
73.399,0.981
73.429,0.975
73.459,0.984
73.489,0.990
73.519,0.988
73.549,0.979
73.579,0.995
73.609,0.993
73.639,0.989
73.669,0.989
73.699,0.985
73.729,0.981
73.759,0.986
73.789,0.977
73.819,0.991
73.849,0.975
73.879,0.959
73.909,0.977
73.939,0.988
73.969,0.986
73.999,0.970
74.029,0.986
74.059,0.988
74.089,0.976
74.119,0.998
74.149,0.980
74.179,0.961
74.209,0.985
74.239,1.023
74.269,1.031
74.299,1.019
74.329,0.998
74.359,0.967
74.389,0.975
74.419,0.966
74.449,0.968
74.479,0.990
74.509,0.992
74.539,0.986
74.569,0.989
74.599,0.983
74.629,0.985
74.659,0.984
74.689,0.980
74.719,0.964
74.749,0.974
74.779,0.972
74.809,0.975
74.839,0.981
74.869,0.979
74.899,0.977
74.929,0.979
74.959,0.976
74.989,0.978
75.019,0.981
75.049,0.981
75.079,0.976
75.109,0.987
75.139,0.985
75.169,0.982
75.199,0.980
75.229,0.976
75.259,0.971
75.289,0.969
75.319,0.966
75.349,0.982
75.379,0.989
75.409,1.005
75.439,1.000
75.469,0.987
75.499,0.959
75.529,0.959
75.559,0.969
75.589,0.988
75.619,0.988
75.649,0.977
75.679,0.983
75.709,0.983
75.739,0.980
75.769,0.980
75.799,0.983
75.829,0.976
75.859,0.988
75.889,0.984
75.919,0.979
75.949,0.982
75.979,0.982
76.009,0.984
76.039,0.984
76.069,0.980
76.099,0.978
76.129,0.971
76.159,0.986
76.189,0.984
76.219,0.984
76.249,0.975
76.279,0.981
76.309,0.982
76.339,0.990
76.369,0.978
76.399,0.990
76.429,0.978
76.459,0.976
76.489,0.978
76.519,0.971
76.549,0.970
76.579,0.979
76.609,0.986
76.639,0.984
76.669,0.993
76.699,0.991
76.729,0.983
76.759,0.985
76.789,0.983
76.819,0.985
76.849,0.990
76.879,0.991
76.909,0.991
76.939,0.991
76.969,0.984
76.999,0.986
77.029,0.989
77.059,0.989
77.089,0.995
77.119,0.993
77.149,0.992
77.179,0.998
77.209,0.989
77.239,0.995
77.269,0.992
77.299,0.984
77.329,0.979
77.359,0.986
77.389,0.977
77.419,0.999
77.449,0.985
77.479,0.985
77.509,0.988
77.539,0.990
77.569,0.982
77.599,0.981
77.629,0.987
77.659,0.983
77.689,0.993
77.719,0.987
77.749,0.991
77.779,0.992
77.809,0.987
77.839,0.985
77.869,0.993
77.899,0.993
77.929,0.990
77.959,0.988
77.989,0.985
78.019,0.992
78.049,0.995
78.079,0.993
78.109,0.984
78.139,0.979
78.169,0.980
78.199,0.985
78.229,0.996
78.259,1.000
78.289,0.997
78.319,0.992
78.349,0.991
78.379,0.995
78.409,0.982
78.439,0.995
78.469,0.995
78.499,0.989
78.529,0.989
78.559,0.992
78.589,0.988
78.619,0.988
78.649,0.996
78.679,0.984
78.709,0.989
78.739,0.996
78.769,0.990
78.799,0.987
78.829,0.988
78.859,0.986
78.889,0.997
78.919,0.979
78.949,0.992
78.979,1.007
79.009,0.988
79.039,0.980
79.069,0.985
79.099,0.987
79.129,0.993
79.159,0.989
79.189,0.989
79.219,0.990
79.249,0.989
79.279,0.986
79.309,0.994
79.339,0.987
79.369,0.992
79.399,0.987
79.429,0.999
79.459,0.987
79.489,0.984
79.519,0.988
79.549,0.996
79.579,0.991
79.609,0.982
79.639,0.994
79.669,0.982
79.699,0.994
79.729,0.990
79.759,0.991
79.789,0.986
79.819,0.985
79.849,0.984
79.879,0.990
79.909,0.994
79.939,0.988
79.969,0.988
79.999,0.987
80.029,0.987
80.059,0.985
80.089,0.987
80.119,0.995
80.149,0.992
80.179,0.996
80.209,0.989
80.239,0.989
80.269,0.996
80.299,0.987
80.329,0.998
80.359,0.981
80.389,0.982
80.419,0.985
80.449,0.994
80.479,0.991
80.509,0.990
80.539,0.986
80.569,0.983
80.599,0.992
80.629,0.982
80.659,0.984
80.689,0.986
80.719,0.987
80.749,0.987
80.779,0.987
80.809,0.986
80.839,0.997
80.869,0.988
80.899,0.994
80.929,0.994
80.959,0.989
80.989,0.988
81.019,0.991
81.049,0.984
81.079,0.993
81.109,0.987
81.139,1.000
81.169,0.990
81.199,0.980
81.229,0.987
81.259,0.989
81.289,0.982
81.319,0.992
81.349,0.998
81.379,0.983
81.409,0.983
81.439,0.985
81.469,0.984
81.499,0.986
81.529,0.990
81.559,0.992
81.589,0.992
81.619,0.991
81.649,0.994
81.679,0.990
81.709,0.988
81.739,0.995
81.769,0.995
81.799,0.992
81.829,0.987
81.859,0.989
81.889,0.989
81.919,0.995
81.949,0.987
81.979,0.997
82.009,0.997
82.039,0.994
82.069,0.986
82.099,0.993
82.129,0.987
82.159,0.984
82.189,0.991
82.219,0.981
82.249,0.986
82.279,0.993
82.309,0.989
82.339,0.988
82.369,0.983
82.399,0.979
82.429,0.986
82.459,0.995
82.489,0.998
82.519,0.994
82.549,1.001
82.579,1.000
82.609,0.988
82.639,0.979
82.669,0.987
82.699,0.990
82.729,0.954
82.759,0.943
82.789,0.972
82.819,0.996
82.849,1.006
82.879,0.994
82.909,0.987
82.939,0.990
82.969,1.001
82.999,1.005
83.029,1.004
83.059,1.001
83.089,0.998
83.119,0.996
83.149,0.990
83.179,1.004
83.209,1.000
83.239,0.999
83.269,0.999
83.299,0.995
83.329,0.986
83.359,0.986
83.389,0.993
83.419,0.996
83.449,0.998
83.479,1.005
83.509,0.989
83.539,0.986
83.569,0.990
83.599,0.979
83.629,0.987
83.659,0.993
83.689,0.982
83.719,0.999
83.749,0.989
83.779,0.989
83.809,0.991
83.839,0.995
83.869,0.995
83.899,1.002
83.929,0.990
83.959,0.990
83.989,0.991
84.019,0.998
84.049,0.987
84.079,0.992
84.109,0.992
84.139,0.994
84.169,0.996
84.199,0.992
84.229,0.999
84.259,0.983
84.289,0.985
84.319,0.990
84.349,0.992
84.379,0.994
84.409,0.986
84.439,0.993
84.469,1.002
84.499,0.996
84.529,0.991
84.559,0.992
84.589,0.995
84.619,0.981
84.649,1.001
84.679,0.994
84.709,0.984
84.739,0.985
84.769,0.983
84.799,0.991
84.829,0.997
84.859,1.030
84.889,1.015
84.919,1.028
84.949,1.028
84.979,1.009
85.009,1.003
85.039,0.992
85.069,0.985
85.099,0.978
85.129,0.980
85.159,0.989
85.189,0.990
85.219,0.985
85.249,0.991
85.279,0.979
85.309,0.980
85.339,0.979
85.369,0.979
85.399,0.986
85.429,0.993
85.459,1.002
85.489,1.008
85.519,1.004
85.549,1.014
85.579,1.022
85.609,1.004
85.639,1.000
85.669,1.000
85.699,1.000
85.729,0.996
85.759,0.998
85.789,0.993
85.819,0.997
85.849,1.004
85.879,0.998
85.909,0.996
85.939,0.996
85.969,0.990
85.999,0.996
86.029,0.990
86.059,0.987
86.089,0.993
86.119,0.996
86.149,0.993
86.179,1.007
86.209,0.997
86.239,1.001
86.269,0.994
86.299,0.990
86.329,1.001
86.359,1.006
86.389,0.992
86.419,1.009
86.449,0.993
86.479,0.992
86.509,0.993
86.539,0.999
86.569,0.996
86.599,1.012
86.629,0.997
86.659,1.006
86.689,0.995
86.719,0.995
86.749,0.994
86.779,0.998
86.809,1.001
86.839,0.997
86.869,0.999
86.899,1.000
86.929,0.994
86.959,0.993
86.989,0.999
87.019,0.991
87.049,0.998
87.079,0.996
87.109,0.998
87.139,1.002
87.169,1.000
87.199,1.007
87.229,0.995
87.259,0.994
87.289,0.996
87.319,0.994
87.349,1.006
87.379,1.010
87.409,1.004
87.439,0.999
87.469,0.998
87.499,0.993
87.529,0.994
87.559,1.000
87.589,1.004
87.619,1.006
87.649,0.999
87.679,1.001
87.709,1.003
87.739,1.004
87.769,0.999
87.799,1.009
87.829,1.007
87.859,1.013
87.889,1.005
87.919,1.004
87.949,1.002
87.979,1.004
88.009,0.999
88.039,1.009
88.069,1.007
88.099,1.000
88.129,1.018
88.159,1.011
88.189,1.015
88.219,1.008
88.249,1.007
88.279,1.009
88.309,1.002
88.339,1.003
88.369,1.008
88.399,1.010
88.429,1.003
88.459,1.014
88.489,1.012
88.519,1.016
88.549,1.010
88.579,1.015
88.609,1.008
88.639,1.016
88.669,1.010
88.699,1.008
88.729,1.009
88.759,1.015
88.789,1.013
88.819,1.008
88.849,1.020
88.879,1.015
88.909,1.015
88.939,1.014
88.969,1.010
88.999,1.016
89.029,1.014
89.059,1.015
89.089,1.014
89.119,1.008
89.149,1.012
89.179,1.015
89.209,1.014
89.239,1.014
89.269,1.017
89.299,1.021
89.329,1.014
89.359,1.012
89.389,1.018
89.419,1.008
89.449,1.009
89.479,1.014
89.509,1.020
89.539,1.016
89.569,1.012
89.599,1.021
89.629,1.011
89.659,1.011
89.689,1.017
89.719,1.010
89.749,1.014
89.779,1.009
89.809,1.013
89.839,1.014
89.869,1.014
89.899,1.009
89.929,1.016
89.959,1.021
89.989,1.017
90.019,1.012
90.049,1.013
90.079,1.007
90.109,1.009
90.139,1.019
90.169,1.016
90.199,1.012
90.229,1.019
90.259,1.013
90.289,1.014
90.319,1.014
90.349,1.017
90.379,1.016
90.409,1.013
90.439,1.019
90.469,1.016
90.499,1.014
90.529,1.015
90.559,1.014
90.589,1.014
90.619,1.017
90.649,1.017
90.679,1.015
90.709,1.014
90.739,1.016
90.769,1.012
90.799,1.012
90.829,1.015
90.859,1.014
90.889,1.011
90.919,1.017
90.949,1.015
90.979,1.016
91.009,1.016
91.039,1.018
91.069,1.017
91.099,1.022
91.129,1.010
91.159,1.016
91.189,1.011
91.219,1.006
91.249,1.018
91.279,1.020
91.309,1.018
91.339,1.014
91.369,1.023
91.399,1.016
91.429,1.018
91.459,1.016
91.489,1.009
91.519,1.013
91.549,1.010
91.579,1.008
91.609,1.022
91.639,1.020
91.669,1.020
91.699,1.015
91.729,1.007
91.759,1.007
91.789,1.009
91.819,1.012
91.849,1.007
91.879,1.001
91.909,1.001
91.939,0.992
91.969,0.999
91.999,1.016
92.029,1.021
92.059,1.046
92.089,1.051
92.119,1.041
92.149,1.022
92.179,1.016
92.209,1.020
92.239,1.019
92.269,1.019
92.299,1.013
92.329,1.012
92.359,1.008
92.389,1.017
92.419,1.014
92.449,1.016
92.479,1.014
92.509,1.010
92.539,1.007
92.569,1.011
92.599,1.032
92.629,1.035
92.659,1.021
92.689,1.011
92.719,1.009
92.749,1.017
92.779,1.018
92.809,1.020
92.839,1.026
92.869,1.022
92.899,1.022
92.929,1.013
92.959,1.021
92.989,1.008
93.019,1.016
93.049,1.012
93.079,1.012
93.109,1.015
93.139,1.023
93.169,1.024
93.199,1.019
93.229,1.028
93.259,1.017
93.289,1.018
93.319,1.015
93.349,1.013
93.379,1.022
93.409,1.022
93.439,1.020
93.469,1.021
93.499,1.021
93.529,1.022
93.559,1.025
93.589,1.025
93.619,1.022
93.649,1.021
93.679,1.021
93.709,1.018
93.739,1.020
93.769,1.020
93.799,1.018
93.829,1.017
93.859,1.024
93.889,1.023
93.919,1.025
93.949,1.018
93.979,1.013
94.009,1.012
94.039,1.026
94.069,1.021
94.099,1.021
94.129,1.021
94.159,1.013
94.189,1.021
94.219,1.021
94.249,1.021
94.279,1.021
94.309,1.023
94.339,1.021
94.369,1.019
94.399,1.021
94.429,1.023
94.459,1.022
94.489,1.022
94.519,1.023
94.549,1.023
94.579,1.021
94.609,1.019
94.639,1.017
94.669,1.025
94.699,1.013
94.729,1.007
94.759,1.016
94.789,1.020
94.819,1.024
94.849,1.022
94.879,1.024
94.909,1.030
94.939,1.020
94.969,1.021
94.999,1.023
95.029,1.025
95.059,1.021
95.089,1.022
95.119,1.021
95.149,1.021
95.179,1.021
95.209,1.025
95.239,1.023
95.269,1.021
95.299,1.019
95.329,1.016
95.359,1.022
95.389,1.018
95.419,1.026
95.449,1.019
95.479,1.018
95.509,1.014
95.539,1.015
95.569,1.018
95.599,1.026
95.629,1.026
95.659,1.027
95.689,1.017
95.719,1.020
95.749,1.026
95.779,1.022
95.809,1.017
95.839,1.021
95.869,1.021
95.899,1.021
95.929,1.023
95.959,1.016
95.989,1.021
96.019,1.019
96.049,1.020
96.079,1.020
96.109,1.021
96.139,1.021
96.169,1.021
96.199,1.018
96.229,1.020
96.259,1.020
96.289,1.017
96.319,1.020
96.349,1.018
96.379,1.023
96.409,1.021
96.439,1.022
96.469,1.021
96.499,1.021
96.529,1.021
96.559,1.020
96.589,1.020
96.619,1.018
96.649,1.021
96.679,1.015
96.709,1.021
96.739,1.021
96.769,1.021
96.799,1.022
96.829,1.035
96.859,1.034
96.889,1.038
96.919,1.019
96.949,1.008
96.979,1.003
97.009,1.009
97.039,1.024
97.069,1.020
97.099,1.018
97.129,1.021
97.159,1.016
97.189,1.022
97.219,1.023
97.249,1.018
97.279,1.020
97.309,1.027
97.339,1.023
97.369,1.018
97.399,1.014
97.429,1.021
97.459,1.017
97.489,1.013
97.519,1.018
97.549,1.022
97.579,1.021
97.609,1.021
97.639,1.020
97.669,1.027
97.699,1.017
97.729,1.020
97.759,0.998
97.789,0.954
97.819,0.934
97.849,1.004
97.879,1.047
97.909,1.062
97.939,1.041
97.969,1.052
97.999,1.026
98.029,1.018
98.059,1.017
98.089,1.004
98.119,1.006
98.149,1.002
98.179,1.012
98.209,1.013
98.239,1.017
98.269,1.020
98.299,1.015
98.329,1.021
98.359,1.010
98.389,0.990
98.419,0.998
98.449,1.010
98.479,1.004
98.509,1.013
98.539,1.014
98.569,1.018
98.599,1.026
98.629,1.050
98.659,1.005
98.689,0.985
98.719,0.976
98.749,0.977
98.779,0.974
98.809,0.975
98.839,1.000
98.869,1.003
98.899,0.993
98.929,0.985
98.959,0.997
98.989,0.996
99.019,0.980
99.049,0.991
99.079,0.997
99.109,0.983
99.139,0.979
99.169,0.991
99.199,0.988
99.229,0.990
99.259,0.995
99.289,0.997
99.319,0.988
99.349,0.990
99.379,0.986
99.409,0.997
99.439,0.997
99.469,0.989
99.499,0.996
99.529,0.985
99.559,0.989
99.589,0.979
99.619,0.976
99.649,0.979
99.679,0.985
99.709,0.989
99.739,0.982
99.769,0.978
99.799,0.983
99.829,0.982
99.859,0.978
99.889,0.990
99.919,0.995
99.949,0.980
99.979,0.980
100.009,0.986
100.039,0.983
100.069,0.980
100.099,0.978
100.129,0.976
100.159,0.975
100.189,0.975
100.219,0.982
100.249,0.980
100.279,0.972
100.309,0.980
100.339,0.978
100.369,0.975
100.399,0.975
100.429,0.981
100.459,0.983
100.489,0.977
100.519,0.974
100.549,0.982
100.579,0.979
100.609,0.980
100.639,0.974
100.669,0.984
100.699,0.989
100.729,0.974
100.759,0.974
100.789,0.979
100.819,0.978
100.849,0.984
100.879,0.981
100.909,0.973
100.939,0.980
100.969,0.985
100.999,0.981
101.029,0.982
101.059,0.979
101.089,0.977
101.119,0.971
101.149,0.970
101.179,0.965
101.209,0.970
101.239,0.974
101.269,0.984
101.299,0.984
101.329,0.985
101.359,0.985
101.389,0.976
101.419,0.986
101.449,0.985
101.479,0.981
101.509,0.979
101.539,0.974
101.569,0.971
101.599,0.979
101.629,0.975
101.659,0.989
101.689,0.979
101.719,0.972
101.749,0.973
101.779,0.977
101.809,0.978
101.839,0.983
101.869,0.979
101.899,0.976
101.929,0.986
101.959,0.982
101.989,0.976
102.019,0.976
102.049,0.980
102.079,0.977
102.109,0.978
102.139,0.979
102.169,0.977
102.199,0.978
102.229,0.977
102.259,0.975
102.289,0.973
102.319,0.974
102.349,0.979
102.379,0.966
102.409,0.979
102.439,0.978
102.469,0.976
102.499,0.983
102.529,0.990
102.559,0.977
102.589,0.979
102.619,0.978
102.649,0.983
102.679,0.982
102.709,0.979
102.739,0.976
102.769,0.982
102.799,0.975
102.829,0.981
102.859,0.984
102.889,0.977
102.919,0.976
102.949,0.979
102.979,0.977
103.009,0.974
103.039,0.982
103.069,0.974
103.099,0.974
103.129,0.968
103.159,0.972
103.189,0.976
103.219,0.984
103.249,0.979
103.279,0.986
103.309,0.971
103.339,0.967
103.369,0.975
103.399,0.978
103.429,0.979
103.459,0.990
103.489,0.978
103.519,0.983
103.549,0.979
103.579,0.972
103.609,0.978
103.639,0.979
103.669,0.975
103.699,0.976
103.729,0.986
103.759,0.982
103.789,0.982
103.819,0.981
103.849,0.972
103.879,0.985
103.909,0.976
103.939,0.981
103.969,0.984
103.999,0.969
104.029,0.978
104.059,0.973
104.089,0.979
104.119,0.978
104.149,0.980
104.179,0.974
104.209,0.975
104.239,0.980
104.269,0.973
104.299,0.979
104.329,0.976
104.359,0.978
104.389,0.980
104.419,0.979
104.449,0.979
104.479,0.972
104.509,0.978
104.539,0.973
104.569,0.972
104.599,0.976
104.629,0.988
104.659,0.974
104.689,0.982
104.719,0.974
104.749,0.969
104.779,0.982
104.809,0.972
104.839,0.984
104.869,0.974
104.899,0.980
104.929,0.961
104.959,0.974
104.989,0.985
105.019,0.972
105.049,0.981
105.079,0.979
105.109,0.975
105.139,0.971
105.169,0.974
105.199,0.972
105.229,0.971
105.259,0.979
105.289,0.984
105.319,0.979
105.349,0.982
105.379,0.972
105.409,0.973
105.439,0.972
105.469,0.974
105.499,0.981
105.529,0.972
105.559,0.986
105.589,0.978
105.619,0.981
105.649,0.982
105.679,0.970
105.709,0.980
105.739,0.973
105.769,0.966
105.799,0.975
105.829,0.969
105.859,0.979
105.889,0.985
105.919,0.977
105.949,0.983
105.979,0.975
106.009,0.982
