df_hash,22ZHK4.AG46P6
399.494,1.060
399.524,1.064
399.554,1.060
399.584,1.054
399.614,1.063
399.644,1.059
399.674,1.063
399.704,1.079
399.734,1.072
399.764,1.059
399.794,1.040
399.824,1.071
399.854,1.060
399.884,1.041
399.914,1.061
399.944,1.076
399.974,1.060
400.004,1.062
400.034,1.062
400.064,1.059
400.094,1.057
400.124,1.073
400.154,1.067
400.184,1.062
400.214,1.065
400.244,1.060
400.274,1.075
400.304,1.070
400.334,1.077
400.364,1.070
400.394,1.054
400.424,1.060
400.454,1.062
400.484,1.061
400.514,1.051
400.544,1.057
400.574,1.070
400.604,1.068
400.634,1.070
400.664,1.064
400.694,1.063
400.724,1.074
400.754,1.078
400.784,1.058
400.814,1.061
400.844,1.065
400.874,1.052
400.904,1.060
400.934,1.075
400.964,1.066
400.994,1.060
401.024,1.065
401.054,1.063
401.084,1.060
401.114,1.063
401.144,1.065
401.174,1.081
401.204,1.076
401.234,1.051
401.264,1.062
401.294,1.069
401.324,1.073
401.354,1.062
401.384,1.071
401.414,1.063
401.444,1.055
401.474,1.061
401.504,1.073
401.534,1.058
401.564,1.048
401.594,1.062
401.624,1.063
401.654,1.068
401.684,1.072
401.714,1.077
401.744,1.066
401.774,1.058
401.804,1.058
401.834,1.051
401.864,1.052
401.894,1.077
401.924,1.072
401.954,1.063
401.984,1.061
402.014,1.068
402.044,1.064
402.074,1.083
402.104,1.069
402.134,1.058
402.164,1.065
402.194,1.069
402.224,1.059
402.254,1.062
402.284,1.080
402.314,1.063
402.344,1.058
402.374,1.071
402.404,1.070
402.434,1.069
402.464,1.046
402.494,1.051
402.524,1.041
402.554,1.054
402.584,1.066
402.614,1.060
402.644,1.054
402.674,1.054
402.704,1.061
402.734,1.072
402.764,1.062
402.794,1.071
402.824,1.075
402.854,1.065
402.884,1.070
402.914,1.067
402.944,1.057
402.974,1.064
403.004,1.100
403.034,1.090
403.064,1.068
403.094,1.053
403.124,1.065
403.154,1.087
403.184,1.066
403.214,1.076
403.244,1.077
403.274,1.069
403.304,1.079
403.334,1.080
403.364,1.063
403.394,1.052
403.424,1.056
403.454,1.025
403.484,1.075
403.514,1.063
403.544,1.062
403.574,1.068
403.604,1.080
403.634,1.082
403.664,1.068
403.694,1.055
403.724,1.050
403.754,1.062
403.784,1.064
403.814,1.061
403.844,1.081
403.874,1.089
403.904,1.072
403.934,1.074
403.964,1.075
403.994,1.058
404.024,1.061
404.054,1.078
404.084,1.062
404.114,1.058
404.144,1.075
404.174,1.073
404.204,1.067
404.234,1.075
404.264,1.094
404.294,1.068
404.324,1.047
404.354,1.059
404.384,1.058
404.414,1.059
404.444,1.068
404.474,1.081
404.504,1.061
404.534,1.080
404.564,1.080
404.594,1.066
404.624,1.078
404.654,1.073
404.684,1.067
404.714,1.065
404.744,1.065
404.774,1.055
404.804,1.074
404.834,1.091
404.864,1.079
404.894,1.094
404.924,1.067
404.954,1.054
404.984,1.078
405.014,1.068
405.044,1.070
405.074,1.059
405.104,1.072
405.134,1.062
405.164,1.069
405.194,1.076
405.224,1.076
405.254,1.064
405.284,1.073
405.314,1.070
405.344,1.068
405.374,1.071
405.404,1.061
405.434,1.069
405.464,1.079
405.494,1.076
405.524,1.064
405.554,1.078
405.584,1.078
405.614,1.061
405.644,1.072
405.674,1.066
405.704,1.065
405.734,1.062
405.764,1.074
405.794,1.072
405.824,1.074
405.854,1.083
405.884,1.059
405.914,1.063
405.944,1.083
405.974,1.065
406.004,1.044
406.034,1.071
406.064,1.077
406.094,1.075
406.124,1.058
406.154,1.082
406.184,1.074
406.214,1.068
406.244,1.102
406.274,1.066
406.304,1.040
406.334,1.064
406.364,1.075
406.394,1.070
406.424,1.082
406.454,1.074
406.484,1.073
406.514,1.062
406.544,1.080
406.574,1.073
406.604,1.099
406.634,1.067
406.664,1.053
406.694,1.064
406.724,1.070
406.754,1.063
406.784,1.067
406.814,1.073
406.844,1.074
406.874,1.061
406.904,1.062
406.934,1.097
406.964,1.080
406.994,1.070
407.024,1.059
407.054,1.069
407.084,1.074
407.114,1.076
407.144,1.090
407.174,1.088
407.204,1.096
407.234,1.064
407.264,1.049
407.294,1.069
407.324,1.060
407.354,1.063
407.384,1.080
407.414,1.085
407.444,1.076
407.474,1.068
407.504,1.074
407.534,1.074
407.564,1.081
407.594,1.062
407.624,1.049
407.654,1.066
407.684,1.080
407.714,1.075
407.744,1.064
407.774,1.047
407.804,1.074
407.834,1.074
407.864,1.075
407.894,1.071
407.924,1.058
407.954,1.064
407.984,1.080
408.014,1.083
408.044,1.068
408.074,1.066
408.104,1.066
408.134,1.085
408.164,1.059
408.194,1.082
408.224,1.060
408.254,1.071
408.284,1.074
408.314,1.101
408.344,1.077
408.374,1.076
408.404,1.076
408.434,1.045
408.464,1.069
408.494,1.069
408.524,1.065
408.554,1.080
408.584,1.082
408.614,1.093
408.644,1.074
408.674,1.075
408.704,1.082
408.734,1.068
408.764,1.069
408.794,1.071
408.824,1.062
408.854,1.073
408.884,1.090
408.914,1.064
408.944,1.064
408.974,1.075
409.004,1.073
409.034,1.062
409.064,1.090
409.094,1.083
409.124,1.077
409.154,1.077
409.184,1.081
409.214,1.069
409.244,1.071
409.274,1.078
409.304,1.081
409.334,1.065
409.364,1.075
409.394,1.086
409.424,1.082
409.454,1.080
409.484,1.073
409.514,1.079
409.544,1.070
409.574,1.083
409.604,1.088
409.634,1.071
409.664,1.068
409.694,1.082
409.724,1.074
409.754,1.051
409.784,1.059
409.814,1.076
409.844,1.084
409.874,1.080
409.904,1.097
409.934,1.095
409.964,1.075
409.994,1.068
410.024,1.071
410.054,1.062
410.084,1.070
410.114,1.065
410.144,1.076
410.174,1.093
410.204,1.064
410.234,1.072
410.264,1.081
410.294,1.070
410.324,1.067
410.354,1.091
410.384,1.071
410.414,1.061
410.444,1.083
410.474,1.081
410.504,1.084
410.534,1.085
410.564,1.078
410.594,1.088
410.624,1.077
410.654,1.071
410.684,1.109
410.714,1.114
410.744,1.111
410.774,1.050
410.804,1.025
410.834,1.093
410.864,1.085
410.894,1.050
410.924,1.053
410.954,1.079
410.984,1.057
411.014,1.069
411.044,1.093
411.074,1.095
411.104,1.065
411.134,1.082
411.164,1.066
411.194,1.055
411.224,1.061
411.254,1.060
411.284,1.086
411.314,1.091
411.344,1.074
411.374,1.076
411.404,1.094
411.434,1.025
411.464,1.055
411.494,1.070
411.524,1.047
411.554,1.108
411.584,1.116
411.614,1.082
411.644,1.097
411.674,1.092
411.704,1.099
411.734,1.064
411.764,1.080
411.794,1.083
411.824,1.074
411.854,1.076
411.884,1.050
411.914,1.067
411.944,1.078
411.974,1.062
412.004,1.072
412.034,1.050
412.064,1.054
412.094,1.042
412.124,1.074
412.154,1.084
412.184,1.076
412.214,1.104
412.244,1.068
412.274,1.054
412.304,1.074
412.334,1.062
412.364,1.075
412.394,1.086
412.424,1.065
412.454,1.050
412.484,1.044
412.514,1.045
412.544,1.040
412.574,1.017
412.604,1.060
412.634,1.080
412.664,1.051
412.694,1.015
412.724,1.035
412.754,1.056
412.784,1.046
412.814,1.069
412.844,1.079
412.874,1.054
412.904,1.037
412.934,1.040
412.964,1.042
412.994,1.011
413.024,0.988
413.054,1.072
413.084,1.048
413.114,1.027
413.144,1.112
413.174,1.107
413.204,1.066
413.234,1.008
413.264,1.076
413.294,1.060
413.324,1.051
413.354,1.057
413.384,1.055
413.414,1.026
413.444,1.048
413.474,1.043
413.504,1.010
413.534,1.068
413.564,1.068
413.594,1.042
413.624,1.098
413.654,1.108
413.684,1.072
413.714,1.060
413.744,1.041
413.774,1.059
413.804,1.026
413.834,1.016
413.864,1.022
413.894,1.040
413.924,1.022
413.954,1.033
413.984,1.038
414.014,1.049
414.044,1.059
414.074,1.044
414.104,1.058
414.134,1.047
414.164,1.035
414.194,1.053
414.224,1.044
414.254,1.026
414.284,1.040
414.314,1.053
414.344,1.037
414.374,1.049
414.404,1.040
414.434,1.040
414.464,1.053
414.494,1.053
414.524,1.048
414.554,1.043
414.584,1.042
414.614,1.041
414.644,1.041
414.674,1.044
414.704,1.038
414.734,1.055
414.764,1.043
414.794,1.051
414.824,1.051
414.854,1.056
414.884,1.051
414.914,1.044
414.944,1.032
414.974,1.032
415.004,1.036
415.034,1.039
415.064,1.055
415.094,1.048
415.124,1.040
415.154,1.058
415.184,1.051
415.214,1.053
415.244,1.045
415.274,1.030
415.304,1.040
415.334,1.042
415.364,1.041
415.394,1.041
415.424,1.050
415.454,1.049
415.484,1.040
415.514,1.050
415.544,1.057
415.574,1.046
415.604,1.048
415.634,1.057
415.664,1.047
415.694,1.041
415.724,1.031
415.754,1.042
415.784,1.039
415.814,1.033
415.844,1.046
415.874,1.050
415.904,1.046
415.934,1.055
415.964,1.053
415.994,1.035
416.024,1.038
416.054,1.055
416.084,1.045
416.114,1.042
416.144,1.039
416.174,1.059
416.204,1.038
416.234,1.037
416.264,1.051
416.294,1.059
416.324,1.052
416.354,1.057
416.384,1.034
416.414,1.033
416.444,1.045
416.474,1.049
416.504,1.042
416.534,1.030
416.564,1.034
416.594,1.045
416.624,1.053
416.654,1.052
416.684,1.056
416.714,1.057
416.744,1.041
416.774,1.039
416.804,1.046
416.834,1.048
416.864,1.053
416.894,1.046
416.924,1.057
416.954,1.047
416.984,1.041
417.014,1.039
417.044,1.048
417.074,1.044
417.104,1.045
417.134,1.042
417.164,1.053
417.194,1.053
417.224,1.049
417.254,1.041
417.284,1.052
417.314,1.045
417.344,1.030
417.374,1.042
417.404,1.052
417.434,1.046
417.464,1.048
417.494,1.056
417.524,1.053
417.554,1.051
417.584,1.040
417.614,1.035
417.644,1.041
417.674,1.053
417.704,1.047
417.734,1.031
417.764,1.050
417.794,1.045
417.824,1.039
417.854,1.049
417.884,1.044
417.914,1.048
417.944,1.051
417.974,1.047
418.004,1.046
418.034,1.048
418.064,1.047
418.094,1.050
418.124,1.045
418.154,1.046
418.184,1.042
418.214,1.035
418.244,1.049
418.274,1.054
418.304,1.040
418.334,1.045
418.364,1.050
418.394,1.038
418.424,1.060
418.454,1.053
418.484,1.042
418.514,1.048
418.544,1.043
418.574,1.042
418.604,1.044
418.634,1.043
418.664,1.051
418.694,1.060
418.724,1.038
418.754,1.051
418.784,1.043
418.814,1.039
418.844,1.048
418.874,1.041
418.904,1.040
418.934,1.044
418.964,1.057
418.994,1.043
419.024,1.049
419.054,1.051
419.084,1.033
419.114,1.054
419.144,1.073
419.174,1.095
419.204,1.090
419.234,1.105
419.264,1.071
419.294,1.049
419.324,1.095
419.354,1.080
419.384,1.045
419.414,1.009
419.444,1.030
419.474,1.034
419.504,1.025
419.534,1.063
419.564,1.043
419.594,1.064
419.624,1.043
419.654,1.056
419.684,1.024
419.714,1.070
419.744,1.079
419.774,1.050
419.804,1.064
419.834,1.086
419.864,1.067
419.894,1.017
419.924,1.069
419.954,1.099
419.984,1.094
420.014,1.055
420.044,1.083
420.074,1.054
420.104,1.063
420.134,1.084
420.164,1.058
420.194,1.083
420.224,1.119
420.254,1.074
420.284,1.045
420.314,1.067
420.344,1.086
420.374,1.049
420.404,1.086
420.434,1.080
420.464,1.058
420.494,1.078
420.524,1.069
420.554,1.075
420.584,1.060
420.614,1.091
420.644,1.063
420.674,1.053
420.704,1.087
420.734,1.065
420.764,1.058
420.794,1.050
420.824,1.067
420.854,1.072
420.884,1.090
420.914,1.064
420.944,1.089
420.974,1.078
421.004,1.052
421.034,1.072
421.064,1.079
421.094,1.080
421.124,1.062
421.154,1.076
421.184,1.061
421.214,1.092
421.244,1.067
421.274,1.073
421.304,1.075
421.334,1.085
421.364,1.063
421.394,1.073
421.424,1.076
421.454,1.079
421.484,1.087
421.514,1.089
421.544,1.074
421.574,1.084
421.604,1.061
421.634,1.067
421.664,1.079
421.694,1.064
421.724,1.073
421.754,1.064
421.784,1.072
421.814,1.066
421.844,1.065
421.874,1.086
421.904,1.063
421.934,1.062
421.964,1.072
421.994,1.081
422.024,1.089
422.054,1.065
422.084,1.076
422.114,1.077
422.144,1.081
422.174,1.078
422.204,1.080
422.234,1.069
422.264,1.077
422.294,1.079
422.324,1.072
422.354,1.076
422.384,1.075
422.414,1.077
422.444,1.070
422.474,1.066
422.504,1.071
422.534,1.062
422.564,1.073
422.594,1.073
422.624,1.072
422.654,1.069
422.684,1.068
422.714,1.075
422.744,1.082
422.774,1.077
422.804,1.065
422.834,1.083
422.864,1.076
422.894,1.076
422.924,1.075
422.954,1.079
422.984,1.067
423.014,1.069
423.044,1.084
423.074,1.078
423.104,1.082
423.134,1.076
423.164,1.079
423.194,1.063
423.224,1.064
423.254,1.080
423.284,1.105
423.314,1.095
423.344,1.101
423.374,1.096
423.404,1.079
423.434,1.076
423.464,1.096
423.494,1.064
423.524,1.071
423.554,1.090
423.584,1.062
423.614,1.046
423.644,1.077
423.674,1.055
423.704,1.043
423.734,1.055
423.764,1.042
423.794,1.052
423.824,1.077
423.854,1.072
423.884,1.043
423.914,1.045
423.944,1.057
423.974,1.059
424.004,1.032
424.034,1.050
424.064,1.076
424.094,1.060
424.124,1.035
424.154,1.054
424.184,1.045
424.214,1.069
424.244,1.065
424.274,1.083
424.304,1.079
424.334,1.091
424.364,1.100
424.394,1.106
424.424,1.094
424.454,1.095
424.484,1.095
424.514,1.078
424.544,1.066
424.574,1.053
424.604,1.051
424.634,1.042
424.664,1.048
424.694,1.063
424.724,1.059
424.754,1.062
424.784,1.086
424.814,1.081
424.844,1.050
424.874,1.067
424.904,1.071
424.934,1.067
424.964,1.059
424.994,1.075
425.024,1.083
425.054,1.053
425.084,1.052
425.114,1.062
425.144,1.069
425.174,1.069
425.204,1.030
425.234,1.079
425.264,1.065
425.294,1.043
425.324,1.089
425.354,1.067
425.384,1.056
425.414,1.091
425.444,1.055
425.474,1.077
425.504,1.043
425.534,1.016
425.564,1.100
425.594,1.055
425.624,1.033
425.654,1.093
425.684,1.062
425.714,1.051
425.744,1.031
425.774,1.055
425.804,1.045
425.834,1.035
425.864,1.041
425.894,1.053
425.924,1.029
425.954,1.052
425.984,1.067
426.014,1.062
426.044,1.048
426.074,1.070
426.104,1.083
426.134,1.089
426.164,1.074
426.194,1.064
426.224,1.071
426.254,1.065
426.284,1.076
426.314,1.066
426.344,1.037
426.374,1.049
426.404,1.053
426.434,1.039
426.464,1.045
426.494,1.064
426.524,1.059
426.554,1.044
426.584,1.050
426.614,1.056
426.644,1.051
426.674,1.042
426.704,1.059
426.734,1.064
426.764,1.050
426.794,1.056
426.824,1.070
426.854,1.074
426.884,1.046
426.914,1.045
426.944,1.051
426.974,1.033
427.004,1.041
427.034,1.046
427.064,1.050
427.094,1.044
427.124,1.063
427.154,1.062
427.184,1.047
427.214,1.041
427.244,1.054
427.274,1.040
427.304,1.042
427.334,1.062
427.364,1.053
427.394,1.052
427.424,1.061
427.454,1.038
427.484,1.029
427.514,1.049
427.544,1.049
427.574,1.041
427.604,1.046
427.634,1.062
427.664,1.050
427.694,1.045
427.724,1.044
427.754,1.065
427.784,1.051
427.814,1.053
427.844,1.038
427.874,1.049
427.904,1.050
427.934,1.063
427.964,1.066
427.994,1.048
428.024,1.066
428.054,1.047
428.084,1.043
428.114,1.056
428.144,1.046
428.174,1.037
428.204,1.048
428.234,1.059
428.264,1.054
428.294,1.050
428.324,1.054
428.354,1.072
428.384,1.073
428.414,1.084
428.444,1.130
428.474,1.075
428.504,1.103
428.534,1.023
428.564,0.966
428.594,1.070
428.624,1.093
428.654,1.018
428.684,1.050
428.714,1.065
428.744,1.051
428.774,1.065
428.804,1.073
428.834,1.074
428.864,1.062
428.894,1.047
428.924,1.040
428.954,1.068
428.984,1.095
429.014,1.099
429.044,1.117
429.074,1.092
429.104,1.080
429.134,0.996
429.164,1.028
429.194,1.069
429.224,1.021
429.254,0.995
429.284,1.036
429.314,1.026
429.344,1.034
429.374,1.072
429.404,1.024
429.434,1.024
429.464,1.022
429.494,1.058
429.524,1.049
429.554,1.027
429.584,1.039
429.614,1.037
429.644,1.044
429.674,1.026
429.704,1.026
429.734,1.101
429.764,1.062
429.794,1.009
429.824,0.988
429.854,0.995
429.884,1.082
429.914,1.055
429.944,1.049
429.974,1.036
430.004,1.022
430.034,1.044
430.064,1.046
430.094,1.021
430.124,1.013
430.154,1.019
430.184,1.027
430.214,1.054
430.244,1.047
430.274,1.023
430.304,1.013
430.334,1.041
430.364,1.021
430.394,1.034
430.424,1.049
430.454,1.029
430.484,1.031
430.514,1.054
430.544,1.028
430.574,1.042
430.604,1.045
430.634,1.037
430.664,1.021
430.694,1.021
430.724,1.052
430.754,1.062
430.784,1.065
430.814,1.022
430.844,1.019
430.874,1.032
430.904,1.054
430.934,1.032
430.964,1.029
430.994,1.035
431.024,1.031
431.054,1.036
431.084,1.016
431.114,1.038
431.144,1.078
431.174,1.044
431.204,1.017
431.234,1.047
431.264,1.045
431.294,1.014
431.324,1.017
431.354,1.048
431.384,1.046
431.414,1.037
431.444,1.048
431.474,1.036
431.504,1.033
431.534,1.027
431.564,1.029
431.594,1.026
431.624,1.027
431.654,1.011
431.684,1.036
431.714,1.046
431.744,1.033
431.774,1.026
431.804,1.027
431.834,0.997
431.864,1.010
431.894,1.031
431.924,1.033
431.954,1.021
431.984,1.003
432.014,1.042
432.044,1.048
432.074,1.012
432.104,1.028
432.134,1.014
432.164,0.981
432.194,1.002
432.224,0.971
432.254,0.992
432.284,1.052
432.314,1.064
432.344,1.035
432.374,1.040
432.404,1.033
432.434,1.021
432.464,1.026
432.494,1.052
432.524,1.074
432.554,1.055
432.584,1.048
432.614,1.069
432.644,1.053
432.674,0.993
432.704,1.053
432.734,1.135
432.764,1.066
432.794,1.058
432.824,1.075
432.854,0.997
432.884,0.996
432.914,1.004
432.944,0.954
432.974,0.988
433.004,0.950
433.034,0.981
433.064,0.991
433.094,0.968
433.124,1.023
433.154,0.976
433.184,1.011
433.214,1.031
433.244,1.122
433.274,1.092
433.304,1.011
433.334,1.041
433.364,1.017
433.394,0.962
433.424,1.001
433.454,0.999
433.484,1.012
433.514,1.041
433.544,1.071
433.574,1.048
433.604,1.039
433.634,1.064
433.664,1.059
433.694,1.048
433.724,1.002
433.754,1.020
433.784,1.026
433.814,1.058
433.844,1.056
433.874,1.024
433.904,1.087
433.934,1.021
433.964,1.048
433.994,1.016
434.024,0.968
434.054,0.946
434.084,0.952
434.114,1.071
434.144,1.058
434.174,1.118
434.204,1.079
434.234,0.997
434.264,1.011
434.294,1.032
434.324,1.038
434.354,1.034
434.384,0.999
434.414,1.018
434.444,0.999
434.474,1.082
434.504,1.015
434.534,0.964
434.564,0.260
434.594,1.434
434.624,4.500
434.654,1.602
434.684,0.970
434.714,1.154
434.744,1.144
434.774,1.055
434.804,0.969
434.834,1.042
434.864,1.008
434.894,0.989
434.924,1.046
434.954,1.055
434.984,0.969
435.014,1.077
435.044,1.074
435.074,0.955
435.104,1.024
435.134,1.018
435.164,1.011
435.194,1.073
435.224,1.108
435.254,1.017
435.284,1.039
435.314,1.017
435.344,1.077
435.374,1.003
435.404,0.974
435.434,1.142
435.464,1.156
435.494,1.003
435.524,1.018
435.554,1.047
435.584,1.007
435.614,1.031
435.644,1.032
435.674,0.999
435.704,1.026
435.734,1.055
435.764,0.990
435.794,0.983
435.824,1.096
435.854,1.048
435.884,0.993
435.914,0.996
435.944,1.035
435.974,1.036
436.004,1.006
436.034,1.013
436.064,1.009
436.094,0.983
436.124,0.983
436.154,1.039
436.184,1.058
436.214,1.070
436.244,1.110
436.274,1.099
436.304,1.061
436.334,0.977
436.364,0.969
436.394,0.960
436.424,1.008
436.454,1.044
436.484,1.060
436.514,0.992
436.544,1.036
436.574,1.067
436.604,1.040
436.634,0.995
436.664,0.999
436.694,1.053
436.724,1.085
436.754,1.046
436.784,0.997
436.814,0.958
436.844,0.963
436.874,1.005
436.904,0.993
436.934,1.001
436.964,1.032
436.994,1.040
437.024,1.100
437.054,1.055
437.084,1.014
437.114,0.963
437.144,0.976
437.174,1.024
437.204,1.040
437.234,1.023
437.264,1.024
437.294,0.989
437.324,1.020
437.354,1.000
437.384,1.044
437.414,1.048
437.444,1.037
437.474,1.018
437.504,1.006
437.534,1.006
437.564,1.031
437.594,0.998
437.624,0.975
437.654,1.012
437.684,1.033
437.714,1.031
437.744,1.020
437.774,1.016
437.804,1.003
437.834,1.028
437.864,1.027
437.894,1.035
437.924,1.013
437.954,1.009
437.984,1.010
438.014,1.017
438.044,1.022
438.074,1.014
438.104,1.021
438.134,1.026
438.164,1.034
438.194,1.021
438.224,1.015
438.254,1.017
438.284,1.019
438.314,1.016
438.344,1.007
438.374,1.011
438.404,1.029
438.434,1.041
438.464,1.039
438.494,1.032
438.524,1.008
438.554,1.029
438.584,1.031
438.614,1.012
438.644,1.016
438.674,1.037
438.704,1.041
438.734,1.032
438.764,1.040
438.794,1.036
438.824,1.030
438.854,1.026
438.884,1.029
438.914,1.046
438.944,1.033
438.974,1.024
439.004,1.015
439.034,1.020
439.064,1.021
439.094,1.027
439.124,1.029
439.154,1.023
439.184,1.030
439.214,1.030
439.244,1.036
439.274,1.059
439.304,1.040
439.334,1.021
439.364,1.008
439.394,1.017
439.424,1.024
439.454,1.032
439.484,1.049
439.514,1.085
439.544,1.079
439.574,1.066
439.604,1.023
439.634,1.012
439.664,1.084
439.694,1.014
439.724,1.007
439.754,1.068
439.784,1.042
439.814,0.988
439.844,1.010
439.874,1.070
439.904,1.078
439.934,0.998
439.964,0.938
439.994,0.967
440.024,1.000
440.054,0.970
440.084,1.025
440.114,0.999
440.144,1.025
440.174,1.057
440.204,1.030
440.234,1.028
440.264,1.045
440.294,1.018
440.324,1.044
440.354,1.023
440.384,1.054
440.414,1.071
440.444,1.054
440.474,1.048
440.504,1.029
440.534,1.029
440.564,1.084
440.594,1.056
440.624,1.040
440.654,1.026
440.684,1.061
440.714,1.041
440.744,1.043
440.774,1.039
440.804,1.001
440.834,1.058
440.864,1.075
440.894,0.967
440.924,1.017
440.954,1.106
440.984,1.043
441.014,1.087
441.044,1.030
441.074,1.027
441.104,1.080
441.134,0.973
441.164,1.031
441.194,1.067
441.224,1.011
441.254,1.048
441.284,1.065
441.314,1.045
441.344,1.076
441.374,1.040
441.404,0.957
441.434,0.983
441.464,1.006
441.494,1.062
441.524,1.072
441.554,1.019
441.584,1.019
441.614,1.057
441.644,1.056
441.674,1.043
441.704,1.036
441.734,1.056
441.764,1.052
441.794,1.044
441.824,1.056
441.854,1.104
441.884,1.051
441.914,1.077
441.944,1.095
441.974,1.051
442.004,0.976
442.034,0.986
442.064,0.987
442.094,0.982
442.124,1.002
442.154,0.975
442.184,1.042
442.214,1.041
442.244,1.020
442.274,1.111
442.304,1.085
442.334,0.965
442.364,1.016
442.394,1.019
442.424,1.018
442.454,1.013
442.484,1.032
442.514,1.080
442.544,1.063
442.574,1.045
442.604,1.058
442.634,1.046
442.664,1.032
442.694,1.038
442.724,1.038
442.754,1.049
442.784,1.037
442.814,1.027
442.844,1.017
442.874,1.017
442.904,1.024
442.934,1.051
442.964,1.053
442.994,1.034
443.024,1.046
443.054,1.032
443.084,1.026
443.114,1.009
443.144,1.020
443.174,1.029
443.204,1.039
443.234,1.037
443.264,1.049
443.294,1.047
443.324,1.038
443.354,1.026
443.384,1.027
443.414,1.023
443.444,1.015
443.474,1.028
443.504,1.050
443.534,1.045
443.564,1.043
443.594,1.042
443.624,1.038
443.654,1.038
443.684,1.020
443.714,1.024
443.744,1.031
443.774,1.031
443.804,1.037
443.834,1.036
443.864,1.030
443.894,1.037
443.924,1.033
443.954,1.039
443.984,1.031
444.014,1.029
444.044,1.037
444.074,1.032
444.104,1.033
444.134,1.031
444.164,1.030
444.194,1.021
444.224,1.041
444.254,1.026
444.284,1.029
444.314,1.035
444.344,1.036
444.374,1.030
444.404,1.034
444.434,1.027
444.464,1.035
444.494,1.037
444.524,1.033
444.554,1.035
444.584,1.035
444.614,1.034
444.644,1.034
444.674,1.033
444.704,1.028
444.734,1.029
444.764,1.034
444.794,1.035
444.824,1.034
444.854,1.033
444.884,1.028
444.914,1.040
444.944,1.029
444.974,1.034
445.004,1.032
445.034,1.035
445.064,1.029
445.094,1.035
445.124,1.033
445.154,1.038
445.184,1.030
445.214,1.032
445.244,1.030
445.274,1.035
445.304,1.034
445.334,1.031
445.364,1.035
445.394,1.039
445.424,1.032
445.454,1.047
445.484,1.027
445.514,1.032
445.544,1.037
445.574,1.029
445.604,1.036
445.634,1.033
445.664,1.026
445.694,1.037
445.724,1.036
445.754,1.040
445.784,1.028
445.814,1.035
445.844,1.028
445.874,1.036
445.904,1.032
445.934,1.031
445.964,1.034
445.994,1.040
446.024,1.031
446.054,1.039
446.084,1.027
446.114,1.029
446.144,1.033
446.174,1.033
446.204,1.029
446.234,1.037
446.264,1.040
446.294,1.039
446.324,1.029
446.354,1.033
446.384,1.039
446.414,1.031
446.444,1.033
446.474,1.032
446.504,1.037
446.534,1.033
446.564,1.041
446.594,1.036
446.624,1.036
446.654,1.039
446.684,1.041
446.714,1.030
446.744,1.036
446.774,1.028
446.804,1.028
446.834,1.036
446.864,1.038
446.894,1.030
446.924,1.041
446.954,1.038
446.984,1.033
447.014,1.039
447.044,1.036
447.074,1.035
447.104,1.022
447.134,1.032
447.164,1.037
447.194,1.035
447.224,1.035
447.254,1.028
447.284,1.033
447.314,1.039
447.344,1.033
447.374,1.033
447.404,1.034
447.434,1.031
447.464,1.033
447.494,1.032
447.524,1.037
447.554,1.043
447.584,1.034
447.614,1.034
447.644,1.031
447.674,1.030
447.704,1.036
447.734,1.036
447.764,1.034
447.794,1.034
447.824,1.036
447.854,1.037
447.884,1.034
447.914,1.042
447.944,1.024
447.974,1.032
448.004,1.039
448.034,1.031
448.064,1.036
448.094,1.032
448.124,1.032
448.154,1.034
448.184,1.039
448.214,1.034
448.244,1.038
448.274,1.034
448.304,1.036
448.334,1.033
448.364,1.043
448.394,1.040
448.424,1.040
448.454,1.024
448.484,1.035
448.514,1.036
448.544,1.041
448.574,1.029
448.604,1.038
448.634,1.034
448.664,1.034
448.694,1.036
448.724,1.046
448.754,1.040
448.784,1.037
448.814,1.029
448.844,1.029
448.874,1.038
448.904,1.033
448.934,1.039
448.964,1.032
448.994,1.047
449.024,1.031
449.054,1.038
449.084,1.039
449.114,1.037
449.144,1.036
449.174,1.040
449.204,1.042
449.234,1.030
449.264,1.042
449.294,1.027
449.324,1.040
449.354,1.031
449.384,1.039
449.414,1.032
449.444,1.043
449.474,1.041
449.504,1.039
449.534,1.041
449.564,1.033
449.594,1.036
449.624,1.036
449.654,1.036
449.684,1.041
449.714,1.039
449.744,1.037
449.774,1.039
449.804,1.031
449.834,1.040
449.864,1.035
449.894,1.036
449.924,1.031
449.954,1.037
449.984,1.035
450.014,1.039
450.044,1.040
450.074,1.046
450.104,1.033
450.134,1.047
450.164,1.056
450.194,1.050
450.224,0.999
450.254,1.035
450.284,1.072
450.314,1.037
450.344,1.041
450.374,1.037
450.404,1.015
450.434,1.025
450.464,1.040
450.494,1.039
450.524,1.041
450.554,1.053
450.584,1.037
450.614,1.035
450.644,1.036
450.674,1.039
450.704,1.036
450.734,1.039
450.764,1.037
450.794,1.034
450.824,1.035
450.854,1.034
450.884,1.036
450.914,1.043
450.944,1.040
450.974,1.036
451.004,1.042
451.034,1.037
451.064,1.036
451.094,1.026
451.124,1.027
451.154,1.040
451.184,1.039
451.214,1.038
451.244,1.037
451.274,1.038
451.304,1.025
451.334,1.034
451.364,1.043
451.394,1.039
451.424,1.035
451.454,1.036
451.484,1.038
451.514,1.044
451.544,1.037
451.574,1.031
451.604,1.050
451.634,1.039
451.664,1.040
451.694,1.038
451.724,1.034
451.754,1.040
451.784,1.020
451.814,1.043
451.844,1.034
451.874,1.046
