df_hash,22ZHK4.QEBF70
60.933,214
60.958,228
60.983,230
61.008,230
61.033,229
61.058,217
61.083,196
61.108,192
61.133,231
61.158,309
61.183,388
61.208,432
61.233,434
61.258,420
61.283,413
61.308,413
61.333,407
61.358,393
61.383,383
61.408,383
61.433,384
61.458,371
61.483,344
61.508,321
61.533,312
61.558,306
61.583,287
61.608,256
61.633,232
61.658,224
61.683,216
61.708,187
61.733,143
61.758,125
61.783,172
61.808,279
61.833,393
61.858,465
61.883,482
61.908,465
61.933,438
61.958,405
61.983,362
62.008,320
62.033,298
62.058,299
62.083,304
62.108,293
62.133,266
62.158,236
62.183,208
62.208,171
62.233,111
62.258,35
62.283,-31
62.308,-73
62.333,-93
62.358,-98
62.383,-79
62.408,-15
62.433,98
62.458,233
62.483,342
62.508,400
62.533,415
62.558,409
62.583,396
62.608,375
62.633,348
62.658,327
62.683,323
62.708,329
62.733,332
62.758,321
62.783,297
62.808,267
62.833,234
62.858,200
62.883,172
62.908,155
62.933,142
62.958,116
62.983,73
63.008,33
63.033,34
63.058,93
63.083,191
63.108,283
63.133,337
63.158,352
63.183,343
63.208,325
63.233,303
63.258,282
63.283,269
63.308,268
63.333,274
63.358,275
63.383,268
63.408,252
63.433,231
63.458,205
63.483,178
63.508,157
63.533,148
63.558,140
63.583,115
63.608,78
63.633,62
63.658,107
63.683,220
63.708,358
63.733,463
63.758,503
63.783,493
63.808,464
63.833,440
63.858,424
63.883,424
63.908,443
63.933,476
63.958,490
63.983,458
64.008,382
64.033,301
64.058,255
64.083,251
64.108,258
64.133,241
64.158,186
64.183,105
64.208,24
64.233,-32
64.258,-42
64.283,2
64.308,85
64.333,166
64.358,205
64.383,196
64.408,161
64.433,132
64.458,121
64.483,115
64.508,100
64.533,74
64.558,43
64.583,9
64.608,-26
64.633,-59
64.658,-81
64.683,-92
64.708,-106
64.733,-133
64.758,-171
64.783,-208
64.808,-240
64.833,-277
64.858,-318
64.883,-340
64.908,-305
64.933,-201
64.958,-55
64.983,84
65.008,193
65.033,282
65.058,368
65.083,452
65.108,529
65.133,607
65.158,705
65.183,820
65.208,913
65.233,933
65.258,870
65.283,769
65.308,688
65.333,646
65.358,617
65.383,573
65.408,511
65.433,452
65.458,405
65.483,356
65.508,296
65.533,245
65.558,234
65.583,278
65.608,358
65.633,443
65.658,514
65.683,568
65.708,606
65.733,626
65.758,633
65.783,642
65.808,660
65.833,671
65.858,649
65.883,589
65.908,510
65.933,437
65.958,361
65.983,251
66.008,87
66.033,-108
66.058,-294
66.083,-446
66.108,-566
66.133,-651
66.158,-675
66.183,-607
66.208,-454
66.233,-268
66.258,-107
66.283,13
66.308,125
66.333,255
66.358,391
66.383,496
66.408,546
66.433,552
66.458,527
66.483,467
66.508,356
66.533,201
66.558,46
66.583,-61
66.608,-110
66.633,-128
66.658,-149
66.683,-184
66.708,-219
66.733,-240
66.758,-241
66.783,-211
66.808,-136
66.833,-7
66.858,151
66.883,296
66.908,395
66.933,449
66.958,487
66.983,531
67.008,573
67.033,595
67.058,594
67.083,585
67.108,587
67.133,595
67.158,587
67.183,550
67.208,495
67.233,443
67.258,405
67.283,365
67.308,301
67.333,211
67.358,117
67.383,48
67.408,11
67.433,-15
67.458,-55
67.483,-102
67.508,-123
67.533,-84
67.558,8
67.583,116
67.608,190
67.633,218
67.658,227
67.683,253
67.708,306
67.733,365
67.758,402
67.783,408
67.808,403
67.833,404
67.858,416
67.883,427
67.908,425
67.933,409
67.958,388
67.983,363
68.008,329
68.033,283
68.058,232
68.083,188
68.108,157
68.133,131
68.158,95
68.183,44
68.208,-5
68.233,-22
68.258,13
68.283,99
68.308,203
68.333,293
68.358,349
68.383,377
68.408,388
68.433,388
68.458,375
68.483,352
68.508,332
68.533,326
68.558,330
68.583,327
68.608,304
68.633,269
68.658,241
68.683,233
68.708,235
68.733,230
68.758,212
68.783,191
68.808,176
68.833,159
68.858,125
68.883,79
68.908,54
68.933,84
68.958,170
68.983,274
69.008,347
69.033,370
69.058,362
69.083,351
69.108,347
69.133,342
69.158,328
69.183,310
69.208,298
69.233,294
69.258,284
69.283,260
69.308,228
69.333,197
69.358,169
69.383,133
69.408,80
69.433,17
69.458,-41
69.483,-92
69.508,-145
69.533,-210
69.558,-272
69.583,-298
69.608,-261
69.633,-170
69.658,-63
69.683,22
69.708,79
69.733,131
69.758,200
69.783,289
69.808,378
69.833,446
69.858,488
69.883,511
69.908,519
69.933,512
69.958,491
69.983,469
70.008,461
70.033,472
70.058,490
70.083,496
70.108,487
70.133,471
70.158,456
70.183,433
70.208,388
70.233,326
70.258,278
70.283,278
70.308,329
70.333,404
70.358,461
70.383,481
70.408,471
70.433,445
70.458,409
70.483,360
70.508,306
70.533,265
70.558,246
70.583,236
70.608,214
70.633,172
70.658,133
70.683,119
70.708,130
70.733,136
70.758,105
70.783,33
70.808,-55
70.833,-133
70.858,-186
70.883,-207
70.908,-188
70.933,-127
70.958,-33
70.983,66
71.008,147
71.033,202
71.058,241
71.083,270
71.108,287
71.133,287
71.158,281
71.183,284
71.208,298
71.233,308
71.258,299
71.283,277
71.308,259
71.333,254
71.358,248
71.383,223
71.408,177
71.433,126
71.458,84
71.483,49
71.508,11
71.533,-17
71.558,-6
71.583,64
71.608,174
71.633,277
71.658,333
71.683,342
71.708,333
71.733,328
71.758,331
71.783,334
71.808,332
71.833,331
71.858,335
71.883,336
71.908,330
71.933,321
71.958,316
71.983,314
72.008,310
72.033,301
72.058,288
72.083,274
72.108,250
72.133,210
72.158,166
72.183,148
72.208,180
72.233,251
72.258,320
72.283,351
72.308,345
72.333,332
72.358,336
72.383,348
72.408,348
72.433,328
72.458,305
72.483,298
72.508,304
72.533,305
72.558,289
72.583,263
72.608,245
72.633,234
72.658,215
72.683,176
72.708,124
72.733,80
72.758,53
72.783,26
72.808,-22
72.833,-93
72.858,-156
72.883,-170
72.908,-119
72.933,-28
72.958,57
72.983,106
73.008,118
73.033,120
73.058,136
73.083,173
73.108,220
73.133,261
73.158,292
73.183,315
73.208,332
73.233,343
73.258,346
73.283,343
73.308,341
73.333,342
73.358,340
73.383,329
73.408,311
73.433,298
73.458,300
73.483,309
73.508,306
73.533,284
73.558,262
73.583,273
73.608,331
73.633,417
73.658,490
73.683,519
73.708,504
73.733,467
73.758,425
73.783,378
73.808,317
73.833,250
73.858,196
73.883,173
73.908,178
73.933,195
73.958,211
73.983,222
74.008,231
74.033,231
74.058,211
74.083,172
74.108,128
74.133,103
74.158,99
74.183,98
74.208,82
74.233,52
74.258,37
74.283,68
74.308,150
74.333,257
74.358,352
74.383,411
74.408,426
74.433,402
74.458,341
74.483,247
74.508,142
74.533,63
74.558,41
74.583,77
74.608,134
74.633,165
74.658,143
74.683,84
74.708,27
74.733,-1
74.758,-7
74.783,-10
74.808,-23
74.833,-37
74.858,-37
74.883,-22
74.908,-7
74.933,-3
74.958,3
74.983,39
75.008,119
75.033,232
75.058,346
75.083,439
75.108,509
75.133,567
75.158,619
75.183,659
75.208,681
75.233,684
75.258,673
75.283,654
75.308,628
75.333,597
75.358,565
75.383,536
75.408,508
75.433,477
75.458,444
75.483,415
75.508,396
75.533,383
75.558,369
75.583,349
75.608,319
75.633,281
75.658,239
75.683,202
75.708,188
75.733,211
75.758,264
75.783,319
75.808,343
75.833,325
75.858,282
75.883,236
75.908,199
75.933,164
75.958,126
75.983,88
76.008,54
76.033,23
76.058,-12
76.083,-55
76.108,-94
76.133,-128
76.158,-167
76.183,-231
76.208,-319
76.233,-410
76.258,-477
76.283,-515
76.308,-549
76.333,-593
76.358,-633
76.383,-630
76.408,-557
76.433,-420
76.458,-247
76.483,-65
76.508,119
76.533,299
76.558,457
76.583,568
76.608,624
76.633,641
76.658,650
76.683,673
76.708,707
76.733,736
76.758,738
76.783,708
76.808,654
76.833,600
76.858,572
76.883,585
76.908,631
76.933,684
76.958,718
76.983,719
77.008,678
77.033,592
77.058,464
77.083,321
77.108,214
77.133,185
77.158,230
77.183,297
77.208,326
77.233,299
77.258,248
77.283,215
77.308,207
77.333,197
77.358,165
77.383,127
77.408,120
77.433,159
77.458,218
77.483,258
77.508,262
77.533,253
77.558,253
77.583,264
77.608,265
77.633,247
77.658,221
77.683,207
77.708,200
77.733,175
77.758,118
77.783,51
77.808,20
77.833,53
77.858,130
77.883,199
77.908,218
77.933,184
77.958,134
77.983,101
78.008,98
78.033,112
78.058,127
78.083,139
78.108,149
78.133,159
78.158,166
78.183,165
78.208,158
78.233,151
78.258,147
78.283,143
78.308,130
78.333,107
78.358,79
78.383,54
78.408,34
78.433,11
78.458,-20
78.483,-55
78.508,-70
78.533,-42
78.558,33
78.583,135
78.608,224
78.633,271
78.658,274
78.683,255
78.708,237
78.733,232
78.758,238
78.783,250
78.808,269
78.833,298
78.858,333
78.883,361
78.908,376
78.933,383
78.958,393
78.983,407
79.008,413
79.033,401
79.058,377
79.083,363
79.108,368
79.133,385
79.158,403
79.183,428
79.208,485
79.233,592
79.258,734
79.283,868
79.308,961
79.333,1010
79.358,1024
79.383,995
79.408,894
79.433,708
79.458,472
79.483,255
79.508,113
79.533,53
79.558,44
79.583,56
79.608,76
79.633,87
79.658,50
79.683,-66
79.708,-252
79.733,-444
79.758,-579
79.783,-641
79.808,-667
79.833,-690
79.858,-693
79.883,-621
79.908,-449
79.933,-216
79.958,2
79.983,157
80.008,255
80.033,336
80.058,417
80.083,482
80.108,511
80.133,500
80.158,471
80.183,441
80.208,408
80.233,364
80.258,306
80.283,237
80.308,165
80.333,97
80.358,43
80.383,14
80.408,4
80.433,-4
80.458,-33
80.483,-76
80.508,-91
80.533,-36
80.558,90
80.583,247
80.608,378
80.633,457
80.658,495
80.683,515
80.708,525
80.733,521
80.758,503
80.783,481
80.808,463
80.833,443
80.858,407
80.883,355
80.908,306
80.933,271
80.958,244
80.983,204
81.008,145
81.033,84
81.058,41
81.083,14
81.108,-18
81.133,-66
81.158,-101
81.183,-77
81.208,24
81.233,168
81.258,292
81.283,359
81.308,380
81.333,389
81.358,406
81.383,423
81.408,426
81.433,411
81.458,390
81.483,377
81.508,371
81.533,372
81.558,376
81.583,383
81.608,381
81.633,359
81.658,312
81.683,253
81.708,202
81.733,168
81.758,151
81.783,149
81.808,172
81.833,229
81.858,312
81.883,390
81.908,431
81.933,422
81.958,378
81.983,323
82.008,272
82.033,223
82.058,175
82.083,134
82.108,110
82.133,111
82.158,127
82.183,138
82.208,131
82.233,106
82.258,77
82.283,55
82.308,33
82.333,-3
82.358,-61
82.383,-120
82.408,-142
82.433,-101
82.458,-6
82.483,105
82.508,195
82.533,247
82.558,274
82.583,296
82.608,323
82.633,351
82.658,373
82.683,387
82.708,392
82.733,389
82.758,380
82.783,370
82.808,360
82.833,348
82.858,329
82.883,306
82.908,280
82.933,254
82.958,225
82.983,194
83.008,179
83.033,207
83.058,294
83.083,419
83.108,534
83.133,599
83.158,602
83.183,566
83.208,516
83.233,464
83.258,410
83.283,353
83.308,298
83.333,248
83.358,202
83.383,159
83.408,129
83.433,120
83.458,123
83.483,120
83.508,98
83.533,69
83.558,48
83.583,34
83.608,5
83.633,-48
83.658,-104
83.683,-115
83.708,-58
83.733,38
83.758,118
83.783,146
83.808,137
83.833,123
83.858,120
83.883,114
83.908,99
83.933,98
83.958,140
83.983,221
84.008,297
84.033,322
84.058,299
84.083,270
84.108,271
84.133,295
84.158,309
84.183,295
84.208,269
84.233,252
84.258,238
84.283,202
84.308,138
84.333,85
84.358,93
84.383,174
84.408,286
84.433,371
84.458,404
84.483,403
84.508,394
84.533,385
84.558,365
84.583,333
84.608,307
84.633,304
84.658,317
84.683,325
84.708,313
84.733,285
84.758,258
84.783,237
84.808,218
84.833,198
84.858,181
84.883,163
84.908,132
84.933,79
84.958,22
84.983,3
85.008,51
85.033,154
85.058,262
85.083,327
85.108,341
85.133,329
85.158,315
85.183,303
85.208,289
85.233,278
85.258,286
85.283,315
85.308,347
85.333,355
85.358,335
85.383,301
85.408,272
85.433,250
85.458,229
85.483,210
85.508,198
85.533,190
85.558,169
85.583,123
85.608,70
85.633,51
85.658,98
85.683,193
85.708,286
85.733,332
85.758,331
85.783,312
85.808,304
85.833,307
85.858,307
85.883,297
85.908,286
85.933,284
85.958,286
85.983,283
86.008,273
86.033,263
86.058,258
86.083,250
86.108,227
86.133,191
86.158,155
86.183,129
86.208,103
86.233,57
86.258,-6
86.283,-58
86.308,-56
86.333,9
86.358,110
86.383,199
86.408,248
86.433,260
86.458,257
86.483,252
86.508,245
86.533,234
86.558,231
86.583,253
86.608,298
86.633,349
86.658,378
86.683,380
86.708,366
86.733,353
86.758,342
86.783,325
86.808,297
86.833,270
86.858,254
86.883,245
86.908,221
86.933,172
86.958,117
86.983,93
87.008,124
87.033,195
87.058,263
87.083,296
87.108,295
87.133,282
87.158,272
87.183,259
87.208,234
87.233,204
87.258,191
87.283,209
87.308,249
87.333,282
87.358,294
87.383,285
87.408,270
87.433,252
87.458,228
87.483,200
87.508,177
87.533,166
87.558,162
87.583,147
87.608,113
87.633,72
87.658,50
87.683,67
87.708,121
87.733,196
87.758,268
87.783,321
87.808,343
87.833,331
87.858,297
87.883,262
87.908,251
87.933,273
87.958,318
87.983,365
88.008,394
88.033,401
88.058,391
88.083,371
88.108,350
88.133,334
88.158,318
88.183,293
88.208,249
88.233,185
88.258,114
88.283,53
88.308,14
88.333,2
88.358,20
88.383,68
88.408,136
88.433,200
88.458,238
88.483,241
88.508,222
88.533,206
88.558,204
88.583,210
88.608,212
88.633,206
88.658,204
88.683,213
88.708,228
88.733,235
88.758,226
88.783,206
88.808,186
88.833,178
88.858,179
88.883,182
88.908,177
88.933,161
88.958,140
88.983,131
89.008,150
89.033,201
89.058,269
89.083,331
89.108,373
89.133,396
89.158,413
89.183,429
89.208,440
89.233,439
89.258,428
89.283,411
89.308,393
89.333,370
89.358,341
89.383,310
89.408,285
89.433,270
89.458,266
89.483,277
89.508,310
89.533,360
89.558,396
89.583,373
89.608,275
89.633,137
89.658,28
89.683,-3
89.708,32
89.733,84
89.758,106
89.783,92
89.808,74
89.833,82
89.858,117
89.883,164
89.908,204
89.933,232
89.958,248
89.983,251
90.008,245
90.033,231
90.058,214
90.083,192
90.108,166
90.133,137
90.158,112
90.183,92
90.208,66
90.233,26
90.258,-11
90.283,-17
90.308,34
90.333,132
90.358,233
90.383,294
90.408,307
90.433,296
90.458,285
90.483,279
90.508,271
90.533,259
90.558,255
90.583,263
90.608,276
90.633,280
90.658,274
90.683,268
90.708,272
90.733,279
90.758,277
90.783,267
90.808,258
90.833,251
90.858,228
90.883,174
90.908,110
90.933,85
90.958,130
90.983,225
91.008,311
91.033,343
91.058,336
91.083,340
91.108,385
91.133,455
91.158,511
91.183,537
91.208,547
91.233,560
91.258,570
91.283,559
91.308,527
91.333,492
91.358,472
91.383,455
91.408,421
91.433,363
91.458,302
91.483,250
91.508,193
91.533,106
91.558,-8
91.583,-108
91.608,-146
91.633,-118
91.658,-69
91.683,-48
91.708,-67
91.733,-113
91.758,-175
91.783,-259
91.808,-356
91.833,-424
91.858,-408
91.883,-299
91.908,-156
91.933,-51
91.958,2
91.983,65
92.008,207
92.033,430
92.058,659
92.083,804
92.108,831
92.133,768
92.158,653
92.183,495
92.208,294
92.233,83
92.258,-64
92.283,-84
92.308,30
92.333,217
92.358,392
92.383,505
92.408,551
92.433,547
92.458,505
92.483,435
92.508,352
92.533,282
92.558,241
92.583,225
92.608,218
92.633,206
92.658,192
92.683,191
92.708,213
92.733,258
92.758,312
92.783,354
92.808,362
92.833,323
92.858,252
92.883,191
92.908,188
92.933,260
92.958,377
92.983,477
93.008,514
93.033,483
93.058,418
93.083,355
93.108,313
93.133,292
93.158,284
93.183,288
93.208,294
93.233,290
93.258,268
93.283,236
93.308,205
93.333,177
93.358,141
93.383,88
93.408,27
93.433,-23
93.458,-60
93.483,-102
93.508,-160
93.533,-216
93.558,-224
93.583,-156
93.608,-34
93.633,84
93.658,157
93.683,189
93.708,214
93.733,252
93.758,290
93.783,306
93.808,301
93.833,302
93.858,326
93.883,361
93.908,380
93.933,374
93.958,355
93.983,340
94.008,324
94.033,291
94.058,239
94.083,184
94.108,143
94.133,111
94.158,71
94.183,17
94.208,-23
94.233,-16
94.258,52
94.283,152
94.308,239
94.333,287
94.358,306
94.383,320
94.408,343
94.433,366
94.458,374
94.483,367
94.508,361
94.533,371
94.558,397
94.583,421
94.608,425
94.633,404
94.658,368
94.683,328
94.708,291
94.733,257
94.758,230
94.783,212
94.808,202
94.833,182
94.858,139
94.883,74
94.908,17
94.933,3
94.958,46
94.983,123
95.008,195
95.033,234
95.058,239
95.083,225
95.108,209
95.133,197
95.158,192
95.183,197
95.208,214
95.233,235
95.258,249
95.283,250
95.308,240
95.333,226
95.358,213
95.383,202
95.408,197
95.433,202
95.458,216
95.483,225
95.508,218
95.533,196
95.558,170
95.583,151
95.608,130
95.633,97
95.658,57
95.683,39
95.708,71
95.733,154
95.758,251
95.783,320
95.808,342
95.833,334
95.858,321
95.883,315
95.908,312
95.933,306
95.958,301
95.983,308
96.008,325
96.033,339
96.058,340
96.083,328
96.108,317
96.133,314
96.158,315
96.183,309
96.208,293
96.233,273
96.258,259
96.283,251
96.308,240
96.333,215
96.358,179
96.383,147
96.408,133
96.433,143
96.458,164
96.483,181
96.508,185
96.533,185
96.558,191
96.583,212
96.608,244
96.633,277
96.658,308
96.683,336
96.708,357
96.733,363
96.758,346
96.783,315
96.808,289
96.833,283
96.858,297
96.883,309
96.908,301
96.933,274
96.958,247
96.983,236
97.008,232
97.033,214
97.058,161
97.083,74
97.108,-22
97.133,-107
97.158,-164
97.183,-186
97.208,-176
97.233,-137
97.258,-83
97.283,-30
97.308,3
97.333,20
97.358,34
97.383,63
97.408,113
97.433,172
97.458,222
97.483,255
97.508,270
97.533,278
97.558,285
97.583,292
97.608,294
97.633,288
97.658,277
97.683,269
97.708,268
97.733,264
97.758,240
97.783,189
97.808,132
97.833,106
97.858,141
97.883,233
97.908,340
97.933,417
97.958,447
97.983,449
98.008,454
98.033,468
98.058,474
98.083,455
98.108,416
98.133,383
98.158,381
98.183,407
98.208,439
98.233,459
98.258,466
98.283,474
98.308,486
98.333,495
98.358,489
98.383,472
98.408,460
98.433,465
98.458,474
98.483,461
98.508,406
98.533,321
98.558,238
98.583,177
98.608,133
98.633,81
98.658,10
98.683,-59
98.708,-101
98.733,-102
98.758,-81
98.783,-62
98.808,-53
98.833,-38
98.858,-4
98.883,44
98.908,86
98.933,111
98.958,130
98.983,163
99.008,211
99.033,253
99.058,270
99.083,263
99.108,250
99.133,237
99.158,207
99.183,136
99.208,32
99.233,-54
99.258,-69
99.283,4
99.308,127
99.333,235
99.358,289
99.383,291
99.408,272
99.433,255
99.458,240
99.483,219
99.508,197
99.533,189
99.558,202
99.583,225
99.608,238
99.633,232
99.658,219
99.683,217
99.708,230
99.733,243
99.758,238
99.783,219
99.808,200
99.833,192
99.858,183
99.883,151
99.908,94
99.933,45
99.958,45
99.983,112
100.008,217
100.033,309
100.058,353
100.083,355
100.108,338
100.133,322
100.158,306
100.183,285
100.208,268
100.233,273
100.258,309
100.283,358
100.308,392
100.333,397
100.358,382
100.383,366
100.408,357
100.433,345
100.458,315
100.483,272
100.508,235
100.533,216
100.558,206
100.583,181
100.608,129
100.633,70
100.658,46
100.683,85
100.708,178
100.733,281
100.758,351
100.783,373
100.808,364
100.833,352
100.858,345
100.883,333
100.908,311
100.933,284
100.958,269
100.983,273
101.008,284
101.033,286
101.058,275
101.083,261
101.108,249
101.133,237
101.158,215
101.183,187
101.208,166
101.233,161
101.258,157
101.283,128
101.308,76
101.333,33
101.358,41
101.383,110
101.408,205
101.433,275
101.458,298
101.483,292
101.508,281
101.533,275
101.558,261
101.583,236
101.608,211
101.633,200
101.658,201
101.683,202
101.708,194
101.733,186
101.758,188
101.783,195
101.808,188
101.833,160
101.858,127
101.883,109
101.908,100
101.933,76
101.958,27
101.983,-15
102.008,-3
102.033,83
102.058,207
102.083,303
102.108,339
102.133,331
102.158,320
102.183,324
102.208,329
102.233,318
102.258,298
102.283,292
102.308,305
102.333,319
102.358,313
102.383,291
102.408,273
102.433,273
102.458,275
102.483,259
102.508,226
102.533,194
102.558,178
102.583,164
102.608,127
102.633,65
102.658,17
102.683,29
102.708,112
102.733,229
102.758,322
102.783,364
102.808,366
102.833,357
102.858,352
102.883,346
102.908,328
102.933,303
102.958,285
102.983,282
103.008,284
103.033,277
103.058,260
103.083,241
103.108,231
103.133,224
103.158,209
103.183,180
103.208,147
103.233,124
103.258,113
103.283,98
103.308,61
103.333,6
103.358,-34
103.383,-25
103.408,46
103.433,155
103.458,256
103.483,315
103.508,332
103.533,327
103.558,319
103.583,312
103.608,301
103.633,289
103.658,287
103.683,302
103.708,326
103.733,340
103.758,334
103.783,318
103.808,310
103.833,310
103.858,304
103.883,281
103.908,247
103.933,221
103.958,212
103.983,203
104.008,168
104.033,109
104.058,61
104.083,64
104.108,128
104.133,217
104.158,286
104.183,315
104.208,315
104.233,308
104.258,300
104.283,282
104.308,251
104.333,217
104.358,196
104.383,189
104.408,189
104.433,188
104.458,189
104.483,191
104.508,189
104.533,176
104.558,157
104.583,145
104.608,144
104.633,134
104.658,95
104.683,34
104.708,-2
104.733,29
104.758,129
104.783,247
104.808,324
104.833,346
104.858,339
104.883,336
104.908,341
104.933,334
104.958,309
104.983,282
105.008,275
105.033,288
105.058,298
105.083,289
105.108,270
105.133,260
105.158,259
105.183,251
105.208,221
105.233,180
105.258,151
105.283,140
105.308,123
105.333,78
105.358,18
105.383,-12
105.408,26
105.433,129
105.458,248
105.483,331
105.508,362
105.533,361
105.558,356
105.583,357
105.608,354
105.633,340
105.658,319
105.683,305
105.708,305
105.733,314
105.758,318
105.783,313
105.808,301
105.833,289
105.858,276
105.883,256
105.908,225
105.933,190
105.958,164
105.983,150
106.008,135
106.033,99
106.058,35
106.083,-29
106.108,-52
106.133,-5
106.158,97
106.183,208
106.208,283
106.233,309
106.258,309
106.283,306
106.308,305
106.333,297
106.358,278
106.383,260
106.408,259
106.433,276
106.458,294
106.483,298
106.508,287
106.533,275
106.558,267
106.583,257
106.608,235
106.633,206
106.658,183
106.683,173
106.708,164
106.733,133
106.758,82
