df_hash,22ZHK4.QRYGM8
56.966,0.956
56.996,0.957
57.026,0.955
57.056,0.951
57.086,0.960
57.116,0.955
57.146,0.952
57.176,0.955
57.206,0.956
57.236,0.958
57.266,0.958
57.296,0.956
57.326,0.953
57.356,0.962
57.386,0.956
57.416,0.950
57.446,0.959
57.476,0.960
57.506,0.957
57.536,0.959
57.566,0.951
57.596,0.953
57.626,0.954
57.656,0.958
57.686,0.955
57.716,0.954
57.746,0.953
57.776,0.958
57.806,0.954
57.836,0.948
57.866,0.956
57.896,0.955
57.926,0.956
57.956,0.956
57.986,0.954
58.016,0.955
58.046,0.951
58.076,0.949
58.106,0.956
58.136,0.953
58.166,0.952
58.196,0.954
58.226,0.953
58.256,0.957
58.286,0.958
58.316,0.956
58.346,0.958
58.376,0.953
58.406,0.957
58.436,0.957
58.466,0.952
58.496,0.951
58.526,0.957
58.556,0.957
58.586,0.957
58.616,0.958
58.646,0.958
58.676,0.958
58.706,0.951
58.736,0.955
58.766,0.957
58.796,0.962
58.826,0.954
58.856,0.951
58.886,0.955
58.916,0.958
58.946,0.954
58.976,0.956
59.006,0.955
59.036,0.953
59.066,0.959
59.096,0.955
59.126,0.956
59.156,0.955
59.186,0.954
59.216,0.958
59.246,0.954
59.276,0.957
59.306,0.958
59.336,0.954
59.366,0.951
59.396,0.959
59.426,0.960
59.456,0.956
59.486,0.953
59.516,0.954
59.546,0.960
59.576,0.956
59.606,0.961
59.636,0.959
59.666,0.953
59.696,0.961
59.726,0.954
59.756,0.951
59.786,0.956
59.816,0.957
59.846,0.956
59.876,0.957
59.906,0.957
59.936,0.958
59.966,0.952
59.996,0.954
60.026,0.958
60.056,0.955
60.086,0.959
60.116,0.953
60.146,0.955
60.176,0.958
60.206,0.956
60.236,0.962
60.266,0.956
60.296,0.951
60.326,0.957
60.356,0.958
60.386,0.954
60.416,0.956
60.446,0.953
60.476,0.955
60.506,0.957
60.536,0.953
60.566,0.960
60.596,0.956
60.626,0.952
60.656,0.951
60.686,0.958
60.716,0.955
60.746,0.956
60.776,0.954
60.806,0.954
60.836,0.954
60.866,0.961
60.896,0.955
60.926,0.953
60.956,0.955
60.986,0.958
61.016,0.956
61.046,0.953
61.076,0.954
61.106,0.956
61.136,0.955
61.166,0.959
61.196,0.957
61.226,0.955
61.256,0.953
61.286,0.962
61.316,0.955
61.346,0.953
61.376,0.958
61.406,0.958
61.436,0.960
61.466,0.956
61.496,0.952
61.526,0.954
61.556,0.956
61.586,0.960
61.616,0.958
61.646,0.950
61.676,0.958
61.706,0.956
61.736,0.950
61.766,0.956
61.796,0.956
61.826,0.955
61.856,0.954
61.886,0.954
61.916,0.956
61.946,0.957
61.976,0.958
62.006,0.955
62.036,0.949
62.066,0.956
62.096,0.959
62.126,0.959
62.156,0.956
62.186,0.955
62.216,0.954
62.246,0.957
62.276,0.958
62.306,0.958
62.336,0.952
62.366,0.957
62.396,0.956
62.426,0.949
62.456,0.954
62.486,0.961
62.516,0.954
62.546,0.957
62.576,0.958
62.606,0.955
62.636,0.962
62.666,0.955
62.696,0.950
62.726,0.954
62.756,0.959
62.786,0.959
62.816,0.957
62.846,0.953
62.876,0.957
62.906,0.954
62.936,0.957
62.966,0.953
62.996,0.960
63.026,0.954
63.056,0.963
63.086,0.955
63.116,0.952
63.146,0.958
63.176,0.957
63.206,0.952
63.236,0.958
63.266,0.954
63.296,0.956
63.326,0.959
63.356,0.955
63.386,0.956
63.416,0.959
63.446,0.955
63.476,0.958
63.506,0.952
63.536,0.957
63.566,0.954
63.596,0.957
63.626,0.956
63.656,0.958
63.686,0.954
63.716,0.956
63.746,0.960
63.776,0.955
63.806,0.954
63.836,0.952
63.866,0.953
63.896,0.958
63.926,0.955
63.956,0.956
63.986,0.955
64.016,0.957
64.046,0.954
64.076,0.955
64.106,0.955
64.136,0.953
64.166,0.957
64.196,0.956
64.226,0.954
64.256,0.958
64.286,0.958
64.316,0.956
64.346,0.958
64.376,0.952
64.406,0.956
64.436,0.960
64.466,0.955
64.496,0.953
64.526,0.961
64.556,0.956
64.586,0.957
64.616,0.959
64.646,0.953
64.676,0.957
64.706,0.959
64.736,0.954
64.766,0.956
64.796,0.957
64.826,0.958
64.856,0.960
64.886,0.958
64.916,0.953
64.946,0.954
64.976,0.955
65.006,0.957
65.036,0.959
65.066,0.957
65.096,0.952
65.126,0.962
65.156,0.955
65.186,0.952
65.216,0.954
65.246,0.958
65.276,0.957
65.306,0.957
65.336,0.955
65.366,0.955
65.396,0.959
65.426,0.955
65.456,0.953
65.486,0.956
65.516,0.958
65.546,0.958
65.576,0.952
65.606,0.951
65.636,0.953
65.666,0.957
65.696,0.956
65.726,0.956
65.756,0.951
65.786,0.960
65.816,0.954
65.846,0.951
65.876,0.955
65.906,0.959
65.936,0.955
65.966,0.954
65.996,0.956
66.026,0.958
66.056,0.958
66.086,0.950
66.116,0.961
66.146,0.954
66.176,0.954
66.206,0.949
66.236,0.951
66.266,0.954
66.296,0.957
66.326,0.960
66.356,0.957
66.386,0.953
66.416,0.963
66.446,0.954
66.476,0.952
66.506,0.958
66.536,0.954
66.566,0.955
66.596,0.957
66.626,0.957
66.656,0.957
66.686,0.950
66.716,0.956
66.746,0.959
66.776,0.958
66.806,0.954
66.836,0.952
66.866,0.956
66.896,0.958
66.926,0.958
66.956,0.958
66.986,0.960
67.016,0.951
67.046,0.960
67.076,0.955
67.106,0.951
67.136,0.957
67.166,0.958
67.196,0.953
67.226,0.958
67.256,0.957
67.286,0.952
67.316,0.957
67.346,0.959
67.376,0.958
67.406,0.958
67.436,0.954
67.466,0.952
67.496,0.955
67.526,0.955
67.556,0.958
67.586,0.960
67.616,0.948
67.646,0.958
67.676,0.960
67.706,0.952
67.736,0.949
67.766,0.956
67.796,0.954
67.826,0.956
67.856,0.958
67.886,0.957
67.916,0.954
67.946,0.958
67.976,0.953
68.006,0.954
68.036,0.962
68.066,0.957
68.096,0.953
68.126,0.958
68.156,0.958
68.186,0.958
68.216,0.957
68.246,0.950
68.276,0.954
68.306,0.959
68.336,0.952
68.366,0.956
68.396,0.955
68.426,0.959
68.456,0.958
68.486,0.956
68.516,0.953
68.546,0.959
68.576,0.957
68.606,0.955
68.636,0.950
68.666,0.954
68.696,0.957
68.726,0.959
68.756,0.952
68.786,0.955
68.816,0.956
68.846,0.957
68.876,0.958
68.906,0.953
68.936,0.953
68.966,0.960
68.996,0.958
69.026,0.958
69.056,0.954
69.086,0.956
69.116,0.956
69.146,0.957
69.176,0.955
69.206,0.953
69.236,0.958
69.266,0.957
69.296,0.951
69.326,0.955
69.356,0.955
69.386,0.957
69.416,0.959
69.446,0.960
69.476,0.949
69.506,0.953
69.536,0.954
69.566,0.956
69.596,0.958
69.626,0.953
69.656,0.953
69.686,0.959
69.716,0.952
69.746,0.956
69.776,0.953
69.806,0.958
69.836,0.958
69.866,0.955
69.896,0.955
69.926,0.957
69.956,0.953
69.986,0.957
70.016,0.954
70.046,0.955
70.076,0.956
70.106,0.960
70.136,0.958
70.166,0.955
70.196,0.952
70.226,0.954
70.256,0.956
70.286,0.956
70.316,0.961
70.346,0.956
70.376,0.949
70.406,0.960
70.436,0.952
70.466,0.954
70.496,0.954
70.526,0.955
70.556,0.958
70.586,0.954
70.616,0.955
70.646,0.953
70.676,0.954
70.706,0.957
70.736,0.954
70.766,0.958
70.796,0.955
70.826,0.955
70.856,0.960
70.886,0.954
70.916,0.954
70.946,0.957
70.976,0.956
71.006,0.959
71.036,0.956
71.066,0.952
71.096,0.961
71.126,0.957
71.156,0.953
71.186,0.958
71.216,0.958
71.246,0.954
71.276,0.956
71.306,0.956
71.336,0.957
71.366,0.957
71.396,0.955
71.426,0.954
71.456,0.959
71.486,0.957
71.516,0.956
71.546,0.956
71.576,0.956
71.606,0.955
71.636,0.958
71.666,0.957
71.696,0.958
71.726,0.950
71.756,0.958
71.786,0.960
71.816,0.954
71.846,0.956
71.876,0.958
71.906,0.956
71.936,0.957
71.966,0.956
71.996,0.957
72.026,0.956
72.056,0.956
72.086,0.953
72.116,0.956
72.146,0.956
72.176,0.960
72.206,0.954
72.236,0.952
72.266,0.957
72.296,0.960
72.326,0.959
72.356,0.959
72.386,0.948
72.416,0.956
72.446,0.959
72.476,0.957
72.506,0.954
72.536,0.957
72.566,0.956
72.596,0.956
72.626,0.959
72.656,0.955
72.686,0.954
72.716,0.959
72.746,0.958
72.776,0.954
72.806,0.954
72.836,0.957
72.866,0.960
72.896,0.956
72.926,0.956
72.956,0.955
72.986,0.959
73.016,0.960
73.046,0.954
73.076,0.949
73.106,0.957
73.136,0.960
73.166,0.957
73.196,0.958
73.226,0.958
73.256,0.956
73.286,0.953
73.316,0.959
73.346,0.962
73.376,0.956
73.406,0.956
73.436,0.959
73.466,0.953
73.496,0.953
73.526,0.957
73.556,0.956
73.586,0.959
73.616,0.958
73.646,0.953
73.676,0.957
73.706,0.956
73.736,0.959
73.766,0.959
73.796,0.950
73.826,0.957
73.856,0.955
73.886,0.950
73.916,0.952
73.946,0.960
73.976,0.957
74.006,0.959
74.036,0.960
74.066,0.961
74.096,0.961
74.126,0.956
74.156,0.949
74.186,0.955
74.216,0.959
74.246,0.963
74.276,0.958
74.306,0.955
74.336,0.945
74.366,0.964
74.396,0.982
74.426,0.964
74.456,0.958
74.486,0.952
74.516,0.952
74.546,0.953
74.576,0.957
74.606,0.967
74.636,0.963
74.666,0.954
74.696,0.950
74.726,0.957
74.756,0.952
74.786,0.943
74.816,0.962
74.846,0.963
74.876,0.963
74.906,0.951
74.936,0.959
74.966,0.963
74.996,0.975
75.026,0.962
75.056,0.951
75.086,0.948
75.116,0.957
75.146,0.952
75.176,0.948
75.206,0.951
75.236,0.954
75.266,0.955
75.296,0.955
75.326,0.956
75.356,0.949
75.386,0.943
75.416,0.972
75.446,0.974
75.476,0.958
75.506,0.947
75.536,0.961
75.566,0.963
75.596,0.957
75.626,0.952
75.656,0.958
75.686,0.954
75.716,0.972
75.746,0.960
75.776,0.951
75.806,0.944
75.836,0.944
75.866,0.944
75.896,0.942
75.926,0.953
75.956,0.955
75.986,0.960
76.016,0.953
76.046,0.964
76.076,0.960
76.106,0.956
76.136,0.961
76.166,0.962
76.196,0.965
76.226,0.960
76.256,0.958
76.286,0.955
76.316,0.954
76.346,0.954
76.376,0.944
76.406,0.964
76.436,0.973
76.466,0.978
76.496,0.971
76.526,0.974
76.556,0.944
76.586,0.920
76.616,0.955
76.646,0.968
76.676,0.952
76.706,0.949
76.736,0.950
76.766,0.958
76.796,0.954
76.826,0.961
76.856,0.957
76.886,0.925
76.916,0.947
76.946,0.959
76.976,0.973
77.006,0.978
77.036,0.973
77.066,0.956
77.096,0.940
77.126,0.951
77.156,0.965
77.186,0.960
77.216,0.959
77.246,0.963
77.276,0.955
77.306,0.950
77.336,0.954
77.366,0.957
77.396,0.958
77.426,0.957
77.456,0.958
77.486,0.957
77.516,0.957
77.546,0.963
77.576,0.962
77.606,0.961
77.636,0.957
77.666,0.956
77.696,0.961
77.726,0.961
77.756,0.960
77.786,0.959
77.816,0.955
77.846,0.960
77.876,0.963
77.906,0.959
77.936,0.957
77.966,0.959
77.996,0.960
78.026,0.959
78.056,0.958
78.086,0.961
78.116,0.956
78.146,0.958
78.176,0.958
78.206,0.959
78.236,0.960
78.266,0.965
78.296,0.962
78.326,0.956
78.356,0.949
78.386,0.951
78.416,0.955
78.446,0.965
78.476,0.962
78.506,0.958
78.536,0.958
78.566,0.960
78.596,0.957
78.626,0.959
78.656,0.955
78.686,0.958
78.716,0.960
78.746,0.957
78.776,0.961
78.806,0.957
78.836,0.957
78.866,0.958
78.896,0.957
78.926,0.962
78.956,0.963
78.986,0.955
79.016,0.959
79.046,0.963
79.076,0.955
79.106,0.959
79.136,0.959
79.166,0.956
79.196,0.960
79.226,0.958
79.256,0.956
79.286,0.958
79.316,0.958
79.346,0.957
79.376,0.962
79.406,0.957
79.436,0.956
79.466,0.957
79.496,0.960
79.526,0.962
79.556,0.960
79.586,0.957
79.616,0.958
79.646,0.962
79.676,0.958
79.706,0.959
79.736,0.958
79.766,0.960
79.796,0.961
79.826,0.959
79.856,0.959
79.886,0.958
79.916,0.958
79.946,0.960
79.976,0.956
80.006,0.959
80.036,0.957
80.066,0.957
80.096,0.961
80.126,0.956
80.156,0.959
80.186,0.962
80.216,0.958
80.246,0.957
80.276,0.959
80.306,0.960
80.336,0.959
80.366,0.958
80.396,0.959
80.426,0.958
80.456,0.960
80.486,0.962
80.516,0.959
80.546,0.958
80.576,0.963
80.606,0.958
80.636,0.956
80.666,0.958
80.696,0.959
80.726,0.958
80.756,0.962
80.786,0.960
80.816,0.958
80.846,0.960
80.876,0.961
80.906,0.957
80.936,0.958
80.966,0.963
80.996,0.958
81.026,0.957
81.056,0.962
81.086,0.959
81.116,0.961
81.146,0.958
81.176,0.958
81.206,0.958
81.236,0.958
81.266,0.960
81.296,0.962
81.326,0.954
81.356,0.961
81.386,0.961
81.416,0.956
81.446,0.960
81.476,0.960
81.506,0.956
81.536,0.958
81.566,0.960
81.596,0.959
81.626,0.957
81.656,0.960
81.686,0.958
81.716,0.958
81.746,0.964
81.776,0.958
81.806,0.955
81.836,0.962
81.866,0.964
81.896,0.960
81.926,0.958
81.956,0.958
81.986,0.957
82.016,0.959
82.046,0.961
82.076,0.960
82.106,0.957
82.136,0.958
82.166,0.961
82.196,0.955
82.226,0.956
82.256,0.960
82.286,0.960
82.316,0.958
82.346,0.958
82.376,0.961
82.406,0.960
82.436,0.963
82.466,0.960
82.496,0.960
82.526,0.957
82.556,0.960
82.586,0.959
82.616,0.962
82.646,0.958
82.676,0.958
82.706,0.952
82.736,0.961
82.766,0.962
82.796,0.959
82.826,0.954
82.856,0.961
82.886,0.961
82.916,0.957
82.946,0.957
82.976,0.961
83.006,0.958
83.036,0.959
83.066,0.963
83.096,0.959
83.126,0.957
83.156,0.958
83.186,0.963
83.216,0.958
83.246,0.957
83.276,0.959
83.306,0.956
83.336,0.961
83.366,0.956
83.396,0.958
83.426,0.962
83.456,0.961
83.486,0.959
83.516,0.962
83.546,0.955
83.576,0.956
83.606,0.962
83.636,0.955
83.666,0.955
83.696,0.963
83.726,0.961
83.756,0.958
83.786,0.956
83.816,0.960
83.846,0.960
83.876,0.958
83.906,0.961
83.936,0.958
83.966,0.958
83.996,0.957
84.026,0.962
84.056,0.960
84.086,0.961
84.116,0.958
84.146,0.958
84.176,0.958
84.206,0.962
84.236,0.962
84.266,0.962
84.296,0.951
84.326,0.960
84.356,0.962
84.386,0.955
84.416,0.958
84.446,0.958
84.476,0.958
84.506,0.960
84.536,0.959
84.566,0.959
84.596,0.962
84.626,0.958
84.656,0.962
84.686,0.958
84.716,0.953
84.746,0.958
84.776,0.961
84.806,0.961
84.836,0.957
84.866,0.953
84.896,0.959
84.926,0.958
84.956,0.960
84.986,0.962
85.016,0.951
85.046,0.960
85.076,0.962
85.106,0.954
85.136,0.960
85.166,0.959
85.196,0.960
85.226,0.960
85.256,0.959
85.286,0.960
85.316,0.958
85.346,0.962
85.376,0.957
85.406,0.958
85.436,0.958
85.466,0.961
85.496,0.963
85.526,0.959
85.556,0.956
85.586,0.956
85.616,0.963
85.646,0.961
85.676,0.960
85.706,0.959
85.736,0.958
85.766,0.963
85.796,0.957
85.826,0.958
85.856,0.958
85.886,0.961
85.916,0.958
85.946,0.964
85.976,0.956
86.006,0.956
86.036,0.962
86.066,0.960
86.096,0.956
86.126,0.957
86.156,0.959
86.186,0.960
86.216,0.961
86.246,0.957
86.276,0.954
86.306,0.960
86.336,0.960
86.366,0.962
86.396,0.963
86.426,0.956
86.456,0.961
86.486,0.959
86.516,0.958
86.546,0.961
86.576,0.959
86.606,0.963
86.636,0.960
86.666,0.963
86.696,0.956
86.726,0.964
86.756,0.957
86.786,0.956
86.816,0.958
86.846,0.960
86.876,0.960
86.906,0.959
86.936,0.956
86.966,0.959
86.996,0.957
87.026,0.957
87.056,0.962
87.086,0.957
87.116,0.960
87.146,0.964
87.176,0.953
87.206,0.957
87.236,0.960
87.266,0.958
87.296,0.956
87.326,0.960
87.356,0.959
87.386,0.960
87.416,0.957
87.446,0.962
87.476,0.962
87.506,0.957
87.536,0.959
87.566,0.958
87.596,0.954
87.626,0.959
87.656,0.962
87.686,0.963
87.716,0.959
87.746,0.953
87.776,0.961
87.806,0.963
87.836,0.959
87.866,0.955
87.896,0.959
87.926,0.958
87.956,0.959
87.986,0.956
88.016,0.962
88.046,0.962
88.076,0.953
88.106,0.958
88.136,0.961
88.166,0.963
88.196,0.960
88.226,0.958
88.256,0.960
88.286,0.959
88.316,0.963
88.346,0.960
88.376,0.961
88.406,0.952
88.436,0.966
88.466,0.957
88.496,0.957
88.526,0.958
88.556,0.960
88.586,0.963
88.616,0.960
88.646,0.958
88.676,0.963
88.706,0.962
88.736,0.956
88.766,0.959
88.796,0.964
88.826,0.958
88.856,0.963
88.886,0.958
88.916,0.958
88.946,0.959
88.976,0.960
89.006,0.961
89.036,0.958
89.066,0.954
89.096,0.959
89.126,0.962
89.156,0.955
89.186,0.957
89.216,0.960
89.246,0.958
89.276,0.958
89.306,0.961
89.336,0.961
89.366,0.957
89.396,0.958
89.426,0.960
89.456,0.959
89.486,0.959
89.516,0.956
89.546,0.962
89.576,0.960
89.606,0.961
89.636,0.957
89.666,0.958
89.696,0.960
89.726,0.959
89.756,0.963
89.786,0.958
89.816,0.953
89.846,0.959
89.876,0.958
89.906,0.960
89.936,0.961
89.966,0.959
89.996,0.958
90.026,0.961
90.056,0.956
90.086,0.962
90.116,0.959
90.146,0.962
90.176,0.960
90.206,0.960
90.236,0.959
90.266,0.959
90.296,0.958
90.326,0.961
90.356,0.959
90.386,0.964
90.416,0.959
90.446,0.957
90.476,0.961
90.506,0.961
90.536,0.966
90.566,0.959
90.596,0.955
90.626,0.962
90.656,0.963
90.686,0.958
90.716,0.959
90.746,0.960
90.776,0.960
90.806,0.963
90.836,0.958
90.866,0.958
90.896,0.962
90.926,0.957
90.956,0.961
90.986,0.957
91.016,0.958
91.046,0.963
91.076,0.959
91.106,0.958
91.136,0.960
91.166,0.962
91.196,0.959
91.226,0.958
91.256,0.956
91.286,0.959
91.316,0.961
91.346,0.961
91.376,0.962
91.406,0.956
91.436,0.962
91.466,0.960
91.496,0.955
91.526,0.959
91.556,0.961
91.586,0.962
91.616,0.960
91.646,0.960
91.676,0.962
91.706,0.961
91.736,0.960
91.766,0.959
91.796,0.958
91.826,0.959
91.856,0.961
91.886,0.960
91.916,0.958
91.946,0.962
91.976,0.962
92.006,0.960
92.036,0.954
92.066,0.955
92.096,0.961
92.126,0.962
92.156,0.960
92.186,0.961
92.216,0.954
92.246,0.967
92.276,0.960
92.306,0.957
92.336,0.960
92.366,0.959
92.396,0.961
92.426,0.963
92.456,0.964
92.486,0.957
92.516,0.961
92.546,0.958
92.576,0.960
92.606,0.964
92.636,0.958
92.666,0.956
92.696,0.959
92.726,0.964
92.756,0.962
92.786,0.960
92.816,0.957
92.846,0.961
92.876,0.959
92.906,0.959
92.936,0.962
92.966,0.961
92.996,0.959
93.026,0.966
93.056,0.958
93.086,0.959
93.116,0.962
93.146,0.960
93.176,0.961
93.206,0.959
93.236,0.963
93.266,0.956
93.296,0.962
93.326,0.963
93.356,0.953
93.386,0.960
93.416,0.968
93.446,0.959
93.476,0.961
93.506,0.957
93.536,0.957
93.566,0.962
93.596,0.961
93.626,0.958
93.656,0.962
93.686,0.957
93.716,0.966
93.746,0.962
93.776,0.957
93.806,0.954
93.836,0.963
93.866,0.960
93.896,0.961
93.926,0.963
93.956,0.961
93.986,0.960
94.016,0.959
94.046,0.962
94.076,0.963
94.106,0.959
94.136,0.965
94.166,0.962
94.196,0.958
94.226,0.956
94.256,0.960
94.286,0.963
94.316,0.964
94.346,0.957
94.376,0.960
94.406,0.964
94.436,0.956
94.466,0.956
94.496,0.963
94.526,0.962
94.556,0.958
94.586,0.960
94.616,0.960
94.646,0.962
94.676,0.960
94.706,0.960
94.736,0.961
94.766,0.963
94.796,0.963
94.826,0.958
94.856,0.958
94.886,0.959
94.916,0.962
94.946,0.962
94.976,0.962
95.006,0.958
95.036,0.963
95.066,0.965
95.096,0.955
95.126,0.960
95.156,0.961
95.186,0.960
95.216,0.960
95.246,0.959
95.276,0.961
95.306,0.963
95.336,0.959
95.366,0.958
95.396,0.958
95.426,0.961
95.456,0.965
95.486,0.961
95.516,0.956
95.546,0.962
95.576,0.962
95.606,0.960
95.636,0.962
95.666,0.955
95.696,0.960
95.726,0.968
95.756,0.956
95.786,0.961
95.816,0.954
95.846,0.964
95.876,0.963
95.906,0.965
95.936,0.956
95.966,0.957
95.996,0.966
96.026,0.954
96.056,0.958
96.086,0.967
96.116,0.957
96.146,0.966
96.176,0.957
96.206,0.956
96.236,0.958
96.266,0.964
96.296,0.965
96.326,0.961
96.356,0.956
96.386,0.964
96.416,0.958
96.446,0.958
96.476,0.958
96.506,0.959
96.536,0.961
96.566,0.960
96.596,0.958
96.626,0.959
96.656,0.961
96.686,0.960
96.716,0.956
96.746,0.961
96.776,0.958
96.806,0.963
96.836,0.962
96.866,0.956
96.896,0.956
96.926,0.963
96.956,0.960
96.986,0.960
97.016,0.959
97.046,0.959
97.076,0.960
97.106,0.959
97.136,0.956
97.166,0.960
97.196,0.959
97.226,0.960
97.256,0.959
97.286,0.959
97.316,0.963
97.346,0.961
97.376,0.954
97.406,0.961
97.436,0.959
97.466,0.961
97.496,0.959
97.526,0.958
97.556,0.959
97.586,0.962
97.616,0.965
97.646,0.961
97.676,0.958
97.706,0.960
97.736,0.964
97.766,0.958
97.796,0.958
97.826,0.960
97.856,0.962
97.886,0.960
97.916,0.963
97.946,0.959
97.976,0.961
98.006,0.959
98.036,0.958
98.066,0.958
98.096,0.960
98.126,0.960
98.156,0.963
98.186,0.958
98.216,0.958
98.246,0.961
98.276,0.963
98.306,0.962
98.336,0.963
98.366,0.955
98.396,0.966
98.426,0.957
98.456,0.956
98.486,0.961
98.516,0.961
98.546,0.960
98.576,0.967
98.606,0.960
98.636,0.962
98.666,0.960
98.696,0.964
98.726,0.959
98.756,0.956
98.786,0.957
98.816,0.966
98.846,0.957
98.876,0.958
98.906,0.958
98.936,0.961
98.966,0.961
98.996,0.960
99.026,0.959
99.056,0.960
99.086,0.963
99.116,0.957
99.146,0.959
99.176,0.960
99.206,0.962
99.236,0.961
99.266,0.962
99.296,0.956
99.326,0.960
99.356,0.960
99.386,0.962
99.416,0.961
99.446,0.960
99.476,0.960
99.506,0.957
99.536,0.966
99.566,0.963
99.596,0.958
99.626,0.962
99.656,0.962
99.686,0.958
99.716,0.960
99.746,0.961
99.776,0.956
99.806,0.965
99.836,0.960
99.866,0.957
99.896,0.959
99.926,0.958
99.956,0.960
99.986,0.963
100.016,0.962
100.046,0.963
100.076,0.960
100.106,0.958
100.136,0.964
100.166,0.960
100.196,0.958
100.226,0.961
100.256,0.963
100.286,0.964
100.316,0.961
100.346,0.958
100.376,0.959
100.406,0.964
100.436,0.962
100.466,0.961
100.496,0.958
100.526,0.956
100.556,0.963
100.586,0.956
100.616,0.958
100.646,0.962
100.676,0.963
100.706,0.966
100.736,0.961
100.766,0.962
100.796,0.961
100.826,0.960
100.856,0.960
100.886,0.956
100.916,0.958
100.946,0.964
100.976,0.956
101.006,0.961
101.036,0.958
101.066,0.957
101.096,0.963
101.126,0.962
101.156,0.966
101.186,0.958
101.216,0.953
101.246,0.967
101.276,0.962
101.306,0.953
101.336,0.961
101.366,0.962
101.396,0.957
101.426,0.963
101.456,0.961
101.486,0.962
101.516,0.961
101.546,0.958
101.576,0.961
101.606,0.960
101.636,0.962
101.666,0.961
101.696,0.957
101.726,0.957
101.756,0.961
101.786,0.961
101.816,0.958
101.846,0.961
101.876,0.954
101.906,0.963
101.936,0.961
101.966,0.955
101.996,0.958
102.026,0.961
102.056,0.958
102.086,0.958
102.116,0.960
102.146,0.961
102.176,0.960
102.206,0.959
102.236,0.958
102.266,0.958
102.296,0.961
102.326,0.961
102.356,0.964
102.386,0.958
102.416,0.959
102.446,0.961
102.476,0.959
102.506,0.962
102.536,0.960
102.566,0.955
102.596,0.962
102.626,0.962
102.656,0.958
102.686,0.958
102.716,0.962
102.746,0.958
102.776,0.958
102.806,0.962
102.836,0.959
102.866,0.962
102.896,0.959
102.926,0.957
102.956,0.958
102.986,0.959
103.016,0.963
103.046,0.957
103.076,0.956
103.106,0.960
103.136,0.962
103.166,0.962
103.196,0.960
103.226,0.956
103.256,0.957
103.286,0.960
103.316,0.959
103.346,0.956
103.376,0.961
103.406,0.958
103.436,0.958
103.466,0.966
103.496,0.960
103.526,0.957
103.556,0.962
103.586,0.958
103.616,0.962
103.646,0.959
103.676,0.961
103.706,0.951
103.736,0.975
103.766,0.956
103.796,0.959
103.826,0.958
103.856,0.964
103.886,0.957
103.916,0.949
103.946,0.958
103.976,0.960
104.006,0.953
104.036,0.956
104.066,0.956
104.096,0.965
104.126,0.961
104.156,0.954
104.186,0.964
104.216,0.970
104.246,0.961
104.276,0.945
104.306,0.961
104.336,0.967
104.366,0.949
104.396,0.946
104.426,0.954
104.456,0.961
104.486,0.965
104.516,0.971
104.546,0.965
104.576,0.956
104.606,0.948
104.636,0.961
104.666,0.960
104.696,0.957
104.726,0.961
104.756,0.961
104.786,0.953
104.816,0.973
104.846,0.948
104.876,0.960
104.906,0.957
104.936,0.947
104.966,0.942
104.996,0.960
105.026,0.958
105.056,0.969
105.086,0.960
105.116,0.955
105.146,0.960
105.176,0.957
105.206,0.958
105.236,0.962
105.266,0.964
105.296,0.966
105.326,0.966
105.356,0.958
105.386,0.962
105.416,0.958
105.446,0.963
105.476,0.955
105.506,0.963
105.536,0.967
105.566,0.959
105.596,0.959
105.626,0.962
105.656,0.966
105.686,0.962
105.716,0.957
105.746,0.957
105.776,0.962
105.806,0.959
105.836,0.964
105.866,0.961
105.896,0.952
105.926,0.957
105.956,0.959
105.986,0.957
106.016,0.958
106.046,0.962
106.076,0.959
106.106,0.956
106.136,0.957
106.166,0.964
106.196,0.961
106.226,0.960
106.256,0.962
106.286,0.962
106.316,0.963
106.346,0.961
106.376,0.957
106.406,0.963
106.436,0.959
106.466,0.967
106.496,0.965
106.526,0.951
106.556,0.966
106.586,0.962
106.616,0.955
106.646,0.960
106.676,0.963
106.706,0.960
106.736,0.958
106.766,0.960
106.796,0.959
106.826,0.957
106.856,0.957
106.886,0.966
106.916,0.967
106.946,0.959
106.976,0.959
107.006,0.957
107.036,0.959
107.066,0.961
107.096,0.962
107.126,0.958
107.156,0.960
107.186,0.968
107.216,0.961
107.246,0.958
107.276,0.958
107.306,0.962
107.336,0.960
107.366,0.961
107.396,0.962
107.426,0.956
107.456,0.962
107.486,0.958
107.516,0.962
107.546,0.962
107.576,0.957
107.606,0.957
107.636,0.960
107.666,0.961
107.696,0.958
107.726,0.959
107.756,0.954
107.786,0.964
107.816,0.961
107.846,0.957
107.876,0.958
107.906,0.959
107.936,0.956
107.966,0.963
107.996,0.962
108.026,0.961
