df_hash,22ZHK4.LYE8RS
56.668,0.997
56.698,0.996
56.728,0.995
56.758,0.996
56.788,0.996
56.818,0.995
56.848,1.000
56.878,1.019
56.908,1.031
56.938,1.016
56.968,1.002
56.998,0.986
57.028,0.955
57.058,0.951
57.088,0.967
57.118,0.974
57.148,0.994
57.178,0.994
57.208,0.990
57.238,1.007
57.268,1.004
57.298,0.979
57.328,0.954
57.358,0.977
57.388,1.016
57.418,1.023
57.448,1.003
57.478,1.001
57.508,0.974
57.538,0.954
57.568,0.984
57.598,0.993
57.628,0.977
57.658,0.976
57.688,0.982
57.718,0.960
57.748,0.962
57.778,1.011
57.808,1.021
57.838,0.981
57.868,0.986
57.898,1.008
57.928,0.982
57.958,0.972
57.988,0.960
58.018,0.944
58.048,0.953
58.078,0.991
58.108,1.024
58.138,1.017
58.168,0.975
58.198,0.961
58.228,0.954
58.258,0.946
58.288,0.962
58.318,0.980
58.348,1.011
58.378,1.008
58.408,1.002
58.438,0.998
58.468,0.999
58.498,1.009
58.528,1.013
58.558,0.994
58.588,0.987
58.618,1.003
58.648,0.978
58.678,0.966
58.708,0.927
58.738,0.928
58.768,0.945
58.798,0.962
58.828,1.009
58.858,1.025
58.888,1.015
58.918,0.999
58.948,0.973
58.978,0.971
59.008,0.986
59.038,0.992
59.068,1.007
59.098,1.018
59.128,1.023
59.158,1.009
59.188,0.995
59.218,0.980
59.248,0.985
59.278,0.986
59.308,0.982
59.338,0.986
59.368,0.978
59.398,0.976
59.428,0.981
59.458,0.975
59.488,0.963
59.518,0.974
59.548,0.960
59.578,0.961
59.608,0.974
59.638,0.988
59.668,0.988
59.698,0.999
59.728,0.997
59.758,1.002
59.788,1.005
59.818,0.996
59.848,0.987
59.878,0.980
59.908,0.981
59.938,0.992
59.968,1.002
59.998,0.989
60.028,0.988
60.058,0.986
60.088,0.983
60.118,0.984
60.148,0.984
60.178,0.990
60.208,0.998
60.238,0.995
60.268,0.993
60.298,0.999
60.328,0.993
60.358,0.989
60.388,0.993
60.418,0.983
60.448,0.988
60.478,0.979
60.508,0.982
60.538,0.991
60.568,0.986
60.598,0.983
60.628,0.980
60.658,0.988
60.688,0.986
60.718,0.991
60.748,0.988
60.778,0.994
60.808,0.991
60.838,0.987
60.868,0.985
60.898,0.991
60.928,0.991
60.958,0.990
60.988,0.990
61.018,0.990
61.048,0.985
61.078,0.985
61.108,0.988
61.138,0.990
61.168,0.991
61.198,0.991
61.228,0.984
61.258,0.987
61.288,0.994
61.318,0.991
61.348,0.992
61.378,0.987
61.408,0.989
61.438,0.985
61.468,0.997
61.498,0.988
61.528,0.987
61.558,0.988
61.588,0.987
61.618,0.988
61.648,0.991
61.678,0.994
61.708,0.990
61.738,0.993
61.768,0.992
61.798,0.989
61.828,0.989
61.858,0.988
61.888,0.990
61.918,0.989
61.948,0.989
61.978,0.989
62.008,0.984
62.038,0.991
62.068,0.988
62.098,0.996
62.128,0.993
62.158,0.987
62.188,0.986
62.218,0.989
62.248,0.991
62.278,0.994
62.308,0.986
62.338,0.986
62.368,0.990
62.398,0.991
62.428,0.986
62.458,0.989
62.488,0.986
62.518,0.988
62.548,0.990
62.578,0.988
62.608,0.990
62.638,0.989
62.668,0.992
62.698,0.989
62.728,0.990
62.758,0.986
62.788,0.988
62.818,0.992
62.848,0.985
62.878,0.993
62.908,0.983
62.938,0.995
62.968,0.992
62.998,0.987
63.028,0.986
63.058,0.991
63.088,0.992
63.118,0.994
63.148,0.987
63.178,0.984
63.208,0.996
63.238,0.991
63.268,0.987
63.298,0.988
63.328,0.987
63.358,0.988
63.388,0.991
63.418,0.992
63.448,0.993
63.478,0.990
63.508,0.988
63.538,0.990
63.568,0.988
63.598,0.988
63.628,0.989
63.658,0.993
63.688,0.990
63.718,0.980
63.748,0.989
63.778,0.986
63.808,0.999
63.838,0.988
63.868,0.985
63.898,0.984
63.928,0.991
63.958,0.994
63.988,0.993
64.018,0.987
64.048,0.990
64.078,0.989
64.108,0.987
64.138,0.989
64.168,0.988
64.198,0.991
64.228,0.988
64.258,0.990
64.288,0.989
64.318,0.989
64.348,0.987
64.378,0.988
64.408,0.989
64.438,0.993
64.468,0.991
64.498,0.989
64.528,0.993
64.558,0.991
64.588,0.991
64.618,0.982
64.648,0.998
64.678,0.994
64.708,0.987
64.738,0.984
64.768,0.985
64.798,0.991
64.828,0.990
64.858,0.992
64.888,0.988
64.918,0.988
64.948,0.991
64.978,0.990
65.008,0.991
65.038,0.991
65.068,0.991
65.098,0.989
65.128,0.989
65.158,0.985
65.188,0.988
65.218,0.988
65.248,0.989
65.278,0.992
65.308,0.991
65.338,0.990
65.368,0.988
65.398,0.995
65.428,0.991
65.458,0.996
65.488,0.984
65.518,0.988
65.548,0.995
65.578,0.989
65.608,0.988
65.638,0.987
65.668,0.986
65.698,0.992
65.728,0.995
65.758,0.986
65.788,0.988
65.818,0.990
65.848,0.992
65.878,0.989
65.908,0.990
65.938,0.986
65.968,0.989
65.998,0.987
66.028,0.988
66.058,0.990
66.088,0.988
66.118,0.990
66.148,0.988
66.178,0.992
66.208,0.988
66.238,0.988
66.268,0.989
66.298,0.992
66.328,0.984
66.358,0.995
66.388,0.984
66.418,0.992
66.448,0.992
66.478,0.985
66.508,0.986
66.538,0.985
66.568,0.989
66.598,0.990
66.628,0.995
66.658,0.982
66.688,0.987
66.718,0.991
66.748,0.997
66.778,0.991
66.808,0.989
66.838,0.987
66.868,0.989
66.898,0.988
66.928,0.990
66.958,0.987
66.988,0.989
67.018,0.991
67.048,0.993
67.078,0.987
67.108,0.990
67.138,0.990
67.168,0.988
67.198,0.992
67.228,0.988
67.258,0.994
67.288,0.985
67.318,0.992
67.348,0.991
67.378,0.989
67.408,0.981
67.438,0.990
67.468,0.991
67.498,0.996
67.528,0.989
67.558,0.986
67.588,0.992
67.618,0.988
67.648,0.989
67.678,0.992
67.708,0.988
67.738,0.989
67.768,0.990
67.798,0.988
67.828,0.992
67.858,0.987
67.888,0.991
67.918,0.989
67.948,0.991
67.978,0.989
68.008,0.989
68.038,0.992
68.068,0.995
68.098,0.985
68.128,0.995
68.158,0.991
68.188,0.992
68.218,1.001
68.248,0.987
68.278,0.983
68.308,0.982
68.338,0.992
68.368,0.992
68.398,0.996
68.428,0.988
68.458,0.989
68.488,0.991
68.518,0.988
68.548,0.994
68.578,0.995
68.608,0.987
68.638,0.986
68.668,0.986
68.698,0.990
68.728,0.992
68.758,0.995
68.788,0.991
68.818,0.989
68.848,0.991
68.878,0.992
68.908,0.987
68.938,0.985
68.968,0.990
68.998,0.985
69.028,0.995
69.058,0.993
69.088,0.988
69.118,0.984
69.148,0.987
69.178,0.992
69.208,0.995
69.238,0.986
69.268,0.989
69.298,0.990
69.328,0.989
69.358,0.990
69.388,0.990
69.418,0.990
69.448,0.997
69.478,0.989
69.508,0.989
69.538,0.989
69.568,0.992
69.598,0.993
69.628,0.991
69.658,0.991
69.688,0.990
69.718,0.988
69.748,0.986
69.778,0.994
69.808,0.988
69.838,0.996
69.868,0.985
69.898,0.995
69.928,0.991
69.958,0.986
69.988,0.986
70.018,0.989
70.048,0.991
70.078,0.988
70.108,0.993
70.138,0.984
70.168,0.991
70.198,0.992
70.228,0.993
70.258,0.991
70.288,0.983
70.318,0.987
70.348,0.993
70.378,0.992
70.408,0.989
70.438,0.989
70.468,0.991
70.498,0.993
70.528,0.989
70.558,0.991
70.588,0.988
70.618,0.988
70.648,0.989
70.678,0.993
70.708,0.984
70.738,0.994
70.768,0.986
70.798,0.994
70.828,0.991
70.858,0.986
70.888,0.984
70.918,0.988
70.948,0.993
70.978,0.991
71.008,0.991
71.038,0.984
71.068,0.994
71.098,0.993
71.128,0.991
71.158,0.991
71.188,0.987
71.218,0.990
71.248,0.990
71.278,0.989
71.308,0.989
71.338,0.989
71.368,0.990
71.398,0.989
71.428,0.992
71.458,0.989
71.488,0.992
71.518,0.991
71.548,0.991
71.578,0.988
71.608,0.989
71.638,0.992
71.668,0.991
71.698,0.985
71.728,0.994
71.758,0.985
71.788,0.998
71.818,0.992
71.848,0.984
71.878,0.988
71.908,0.989
71.938,0.996
71.968,0.993
71.998,0.989
72.028,0.985
72.058,0.991
72.088,0.993
72.118,0.995
72.148,0.990
72.178,0.987
72.208,0.991
72.238,0.993
72.268,0.991
72.298,0.990
72.328,0.992
72.358,0.994
72.388,0.992
72.418,0.989
72.448,0.992
72.478,0.990
72.508,0.991
72.538,0.989
72.568,0.991
72.598,0.989
72.628,0.992
72.658,0.988
72.688,0.993
72.718,0.990
72.748,0.994
72.778,1.001
72.808,0.987
72.838,0.988
72.868,0.988
72.898,0.990
72.928,0.993
72.958,0.996
72.988,0.989
73.018,0.990
73.048,0.992
73.078,0.990
73.108,0.990
73.138,0.991
73.168,0.991
73.198,0.990
73.228,0.992
73.258,0.990
73.288,0.992
73.318,0.993
73.348,0.992
73.378,0.992
73.408,0.991
73.438,0.991
73.468,0.990
73.498,0.993
73.528,0.990
73.558,0.990
73.588,0.988
73.618,0.992
73.648,0.994
73.678,0.998
73.708,0.994
73.738,0.989
73.768,0.989
73.798,0.993
73.828,0.992
73.858,0.997
73.888,0.991
73.918,0.988
73.948,0.991
73.978,0.993
74.008,0.991
74.038,0.993
74.068,0.991
74.098,0.989
74.128,0.990
74.158,0.989
74.188,0.989
74.218,0.990
74.248,0.991
74.278,0.992
74.308,0.989
74.338,0.993
74.368,0.992
74.398,0.990
74.428,0.989
74.458,0.994
74.488,0.989
74.518,0.990
74.548,0.994
74.578,0.991
74.608,0.998
74.638,0.989
74.668,0.988
74.698,0.989
74.728,0.989
74.758,0.995
74.788,0.995
74.818,0.992
74.848,0.990
74.878,0.994
74.908,0.996
74.938,0.993
74.968,0.990
74.998,0.989
75.028,0.995
75.058,0.992
75.088,0.992
75.118,0.990
75.148,0.989
75.178,0.992
75.208,0.992
75.238,0.990
75.268,0.993
75.298,0.993
75.328,0.992
75.358,0.992
75.388,0.992
75.418,0.985
75.448,0.983
75.478,0.998
75.508,0.992
75.538,1.001
75.568,0.997
75.598,0.978
75.628,0.984
75.658,0.982
75.688,0.994
75.718,0.998
75.748,0.996
75.778,0.990
75.808,0.996
75.838,0.994
75.868,0.996
75.898,0.988
75.928,0.992
75.958,0.992
75.988,0.997
76.018,0.995
76.048,0.993
76.078,0.994
76.108,0.994
76.138,0.991
76.168,0.994
76.198,0.995
76.228,0.996
76.258,0.991
76.288,0.994
76.318,0.991
76.348,0.994
76.378,0.995
76.408,0.996
76.438,0.992
76.468,0.984
76.498,0.984
76.528,1.016
76.558,1.018
76.588,0.984
76.618,0.978
76.648,0.973
76.678,0.987
76.708,0.993
76.738,0.998
76.768,0.992
76.798,0.986
76.828,0.991
76.858,0.998
76.888,1.041
76.918,1.023
76.948,0.993
76.978,0.987
77.008,0.981
77.038,0.982
77.068,0.978
77.098,0.987
77.128,0.988
77.158,0.977
77.188,0.977
77.218,0.983
77.248,0.993
77.278,1.000
77.308,1.003
77.338,1.000
77.368,0.998
77.398,1.009
77.428,1.003
77.458,0.964
77.488,0.940
77.518,0.976
77.548,0.986
77.578,1.001
77.608,1.012
77.638,1.014
77.668,0.993
77.698,0.992
77.728,0.996
77.758,0.985
77.788,0.988
77.818,0.992
77.848,0.988
77.878,0.992
77.908,0.994
77.938,0.990
77.968,0.989
77.998,0.990
78.028,0.989
78.058,0.990
78.088,0.993
78.118,0.985
78.148,0.986
78.178,0.985
78.208,0.984
78.238,0.988
78.268,0.989
78.298,0.995
78.328,0.988
78.358,0.987
78.388,0.994
78.418,0.998
78.448,0.997
78.478,0.995
78.508,0.995
78.538,0.995
78.568,0.998
78.598,0.990
78.628,0.987
78.658,0.995
78.688,0.997
78.718,0.995
78.748,0.991
78.778,0.993
78.808,0.994
78.838,0.992
78.868,0.993
78.898,0.993
78.928,0.997
78.958,0.995
78.988,0.995
79.018,0.995
79.048,0.994
79.078,0.996
79.108,0.996
79.138,0.992
79.168,0.992
79.198,0.994
79.228,0.994
79.258,0.993
79.288,0.996
79.318,0.988
79.348,0.999
79.378,0.999
79.408,0.989
79.438,0.989
79.468,0.992
79.498,0.997
79.528,0.996
79.558,0.991
79.588,0.992
79.618,0.992
79.648,0.998
79.678,0.995
79.708,0.998
79.738,0.994
79.768,0.995
79.798,0.997
79.828,1.038
79.858,1.058
79.888,1.045
79.918,1.015
79.948,1.008
79.978,0.998
80.008,0.993
80.038,1.007
80.068,1.003
80.098,1.007
80.128,1.007
80.158,1.000
80.188,0.992
80.218,0.988
80.248,0.994
80.278,1.007
80.308,1.016
80.338,1.024
80.368,1.029
80.398,1.027
80.428,1.028
80.458,1.041
80.488,1.055
80.518,1.061
80.548,1.053
80.578,1.035
80.608,1.011
80.638,1.004
80.668,1.006
80.698,1.005
80.728,0.998
80.758,1.003
80.788,1.004
80.818,1.010
80.848,1.027
80.878,1.025
80.908,1.004
80.938,1.000
80.968,1.014
80.998,1.026
81.028,1.023
81.058,1.026
81.088,1.021
81.118,1.023
81.148,1.022
81.178,0.999
81.208,1.013
81.238,1.014
81.268,1.015
81.298,1.029
81.328,1.046
81.358,1.036
81.388,1.018
81.418,1.020
81.448,1.016
81.478,1.013
81.508,1.018
81.538,1.010
81.568,1.012
81.598,1.016
81.628,1.009
81.658,1.020
81.688,1.025
81.718,1.021
81.748,1.011
81.778,1.009
81.808,1.004
81.838,1.014
81.868,1.021
81.898,1.015
81.928,1.025
81.958,1.017
81.988,1.021
82.018,1.024
82.048,1.024
82.078,1.005
82.108,1.011
82.138,1.012
82.168,1.010
82.198,1.014
82.228,1.008
82.258,1.005
82.288,1.014
82.318,1.006
82.348,1.002
82.378,1.007
82.408,1.012
82.438,1.013
82.468,1.020
82.498,1.012
82.528,0.997
82.558,1.008
82.588,1.017
82.618,1.015
82.648,1.010
82.678,1.010
82.708,1.002
82.738,1.010
82.768,1.016
82.798,1.010
82.828,0.997
82.858,1.013
82.888,1.012
82.918,1.013
82.948,1.015
82.978,1.008
83.008,1.003
83.038,0.995
83.068,1.000
83.098,1.004
83.128,1.011
83.158,1.016
83.188,1.011
83.218,1.004
83.248,1.010
83.278,1.009
83.308,1.004
83.338,1.004
83.368,1.005
83.398,1.009
83.428,1.005
83.458,1.005
83.488,1.006
83.518,1.007
83.548,1.009
83.578,1.006
83.608,1.008
83.638,1.011
83.668,1.004
83.698,1.010
83.728,1.005
83.758,0.994
83.788,0.974
83.818,0.964
83.848,1.009
83.878,1.014
83.908,0.985
83.938,1.014
83.968,1.028
83.998,1.020
84.028,1.007
84.058,1.013
84.088,0.999
84.118,1.002
84.148,1.013
84.178,1.017
84.208,1.005
84.238,1.012
84.268,0.976
84.298,0.947
84.328,0.971
84.358,0.987
84.388,0.991
84.418,0.995
84.448,1.011
84.478,1.027
84.508,0.993
84.538,0.997
84.568,1.004
84.598,0.994
84.628,1.002
84.658,1.003
84.688,1.006
84.718,1.011
84.748,0.989
84.778,0.989
84.808,0.993
84.838,0.985
84.868,0.986
84.898,0.997
84.928,0.997
84.958,0.984
84.988,0.986
85.018,0.987
85.048,0.978
85.078,0.993
85.108,1.005
85.138,1.015
85.168,1.009
85.198,0.994
85.228,0.986
85.258,0.981
85.288,0.991
85.318,0.998
85.348,1.001
85.378,1.001
85.408,1.003
85.438,0.994
85.468,0.997
85.498,0.984
85.528,0.991
85.558,0.995
85.588,0.993
85.618,0.997
85.648,0.992
85.678,0.993
85.708,0.993
85.738,0.998
85.768,0.995
85.798,0.994
85.828,1.004
85.858,0.990
85.888,0.993
85.918,0.989
85.948,0.989
85.978,0.987
86.008,0.987
86.038,0.996
86.068,0.995
86.098,0.993
86.128,0.993
86.158,0.993
86.188,0.996
86.218,0.996
86.248,0.995
86.278,0.997
86.308,0.994
86.338,1.000
86.368,0.992
86.398,0.998
86.428,1.000
86.458,0.999
86.488,0.993
86.518,0.994
86.548,0.995
86.578,0.997
86.608,1.002
86.638,0.991
86.668,0.991
86.698,0.999
86.728,0.990
86.758,0.994
86.788,0.992
86.818,0.997
86.848,0.996
86.878,0.997
86.908,0.997
86.938,0.998
86.968,0.996
86.998,0.996
87.028,0.998
87.058,0.996
87.088,0.997
87.118,0.994
87.148,0.992
87.178,0.998
87.208,0.994
87.238,1.000
87.268,0.993
87.298,1.000
87.328,1.005
87.358,0.996
87.388,0.989
87.418,0.993
87.448,0.994
87.478,0.994
87.508,1.001
87.538,0.991
87.568,0.993
87.598,0.995
87.628,0.996
87.658,0.997
87.688,0.999
87.718,0.995
87.748,0.995
87.778,0.996
87.808,0.997
87.838,0.998
87.868,0.994
87.898,0.996
87.928,0.994
87.958,0.994
87.988,0.994
88.018,0.997
88.048,0.995
88.078,0.994
88.108,0.997
88.138,0.994
88.168,1.001
88.198,0.991
88.228,1.001
88.258,1.000
88.288,0.994
88.318,0.991
88.348,0.996
88.378,0.999
88.408,0.995
88.438,1.001
88.468,0.991
88.498,0.996
88.528,1.000
88.558,0.998
88.588,0.998
88.618,0.994
88.648,0.996
88.678,1.002
88.708,1.000
88.738,0.995
88.768,0.996
88.798,0.994
88.828,0.992
88.858,1.000
88.888,0.998
88.918,0.993
88.948,0.994
88.978,0.996
89.008,0.992
89.038,1.001
89.068,1.000
89.098,0.993
89.128,1.000
89.158,0.990
89.188,0.996
89.218,1.002
89.248,0.995
89.278,0.983
89.308,0.987
89.338,1.004
89.368,0.972
89.398,1.009
89.428,1.008
89.458,1.041
89.488,0.936
89.518,0.988
89.548,1.021
89.578,1.010
89.608,1.012
89.638,1.005
89.668,0.984
89.698,0.964
89.728,0.988
89.758,1.014
89.788,1.012
89.818,1.004
89.848,0.994
89.878,0.989
89.908,0.987
89.938,0.996
89.968,1.000
89.998,1.004
90.028,0.995
90.058,0.998
90.088,0.988
90.118,0.998
90.148,1.000
90.178,0.994
90.208,0.992
90.238,0.993
90.268,0.999
90.298,0.999
90.328,1.000
90.358,0.995
90.388,0.999
90.418,0.997
90.448,0.994
90.478,0.996
90.508,0.995
90.538,1.001
90.568,0.996
90.598,0.996
90.628,0.999
90.658,0.997
90.688,0.996
90.718,0.997
90.748,0.995
90.778,0.998
90.808,0.997
90.838,0.997
90.868,1.002
90.898,1.007
90.928,1.004
90.958,0.989
90.988,0.998
91.018,0.989
91.048,0.984
91.078,0.987
91.108,1.011
91.138,1.007
91.168,1.007
91.198,1.000
91.228,1.010
91.258,0.993
91.288,1.001
91.318,1.000
91.348,1.002
91.378,0.991
91.408,0.987
91.438,0.997
91.468,0.974
91.498,1.002
91.528,0.997
91.558,0.997
91.588,0.992
91.618,0.994
91.648,0.991
91.678,0.996
91.708,1.000
91.738,1.005
91.768,0.995
91.798,0.999
91.828,0.988
91.858,0.996
91.888,1.000
91.918,0.998
91.948,0.993
91.978,0.996
92.008,1.000
92.038,1.001
92.068,0.996
92.098,0.997
92.128,1.000
92.158,0.996
92.188,0.998
92.218,1.001
92.248,0.997
92.278,1.001
92.308,0.995
92.338,0.997
92.368,0.998
92.398,0.998
92.428,0.997
92.458,0.996
92.488,0.999
92.518,0.999
92.548,1.000
92.578,1.004
92.608,1.003
92.638,0.999
92.668,1.000
92.698,0.999
92.728,1.007
92.758,1.003
92.788,0.997
92.818,0.997
92.848,0.999
92.878,0.998
92.908,1.007
92.938,0.996
92.968,0.997
92.998,1.017
93.028,1.008
93.058,0.974
93.088,0.985
93.118,1.001
93.148,1.025
93.178,1.004
93.208,1.000
93.238,0.996
93.268,0.988
93.298,1.000
93.328,1.005
93.358,1.000
93.388,0.999
93.418,0.998
93.448,0.999
93.478,0.996
93.508,1.006
93.538,0.995
93.568,1.000
93.598,1.003
93.628,0.997
93.658,0.997
93.688,0.994
93.718,1.002
93.748,1.002
93.778,1.000
93.808,0.992
93.838,0.993
93.868,0.995
93.898,0.998
93.928,0.997
93.958,1.001
93.988,1.002
94.018,0.997
94.048,0.992
94.078,0.993
94.108,0.991
94.138,1.001
94.168,1.003
94.198,1.002
94.228,1.000
94.258,0.999
94.288,0.989
94.318,0.990
94.348,1.001
94.378,0.988
94.408,0.997
94.438,0.981
94.468,0.998
94.498,1.006
94.528,0.991
94.558,1.001
94.588,0.999
94.618,0.997
94.648,0.995
94.678,1.004
94.708,0.998
94.738,0.992
94.768,0.994
94.798,0.986
94.828,0.988
94.858,0.991
94.888,0.990
94.918,0.996
94.948,0.995
94.978,0.992
95.008,0.988
95.038,0.994
95.068,0.990
95.098,1.000
95.128,0.995
95.158,1.000
95.188,0.991
95.218,0.995
95.248,0.996
95.278,0.984
95.308,0.988
95.338,0.994
95.368,1.002
95.398,0.993
95.428,1.003
95.458,0.999
95.488,0.993
95.518,0.987
95.548,0.997
95.578,0.993
95.608,0.993
95.638,0.999
95.668,0.998
95.698,0.995
95.728,0.996
95.758,0.998
95.788,0.994
95.818,0.992
95.848,0.995
95.878,0.994
95.908,0.992
95.938,1.000
95.968,1.000
95.998,1.001
96.028,1.004
96.058,1.000
96.088,0.996
96.118,0.994
96.148,0.996
96.178,0.991
96.208,0.995
96.238,0.992
96.268,0.994
96.298,0.995
96.328,1.000
96.358,0.996
96.388,1.003
96.418,0.998
96.448,0.995
96.478,0.995
96.508,0.995
96.538,1.000
96.568,0.994
96.598,0.993
96.628,0.998
96.658,0.997
96.688,1.000
96.718,0.997
96.748,0.997
96.778,1.003
96.808,1.002
96.838,0.994
96.868,0.994
96.898,1.000
96.928,0.996
96.958,1.000
96.988,0.994
97.018,0.997
97.048,0.999
97.078,0.998
97.108,1.000
97.138,0.997
97.168,0.997
97.198,0.999
97.228,0.996
97.258,1.000
97.288,1.001
97.318,0.995
97.348,0.998
97.378,0.998
97.408,0.998
97.438,0.999
97.468,0.997
97.498,1.002
97.528,0.997
97.558,0.997
97.588,1.004
97.618,0.998
97.648,0.994
97.678,0.993
97.708,1.000
97.738,0.996
97.768,1.005
97.798,0.996
97.828,0.994
97.858,1.000
97.888,0.997
97.918,0.997
97.948,0.996
97.978,0.996
98.008,0.999
98.038,0.997
98.068,1.002
98.098,1.000
98.128,1.002
98.158,0.999
98.188,0.996
98.218,0.998
98.248,0.997
98.278,1.000
98.308,0.995
98.338,1.006
98.368,0.998
98.398,0.998
98.428,1.004
98.458,0.994
98.488,0.997
98.518,0.998
98.548,0.997
98.578,0.995
98.608,1.005
98.638,0.998
98.668,0.999
98.698,0.997
98.728,0.998
98.758,1.001
98.788,1.000
98.818,1.000
98.848,0.998
98.878,0.998
98.908,0.998
98.938,0.997
98.968,0.995
98.998,0.998
99.028,1.001
99.058,0.998
99.088,1.000
99.118,1.003
99.148,1.003
99.178,0.999
99.208,0.996
99.238,1.001
99.268,0.996
99.298,1.000
99.328,1.002
99.358,0.996
99.388,0.993
99.418,1.000
99.448,1.000
99.478,1.006
99.508,0.996
99.538,0.996
99.568,0.998
99.598,1.000
99.628,0.999
99.658,0.998
99.688,0.999
99.718,0.999
99.748,1.001
99.778,1.002
99.808,1.001
99.838,1.001
99.868,1.002
99.898,1.002
99.928,0.995
99.958,1.000
99.988,0.999
100.018,0.997
100.048,0.999
100.078,0.997
100.108,0.997
100.138,0.997
100.168,0.999
100.198,1.007
100.228,0.999
100.258,0.993
100.288,0.994
100.318,0.999
100.348,0.999
100.378,1.005
100.408,0.994
100.438,1.000
100.468,0.999
100.498,0.997
100.528,0.999
100.558,0.998
100.588,0.997
100.618,1.000
100.648,0.997
100.678,1.000
100.708,1.001
100.738,1.001
100.768,0.998
100.798,0.997
100.828,0.999
100.858,0.998
100.888,1.000
100.918,0.999
100.948,0.999
100.978,1.004
101.008,0.998
101.038,1.002
101.068,0.998
101.098,0.996
101.128,1.005
101.158,0.997
101.188,0.995
101.218,0.997
101.248,0.999
101.278,1.001
101.308,1.005
101.338,0.994
101.368,1.000
101.398,1.001
101.428,0.999
101.458,0.997
101.488,1.000
101.518,0.998
101.548,1.000
101.578,1.002
101.608,0.997
101.638,1.001
101.668,1.001
101.698,0.999
101.728,1.002
101.758,0.998
101.788,1.001
101.818,0.998
101.848,0.997
101.878,0.998
101.908,1.001
101.938,0.994
101.968,1.005
101.998,0.993
102.028,1.000
102.058,1.003
102.088,0.996
102.118,0.998
102.148,0.998
102.178,1.000
102.208,1.002
102.238,1.004
102.268,0.992
102.298,0.996
102.328,1.002
102.358,0.999
102.388,1.000
102.418,0.999
102.448,0.998
102.478,1.000
102.508,0.998
102.538,0.998
102.568,1.001
102.598,1.002
102.628,1.002
102.658,0.999
102.688,1.001
102.718,0.997
102.748,0.997
102.778,0.999
102.808,1.001
102.838,1.002
102.868,0.995
102.898,1.005
102.928,0.997
102.958,1.005
102.988,1.002
103.018,0.992
103.048,0.994
103.078,0.999
103.108,1.003
103.138,1.001
103.168,0.998
103.198,0.994
103.228,1.000
103.258,0.999
103.288,0.999
103.318,1.000
103.348,0.999
103.378,1.001
103.408,1.001
103.438,0.998
103.468,1.000
103.498,1.000
103.528,0.998
103.558,1.000
103.588,1.001
103.618,1.001
103.648,1.000
103.678,1.001
103.708,0.997
103.738,0.996
103.768,0.999
103.798,1.002
103.828,1.001
103.858,0.991
103.888,0.996
103.918,0.998
103.948,1.003
103.978,1.000
104.008,1.000
104.038,1.000
104.068,1.001
104.098,1.000
104.128,0.998
104.158,1.000
104.188,1.001
104.218,0.998
104.248,0.998
104.278,1.002
104.308,0.999
104.338,0.998
104.368,0.999
104.398,0.997
104.428,1.000
104.458,0.995
104.488,1.001
104.518,1.002
104.548,0.998
104.578,1.003
104.608,0.996
104.638,1.003
104.668,1.004
104.698,0.998
104.728,0.995
104.758,0.996
104.788,1.002
104.818,1.000
104.848,1.001
104.878,0.995
104.908,0.998
104.938,1.003
104.968,1.000
104.998,1.000
105.028,1.002
105.058,1.004
105.088,1.000
105.118,0.998
105.148,0.995
105.178,0.999
105.208,1.001
105.238,0.998
105.268,0.999
105.298,0.998
105.328,1.001
105.358,1.003
105.388,0.994
105.418,1.005
105.448,0.998
105.478,1.005
105.508,1.000
105.538,0.995
105.568,0.994
105.598,0.998
105.628,1.003
105.658,1.004
105.688,1.000
105.718,0.996
105.748,1.003
105.778,1.001
105.808,1.002
105.838,0.998
105.868,0.998
105.898,1.001
105.928,0.997
105.958,0.999
105.988,1.000
106.018,0.998
106.048,0.997
106.078,0.999
106.108,1.001
106.138,1.001
106.168,0.998
106.198,1.000
106.228,1.001
106.258,1.002
106.288,1.002
106.318,1.001
106.348,0.993
106.378,0.995
106.408,0.999
106.438,1.003
106.468,0.997
106.498,1.004
106.528,0.993
106.558,1.000
106.588,1.000
106.618,0.997
106.648,1.000
106.678,1.000
106.708,1.000
106.738,1.000
106.768,0.997
106.798,0.999
106.828,0.999
106.858,0.999
106.888,0.998
106.918,0.995
106.948,1.003
106.978,1.001
107.008,0.998
107.038,1.004
107.068,0.995
107.098,1.005
107.128,1.005
107.158,0.995
107.188,0.997
107.218,0.999
107.248,1.000
107.278,1.002
107.308,1.002
107.338,0.991
107.368,0.999
107.398,1.001
107.428,0.999
107.458,1.000
107.488,0.996
107.518,0.999
107.548,0.997
107.578,1.001
107.608,0.998
107.638,1.000
107.668,0.998
107.698,1.000
107.728,1.000
107.758,0.997
107.788,1.001
