df_hash,22ZHK4.YPQ43H
56.162,1.014
56.192,1.015
56.222,1.019
56.252,1.009
56.282,1.008
56.312,1.018
56.342,1.022
56.372,1.014
56.402,1.015
56.432,1.016
56.462,1.009
56.492,1.015
56.522,1.014
56.552,1.014
56.582,1.017
56.612,1.016
56.642,1.010
56.672,1.017
56.702,1.018
56.732,1.014
56.762,1.015
56.792,1.018
56.822,1.008
56.852,1.007
56.882,1.018
56.912,1.019
56.942,1.013
56.972,1.012
57.002,1.011
57.032,1.013
57.062,1.017
57.092,1.011
57.122,1.016
57.152,1.016
57.182,1.016
57.212,1.013
57.242,1.013
57.272,1.020
57.302,1.017
57.332,1.019
57.362,1.014
57.392,1.015
57.422,1.004
57.452,1.014
57.482,1.018
57.512,1.014
57.542,1.011
57.572,1.014
57.602,1.012
57.632,1.015
57.662,1.016
57.692,1.018
57.722,1.014
57.752,1.017
57.782,1.013
57.812,1.012
57.842,1.019
57.872,1.021
57.902,1.020
57.932,1.014
57.962,1.014
57.992,1.007
58.022,1.010
58.052,1.020
58.082,1.016
58.112,1.017
58.142,1.019
58.172,1.010
58.202,1.011
58.232,1.013
58.262,1.010
58.292,1.019
58.322,1.015
58.352,1.015
58.382,1.008
58.412,1.015
58.442,1.017
58.472,1.018
58.502,1.019
58.532,1.014
58.562,1.009
58.592,1.012
58.622,1.019
58.652,1.016
58.682,1.015
58.712,1.014
58.742,1.011
58.772,1.005
58.802,1.014
58.832,1.013
58.862,1.018
58.892,1.016
58.922,1.013
58.952,1.013
58.982,1.015
59.012,1.016
59.042,1.015
59.072,1.016
59.102,1.017
59.132,1.010
59.162,1.004
59.192,1.016
59.222,1.021
59.252,1.013
59.282,1.014
59.312,1.013
59.342,1.011
59.372,1.017
59.402,1.016
59.432,1.017
59.462,1.016
59.492,1.014
59.522,1.012
59.552,1.015
59.582,1.016
59.612,1.015
59.642,1.018
59.672,1.015
59.702,1.014
59.732,1.016
59.762,1.005
59.792,1.009
59.822,1.021
59.852,1.014
59.882,1.015
59.912,1.018
59.942,1.013
59.972,1.013
60.002,1.013
60.032,1.015
60.062,1.016
60.092,1.016
60.122,1.014
60.152,1.013
60.182,1.014
60.212,1.016
60.242,1.013
60.272,1.015
60.302,1.013
60.332,1.018
60.362,1.013
60.392,1.012
60.422,1.009
60.452,1.012
60.482,1.019
60.512,1.017
60.542,1.014
60.572,1.018
60.602,1.014
60.632,1.012
60.662,1.014
60.692,1.015
60.722,1.017
60.752,1.015
60.782,1.013
60.812,1.011
60.842,1.010
60.872,1.016
60.902,1.017
60.932,1.019
60.962,1.017
60.992,1.019
61.022,1.015
61.052,1.013
61.082,1.011
61.112,1.007
61.142,1.018
61.172,1.013
61.202,1.012
61.232,1.015
61.262,1.016
61.292,1.011
61.322,1.013
61.352,1.013
61.382,1.019
61.412,1.020
61.442,1.014
61.472,1.014
61.502,1.010
61.532,1.011
61.562,1.015
61.592,1.021
61.622,1.015
61.652,1.017
61.682,1.016
61.712,1.009
61.742,1.005
61.772,1.020
61.802,1.018
61.832,1.016
61.862,1.014
61.892,1.008
61.922,1.010
61.952,1.013
61.982,1.011
62.012,1.017
62.042,1.016
62.072,1.015
62.102,1.011
62.132,1.012
62.162,1.017
62.192,1.022
62.222,1.028
62.252,1.008
62.282,1.006
62.312,1.004
62.342,1.009
62.372,1.021
62.402,1.016
62.432,1.016
62.462,1.017
62.492,1.014
62.522,1.016
62.552,1.013
62.582,1.015
62.612,1.023
62.642,1.013
62.672,1.012
62.702,1.010
62.732,1.011
62.762,1.016
62.792,1.018
62.822,1.014
62.852,1.012
62.882,1.005
62.912,1.007
62.942,1.019
62.972,1.021
63.002,1.016
63.032,1.013
63.062,1.009
63.092,1.015
63.122,1.009
63.152,1.012
63.182,1.017
63.212,1.018
63.242,1.015
63.272,1.011
63.302,1.015
63.332,1.014
63.362,1.015
63.392,1.017
63.422,1.012
63.452,1.011
63.482,1.013
63.512,1.020
63.542,1.016
63.572,1.018
63.602,1.015
63.632,1.009
63.662,1.014
63.692,1.016
63.722,1.016
63.752,1.013
63.782,1.016
63.812,1.016
63.842,1.011
63.872,1.008
63.902,1.016
63.932,1.018
63.962,1.012
63.992,1.007
64.022,1.009
64.052,1.016
64.082,1.018
64.112,1.013
64.142,1.015
64.172,1.013
64.202,1.011
64.232,1.011
64.262,1.013
64.292,1.014
64.322,1.015
64.352,1.017
64.382,1.011
64.412,1.012
64.442,1.010
64.472,1.014
64.502,1.015
64.532,1.011
64.562,1.010
64.592,1.014
64.622,1.017
64.652,1.014
64.682,1.011
64.712,1.016
64.742,1.013
64.772,1.012
64.802,1.014
64.832,1.010
64.862,1.016
64.892,1.014
64.922,1.014
64.952,1.018
64.982,1.017
65.012,1.013
65.042,1.020
65.072,1.010
65.102,1.014
65.132,1.013
65.162,1.013
65.192,1.011
65.222,1.011
65.252,1.016
65.282,1.012
65.312,1.020
65.342,1.015
65.372,1.013
65.402,1.019
65.432,1.016
65.462,1.013
65.492,1.013
65.522,1.013
65.552,1.010
65.582,1.013
65.612,1.015
65.642,1.014
65.672,1.014
65.702,1.019
65.732,1.017
65.762,1.013
65.792,1.010
65.822,1.011
65.852,1.011
65.882,1.015
65.912,1.018
65.942,1.014
65.972,1.015
66.002,1.011
66.032,1.011
66.062,1.019
66.092,1.017
66.122,1.010
66.152,1.009
66.182,1.014
66.212,1.010
66.242,1.010
66.272,1.013
66.302,1.015
66.332,1.016
66.362,1.014
66.392,1.010
66.422,1.020
66.452,1.015
66.482,1.014
66.512,1.012
66.542,1.007
66.572,1.011
66.602,1.008
66.632,1.019
66.662,1.015
66.692,1.016
66.722,1.015
66.752,1.007
66.782,1.019
66.812,1.014
66.842,1.018
66.872,1.015
66.902,1.015
66.932,1.016
66.962,1.013
66.992,1.017
67.022,1.018
67.052,1.017
67.082,1.012
67.112,1.015
67.142,1.015
67.172,1.014
67.202,1.012
67.232,1.009
67.262,1.010
67.292,1.011
67.322,1.016
67.352,1.013
67.382,1.013
67.412,1.013
67.442,1.012
67.472,1.016
67.502,1.008
67.532,1.013
67.562,1.013
67.592,1.014
67.622,1.015
67.652,1.013
67.682,1.011
67.712,1.017
67.742,1.018
67.772,1.017
67.802,1.014
67.832,1.011
67.862,1.006
67.892,1.013
67.922,1.013
67.952,1.015
67.982,1.015
68.012,1.016
68.042,1.014
68.072,1.013
68.102,1.017
68.132,1.012
68.162,1.012
68.192,1.019
68.222,1.015
68.252,1.013
68.282,1.014
68.312,1.014
68.342,1.012
68.372,1.016
68.402,1.018
68.432,1.017
68.462,1.015
68.492,1.004
68.522,1.008
68.552,1.015
68.582,1.012
68.612,1.013
68.642,1.017
68.672,1.017
68.702,1.011
68.732,1.014
68.762,1.015
68.792,1.014
68.822,1.016
68.852,1.013
68.882,1.013
68.912,1.015
68.942,1.014
68.972,1.014
69.002,1.017
69.032,1.016
69.062,1.018
69.092,1.014
69.122,1.008
69.152,1.009
69.182,1.018
69.212,1.017
69.242,1.014
69.272,1.017
69.302,1.012
69.332,1.013
69.362,1.016
69.392,1.014
69.422,1.010
69.452,1.011
69.482,1.016
69.512,1.016
69.542,1.012
69.572,1.017
69.602,1.011
69.632,1.013
69.662,1.020
69.692,1.015
69.722,1.015
69.752,1.012
69.782,1.006
69.812,1.011
69.842,1.016
69.872,1.012
69.902,1.011
69.932,1.015
69.962,1.013
69.992,1.010
70.022,1.011
70.052,1.011
70.082,1.012
70.112,1.019
70.142,1.014
70.172,1.010
70.202,1.012
70.232,1.008
70.262,1.010
70.292,1.011
70.322,1.014
70.352,1.015
70.382,1.017
70.412,1.010
70.442,1.013
70.472,1.006
70.502,1.011
70.532,1.019
70.562,1.013
70.592,1.016
70.622,1.017
70.652,1.015
70.682,1.014
70.712,1.018
70.742,1.018
70.772,1.012
70.802,1.013
70.832,1.011
70.862,1.017
70.892,1.010
70.922,1.012
70.952,1.013
70.982,1.015
71.012,1.016
71.042,1.013
71.072,1.014
71.102,1.015
71.132,1.012
71.162,1.009
71.192,1.019
71.222,1.015
71.252,1.014
71.282,1.014
71.312,1.011
71.342,1.015
71.372,1.014
71.402,1.012
71.432,1.017
71.462,1.017
71.492,1.013
71.522,1.011
71.552,1.016
71.582,1.015
71.612,1.016
71.642,1.018
71.672,1.012
71.702,1.012
71.732,1.011
71.762,1.011
71.792,1.010
71.822,1.018
71.852,1.015
71.882,1.014
71.912,1.013
71.942,1.013
71.972,1.017
72.002,1.011
72.032,1.013
72.062,1.016
72.092,1.015
72.122,1.014
72.152,1.009
72.182,1.016
72.212,1.012
72.242,1.016
72.272,1.016
72.302,1.018
72.332,1.014
72.362,1.015
72.392,1.012
72.422,1.009
72.452,1.016
72.482,1.016
72.512,1.013
72.542,1.016
72.572,1.016
72.602,1.010
72.632,1.014
72.662,1.012
72.692,1.015
72.722,1.014
72.752,1.011
72.782,1.012
72.812,1.013
72.842,1.013
72.872,1.009
72.902,1.018
72.932,1.013
72.962,1.014
72.992,1.008
73.022,1.016
73.052,1.010
73.082,1.012
73.112,1.021
73.142,1.013
73.172,1.014
73.202,1.016
73.232,1.013
73.262,1.018
73.292,1.010
73.322,1.017
73.352,1.012
73.382,1.012
73.412,1.019
73.442,1.011
73.472,1.013
73.502,1.013
73.532,1.021
73.562,1.018
73.592,1.014
73.622,1.011
73.652,1.008
73.682,1.007
73.712,1.010
73.742,1.021
73.772,1.015
73.802,1.011
73.832,1.017
73.862,1.009
73.892,1.015
73.922,1.013
73.952,1.010
73.982,1.015
74.012,1.008
74.042,1.018
74.072,1.014
74.102,1.010
74.132,1.015
74.162,1.013
74.192,1.015
74.222,1.013
74.252,1.014
74.282,1.007
74.312,1.009
74.342,1.016
74.372,1.016
74.402,1.016
74.432,1.016
74.462,1.012
74.492,1.010
74.522,1.020
74.552,1.009
74.582,1.015
74.612,1.018
74.642,1.017
74.672,1.014
74.702,1.013
74.732,1.013
74.762,1.017
74.792,1.016
74.822,1.012
74.852,1.012
74.882,1.011
74.912,1.018
74.942,1.016
74.972,1.009
75.002,1.017
75.032,1.014
75.062,1.012
75.092,1.011
75.122,1.014
75.152,1.014
75.182,1.014
75.212,1.013
75.242,1.015
75.272,1.011
75.302,1.008
75.332,1.015
75.362,1.017
75.392,1.016
75.422,1.013
75.452,1.008
75.482,1.007
75.512,1.013
75.542,1.015
75.572,1.013
75.602,1.014
75.632,1.012
75.662,1.014
75.692,1.013
75.722,1.012
75.752,1.015
75.782,1.016
75.812,1.015
75.842,1.011
75.872,1.011
75.902,1.013
75.932,1.014
75.962,1.012
75.992,1.014
76.022,1.011
76.052,1.005
76.082,1.010
76.112,1.018
76.142,1.014
76.172,1.015
76.202,1.017
76.232,1.011
76.262,1.012
76.292,1.015
76.322,1.010
76.352,1.014
76.382,1.016
76.412,1.015
76.442,1.013
76.472,1.011
76.502,1.015
76.532,1.017
76.562,1.016
76.592,1.016
76.622,1.013
76.652,1.013
76.682,1.007
76.712,1.007
76.742,1.017
76.772,1.015
76.802,1.012
76.832,1.017
76.862,1.014
76.892,1.013
76.922,1.012
76.952,1.016
76.982,1.014
77.012,1.015
77.042,1.018
77.072,1.012
77.102,1.015
77.132,1.014
77.162,1.015
77.192,1.018
77.222,1.016
77.252,1.015
77.282,1.015
77.312,1.011
77.342,1.011
77.372,1.004
77.402,1.007
77.432,1.020
77.462,1.014
77.492,1.012
77.522,1.016
77.552,1.018
77.582,1.012
77.612,1.011
77.642,1.016
77.672,1.016
77.702,1.014
77.732,1.013
77.762,1.012
77.792,1.010
77.822,1.017
77.852,1.012
77.882,1.013
77.912,1.014
77.942,1.017
77.972,1.013
78.002,1.011
78.032,1.002
78.062,1.009
78.092,1.019
78.122,1.014
78.152,1.009
78.182,1.013
78.212,1.010
78.242,1.016
78.272,1.013
78.302,1.009
78.332,1.026
78.362,1.012
78.392,1.017
78.422,1.013
78.452,1.012
78.482,1.015
78.512,1.017
78.542,1.013
78.572,1.013
78.602,1.011
78.632,1.003
78.662,1.012
78.692,1.016
78.722,1.016
78.752,1.017
78.782,1.017
78.812,1.011
78.842,1.011
78.872,1.020
78.902,1.016
78.932,1.017
78.962,1.017
78.992,1.017
79.022,1.014
79.052,1.014
79.082,1.011
79.112,1.016
79.142,1.017
79.172,1.023
79.202,1.010
79.232,0.992
79.262,1.011
79.292,1.016
79.322,1.011
79.352,1.004
79.382,1.018
79.412,1.002
79.442,1.015
79.472,1.017
79.502,1.009
79.532,1.008
79.562,1.015
79.592,1.015
79.622,1.008
79.652,1.012
79.682,1.016
79.712,1.016
79.742,1.015
79.772,1.007
79.802,1.006
79.832,1.007
79.862,1.015
79.892,1.009
79.922,1.012
79.952,1.015
79.982,1.011
80.012,1.014
80.042,1.017
80.072,1.018
80.102,1.014
80.132,1.010
80.162,1.006
80.192,1.010
80.222,1.007
80.252,1.018
80.282,1.014
80.312,1.014
80.342,1.013
80.372,1.014
80.402,1.014
80.432,1.012
80.462,1.012
80.492,1.016
80.522,1.011
80.552,1.015
80.582,1.011
80.612,1.011
80.642,1.017
80.672,1.013
80.702,1.013
80.732,1.017
80.762,1.012
80.792,1.015
80.822,1.015
80.852,1.007
80.882,1.009
80.912,1.013
80.942,1.017
80.972,1.016
81.002,1.012
81.032,1.015
81.062,1.012
81.092,1.014
81.122,1.012
81.152,1.014
81.182,1.018
81.212,1.017
81.242,1.012
81.272,1.017
81.302,1.016
81.332,1.014
81.362,1.013
81.392,1.016
81.422,1.012
81.452,1.012
81.482,1.018
81.512,1.015
81.542,1.013
81.572,1.015
81.602,1.012
81.632,1.013
81.662,1.014
81.692,1.009
81.722,1.014
81.752,1.017
81.782,1.014
81.812,1.007
81.842,1.010
81.872,1.011
81.902,1.016
81.932,1.014
81.962,1.010
81.992,1.009
82.022,1.009
82.052,1.017
82.082,1.011
82.112,1.012
82.142,1.016
82.172,1.014
82.202,1.012
82.232,1.016
82.262,1.013
82.292,1.014
82.322,1.016
82.352,1.013
82.382,1.019
82.412,1.018
82.442,1.014
82.472,1.010
82.502,1.016
82.532,1.016
82.562,1.002
82.592,1.006
82.622,1.017
82.652,1.014
82.682,1.013
82.712,1.020
82.742,1.009
82.772,1.014
82.802,1.012
82.832,1.017
82.862,1.017
82.892,1.016
82.922,1.013
82.952,1.010
82.982,1.013
83.012,1.014
83.042,1.014
83.072,1.012
83.102,1.018
83.132,1.007
83.162,1.009
83.192,1.022
83.222,1.006
83.252,1.017
83.282,1.020
83.312,1.012
83.342,1.010
83.372,1.011
83.402,1.008
83.432,1.012
83.462,1.014
83.492,1.018
83.522,1.015
83.552,1.014
83.582,1.011
83.612,1.015
83.642,1.017
83.672,1.006
83.702,1.007
83.732,1.016
83.762,1.016
83.792,1.011
83.822,1.019
83.852,1.011
83.882,1.014
83.912,1.011
83.942,1.013
83.972,1.015
84.002,1.014
84.032,1.010
84.062,1.009
84.092,1.013
84.122,1.014
84.152,1.018
84.182,1.016
84.212,1.010
84.242,1.008
84.272,1.016
84.302,1.019
84.332,1.011
84.362,1.018
84.392,1.013
84.422,1.009
84.452,1.012
84.482,1.013
84.512,1.013
84.542,1.015
84.572,1.015
84.602,1.013
84.632,1.014
84.662,1.015
84.692,1.015
84.722,1.018
84.752,1.014
84.782,1.010
84.812,1.009
84.842,1.016
84.872,1.015
84.902,1.014
84.932,1.013
84.962,1.004
84.992,1.013
85.022,1.013
85.052,1.011
85.082,1.017
85.112,1.015
85.142,1.015
85.172,1.013
85.202,1.014
85.232,1.013
85.262,1.017
85.292,1.015
85.322,1.009
85.352,1.006
85.382,1.014
85.412,1.020
85.442,1.013
85.472,1.017
85.502,1.010
85.532,1.012
85.562,1.013
85.592,1.015
85.622,1.016
85.652,1.014
85.682,1.015
85.712,1.012
85.742,1.013
85.772,1.012
85.802,1.018
85.832,1.015
85.862,1.015
85.892,1.013
85.922,1.004
85.952,1.008
85.982,1.014
86.012,1.013
86.042,1.012
86.072,1.017
86.102,1.013
86.132,1.009
86.162,1.012
86.192,1.016
86.222,1.015
86.252,1.015
86.282,1.014
86.312,1.014
86.342,1.012
86.372,1.013
86.402,1.017
86.432,1.018
86.462,1.015
86.492,1.012
86.522,1.016
86.552,1.007
86.582,1.011
86.612,1.017
86.642,1.015
86.672,1.009
86.702,1.015
86.732,1.011
86.762,1.010
86.792,1.011
86.822,1.015
86.852,1.014
86.882,1.012
86.912,1.012
86.942,1.015
86.972,1.015
87.002,1.010
87.032,1.017
87.062,1.013
87.092,1.016
87.122,1.014
87.152,1.012
87.182,1.006
87.212,1.005
87.242,1.021
87.272,1.015
87.302,1.013
87.332,1.015
87.362,1.010
87.392,1.012
87.422,1.015
87.452,1.012
87.482,1.018
87.512,1.012
87.542,1.011
87.572,1.013
87.602,1.012
87.632,1.015
87.662,1.015
87.692,1.014
87.722,1.016
87.752,1.017
87.782,1.017
87.812,1.010
87.842,1.011
87.872,1.015
87.902,1.014
87.932,1.015
87.962,1.015
87.992,1.010
88.022,1.014
88.052,1.009
88.082,1.012
88.112,1.018
88.142,1.009
88.172,1.013
88.202,1.012
88.232,1.016
88.262,1.015
88.292,1.018
88.322,1.011
88.352,1.012
88.382,1.006
88.412,1.011
88.442,1.016
88.472,1.017
88.502,1.012
88.532,1.014
88.562,1.012
88.592,1.011
88.622,1.015
88.652,1.013
88.682,1.014
88.712,1.019
88.742,1.015
88.772,1.012
88.802,1.014
88.832,1.013
88.862,1.018
88.892,1.014
88.922,1.014
88.952,1.013
88.982,1.001
89.012,1.007
89.042,1.018
89.072,1.016
89.102,1.012
89.132,1.015
89.162,1.010
89.192,1.015
89.222,1.015
89.252,1.014
89.282,1.016
89.312,1.016
89.342,1.015
89.372,1.014
89.402,1.013
89.432,1.014
89.462,1.015
89.492,1.013
89.522,1.013
89.552,1.012
89.582,1.013
89.612,1.008
89.642,1.011
89.672,1.018
89.702,1.010
89.732,1.015
89.762,1.017
89.792,1.011
89.822,1.013
89.852,1.012
89.882,1.013
89.912,1.015
89.942,1.016
89.972,1.014
90.002,1.012
90.032,1.014
90.062,1.013
90.092,1.016
90.122,1.018
90.152,1.011
90.182,1.013
90.212,1.003
90.242,1.006
90.272,1.013
90.302,1.017
90.332,1.010
90.362,1.014
90.392,1.012
90.422,1.014
90.452,1.011
90.482,1.015
90.512,1.013
90.542,1.011
90.572,1.014
90.602,1.012
90.632,1.009
90.662,1.013
90.692,1.012
90.722,1.017
90.752,1.016
90.782,1.014
90.812,1.013
90.842,1.003
90.872,1.006
90.902,1.017
90.932,1.016
90.962,1.011
90.992,1.013
91.022,1.014
91.052,1.011
91.082,1.016
91.112,1.014
91.142,1.017
91.172,1.014
91.202,1.017
91.232,1.014
91.262,1.009
91.292,1.017
91.322,1.018
91.352,1.018
91.382,1.010
91.412,1.011
91.442,1.002
91.472,1.010
91.502,1.020
91.532,1.019
91.562,1.009
91.592,1.017
91.622,1.010
91.652,1.016
91.682,1.009
91.712,1.013
91.742,1.016
91.772,1.013
91.802,1.015
91.832,1.013
91.862,1.014
91.892,1.018
91.922,1.017
91.952,1.008
91.982,1.012
92.012,1.007
92.042,1.007
92.072,1.015
92.102,1.011
92.132,1.013
92.162,1.014
92.192,1.009
92.222,1.008
92.252,1.015
92.282,1.015
92.312,1.018
92.342,1.015
92.372,1.014
92.402,1.008
92.432,1.012
92.462,1.014
92.492,1.015
92.522,1.019
92.552,1.012
92.582,1.007
92.612,1.013
92.642,1.020
92.672,1.013
92.702,1.010
92.732,1.016
92.762,1.009
92.792,1.012
92.822,1.015
92.852,1.014
92.882,1.013
92.912,1.009
92.942,1.011
92.972,1.009
93.002,1.014
93.032,1.014
93.062,1.016
93.092,1.018
93.122,1.007
93.152,1.006
93.182,1.014
93.212,1.017
93.242,1.011
93.272,1.017
93.302,1.015
93.332,1.011
93.362,1.013
93.392,1.015
93.422,1.012
93.452,1.014
93.482,1.013
93.512,1.011
93.542,1.013
93.572,1.015
93.602,1.015
93.632,1.017
93.662,1.017
93.692,1.007
93.722,1.007
93.752,1.016
93.782,1.014
93.812,1.010
93.842,1.013
93.872,1.010
93.902,1.010
93.932,1.012
93.962,1.010
93.992,1.014
94.022,1.015
94.052,1.014
94.082,1.015
94.112,1.016
94.142,1.014
94.172,1.012
94.202,1.014
94.232,1.011
94.262,1.008
94.292,1.007
94.322,1.016
94.352,1.013
94.382,1.011
94.412,1.016
94.442,1.011
94.472,1.014
94.502,1.013
94.532,1.014
94.562,1.014
94.592,1.017
94.622,1.014
94.652,1.010
94.682,1.012
94.712,1.011
94.742,1.015
94.772,1.014
94.802,1.015
94.832,1.012
94.862,1.003
94.892,1.009
94.922,1.015
94.952,1.016
94.982,1.006
95.012,1.017
95.042,1.009
95.072,1.006
95.102,1.014
95.132,1.010
95.162,1.015
95.192,1.020
95.222,1.013
95.252,1.010
95.282,1.013
95.312,1.014
95.342,1.017
95.372,1.018
95.402,1.008
95.432,1.008
95.462,1.005
95.492,1.011
95.522,1.012
95.552,1.014
95.582,1.011
95.612,1.012
95.642,1.015
95.672,1.013
95.702,1.008
95.732,1.007
95.762,1.017
95.792,1.011
95.822,1.017
95.852,1.015
95.882,1.014
95.912,1.017
95.942,1.017
95.972,1.012
96.002,1.018
96.032,1.015
96.062,1.012
96.092,1.011
96.122,1.016
96.152,1.008
96.182,1.011
96.212,1.017
96.242,1.013
96.272,1.016
96.302,1.010
96.332,1.015
96.362,1.015
96.392,1.009
96.422,1.014
96.452,1.012
96.482,1.018
96.512,1.016
96.542,1.020
96.572,1.014
96.602,1.015
96.632,1.005
96.662,1.010
96.692,1.020
96.722,1.015
96.752,1.010
96.782,1.014
96.812,1.011
96.842,1.013
96.872,1.009
96.902,1.014
96.932,1.016
96.962,1.016
96.992,1.012
97.022,1.007
97.052,1.012
97.082,1.014
97.112,1.014
97.142,1.013
97.172,1.013
97.202,1.009
97.232,1.008
97.262,1.020
97.292,1.013
97.322,1.013
97.352,1.013
97.382,1.011
97.412,1.010
97.442,1.010
97.472,1.009
97.502,1.017
97.532,1.012
97.562,1.013
97.592,1.008
97.622,1.008
97.652,1.009
97.682,1.013
97.712,1.010
97.742,1.018
97.772,1.011
97.802,1.010
97.832,1.020
97.862,1.011
97.892,1.003
97.922,1.003
97.952,1.008
97.982,1.012
98.012,1.014
98.042,1.020
98.072,1.013
98.102,1.017
98.132,1.021
98.162,1.020
98.192,1.020
98.222,1.009
98.252,1.008
98.282,1.008
98.312,1.012
98.342,1.002
98.372,1.004
98.402,1.016
98.432,1.020
98.462,1.008
98.492,1.011
98.522,1.010
98.552,1.005
98.582,1.006
98.612,1.009
98.642,1.013
98.672,1.012
98.702,1.015
98.732,1.011
98.762,1.014
98.792,1.008
98.822,1.009
98.852,1.011
98.882,1.015
98.912,1.004
98.942,1.003
98.972,1.012
99.002,1.015
99.032,1.014
99.062,1.018
99.092,1.015
99.122,1.007
99.152,1.015
99.182,1.012
99.212,1.009
99.242,1.010
99.272,1.012
99.302,1.013
99.332,1.009
99.362,1.010
99.392,1.014
99.422,1.015
99.452,1.011
99.482,1.008
99.512,1.008
99.542,1.014
99.572,1.010
99.602,1.010
99.632,1.010
99.662,1.009
99.692,1.014
99.722,1.011
99.752,1.011
99.782,1.017
99.812,1.012
99.842,1.011
99.872,1.011
99.902,1.017
99.932,1.011
99.962,1.011
99.992,1.009
100.022,1.008
100.052,1.008
100.082,1.013
100.112,1.015
100.142,1.012
100.172,1.011
100.202,1.008
100.232,1.010
100.262,1.012
100.292,1.014
100.322,1.010
100.352,1.012
100.382,1.012
100.412,1.011
100.442,1.016
100.472,1.014
100.502,1.011
100.532,1.014
100.562,1.008
100.592,1.005
100.622,1.016
100.652,1.015
100.682,1.012
100.712,1.009
100.742,1.015
100.772,1.010
100.802,1.012
100.832,1.012
100.862,1.015
100.892,1.015
100.922,1.009
100.952,1.013
100.982,1.012
101.012,1.014
101.042,1.011
101.072,1.014
101.102,1.007
101.132,1.002
101.162,1.021
101.192,1.013
101.222,1.014
101.252,1.019
101.282,1.012
101.312,1.009
101.342,1.012
101.372,1.009
101.402,1.010
101.432,1.011
101.462,1.011
101.492,1.014
101.522,1.011
101.552,1.015
101.582,1.012
101.612,1.014
101.642,1.007
101.672,1.009
101.702,1.018
101.732,1.010
101.762,1.008
101.792,1.009
101.822,1.010
101.852,1.014
101.882,1.010
101.912,1.013
101.942,1.016
101.972,1.007
102.002,1.012
102.032,1.013
102.062,1.012
102.092,1.018
102.122,1.018
102.152,1.012
102.182,1.008
102.212,1.015
102.242,1.013
102.272,1.011
102.302,1.010
102.332,1.012
102.362,1.013
102.392,1.009
102.422,1.011
102.452,1.017
102.482,1.014
102.512,1.013
102.542,1.015
102.572,1.007
102.602,1.015
102.632,1.014
102.662,1.014
102.692,1.008
102.722,1.013
102.752,1.017
102.782,1.013
102.812,1.013
102.842,1.015
102.872,1.007
102.902,1.013
102.932,1.010
102.962,1.011
102.992,1.012
103.022,1.014
103.052,1.015
103.082,1.011
103.112,1.012
103.142,1.016
103.172,1.014
103.202,1.010
103.232,1.009
103.262,1.017
103.292,1.013
103.322,1.010
103.352,1.019
103.382,1.013
103.412,1.010
103.442,1.012
103.472,1.012
103.502,1.017
103.532,1.011
103.562,1.012
103.592,1.017
103.622,1.013
103.652,1.012
103.682,1.016
103.712,1.013
103.742,1.008
103.772,1.008
103.802,1.016
103.832,1.014
103.862,1.013
103.892,1.015
103.922,1.009
103.952,1.009
103.982,1.009
104.012,1.013
104.042,1.011
104.072,1.011
104.102,1.014
104.132,1.013
104.162,1.008
104.192,1.016
104.222,1.014
104.252,1.015
104.282,1.016
104.312,1.010
104.342,1.007
104.372,1.010
104.402,1.015
104.432,1.013
104.462,1.012
104.492,1.011
104.522,1.011
104.552,1.016
104.582,1.014
104.612,1.014
104.642,1.016
104.672,1.015
104.702,1.011
104.732,1.011
104.762,1.009
104.792,1.011
104.822,1.015
104.852,1.017
104.882,1.014
104.912,1.013
104.942,1.009
104.972,1.006
105.002,1.014
105.032,1.012
105.062,1.011
105.092,1.013
105.122,1.011
105.152,1.012
105.182,1.013
105.212,1.017
105.242,1.013
105.272,1.015
105.302,1.012
105.332,1.013
105.362,1.011
105.392,1.013
105.422,1.014
105.452,1.014
105.482,1.009
105.512,1.017
105.542,1.013
105.572,1.014
105.602,1.010
105.632,1.011
105.662,1.008
105.692,1.014
105.722,1.015
105.752,1.015
105.782,1.012
105.812,1.015
105.842,1.008
105.872,1.009
105.902,1.016
105.932,1.009
105.962,1.012
105.992,1.008
106.022,1.012
106.052,1.008
106.082,1.012
106.112,1.011
106.142,1.013
106.172,1.015
106.202,1.016
106.232,1.010
106.262,1.012
106.292,1.011
106.322,1.013
106.352,1.007
106.382,1.008
106.412,1.021
106.442,1.014
106.472,1.012
106.502,1.014
106.532,1.012
106.562,1.016
106.592,1.015
106.622,1.011
106.652,1.016
106.682,1.010
106.712,1.016
106.742,1.010
106.772,1.010
106.802,1.013
106.832,1.014
106.862,1.017
106.892,1.012
106.922,1.014
106.952,1.012
106.982,1.010
107.012,1.012
107.042,1.012
107.072,1.014
107.102,1.015
107.132,1.012
107.162,1.013
107.192,1.007
107.222,1.011
107.252,1.014
107.282,1.007
107.312,1.015
107.342,1.012
