df_hash,22ZHK4.Z7HMM1
57.772,0.959
57.802,0.959
57.832,0.962
57.862,0.961
57.892,0.966
57.922,0.965
57.952,0.967
57.982,0.960
58.012,0.977
58.042,0.962
58.072,0.964
58.102,0.974
58.132,0.972
58.162,0.967
58.192,0.953
58.222,0.960
58.252,0.952
58.282,0.960
58.312,0.962
58.342,0.958
58.372,0.961
58.402,0.968
58.432,0.964
58.462,0.957
58.492,0.960
58.522,0.962
58.552,0.962
58.582,0.964
58.612,0.961
58.642,0.956
58.672,0.962
58.702,0.987
58.732,0.976
58.762,0.958
58.792,0.965
58.822,0.948
58.852,0.922
58.882,0.917
58.912,0.967
58.942,1.041
58.972,1.056
59.002,0.965
59.032,0.916
59.062,0.912
59.092,0.945
59.122,0.963
59.152,0.938
59.182,0.934
59.212,1.008
59.242,1.117
59.272,1.045
59.302,1.000
59.332,1.035
59.362,0.980
59.392,0.881
59.422,0.863
59.452,0.981
59.482,0.989
59.512,0.953
59.542,0.981
59.572,1.009
59.602,1.045
59.632,0.942
59.662,0.948
59.692,0.882
59.722,0.925
59.752,0.938
59.782,0.921
59.812,0.966
59.842,0.972
59.872,0.991
59.902,0.957
59.932,0.946
59.962,0.944
59.992,0.945
60.022,0.963
60.052,0.958
60.082,0.966
60.112,0.968
60.142,0.959
60.172,0.957
60.202,0.959
60.232,0.955
60.262,0.972
60.292,0.958
60.322,0.933
60.352,0.959
60.382,0.960
60.412,0.964
60.442,0.928
60.472,0.941
60.502,0.909
60.532,0.922
60.562,0.964
60.592,1.009
60.622,0.977
60.652,0.985
60.682,0.975
60.712,0.958
60.742,0.909
60.772,0.903
60.802,0.944
60.832,0.976
60.862,0.962
60.892,0.989
60.922,0.978
60.952,0.964
60.982,0.930
61.012,0.942
61.042,0.984
61.072,1.007
61.102,0.994
61.132,1.037
61.162,0.953
61.192,0.933
61.222,0.944
61.252,0.959
61.282,0.957
61.312,0.955
61.342,0.953
61.372,0.964
61.402,0.961
61.432,0.960
61.462,0.961
61.492,0.952
61.522,0.930
61.552,0.963
61.582,0.983
61.612,0.980
61.642,0.962
61.672,0.962
61.702,0.975
61.732,0.966
61.762,0.959
61.792,0.928
61.822,0.947
61.852,0.973
61.882,0.968
61.912,0.940
61.942,0.945
61.972,0.963
62.002,0.957
62.032,0.950
62.062,0.951
62.092,0.965
62.122,0.962
62.152,0.958
62.182,0.954
62.212,0.956
62.242,0.972
62.272,0.971
62.302,0.964
62.332,0.947
62.362,0.955
62.392,0.959
62.422,0.951
62.452,0.963
62.482,0.950
62.512,0.943
62.542,0.958
62.572,0.970
62.602,0.959
62.632,0.961
62.662,0.963
62.692,0.951
62.722,0.954
62.752,0.950
62.782,0.956
62.812,0.970
62.842,0.960
62.872,0.954
62.902,0.956
62.932,0.958
62.962,0.958
62.992,0.953
63.022,0.958
63.052,0.958
63.082,0.957
63.112,0.962
63.142,0.958
63.172,0.956
63.202,0.949
63.232,0.962
63.262,0.957
63.292,0.952
63.322,0.944
63.352,0.961
63.382,0.960
63.412,0.929
63.442,0.961
63.472,0.974
63.502,1.016
63.532,1.057
63.562,0.974
63.592,0.978
63.622,0.966
63.652,0.994
63.682,0.925
63.712,0.936
63.742,0.940
63.772,0.925
63.802,0.954
63.832,0.975
63.862,0.996
63.892,0.991
63.922,0.950
63.952,0.935
63.982,0.981
64.012,0.978
64.042,0.956
64.072,0.959
64.102,0.946
64.132,0.938
64.162,0.958
64.192,0.973
64.222,0.961
64.252,0.972
64.282,0.960
64.312,0.960
64.342,0.951
64.372,0.951
64.402,0.962
64.432,0.959
64.462,0.954
64.492,0.963
64.522,0.964
64.552,0.957
64.582,0.950
64.612,0.951
64.642,0.959
64.672,0.954
64.702,0.956
64.732,0.958
64.762,0.963
64.792,0.965
64.822,0.960
64.852,0.948
64.882,0.944
64.912,0.952
64.942,0.952
64.972,0.936
65.002,0.958
65.032,0.994
65.062,1.002
65.092,0.986
65.122,0.922
65.152,0.910
65.182,0.926
65.212,0.933
65.242,0.946
65.272,0.974
65.302,0.992
65.332,0.983
65.362,0.962
65.392,0.996
65.422,0.927
65.452,0.910
65.482,0.994
65.512,0.970
65.542,0.981
65.572,0.974
65.602,0.945
65.632,0.962
65.662,0.975
65.692,0.960
65.722,0.966
65.752,0.934
65.782,0.945
65.812,0.969
65.842,0.971
65.872,0.972
65.902,0.971
65.932,0.960
65.962,0.952
65.992,0.939
66.022,0.969
66.052,0.963
66.082,0.954
66.112,0.971
66.142,0.970
66.172,0.956
66.202,0.944
66.232,0.946
66.262,0.957
66.292,0.961
66.322,0.951
66.352,0.951
66.382,0.958
66.412,0.959
66.442,0.956
66.472,0.957
66.502,0.954
66.532,0.958
66.562,0.958
66.592,0.960
66.622,0.961
66.652,0.955
66.682,0.954
66.712,0.962
66.742,0.953
66.772,0.958
66.802,0.971
66.832,0.965
66.862,0.951
66.892,0.957
66.922,0.960
66.952,0.957
66.982,0.957
67.012,0.972
67.042,1.021
67.072,1.013
67.102,0.973
67.132,0.952
67.162,0.989
67.192,0.986
67.222,0.945
67.252,0.975
67.282,0.984
67.312,0.947
67.342,0.944
67.372,0.996
67.402,0.920
67.432,0.916
67.462,0.899
67.492,0.891
67.522,0.904
67.552,0.936
67.582,0.969
67.612,0.970
67.642,0.953
67.672,0.920
67.702,0.966
67.732,0.995
67.762,0.975
67.792,0.976
67.822,0.958
67.852,1.015
67.882,0.968
67.912,0.949
67.942,0.976
67.972,0.958
68.002,0.921
68.032,0.939
68.062,0.909
68.092,0.942
68.122,0.969
68.152,0.990
68.182,0.986
68.212,0.989
68.242,0.975
68.272,0.942
68.302,0.947
68.332,0.933
68.362,0.945
68.392,0.952
68.422,0.956
68.452,0.959
68.482,0.979
68.512,0.969
68.542,0.959
68.572,0.956
68.602,0.975
68.632,0.964
68.662,0.946
68.692,0.942
68.722,0.970
68.752,0.957
68.782,0.932
68.812,0.958
68.842,0.973
68.872,0.962
68.902,0.926
68.932,0.917
68.962,0.946
68.992,0.995
69.022,0.941
69.052,0.977
69.082,0.980
69.112,0.968
69.142,0.975
69.172,0.960
69.202,0.966
69.232,0.978
69.262,0.964
69.292,0.952
69.322,0.954
69.352,0.950
69.382,0.944
69.412,0.954
69.442,0.958
69.472,0.970
69.502,0.966
69.532,0.973
69.562,0.972
69.592,0.992
69.622,0.967
69.652,0.930
69.682,0.941
69.712,0.945
69.742,0.943
69.772,0.956
69.802,0.947
69.832,0.955
69.862,0.964
69.892,0.971
69.922,0.970
69.952,0.996
69.982,0.963
70.012,0.970
70.042,0.974
70.072,0.963
70.102,0.945
70.132,0.965
70.162,0.959
70.192,0.969
70.222,0.970
70.252,0.949
70.282,0.949
70.312,0.969
70.342,0.957
70.372,0.955
70.402,0.954
70.432,0.958
70.462,0.965
70.492,0.968
70.522,0.959
70.552,0.964
70.582,0.959
70.612,0.956
70.642,0.963
70.672,0.964
70.702,0.961
70.732,0.951
70.762,0.945
70.792,0.965
70.822,0.932
70.852,0.943
70.882,0.962
70.912,0.951
70.942,0.950
70.972,0.957
71.002,0.949
71.032,0.956
71.062,0.954
71.092,0.964
71.122,0.963
71.152,0.968
71.182,0.961
71.212,0.976
71.242,0.972
71.272,0.958
71.302,0.947
71.332,0.957
71.362,0.952
71.392,0.950
71.422,0.962
71.452,0.950
71.482,0.953
71.512,0.945
71.542,0.935
71.572,0.940
71.602,0.943
71.632,0.956
71.662,0.944
71.692,0.943
71.722,0.939
71.752,0.937
71.782,0.947
71.812,0.939
71.842,0.946
71.872,0.964
71.902,0.956
71.932,0.952
71.962,0.972
71.992,0.952
72.022,0.934
72.052,0.955
72.082,0.945
72.112,0.947
72.142,0.958
72.172,0.956
72.202,0.955
72.232,0.947
72.262,0.946
72.292,0.947
72.322,0.984
72.352,0.947
72.382,0.947
72.412,0.971
72.442,0.953
72.472,0.977
72.502,0.954
72.532,0.943
72.562,0.968
72.592,0.948
72.622,0.985
72.652,0.959
72.682,0.940
72.712,0.997
72.742,0.953
72.772,0.996
72.802,0.984
72.832,0.942
72.862,0.965
72.892,0.910
72.922,0.950
72.952,0.871
72.982,0.873
73.012,0.924
73.042,0.987
73.072,0.993
73.102,0.981
73.132,1.021
73.162,1.016
73.192,1.028
73.222,0.922
73.252,0.955
73.282,0.965
73.312,0.952
73.342,1.004
73.372,0.913
73.402,0.989
73.432,0.952
73.462,0.958
73.492,0.949
73.522,0.949
73.552,0.968
73.582,0.957
73.612,0.923
73.642,0.964
73.672,0.963
73.702,0.960
73.732,0.953
73.762,0.938
73.792,0.933
73.822,0.969
73.852,0.985
73.882,0.967
73.912,0.970
73.942,0.920
73.972,0.909
74.002,0.925
74.032,0.989
74.062,1.021
74.092,0.968
74.122,0.968
74.152,0.957
74.182,0.973
74.212,0.957
74.242,0.887
74.272,0.854
74.302,0.779
74.332,0.878
74.362,0.894
74.392,0.981
74.422,0.997
74.452,1.050
74.482,1.033
74.512,0.938
74.542,0.929
74.572,1.001
74.602,1.091
74.632,1.048
74.662,1.019
74.692,1.013
74.722,0.897
74.752,0.962
74.782,1.006
74.812,1.037
74.842,0.984
74.872,0.958
74.902,0.970
74.932,0.948
74.962,0.927
74.992,0.936
75.022,0.977
75.052,0.992
75.082,0.999
75.112,0.968
75.142,0.966
75.172,0.951
75.202,0.912
75.232,0.962
75.262,0.951
75.292,0.949
75.322,0.988
75.352,0.974
75.382,0.977
75.412,0.985
75.442,0.958
75.472,0.941
75.502,0.902
75.532,0.973
75.562,0.961
75.592,0.961
75.622,0.934
75.652,0.967
75.682,0.889
75.712,0.952
75.742,0.998
75.772,1.012
75.802,1.018
75.832,1.047
75.862,1.057
75.892,1.022
75.922,0.998
75.952,0.937
75.982,0.895
76.012,0.871
76.042,0.865
76.072,0.884
76.102,0.949
76.132,1.022
76.162,1.035
76.192,1.043
76.222,1.022
76.252,1.008
76.282,0.974
76.312,0.996
76.342,0.952
76.372,0.945
76.402,0.955
76.432,0.965
76.462,0.972
76.492,0.976
76.522,0.968
76.552,0.968
76.582,0.964
76.612,0.956
76.642,0.946
76.672,0.959
76.702,0.965
76.732,0.982
76.762,0.945
76.792,0.953
76.822,0.963
76.852,0.953
76.882,0.951
76.912,0.983
76.942,0.962
76.972,0.997
77.002,0.960
77.032,0.981
77.062,0.958
77.092,0.961
77.122,0.965
77.152,0.970
77.182,0.954
77.212,0.985
77.242,0.974
77.272,0.951
77.302,0.980
77.332,0.980
77.362,0.958
77.392,0.967
77.422,0.980
77.452,0.987
77.482,0.955
77.512,0.975
77.542,0.961
77.572,0.954
77.602,0.979
77.632,0.963
77.662,1.008
77.692,0.976
77.722,1.057
77.752,1.026
77.782,0.882
77.812,0.999
77.842,0.968
77.872,0.906
77.902,0.953
77.932,0.938
77.962,0.967
77.992,0.958
78.022,0.951
78.052,0.943
78.082,0.942
78.112,0.965
78.142,0.968
78.172,0.959
78.202,0.974
78.232,0.977
78.262,0.968
78.292,0.937
78.322,0.957
78.352,0.955
78.382,0.958
78.412,0.971
78.442,0.969
78.472,0.947
78.502,0.961
78.532,0.961
78.562,0.947
78.592,0.967
78.622,0.965
78.652,0.956
78.682,0.961
78.712,0.978
78.742,0.959
78.772,0.958
78.802,0.959
78.832,0.954
78.862,0.969
78.892,0.964
78.922,0.951
78.952,0.956
78.982,0.948
79.012,0.962
79.042,0.965
79.072,0.952
79.102,0.965
79.132,0.957
79.162,0.945
79.192,0.963
79.222,0.956
79.252,0.971
79.282,0.965
79.312,0.958
79.342,0.967
79.372,0.958
79.402,0.954
79.432,0.968
79.462,0.960
79.492,0.959
79.522,0.955
79.552,0.965
79.582,0.962
79.612,0.945
79.642,0.949
79.672,0.952
79.702,0.958
79.732,0.965
79.762,0.958
79.792,0.969
79.822,0.961
79.852,0.956
79.882,0.969
79.912,0.971
79.942,0.964
79.972,0.960
80.002,0.958
80.032,0.961
80.062,0.973
80.092,0.956
80.122,0.956
80.152,0.970
80.182,0.974
80.212,0.951
80.242,0.942
80.272,0.992
80.302,0.967
80.332,0.963
80.362,0.965
80.392,0.948
80.422,0.961
80.452,0.953
80.482,0.980
80.512,0.974
80.542,0.937
80.572,0.967
80.602,0.986
80.632,0.954
80.662,0.939
80.692,0.960
80.722,0.960
80.752,0.960
80.782,0.965
80.812,0.957
80.842,0.979
80.872,0.968
80.902,0.961
80.932,0.950
80.962,0.953
80.992,0.969
81.022,0.961
81.052,0.947
81.082,0.955
81.112,0.974
81.142,0.931
81.172,0.978
81.202,0.962
81.232,0.966
81.262,0.973
81.292,0.952
81.322,0.983
81.352,0.965
81.382,0.956
81.412,0.969
81.442,0.950
81.472,0.954
81.502,0.968
81.532,0.972
81.562,0.945
81.592,0.967
81.622,0.974
81.652,0.960
81.682,0.972
81.712,0.990
81.742,0.952
81.772,0.946
81.802,0.972
81.832,0.947
81.862,0.941
81.892,0.937
81.922,0.950
81.952,0.946
81.982,0.951
82.012,0.934
82.042,0.958
82.072,0.951
82.102,0.930
82.132,0.933
82.162,0.977
82.192,0.988
82.222,0.987
82.252,0.932
82.282,0.911
82.312,0.919
82.342,0.975
82.372,0.977
82.402,0.967
82.432,0.959
82.462,0.956
82.492,0.969
82.522,0.942
82.552,0.935
82.582,0.944
82.612,0.949
82.642,0.966
82.672,0.981
82.702,0.958
82.732,0.982
82.762,0.986
82.792,0.988
82.822,0.958
82.852,0.945
82.882,0.945
82.912,0.941
82.942,0.957
82.972,0.961
83.002,0.941
83.032,0.960
83.062,0.949
83.092,0.942
83.122,0.940
83.152,0.948
83.182,0.949
83.212,0.955
83.242,0.957
83.272,0.961
83.302,0.950
83.332,0.959
83.362,0.965
83.392,0.951
83.422,0.980
83.452,0.955
83.482,0.954
83.512,0.978
83.542,0.961
83.572,0.939
83.602,0.953
83.632,0.933
83.662,0.934
83.692,0.946
83.722,0.933
83.752,0.953
83.782,0.958
83.812,0.944
83.842,0.953
83.872,0.950
83.902,0.950
83.932,0.942
83.962,0.950
83.992,0.965
84.022,0.953
84.052,0.938
84.082,0.972
84.112,0.972
84.142,0.960
84.172,0.955
84.202,0.941
84.232,0.946
84.262,0.980
84.292,0.935
84.322,0.953
84.352,0.968
84.382,0.967
84.412,0.952
84.442,0.964
84.472,0.953
84.502,0.947
84.532,0.945
84.562,0.954
84.592,0.940
84.622,0.955
84.652,0.955
84.682,0.952
84.712,0.965
84.742,0.960
84.772,0.948
84.802,0.947
84.832,0.950
84.862,0.961
84.892,0.956
84.922,0.940
84.952,0.952
84.982,0.956
85.012,0.949
85.042,0.944
85.072,0.957
85.102,0.961
85.132,0.960
85.162,0.964
85.192,0.957
85.222,0.963
85.252,0.952
85.282,0.941
85.312,0.953
85.342,0.960
85.372,0.958
85.402,0.960
85.432,0.958
85.462,0.954
85.492,0.977
85.522,0.963
85.552,0.952
85.582,0.967
85.612,0.994
85.642,0.976
85.672,0.945
85.702,0.975
85.732,0.971
85.762,0.941
85.792,0.963
85.822,0.989
85.852,1.007
85.882,0.964
85.912,0.981
85.942,0.988
85.972,0.953
86.002,0.918
86.032,0.928
86.062,0.882
86.092,0.881
86.122,0.872
86.152,0.935
86.182,0.942
86.212,0.964
86.242,0.980
86.272,0.976
86.302,0.975
86.332,0.923
86.362,0.948
86.392,0.981
86.422,0.939
86.452,0.905
86.482,0.991
86.512,1.014
86.542,0.974
86.572,0.989
86.602,0.968
86.632,0.949
86.662,0.953
86.692,0.968
86.722,0.926
86.752,0.921
86.782,0.909
86.812,0.912
86.842,0.929
86.872,0.996
86.902,1.029
86.932,1.034
86.962,1.028
86.992,0.989
87.022,0.945
87.052,0.903
87.082,0.950
87.112,0.942
87.142,0.958
87.172,0.946
87.202,0.936
87.232,0.955
87.262,0.956
87.292,0.958
87.322,0.967
87.352,0.952
87.382,0.951
87.412,0.962
87.442,0.957
87.472,0.963
87.502,0.968
87.532,0.944
87.562,0.967
87.592,0.961
87.622,0.955
87.652,0.976
87.682,0.966
87.712,0.952
87.742,0.960
87.772,0.978
87.802,0.968
87.832,0.966
87.862,0.986
87.892,0.948
87.922,0.914
87.952,0.934
87.982,0.956
88.012,0.933
88.042,0.958
88.072,0.958
88.102,0.943
88.132,0.942
88.162,0.945
88.192,0.939
88.222,0.962
88.252,0.958
88.282,0.948
88.312,0.954
88.342,0.944
88.372,0.946
88.402,0.968
88.432,0.961
88.462,0.943
88.492,0.956
88.522,0.972
88.552,0.941
88.582,0.957
88.612,0.952
88.642,0.941
88.672,0.949
88.702,0.945
88.732,0.942
88.762,0.944
88.792,0.965
88.822,0.963
88.852,0.956
88.882,0.950
88.912,0.957
88.942,0.934
88.972,0.939
89.002,0.944
89.032,0.965
89.062,0.957
89.092,0.972
89.122,0.957
89.152,0.944
89.182,0.945
89.212,0.955
89.242,0.960
89.272,0.953
89.302,0.950
89.332,0.943
89.362,0.956
89.392,0.969
89.422,0.962
89.452,0.961
89.482,0.947
89.512,0.955
89.542,0.958
89.572,0.950
89.602,0.959
89.632,1.013
89.662,1.005
89.692,0.919
89.722,0.936
89.752,0.946
89.782,0.953
89.812,0.958
89.842,0.963
89.872,0.962
89.902,0.952
89.932,0.963
89.962,0.964
89.992,0.942
90.022,0.956
90.052,0.937
90.082,0.952
90.112,0.954
90.142,0.965
90.172,0.961
90.202,0.947
90.232,0.970
90.262,0.958
90.292,0.951
90.322,0.950
90.352,0.946
90.382,0.964
90.412,0.962
90.442,0.950
90.472,0.955
90.502,0.955
90.532,0.964
90.562,0.960
90.592,0.945
90.622,0.956
90.652,0.958
90.682,0.959
90.712,0.957
90.742,0.957
90.772,0.960
90.802,0.950
90.832,0.945
90.862,0.959
90.892,0.961
90.922,0.959
90.952,0.958
90.982,0.963
91.012,0.947
91.042,0.956
91.072,0.967
91.102,0.960
91.132,0.968
91.162,0.963
91.192,0.961
91.222,0.961
91.252,0.958
91.282,0.936
91.312,0.931
91.342,0.939
91.372,0.940
91.402,0.984
91.432,0.940
91.462,0.970
91.492,0.986
91.522,0.980
91.552,0.959
91.582,0.981
91.612,0.963
91.642,0.931
91.672,0.897
91.702,0.886
91.732,0.900
91.762,0.907
91.792,0.946
91.822,1.000
91.852,0.984
91.882,0.974
91.912,1.002
91.942,0.963
91.972,0.995
92.002,1.001
92.032,0.944
92.062,0.918
92.092,0.944
92.122,0.958
92.152,0.958
92.182,0.986
92.212,0.961
92.242,0.951
92.272,0.962
92.302,0.967
92.332,0.953
92.362,0.951
92.392,0.945
92.422,0.982
92.452,0.976
92.482,0.958
92.512,0.964
92.542,0.961
92.572,0.932
92.602,0.942
92.632,0.966
92.662,0.949
92.692,0.956
92.722,0.961
92.752,0.972
92.782,0.974
92.812,0.975
92.842,0.965
92.872,0.947
92.902,0.941
92.932,0.948
92.962,0.968
92.992,0.954
93.022,0.957
93.052,0.971
93.082,0.975
93.112,0.948
93.142,0.954
93.172,0.951
93.202,0.953
93.232,0.963
93.262,0.971
93.292,0.971
93.322,0.952
93.352,0.953
93.382,0.964
93.412,0.967
93.442,0.966
93.472,0.952
93.502,0.956
93.532,0.943
93.562,0.948
93.592,0.974
93.622,0.970
93.652,0.963
93.682,0.952
93.712,0.952
93.742,0.958
93.772,0.959
93.802,0.954
93.832,0.964
93.862,0.962
93.892,0.962
93.922,0.964
93.952,0.955
93.982,0.954
94.012,0.951
94.042,0.961
94.072,0.959
94.102,0.958
94.132,0.956
94.162,0.958
94.192,0.950
94.222,0.968
94.252,0.970
94.282,0.964
94.312,0.957
94.342,0.949
94.372,0.953
94.402,0.946
94.432,0.953
94.462,0.965
94.492,0.955
94.522,0.963
94.552,0.951
94.582,0.936
94.612,0.935
94.642,0.943
94.672,0.948
94.702,0.979
94.732,1.002
94.762,1.007
94.792,0.933
94.822,0.932
94.852,0.955
94.882,0.969
94.912,0.994
94.942,0.977
94.972,0.957
95.002,0.957
95.032,0.990
95.062,0.938
95.092,0.910
95.122,0.930
95.152,0.916
95.182,0.962
95.212,0.978
95.242,0.953
95.272,0.961
95.302,0.958
95.332,0.937
95.362,0.952
95.392,0.965
95.422,0.965
95.452,0.946
95.482,0.960
95.512,0.961
95.542,0.958
95.572,0.948
95.602,0.961
95.632,0.966
95.662,0.949
95.692,0.927
95.722,0.955
95.752,0.957
95.782,0.974
95.812,0.965
95.842,0.921
95.872,0.959
95.902,0.962
95.932,0.969
95.962,0.956
95.992,0.962
96.022,0.944
96.052,0.961
96.082,0.957
96.112,0.949
96.142,0.959
96.172,0.964
96.202,0.962
96.232,0.953
96.262,0.939
96.292,0.952
96.322,0.965
96.352,0.942
96.382,0.961
96.412,0.960
96.442,0.955
96.472,0.955
96.502,0.958
96.532,0.953
96.562,0.951
96.592,0.963
96.622,0.958
96.652,0.956
96.682,0.955
96.712,0.958
96.742,0.958
96.772,0.950
96.802,0.955
96.832,0.959
96.862,0.964
96.892,0.953
96.922,0.955
96.952,0.963
96.982,0.961
97.012,0.944
97.042,0.952
97.072,0.917
97.102,0.964
97.132,0.959
97.162,0.922
97.192,0.947
97.222,0.954
97.252,0.974
97.282,0.975
97.312,0.961
97.342,0.975
97.372,0.974
97.402,0.946
97.432,0.968
97.462,0.949
97.492,0.912
97.522,0.947
97.552,0.958
97.582,0.961
97.612,0.964
97.642,0.995
97.672,1.016
97.702,0.977
97.732,0.989
97.762,0.964
97.792,0.917
97.822,0.940
97.852,0.881
97.882,0.939
97.912,0.978
97.942,0.964
97.972,0.966
98.002,0.969
98.032,0.917
98.062,0.946
98.092,0.949
98.122,0.937
98.152,0.959
98.182,0.987
98.212,0.976
98.242,0.973
98.272,0.967
98.302,0.939
98.332,0.936
98.362,0.953
98.392,0.948
98.422,0.948
98.452,0.968
98.482,0.953
98.512,0.959
98.542,0.969
98.572,0.949
98.602,0.940
98.632,0.948
98.662,0.947
98.692,0.953
98.722,0.955
98.752,0.966
98.782,0.947
98.812,0.956
98.842,0.954
98.872,0.948
98.902,0.964
98.932,0.956
98.962,0.952
98.992,0.950
99.022,0.955
99.052,0.966
99.082,0.952
99.112,0.960
99.142,0.956
99.172,0.958
99.202,0.939
99.232,0.956
99.262,0.962
99.292,0.953
99.322,0.953
99.352,0.963
99.382,0.954
99.412,0.950
99.442,0.958
99.472,0.956
99.502,0.957
99.532,0.958
99.562,0.953
99.592,0.955
99.622,0.954
99.652,0.948
99.682,0.954
99.712,0.963
99.742,0.960
99.772,0.958
99.802,0.954
99.832,0.943
99.862,0.955
99.892,0.945
99.922,0.948
99.952,0.957
99.982,0.955
100.012,0.956
100.042,0.957
100.072,0.957
100.102,0.956
100.132,0.952
100.162,0.952
100.192,0.961
100.222,0.956
100.252,0.946
100.282,0.952
100.312,0.947
100.342,0.950
100.372,0.963
100.402,0.961
100.432,0.958
100.462,0.958
100.492,0.962
100.522,0.964
100.552,0.956
100.582,0.969
100.612,0.959
100.642,0.951
100.672,0.933
100.702,0.935
100.732,0.931
100.762,0.939
100.792,0.947
100.822,0.948
100.852,0.959
100.882,0.955
100.912,0.938
100.942,0.960
100.972,0.972
101.002,0.958
101.032,0.954
101.062,0.957
101.092,0.951
101.122,0.957
101.152,0.954
101.182,0.960
101.212,0.958
101.242,0.958
101.272,0.952
101.302,0.954
101.332,0.952
101.362,0.946
101.392,0.964
101.422,0.949
101.452,0.952
101.482,0.940
101.512,0.953
101.542,0.958
101.572,0.961
101.602,0.953
101.632,0.952
101.662,0.951
101.692,0.947
101.722,0.951
101.752,0.948
101.782,0.953
101.812,0.956
101.842,0.955
101.872,0.956
101.902,0.951
101.932,0.954
101.962,0.951
101.992,0.952
102.022,0.956
102.052,0.950
102.082,0.952
102.112,0.955
102.142,0.950
102.172,0.962
102.202,0.962
102.232,0.955
102.262,0.948
102.292,0.947
102.322,0.941
102.352,0.959
102.382,0.959
102.412,0.950
102.442,0.960
102.472,0.956
102.502,0.952
102.532,0.951
102.562,0.960
102.592,0.944
102.622,0.950
102.652,0.953
102.682,0.954
102.712,0.957
102.742,0.954
102.772,0.946
102.802,0.966
102.832,0.963
102.862,0.949
102.892,0.952
102.922,0.958
102.952,0.949
102.982,0.954
103.012,0.960
103.042,0.954
103.072,0.955
103.102,0.957
103.132,0.954
103.162,0.948
103.192,0.954
103.222,0.954
103.252,0.955
103.282,0.960
103.312,0.954
103.342,0.955
103.372,0.955
103.402,0.952
103.432,0.966
103.462,0.956
103.492,0.958
103.522,0.952
103.552,0.944
103.582,0.950
103.612,0.954
103.642,0.952
103.672,0.959
103.702,0.962
103.732,0.958
103.762,0.958
103.792,0.955
103.822,0.949
103.852,0.951
103.882,0.952
103.912,0.950
103.942,0.947
103.972,0.949
104.002,0.948
104.032,0.936
104.062,0.960
104.092,0.967
104.122,0.954
104.152,0.970
104.182,0.954
104.212,0.941
104.242,0.970
104.272,0.951
104.302,0.955
104.332,0.946
104.362,0.948
104.392,0.956
104.422,0.953
104.452,0.952
104.482,0.948
104.512,0.948
104.542,0.952
104.572,0.945
104.602,0.959
104.632,0.973
104.662,0.955
104.692,0.965
104.722,0.960
104.752,0.953
104.782,0.958
104.812,0.949
104.842,0.955
104.872,0.955
104.902,0.937
104.932,0.938
104.962,0.971
104.992,0.954
105.022,0.954
105.052,0.950
105.082,0.948
105.112,0.947
105.142,0.958
105.172,0.968
105.202,0.958
105.232,0.957
105.262,0.956
105.292,0.962
105.322,0.958
105.352,0.950
105.382,0.955
105.412,0.959
105.442,0.955
105.472,0.954
105.502,0.961
105.532,0.964
105.562,0.941
105.592,0.965
105.622,0.960
105.652,0.945
105.682,0.947
105.712,0.968
105.742,0.960
105.772,0.949
105.802,0.948
105.832,0.949
105.862,0.955
105.892,0.947
105.922,0.955
105.952,0.949
105.982,0.962
106.012,0.956
106.042,0.952
106.072,0.957
106.102,0.954
106.132,0.964
106.162,0.955
106.192,0.953
106.222,0.951
106.252,0.955
106.282,0.965
106.312,0.958
106.342,0.946
106.372,0.955
106.402,0.950
106.432,0.955
106.462,0.958
106.492,0.949
106.522,0.952
106.552,0.946
106.582,0.945
106.612,0.956
106.642,0.975
106.672,0.973
106.702,0.961
106.732,0.933
106.762,0.927
106.792,1.021
106.822,1.012
106.852,0.973
106.882,0.912
106.912,0.917
106.942,0.894
106.972,0.935
107.002,0.932
107.032,0.987
107.062,0.967
107.092,0.980
107.122,0.955
107.152,0.967
107.182,0.934
107.212,0.930
107.242,0.944
107.272,0.943
107.302,0.938
107.332,0.965
107.362,0.961
107.392,0.952
107.422,0.952
107.452,0.951
107.482,0.952
107.512,0.952
107.542,0.949
107.572,0.956
107.602,0.957
107.632,0.950
107.662,0.956
107.692,0.950
107.722,0.955
107.752,0.948
107.782,0.946
107.812,0.952
107.842,0.951
107.872,0.947
107.902,0.955
107.932,0.949
107.962,0.952
107.992,0.958
108.022,0.954
108.052,0.942
108.082,0.954
108.112,0.954
108.142,0.942
108.172,0.950
108.202,0.955
108.232,0.956
108.262,0.956
108.292,0.954
108.322,0.947
108.352,0.950
108.382,0.948
108.412,0.949
108.442,0.957
108.472,0.945
108.502,0.943
108.532,0.963
108.562,0.962
108.592,0.965
108.622,0.954
108.652,0.939
108.682,0.947
108.712,0.949
108.742,0.965
