df_hash,22ZHK4.M833G2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.3VJX
person_label,V59
date_time_start,2025-10-31_15-29-03.527000_+03
date_time_start_unix,1761910143.527
date_time_end,2025-10-31_15-37-19.121000_+03
length_difference_noticed,no

time,acc_mag
74.533,1.040
74.563,1.054
74.593,1.051
74.623,1.048
74.653,1.051
74.683,1.050
74.713,1.056
74.743,1.047
74.773,1.054
74.803,1.054
74.833,1.043
74.863,1.058
74.893,1.052
74.923,1.050
74.953,1.055
74.983,1.056
75.013,1.059
75.043,1.058
75.073,1.050
75.103,1.050
75.133,1.049
75.163,1.057
75.193,1.055
75.223,1.050
75.253,1.053
75.283,1.049
75.313,1.054
75.343,1.061
75.373,1.052
75.403,1.052
75.433,1.054
75.463,1.055
75.493,1.050
75.523,1.044
75.553,1.051
75.583,1.055
75.613,1.056
75.643,1.053
75.673,1.053
75.703,1.053
75.733,1.045
75.763,1.054
75.793,1.058
75.823,1.055
75.853,1.048
75.883,1.059
75.913,1.050
75.943,1.052
75.973,1.054
76.003,1.057
76.033,1.048
76.063,1.050
76.093,1.049
76.123,1.059
76.153,1.057
76.183,1.052
76.213,1.054
76.243,1.054
76.273,1.054
76.303,1.052
76.333,1.050
76.363,1.048
76.393,1.050
76.423,1.062
76.453,1.056
76.483,1.048
76.513,1.054
76.543,1.055
76.573,1.052
76.603,1.053
76.633,1.055
76.663,1.054
76.693,1.054
76.723,1.055
76.753,1.055
76.783,1.050
76.813,1.050
76.843,1.050
76.873,1.053
76.903,1.051
76.933,1.047
76.963,1.059
76.993,1.056
77.023,1.048
77.053,1.055
77.083,1.053
77.113,1.052
77.143,1.054
77.173,1.046
77.203,1.053
77.233,1.054
77.263,1.056
77.293,1.053
77.323,1.051
77.353,1.050
77.383,1.053
77.413,1.054
77.443,1.057
77.473,1.050
77.503,1.050
77.533,1.050
77.563,1.051
77.593,1.056
77.623,1.056
77.653,1.056
77.683,1.054
77.713,1.052
77.743,1.057
77.773,1.056
77.803,1.056
77.833,1.056
77.863,1.047
77.893,1.049
77.923,1.055
77.953,1.053
77.983,1.053
78.013,1.059
78.043,1.051
78.073,1.052
78.103,1.055
78.133,1.051
78.163,1.056
78.193,1.058
78.223,1.051
78.253,1.048
78.283,1.054
78.313,1.056
78.343,1.056
78.373,1.054
78.403,1.051
78.433,1.053
78.463,1.049
78.493,1.054
78.523,1.057
78.553,1.051
78.583,1.050
78.613,1.051
78.643,1.056
78.673,1.062
78.703,1.055
78.733,1.061
78.763,1.052
78.793,1.050
78.823,1.050
78.853,1.055
78.883,1.053
78.913,1.054
78.943,1.052
78.973,1.056
79.003,1.050
79.033,1.047
79.063,1.054
79.093,1.054
79.123,1.057
79.153,1.061
79.183,1.054
79.213,1.051
79.243,1.059
79.273,1.051
79.303,1.053
79.333,1.052
79.363,1.052
79.393,1.050
79.423,1.053
79.453,1.054
79.483,1.056
79.513,1.058
79.543,1.051
79.573,1.050
79.603,1.051
79.633,1.058
79.663,1.053
79.693,1.051
79.723,1.053
79.753,1.044
79.783,1.061
79.813,1.060
79.843,1.050
79.873,1.054
79.903,1.050
79.933,1.051
79.963,1.055
79.993,1.048
80.023,1.054
80.053,1.055
80.083,1.051
80.113,1.050
80.143,1.055
80.173,1.055
80.203,1.054
80.233,1.057
80.263,1.057
80.293,1.048
80.323,1.051
80.353,1.059
80.383,1.049
80.413,1.052
80.443,1.057
80.473,1.053
80.503,1.053
80.533,1.049
80.563,1.055
80.593,1.057
80.623,1.055
80.653,1.054
80.683,1.054
80.713,1.053
80.743,1.053
80.773,1.054
80.803,1.057
80.833,1.052
80.863,1.052
80.893,1.055
80.923,1.052
80.953,1.056
80.983,1.058
81.013,1.051
81.043,1.050
81.073,1.053
81.103,1.055
81.133,1.058
81.163,1.055
81.193,1.051
81.223,1.051
81.253,1.058
81.283,1.051
81.313,1.058
81.343,1.057
81.373,1.055
81.403,1.050
81.433,1.052
81.463,1.057
81.493,1.054
81.523,1.058
81.553,1.054
81.583,1.054
81.613,1.053
81.643,1.047
81.673,1.044
81.703,1.064
81.733,1.054
81.763,1.052
81.793,1.050
81.823,1.055
81.853,1.052
81.883,1.048
81.913,1.057
81.943,1.057
81.973,1.050
82.003,1.057
82.033,1.056
82.063,1.047
82.093,1.056
82.123,1.058
82.153,1.050
82.183,1.053
82.213,1.051
82.243,1.054
82.273,1.063
82.303,1.064
82.333,1.052
82.363,1.050
82.393,1.052
82.423,1.046
82.453,1.057
82.483,1.059
82.513,1.052
82.543,1.054
82.573,1.058
82.603,1.057
82.633,1.053
82.663,1.059
82.693,1.051
82.723,1.050
82.753,1.055
82.783,1.059
82.813,1.057
82.843,1.049
82.873,1.055
82.903,1.059
82.933,1.054
82.963,1.058
82.993,1.057
83.023,1.056
83.053,1.049
83.083,1.053
83.113,1.059
83.143,1.058
83.173,1.061
83.203,1.055
83.233,1.047
83.263,1.053
83.293,1.055
83.323,1.055
83.353,1.060
83.383,1.057
83.413,1.053
83.443,1.049
83.473,1.053
83.503,1.051
83.533,1.054
83.563,1.058
83.593,1.050
83.623,1.059
83.653,1.061
83.683,1.049
83.713,1.058
83.743,1.053
83.773,1.047
83.803,1.052
83.833,1.055
83.863,1.060
83.893,1.058
83.923,1.054
83.953,1.055
83.983,1.052
84.013,1.055
84.043,1.058
84.073,1.055
84.103,1.056
84.133,1.049
84.163,1.055
84.193,1.054
84.223,1.052
84.253,1.057
84.283,1.058
84.313,1.059
84.343,1.045
84.373,1.050
84.403,1.057
84.433,1.053
84.463,1.058
84.493,1.060
84.523,1.055
84.553,1.053
84.583,1.054
84.613,1.054
84.643,1.051
84.673,1.057
84.703,1.061
84.733,1.057
84.763,1.056
84.793,1.053
84.823,1.052
84.853,1.052
84.883,1.053
84.913,1.056
84.943,1.051
84.973,1.054
85.003,1.058
85.033,1.055
85.063,1.053
85.093,1.051
85.123,1.052
85.153,1.054
85.183,1.055
85.213,1.060
85.243,1.052
85.273,1.052
85.303,1.056
85.333,1.050
85.363,1.052
85.393,1.049
85.423,1.056
85.453,1.058
85.483,1.054
85.513,1.052
85.543,1.054
85.573,1.054
85.603,1.053
85.633,1.056
85.663,1.056
85.693,1.050
85.723,1.054
85.753,1.060
85.783,1.057
85.813,1.059
85.843,1.052
85.873,1.049
85.903,1.050
85.933,1.050
85.963,1.057
85.993,1.053
86.023,1.054
86.053,1.053
86.083,1.056
86.113,1.055
86.143,1.051
86.173,1.054
86.203,1.056
86.233,1.051
86.263,1.051
86.293,1.062
86.323,1.056
86.353,1.056
86.383,1.056
86.413,1.052
86.443,1.053
86.473,1.051
86.503,1.054
86.533,1.051
86.563,1.054
86.593,1.057
86.623,1.053
86.653,1.054
86.683,1.055
86.713,1.054
86.743,1.057
86.773,1.057
86.803,1.053
86.833,1.047
86.863,1.051
86.893,1.059
86.923,1.056
86.953,1.062
86.983,1.054
87.013,1.048
87.043,1.052
87.073,1.054
87.103,1.053
87.133,1.057
87.163,1.054
87.193,1.051
87.223,1.053
87.253,1.054
87.283,1.058
87.313,1.060
87.343,1.055
87.373,1.054
87.403,1.053
87.433,1.044
87.463,1.052
87.493,1.067
87.523,1.056
87.553,1.060
87.583,1.055
87.613,1.050
87.643,1.053
87.673,1.055
87.703,1.056
87.733,1.056
87.763,1.052
87.793,1.048
87.823,1.050
87.853,1.050
87.883,1.054
87.913,1.054
87.943,1.055
87.973,1.054
88.003,1.053
88.033,1.049
88.063,1.058
88.093,1.056
88.123,1.052
88.153,1.054
88.183,1.054
88.213,1.049
88.243,1.056
88.273,1.050
88.303,1.052
88.333,1.057
88.363,1.056
88.393,1.056
88.423,1.054
88.453,1.054
88.483,1.054
88.513,1.050
88.543,1.054
88.573,1.048
88.603,1.055
88.633,1.062
88.663,1.055
88.693,1.050
88.723,1.056
88.753,1.055
88.783,1.057
88.813,1.056
88.843,1.056
88.873,1.062
88.903,1.055
88.933,1.052
88.963,1.052
88.993,1.052
89.023,1.059
89.053,1.058
89.083,1.055
89.113,1.053
89.143,1.046
89.173,1.053
89.203,1.062
89.233,1.061
89.263,1.056
89.293,1.054
89.323,1.052
89.353,1.056
89.383,1.055
89.413,1.054
89.443,1.052
89.473,1.057
89.503,1.054
89.533,1.049
89.563,1.055
89.593,1.054
89.623,1.053
89.653,1.058
89.683,1.058
89.713,1.048
89.743,1.051
89.773,1.060
89.803,1.053
89.833,1.052
89.863,1.056
89.893,1.053
89.923,1.056
89.953,1.057
89.983,1.055
90.013,1.054
90.043,1.056
90.073,1.053
90.103,1.053
90.133,1.055
90.163,1.054
90.193,1.055
90.223,1.055
90.253,1.055
90.283,1.051
90.313,1.050
90.343,1.054
90.373,1.059
90.403,1.061
90.433,1.060
90.463,1.048
90.493,1.050
90.523,1.056
90.553,1.047
90.583,1.058
90.613,1.056
90.643,1.051
90.673,1.053
90.703,1.050
90.733,1.053
90.763,1.056
90.793,1.051
90.823,1.052
90.853,1.063
90.883,1.061
90.913,1.044
90.943,1.050
90.973,1.051
91.003,1.054
91.033,1.057
91.063,1.050
91.093,1.058
91.123,1.055
91.153,1.052
91.183,1.054
91.213,1.054
91.243,1.055
91.273,1.053
91.303,1.054
91.333,1.057
91.363,1.053
91.393,1.053
91.423,1.055
91.453,1.050
91.483,1.049
91.513,1.062
91.543,1.055
91.573,1.056
91.603,1.054
91.633,1.053
91.663,1.056
91.693,1.052
91.723,1.059
91.753,1.060
91.783,1.054
91.813,1.055
91.843,1.055
91.873,1.051
91.903,1.056
91.933,1.056
91.963,1.056
91.993,1.057
92.023,1.050
92.053,1.049
92.083,1.059
92.113,1.055
92.143,1.058
92.173,1.055
92.203,1.050
92.233,1.050
92.263,1.054
92.293,1.056
92.323,1.059
92.353,1.055
92.383,1.053
92.413,1.059
92.443,1.055
92.473,1.053
92.503,1.056
92.533,1.053
92.563,1.053
92.593,1.053
92.623,1.059
92.653,1.057
92.683,1.056
92.713,1.059
92.743,1.053
92.773,1.052
92.803,1.052
92.833,1.051
92.863,1.056
92.893,1.055
92.923,1.055
92.953,1.053
92.983,1.051
93.013,1.055
93.043,1.058
93.073,1.055
93.103,1.057
93.133,1.053
93.163,1.048
93.193,1.056
93.223,1.059
93.253,1.056
93.283,1.055
93.313,1.052
93.343,1.052
93.373,1.056
93.403,1.055
93.433,1.053
93.463,1.054
93.493,1.053
93.523,1.054
93.553,1.052
93.583,1.052
93.613,1.062
93.643,1.057
93.673,1.057
93.703,1.049
93.733,1.057
93.763,1.056
93.793,1.055
93.823,1.058
93.853,1.052
93.883,1.049
93.913,1.055
93.943,1.051
93.973,1.057
94.003,1.059
94.033,1.058
94.063,1.052
94.093,1.053
94.123,1.052
94.153,1.051
94.183,1.057
94.213,1.054
94.243,1.054
94.273,1.048
94.303,1.060
94.333,1.059
94.363,1.055
94.393,1.056
94.423,1.049
94.453,1.051
94.483,1.056
94.513,1.052
94.543,1.058
94.573,1.053
94.603,1.054
94.633,1.049
94.663,1.056
94.693,1.055
94.723,1.052
94.753,1.056
94.783,1.056
94.813,1.050
94.843,1.050
94.873,1.060
94.903,1.053
94.933,1.056
94.963,1.058
94.993,1.053
95.023,1.054
95.053,1.055
95.083,1.051
95.113,1.057
95.143,1.056
95.173,1.052
95.203,1.050
95.233,1.055
95.263,1.057
95.293,1.054
95.323,1.055
95.353,1.060
95.383,1.054
95.413,1.051
95.443,1.060
95.473,1.051
95.503,1.056
95.533,1.055
95.563,1.055
95.593,1.055
95.623,1.053
95.653,1.057
95.683,1.057
95.713,1.055
95.743,1.055
95.773,1.051
95.803,1.053
95.833,1.055
95.863,1.058
95.893,1.055
95.923,1.057
95.953,1.047
95.983,1.058
96.013,1.055
96.043,1.055
96.073,1.060
96.103,1.054
96.133,1.047
96.163,1.052
96.193,1.049
96.223,1.057
96.253,1.058
96.283,1.053
96.313,1.054
96.343,1.054
96.373,1.056
96.403,1.054
96.433,1.052
96.463,1.056
96.493,1.053
96.523,1.053
96.553,1.057
96.583,1.054
96.613,1.052
96.643,1.061
96.673,1.055
96.703,1.056
96.733,1.052
96.763,1.055
96.793,1.057
96.823,1.056
96.853,1.051
96.883,1.052
96.913,1.054
96.943,1.054
96.973,1.058
97.003,1.058
97.033,1.048
97.063,1.056
97.093,1.053
97.123,1.056
97.153,1.054
97.183,1.053
97.213,1.062
97.243,1.054
97.273,1.050
97.303,1.051
97.333,1.053
97.363,1.059
97.393,1.060
97.423,1.056
97.453,1.055
97.483,1.051
97.513,1.054
97.543,1.056
97.573,1.057
97.603,1.056
97.633,1.062
97.663,1.050
97.693,1.054
97.723,1.059
97.753,1.052
97.783,1.055
97.813,1.053
97.843,1.051
97.873,1.056
97.903,1.053
97.933,1.055
97.963,1.056
97.993,1.059
98.023,1.054
98.053,1.053
98.083,1.057
98.113,1.060
98.143,1.055
98.173,1.054
98.203,1.058
98.233,1.052
98.263,1.052
98.293,1.065
98.323,1.058
98.353,1.054
98.383,1.059
98.413,1.052
98.443,1.051
98.473,1.055
98.503,1.055
98.533,1.059
98.563,1.055
98.593,1.053
98.623,1.054
98.653,1.059
98.683,1.056
98.713,1.051
98.743,1.053
98.773,1.058
98.803,1.049
98.833,1.052
98.863,1.060
98.893,1.052
98.923,1.058
98.953,1.051
98.983,1.051
99.013,1.060
99.043,1.057
99.073,1.055
99.103,1.055
99.133,1.053
99.163,1.053
99.193,1.056
99.223,1.056
99.253,1.050
99.283,1.052
99.313,1.052
99.343,1.055
99.373,1.053
99.403,1.061
99.433,1.056
99.463,1.053
99.493,1.058
99.523,1.056
99.553,1.053
99.583,1.055
99.613,1.046
99.643,1.051
99.673,1.053
99.703,1.059
99.733,1.057
99.763,1.056
99.793,1.054
99.823,1.056
99.853,1.058
99.883,1.061
99.913,1.054
99.943,1.046
99.973,1.053
100.003,1.051
100.033,1.057
100.063,1.062
100.093,1.052
100.123,1.048
100.153,1.051
100.183,1.055
100.213,1.057
100.243,1.052
100.273,1.054
100.303,1.050
100.333,1.053
100.363,1.056
100.393,1.052
100.423,1.060
100.453,1.057
100.483,1.049
100.513,1.050
100.543,1.059
100.573,1.054
100.603,1.058
100.633,1.058
100.663,1.051
100.693,1.050
100.723,1.056
100.753,1.057
100.783,1.058
100.813,1.054
100.843,1.056
100.873,1.054
100.903,1.058
100.933,1.058
100.963,1.054
100.993,1.054
101.023,1.057
101.053,1.047
101.083,1.057
101.113,1.056
101.143,1.054
101.173,1.062
101.203,1.058
101.233,1.051
101.263,1.056
101.293,1.049
101.323,1.056
101.353,1.055
101.383,1.055
101.413,1.056
101.443,1.055
101.473,1.055
101.503,1.057
101.533,1.051
101.563,1.055
101.593,1.057
101.623,1.055
101.653,1.055
101.683,1.049
101.713,1.052
101.743,1.061
101.773,1.055
101.803,1.051
101.833,1.048
101.863,1.054
101.893,1.056
101.923,1.050
101.953,1.049
101.983,1.053
102.013,1.055
102.043,1.052
102.073,1.058
102.103,1.057
102.133,1.054
102.163,1.047
102.193,1.059
102.223,1.050
102.253,1.055
102.283,1.057
102.313,1.053
102.343,1.055
102.373,1.057
102.403,1.053
102.433,1.057
102.463,1.056
102.493,1.050
102.523,1.055
102.553,1.055
102.583,1.054
102.613,1.054
102.643,1.054
102.673,1.056
102.703,1.054
102.733,1.060
102.763,1.057
102.793,1.048
102.823,1.055
102.853,1.052
102.883,1.053
102.913,1.051
102.943,1.052
102.973,1.050
103.003,1.056
103.033,1.057
103.063,1.060
103.093,1.052
103.123,1.049
103.153,1.051
103.183,1.057
103.213,1.059
103.243,1.058
103.273,1.056
103.303,1.053
103.333,1.048
103.363,1.054
103.393,1.057
103.423,1.055
103.453,1.048
103.483,1.042
103.513,1.056
103.543,1.061
103.573,1.068
103.603,1.041
103.633,1.008
103.663,1.008
103.693,1.008
103.723,1.062
103.753,1.142
103.783,1.114
103.813,1.079
103.843,1.042
103.873,1.028
103.903,1.040
103.933,1.028
103.963,1.041
103.993,1.043
104.023,1.043
104.053,1.054
104.083,1.099
104.113,1.128
104.143,1.078
104.173,1.046
104.203,1.042
104.233,1.028
104.263,1.047
104.293,1.071
104.323,1.059
104.353,1.042
104.383,1.049
104.413,1.029
104.443,1.010
104.473,1.028
104.503,1.033
104.533,1.049
104.563,1.056
104.593,1.018
104.623,1.033
104.653,1.020
104.683,1.023
104.713,1.032
104.743,1.042
104.773,1.029
104.803,1.051
104.833,1.036
104.863,1.005
104.893,1.023
104.923,1.026
104.953,1.024
104.983,1.092
105.013,1.082
105.043,1.038
105.073,1.118
105.103,1.180
105.133,1.128
105.163,1.063
105.193,1.065
105.223,1.050
105.253,1.011
105.283,0.979
105.313,1.018
105.343,1.035
105.373,0.977
105.403,0.971
105.433,0.983
105.463,0.981
105.493,1.013
105.523,1.048
105.553,1.072
105.583,1.072
105.613,1.081
105.643,1.087
105.673,1.104
105.703,1.099
105.733,1.069
105.763,1.025
105.793,0.988
105.823,0.991
105.853,1.013
105.883,1.029
105.913,1.021
105.943,1.005
105.973,1.045
106.003,1.050
106.033,1.041
106.063,1.033
106.093,1.047
106.123,1.072
106.153,1.088
106.183,1.095
106.213,1.079
106.243,1.043
106.273,1.020
106.303,1.029
106.333,1.044
106.363,1.030
106.393,1.011
106.423,1.017
106.453,1.043
106.483,1.078
106.513,1.062
106.543,1.048
106.573,1.063
106.603,1.059
106.633,1.048
106.663,1.050
106.693,1.034
106.723,1.029
106.753,1.023
106.783,1.038
106.813,1.051
106.843,1.048
106.873,1.041
106.903,1.040
106.933,1.049
106.963,1.057
106.993,1.041
107.023,1.046
107.053,1.052
107.083,1.052
107.113,1.052
107.143,1.036
107.173,1.041
107.203,1.053
107.233,1.049
107.263,1.053
107.293,1.036
107.323,1.022
107.353,1.040
107.383,1.053
107.413,1.059
107.443,1.063
107.473,1.051
107.503,1.051
107.533,1.044
107.563,1.062
107.593,1.064
107.623,1.069
107.653,1.020
107.683,1.033
107.713,1.045
107.743,1.060
107.773,1.080
107.803,1.044
107.833,1.011
107.863,0.967
107.893,0.995
107.923,1.028
107.953,1.058
107.983,1.071
108.013,1.052
108.043,1.036
108.073,1.056
108.103,1.050
108.133,1.039
108.163,1.048
108.193,1.030
108.223,1.050
108.253,1.045
108.283,1.029
108.313,1.035
108.343,1.047
108.373,1.043
108.403,1.042
108.433,1.048
108.463,1.056
108.493,1.053
108.523,1.053
108.553,1.036
108.583,1.042
108.613,1.050
108.643,1.038
108.673,1.047
108.703,1.029
108.733,1.037
108.763,1.053
108.793,1.045
108.823,1.041
108.853,1.050
108.883,1.061
108.913,1.051
108.943,1.041
108.973,1.046
109.003,1.050
109.033,1.055
109.063,1.037
109.093,1.034
109.123,1.043
109.153,1.045
109.183,1.044
109.213,1.038
109.243,1.049
109.273,1.042
109.303,1.050
109.333,1.057
109.363,1.054
109.393,1.040
109.423,1.039
109.453,1.046
109.483,1.049
109.513,1.046
109.543,1.042
109.573,1.037
109.603,1.046
109.633,1.056
109.663,1.045
109.693,1.047
109.723,1.043
109.753,1.047
109.783,1.049
109.813,1.048
109.843,1.044
109.873,1.045
109.903,1.046
109.933,1.046
109.963,1.050
109.993,1.046
110.023,1.046
110.053,1.044
110.083,1.044
110.113,1.049
110.143,1.046
110.173,1.044
110.203,1.044
110.233,1.045
110.263,1.047
110.293,1.046
110.323,1.043
110.353,1.048
110.383,1.050
110.413,1.047
110.443,1.044
110.473,1.044
110.503,1.049
110.533,1.045
110.563,1.048
110.593,1.044
110.623,1.039
110.653,1.058
110.683,1.048
110.713,1.040
110.743,1.049
110.773,1.041
110.803,1.047
110.833,1.046
110.863,1.041
110.893,1.051
110.923,1.047
110.953,1.047
110.983,1.047
111.013,1.045
111.043,1.043
111.073,1.049
111.103,1.051
111.133,1.040
111.163,1.041
111.193,1.053
111.223,1.046
111.253,1.046
111.283,1.045
111.313,1.044
111.343,1.043
111.373,1.045
111.403,1.052
111.433,1.053
111.463,1.050
111.493,1.044
111.523,1.042
111.553,1.046
111.583,1.048
111.613,1.048
111.643,1.049
111.673,1.036
111.703,1.048
111.733,1.054
111.763,1.042
111.793,1.052
111.823,1.050
111.853,1.042
111.883,1.043
111.913,1.042
111.943,1.051
111.973,1.056
112.003,1.046
112.033,1.040
112.063,1.042
112.093,1.046
112.123,1.050
112.153,1.046
112.183,1.051
112.213,1.043
112.243,1.041
112.273,1.058
112.303,1.047
112.333,1.041
112.363,1.048
112.393,1.047
112.423,1.049
112.453,1.039
112.483,1.047
112.513,1.053
112.543,1.049
112.573,1.049
112.603,1.038
112.633,1.046
112.663,1.049
112.693,1.048
112.723,1.046
112.753,1.042
112.783,1.043
112.813,1.055
112.843,1.045
112.873,1.041
112.903,1.052
112.933,1.049
112.963,1.043
112.993,1.041
113.023,1.050
113.053,1.055
113.083,1.053
113.113,1.046
113.143,1.042
113.173,1.042
113.203,1.045
113.233,1.052
113.263,1.048
113.293,1.049
113.323,1.048
113.353,1.046
113.383,1.051
113.413,1.043
113.443,1.048
113.473,1.052
113.503,1.045
113.533,1.041
113.563,1.052
113.593,1.051
113.623,1.050
113.653,1.047
113.683,1.045
113.713,1.044
113.743,1.047
113.773,1.048
113.803,1.055
113.833,1.050
113.863,1.043
113.893,1.040
113.923,1.053
113.953,1.048
113.983,1.045
114.013,1.050
114.043,1.046
114.073,1.048
114.103,1.044
114.133,1.049
114.163,1.048
114.193,1.048
114.223,1.046
114.253,1.038
114.283,1.051
114.313,1.051
114.343,1.045
114.373,1.049
114.403,1.047
114.433,1.037
114.463,1.044
114.493,1.059
114.523,1.047
114.553,1.045
114.583,1.047
114.613,1.042
114.643,1.044
114.673,1.047
114.703,1.055
114.733,1.054
114.763,1.052
114.793,1.045
114.823,1.046
114.853,1.045
114.883,1.046
114.913,1.049
114.943,1.055
114.973,1.050
115.003,1.052
115.033,1.047
115.063,1.048
115.093,1.047
115.123,1.048
115.153,1.047
115.183,1.050
115.213,1.046
115.243,1.050
115.273,1.052
115.303,1.049
115.333,1.044
115.363,1.050
115.393,1.051
115.423,1.042
115.453,1.043
115.483,1.045
115.513,1.042
115.543,1.051
115.573,1.051
115.603,1.046
115.633,1.053
115.663,1.050
115.693,1.045
115.723,1.048
115.753,1.042
115.783,1.047
115.813,1.051
115.843,1.044
115.873,1.044
115.903,1.051
115.933,1.054
115.963,1.053
115.993,1.053
116.023,1.048
116.053,1.041
116.083,1.051
116.113,1.048
116.143,1.048
116.173,1.051
116.203,1.045
116.233,1.050
116.263,1.042
116.293,1.043
116.323,1.051
116.353,1.053
116.383,1.048
116.413,1.043
116.443,1.048
116.473,1.047
116.503,1.048
116.533,1.053
116.563,1.048
116.593,1.044
116.623,1.047
116.653,1.051
116.683,1.049
116.713,1.052
116.743,1.052
116.773,1.042
116.803,1.038
116.833,1.044
116.863,1.057
116.893,1.053
116.923,1.048
116.953,1.044
116.983,1.045
117.013,1.044
117.043,1.052
117.073,1.052
117.103,1.058
117.133,1.052
117.163,1.045
117.193,1.042
117.223,1.075
117.253,1.073
117.283,1.031
117.313,1.009
117.343,1.034
117.373,1.046
117.403,1.051
117.433,1.056
117.463,1.078
117.493,1.066
117.523,1.043
117.553,1.049
117.583,1.035
117.613,1.022
117.643,1.029
117.673,1.041
117.703,1.074
117.733,1.040
117.763,1.028
117.793,1.047
117.823,1.067
117.853,1.069
117.883,1.059
117.913,1.056
117.943,1.059
117.973,1.047
118.003,1.036
118.033,1.034
118.063,1.031
118.093,1.023
118.123,1.024
118.153,1.034
118.183,1.057
118.213,1.080
118.243,1.067
118.273,1.078
118.303,1.090
118.333,1.056
118.363,1.030
118.393,1.021
118.423,1.023
118.453,1.006
118.483,1.051
118.513,1.073
118.543,1.066
118.573,1.065
118.603,1.062
118.633,1.032
118.663,1.023
118.693,1.026
118.723,1.037
118.753,1.062
118.783,1.084
118.813,1.058
118.843,1.052
118.873,1.032
118.903,1.019
118.933,1.044
118.963,1.063
118.993,1.058
119.023,1.035
119.053,1.053
119.083,1.038
119.113,1.047
119.143,1.056
119.173,1.041
119.203,1.050
119.233,1.067
119.263,1.037
119.293,1.030
119.323,1.048
119.353,1.052
119.383,1.044
119.413,1.035
119.443,1.058
119.473,1.059
119.503,1.039
119.533,1.024
119.563,1.032
119.593,1.066
119.623,1.083
119.653,1.061
119.683,1.036
119.713,1.028
119.743,1.043
119.773,1.043
119.803,1.048
119.833,1.044
119.863,1.049
119.893,1.056
119.923,1.051
119.953,1.043
119.983,1.037
120.013,1.038
120.043,1.053
120.073,1.053
120.103,1.043
120.133,1.043
120.163,1.059
120.193,1.054
120.223,1.044
120.253,1.054
120.283,1.046
120.313,1.047
120.343,1.047
120.373,1.048
120.403,1.048
120.433,1.054
120.463,1.049
120.493,1.049
120.523,1.047
120.553,1.045
120.583,1.042
120.613,1.047
120.643,1.048
120.673,1.051
120.703,1.044
120.733,1.049
120.763,1.052
120.793,1.043
120.823,1.047
120.853,1.044
120.883,1.057
120.913,1.058
120.943,1.054
120.973,1.049
121.003,1.040
121.033,1.040
121.063,1.051
121.093,1.052
121.123,1.047
121.153,1.048
121.183,1.042
121.213,1.048
121.243,1.049
121.273,1.048
121.303,1.058
121.333,1.051
121.363,1.040
121.393,1.045
121.423,1.047
121.453,1.054
121.483,1.049
121.513,1.044
121.543,1.048
121.573,1.048
121.603,1.050
121.633,1.054
121.663,1.047
121.693,1.046
121.723,1.047
121.753,1.052
121.783,1.048
121.813,1.044
121.843,1.054
121.873,1.049
121.903,1.040
121.933,1.046
121.963,1.056
121.993,1.047
122.023,1.045
122.053,1.042
122.083,1.049
122.113,1.049
122.143,1.049
122.173,1.044
122.203,1.048
122.233,1.046
122.263,1.048
122.293,1.050
122.323,1.051
122.353,1.040
122.383,1.046
122.413,1.057
122.443,1.050
122.473,1.048
122.503,1.055
122.533,1.046
122.563,1.051
122.593,1.045
122.623,1.046
122.653,1.054
122.683,1.056
122.713,1.044
122.743,1.048
122.773,1.048
122.803,1.049
122.833,1.049
122.863,1.050
122.893,1.051
122.923,1.053
122.953,1.042
122.983,1.046
123.013,1.041
123.043,1.044
123.073,1.052
123.103,1.056
123.133,1.048
123.163,1.045
123.193,1.040
123.223,1.046
123.253,1.050
123.283,1.050
123.313,1.049
123.343,1.047
123.373,1.049
123.403,1.051
123.433,1.046
123.463,1.052
123.493,1.052
123.523,1.046
123.553,1.039
123.583,1.054
123.613,1.051
123.643,1.052
123.673,1.052
123.703,1.049
123.733,1.048
123.763,1.045
123.793,1.050
123.823,1.051
123.853,1.051
123.883,1.048
123.913,1.043
123.943,1.048
123.973,1.049
124.003,1.047
124.033,1.042
124.063,1.051
124.093,1.051
124.123,1.044
124.153,1.045
124.183,1.056
124.213,1.053
124.243,1.047
124.273,1.051
124.303,1.053
124.333,1.045
124.363,1.043
124.393,1.042
124.423,1.056
124.453,1.052
124.483,1.049
124.513,1.045
124.543,1.051
124.573,1.051
124.603,1.053
124.633,1.044
124.663,1.049
124.693,1.052
124.723,1.053
124.753,1.049
124.783,1.046
124.813,1.057
124.843,1.049
124.873,1.047
124.903,1.051
124.933,1.049
124.963,1.043
124.993,1.047
125.023,1.048
125.053,1.054
125.083,1.048
125.113,1.044
125.143,1.047
125.173,1.050
125.203,1.051
125.233,1.047
125.263,1.043
125.293,1.049
125.323,1.057
125.353,1.046
125.383,1.042
125.413,1.056
125.443,1.046
125.473,1.053
125.503,1.047
125.533,1.042
125.563,1.049
125.593,1.044
125.623,1.054
125.653,1.052
125.683,1.051
125.713,1.044
125.743,1.050
125.773,1.051
125.803,1.043
125.833,1.049
125.863,1.051
125.893,1.050
125.923,1.041
125.953,1.054
125.983,1.056
126.013,1.044
126.043,1.049
126.073,1.050
126.103,1.050
