df_hash,22ZHK4.QGNKHU
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.M000
person_label,V84
date_time_start,2025-11-03_17-16-01.922000_+03
date_time_start_unix,1762175761.922
date_time_end,2025-11-03_17-24-49.400000_+03
length_difference_noticed,no

time,acc_mag
300.608,1.080
300.638,1.105
300.668,1.121
300.698,1.075
300.728,1.064
300.758,1.063
300.788,1.071
300.818,1.027
300.848,1.040
300.878,1.065
300.908,1.093
300.938,1.121
300.968,0.996
300.998,1.069
301.028,1.097
301.058,1.089
301.088,1.065
301.118,1.122
301.148,1.116
301.178,1.089
301.208,1.092
301.238,1.072
301.268,1.075
301.298,1.084
301.328,1.077
301.358,1.086
301.388,1.091
301.418,1.070
301.448,1.063
301.478,1.088
301.508,1.073
301.538,1.082
301.568,1.071
301.598,1.077
301.628,1.081
301.658,1.073
301.688,1.080
301.718,1.086
301.748,1.062
301.778,1.061
301.808,1.093
301.838,1.107
301.868,1.103
301.898,1.085
301.928,1.104
301.958,1.097
301.988,1.095
302.018,1.096
302.048,1.098
302.078,1.079
302.108,1.076
302.138,1.090
302.168,1.089
302.198,1.086
302.228,1.098
302.258,1.101
302.288,1.084
302.318,1.082
302.348,1.096
302.378,1.088
302.408,1.090
302.438,1.104
302.468,1.109
302.498,1.097
302.528,1.098
302.558,1.109
302.588,1.099
302.618,1.083
302.648,1.096
302.678,1.100
302.708,1.096
302.738,1.086
302.768,1.082
302.798,1.090
302.828,1.089
302.858,1.086
302.888,1.105
302.918,1.099
302.948,1.083
302.978,1.094
303.008,1.095
303.038,1.065
303.068,1.071
303.098,1.075
303.128,1.077
303.158,1.079
303.188,1.093
303.218,1.087
303.248,1.083
303.278,1.108
303.308,1.100
303.338,1.085
303.368,1.076
303.398,1.097
303.428,1.098
303.458,1.094
303.488,1.102
303.518,1.101
303.548,1.093
303.578,1.100
303.608,1.099
303.638,1.096
303.668,1.104
303.698,1.099
303.728,1.084
303.758,1.082
303.788,1.079
303.818,1.078
303.848,1.075
303.878,1.075
303.908,1.069
303.938,1.068
303.968,1.083
303.998,1.088
304.028,1.080
304.058,1.093
304.088,1.085
304.118,1.087
304.148,1.090
304.178,1.105
304.208,1.105
304.238,1.100
304.268,1.081
304.298,1.081
304.328,1.084
304.358,1.101
304.388,1.097
304.418,1.097
304.448,1.104
304.478,1.102
304.508,1.104
304.538,1.106
304.568,1.093
304.598,1.089
304.628,1.081
304.658,1.079
304.688,1.102
304.718,1.094
304.748,1.067
304.778,1.079
304.808,1.090
304.838,1.080
304.868,1.085
304.898,1.089
304.928,1.086
304.958,1.085
304.988,1.095
305.018,1.076
305.048,1.068
305.078,1.082
305.108,1.087
305.138,1.093
305.168,1.098
305.198,1.104
305.228,1.097
305.258,1.099
305.288,1.104
305.318,1.086
305.348,1.080
305.378,1.093
305.408,1.094
305.438,1.091
305.468,1.089
305.498,1.079
305.528,1.087
305.558,1.090
305.588,1.080
305.618,1.084
305.648,1.094
305.678,1.093
305.708,1.094
305.738,1.094
305.768,1.087
305.798,1.086
305.828,1.090
305.858,1.101
305.888,1.092
305.918,1.084
305.948,1.084
305.978,1.101
306.008,1.088
306.038,1.090
306.068,1.090
306.098,1.086
306.128,1.086
306.158,1.086
306.188,1.088
306.218,1.095
306.248,1.088
306.278,1.085
306.308,1.086
306.338,1.096
306.368,1.099
306.398,1.088
306.428,1.091
306.458,1.086
306.488,1.079
306.518,1.094
306.548,1.097
306.578,1.082
306.608,1.092
306.638,1.092
306.668,1.099
306.698,1.097
306.728,1.079
306.758,1.092
306.788,1.093
306.818,1.088
306.848,1.095
306.878,1.096
306.908,1.101
306.938,1.104
306.968,1.093
306.998,1.097
307.028,1.099
307.058,1.099
307.088,1.094
307.118,1.098
307.148,1.099
307.178,1.095
307.208,1.108
307.238,1.102
307.268,1.094
307.298,1.103
307.328,1.100
307.358,1.101
307.388,1.091
307.418,1.094
307.448,1.090
307.478,1.089
307.508,1.094
307.538,1.098
307.568,1.090
307.598,1.094
307.628,1.093
307.658,1.102
307.688,1.097
307.718,1.092
307.748,1.094
307.778,1.100
307.808,1.097
307.838,1.101
307.868,1.107
307.898,1.095
307.928,1.090
307.958,1.093
307.988,1.099
308.018,1.090
308.048,1.093
308.078,1.098
308.108,1.092
308.138,1.098
308.168,1.104
308.198,1.095
308.228,1.098
308.258,1.105
308.288,1.086
308.318,1.081
308.348,1.096
308.378,1.101
308.408,1.096
308.438,1.099
308.468,1.107
308.498,1.096
308.528,1.096
308.558,1.090
308.588,1.100
308.618,1.095
308.648,1.092
308.678,1.096
308.708,1.099
308.738,1.100
308.768,1.100
308.798,1.098
308.828,1.094
308.858,1.082
308.888,1.093
308.918,1.097
308.948,1.085
308.978,1.103
309.008,1.102
309.038,1.094
309.068,1.097
309.098,1.088
309.128,1.090
309.158,1.085
309.188,1.096
309.218,1.098
309.248,1.094
309.278,1.097
309.308,1.096
309.338,1.101
309.368,1.097
309.398,1.099
309.428,1.115
309.458,1.093
309.488,1.098
309.518,1.104
309.548,1.089
309.578,1.097
309.608,1.106
309.638,1.104
309.668,1.098
309.698,1.097
309.728,1.101
309.758,1.094
309.788,1.092
309.818,1.095
309.848,1.101
309.878,1.096
309.908,1.096
309.938,1.097
309.968,1.101
309.998,1.102
310.028,1.103
310.058,1.097
310.088,1.103
310.118,1.106
310.148,1.115
310.178,1.104
310.208,1.073
310.238,1.086
310.268,1.101
310.298,1.100
310.328,1.097
310.358,1.096
310.388,1.096
310.418,1.100
310.448,1.099
310.478,1.099
310.508,1.104
310.538,1.101
310.568,1.088
310.598,1.091
310.628,1.097
310.658,1.107
310.688,1.100
310.718,1.095
310.748,1.107
310.778,1.090
310.808,1.083
310.838,1.095
310.868,1.094
310.898,1.100
310.928,1.100
310.958,1.090
310.988,1.087
311.018,1.102
311.048,1.114
311.078,1.101
311.108,1.099
311.138,1.085
311.168,1.076
311.198,1.091
311.228,1.101
311.258,1.102
311.288,1.113
311.318,1.111
311.348,1.092
311.378,1.097
311.408,1.103
311.438,1.091
311.468,1.096
311.498,1.103
311.528,1.105
311.558,1.104
311.588,1.111
311.618,1.110
311.648,1.098
311.678,1.098
311.708,1.100
311.738,1.098
311.768,1.085
311.798,1.093
311.828,1.094
311.858,1.092
311.888,1.085
311.918,1.094
311.948,1.097
311.978,1.099
312.008,1.089
312.038,1.104
312.068,1.100
312.098,1.095
312.128,1.118
312.158,1.101
312.188,1.100
312.218,1.094
312.248,1.100
312.278,1.104
312.308,1.110
312.338,1.104
312.368,1.099
312.398,1.098
312.428,1.094
312.458,1.095
312.488,1.103
312.518,1.099
312.548,1.096
312.578,1.102
312.608,1.091
312.638,1.092
312.668,1.098
312.698,1.104
312.728,1.091
312.758,1.103
312.788,1.096
312.818,1.088
312.848,1.102
312.878,1.102
312.908,1.101
312.938,1.099
312.968,1.108
312.998,1.104
313.028,1.091
313.058,1.097
313.088,1.103
313.118,1.096
313.148,1.102
313.178,1.102
313.208,1.102
313.238,1.109
313.268,1.100
313.298,1.097
313.328,1.095
313.358,1.090
313.388,1.103
313.418,1.092
313.448,1.092
313.478,1.104
313.508,1.105
313.538,1.104
313.568,1.095
313.598,1.091
313.628,1.089
313.658,1.092
313.688,1.097
313.718,1.103
313.748,1.107
313.778,1.108
313.808,1.103
313.838,1.100
313.868,1.095
313.898,1.093
313.928,1.098
313.958,1.107
313.988,1.111
314.018,1.104
314.048,1.099
314.078,1.099
314.108,1.099
314.138,1.091
314.168,1.093
314.198,1.101
314.228,1.088
314.258,1.092
314.288,1.104
314.318,1.100
314.348,1.093
314.378,1.101
314.408,1.093
314.438,1.099
314.468,1.112
314.498,1.102
314.528,1.100
314.558,1.108
314.588,1.095
314.618,1.096
314.648,1.107
314.678,1.111
314.708,1.107
314.738,1.103
314.768,1.099
314.798,1.093
314.828,1.099
314.858,1.101
314.888,1.103
314.918,1.098
314.948,1.099
314.978,1.096
315.008,1.096
315.038,1.097
315.068,1.103
315.098,1.103
315.128,1.105
315.158,1.105
315.188,1.097
315.218,1.083
315.248,1.090
315.278,1.098
315.308,1.098
315.338,1.094
315.368,1.094
315.398,1.102
315.428,1.095
315.458,1.098
315.488,1.100
315.518,1.104
315.548,1.095
315.578,1.091
315.608,1.103
315.638,1.104
315.668,1.111
315.698,1.102
315.728,1.120
315.758,1.124
315.788,1.111
315.818,1.104
315.848,1.101
315.878,1.090
315.908,1.095
315.938,1.092
315.968,1.080
315.998,1.085
316.028,1.089
316.058,1.093
316.088,1.095
316.118,1.091
316.148,1.100
316.178,1.101
316.208,1.099
316.238,1.101
316.268,1.107
316.298,1.089
316.328,1.098
316.358,1.108
316.388,1.104
316.418,1.096
316.448,1.096
316.478,1.096
316.508,1.104
316.538,1.104
316.568,1.099
316.598,1.105
316.628,1.100
316.658,1.085
316.688,1.099
316.718,1.098
316.748,1.091
316.778,1.100
316.808,1.110
316.838,1.100
316.868,1.092
316.898,1.098
316.928,1.103
316.958,1.104
316.988,1.099
317.018,1.100
317.048,1.094
317.078,1.091
317.108,1.098
317.138,1.094
317.168,1.095
317.198,1.106
317.228,1.104
317.258,1.101
317.288,1.100
317.318,1.101
317.348,1.103
317.378,1.101
317.408,1.099
317.438,1.100
317.468,1.099
317.498,1.100
317.528,1.098
317.558,1.099
317.588,1.110
317.618,1.107
317.648,1.096
317.678,1.092
317.708,1.097
317.738,1.096
317.768,1.092
317.798,1.096
317.828,1.102
317.858,1.098
317.888,1.094
317.918,1.095
317.948,1.102
317.978,1.098
318.008,1.097
318.038,1.104
318.068,1.110
318.098,1.076
318.128,1.106
318.158,1.110
318.188,1.099
318.218,1.090
318.248,1.091
318.278,1.094
318.308,1.096
318.338,1.104
318.368,1.101
318.398,1.101
318.428,1.099
318.458,1.102
318.488,1.085
318.518,1.080
318.548,1.096
318.578,1.110
318.608,1.101
318.638,1.100
318.668,1.098
318.698,1.101
318.728,1.106
318.758,1.098
318.788,1.102
318.818,1.114
318.848,1.097
318.878,1.103
318.908,1.099
318.938,1.098
318.968,1.105
318.998,1.104
319.028,1.101
319.058,1.113
319.088,1.112
319.118,1.107
319.148,1.108
319.178,1.099
319.208,1.097
319.238,1.107
319.268,1.093
319.298,1.096
319.328,1.100
319.358,1.109
319.388,1.106
319.418,1.099
319.448,1.099
319.478,1.097
319.508,1.104
319.538,1.102
319.568,1.099
319.598,1.095
319.628,1.081
319.658,1.097
319.688,1.096
319.718,1.088
319.748,1.090
319.778,1.111
319.808,1.116
319.838,1.099
319.868,1.104
319.898,1.114
319.928,1.101
319.958,1.092
319.988,1.117
320.018,1.119
320.048,1.097
320.078,1.103
320.108,1.105
320.138,1.107
320.168,1.103
320.198,1.097
320.228,1.098
320.258,1.103
320.288,1.094
320.318,1.106
320.348,1.112
320.378,1.106
320.408,1.100
320.438,1.101
320.468,1.102
320.498,1.104
320.528,1.104
320.558,1.094
320.588,1.092
320.618,1.101
320.648,1.108
320.678,1.095
320.708,1.100
320.738,1.112
320.768,1.108
320.798,1.099
320.828,1.100
320.858,1.102
320.888,1.101
320.918,1.101
320.948,1.104
320.978,1.102
321.008,1.101
321.038,1.106
321.068,1.106
321.098,1.096
321.128,1.094
321.158,1.107
321.188,1.110
321.218,1.099
321.248,1.098
321.278,1.104
321.308,1.114
321.338,1.103
321.368,1.089
321.398,1.104
321.428,1.103
321.458,1.095
321.488,1.107
321.518,1.094
321.548,1.091
321.578,1.100
321.608,1.102
321.638,1.102
321.668,1.106
321.698,1.104
321.728,1.097
321.758,1.104
321.788,1.104
321.818,1.098
321.848,1.096
321.878,1.103
321.908,1.108
321.938,1.104
321.968,1.098
321.998,1.098
322.028,1.100
322.058,1.102
322.088,1.104
322.118,1.108
322.148,1.093
322.178,1.101
322.208,1.107
322.238,1.103
322.268,1.105
322.298,1.100
322.328,1.092
322.358,1.106
322.388,1.104
322.418,1.101
322.448,1.102
322.478,1.098
322.508,1.106
322.538,1.110
322.568,1.108
322.598,1.107
322.628,1.100
322.658,1.106
322.688,1.105
322.718,1.097
322.748,1.100
322.778,1.096
322.808,1.100
322.838,1.100
322.868,1.103
322.898,1.096
322.928,1.097
322.958,1.101
322.988,1.105
323.018,1.099
323.048,1.108
323.078,1.099
323.108,1.091
323.138,1.100
323.168,1.105
323.198,1.104
323.228,1.111
323.258,1.119
323.288,1.107
323.318,1.100
323.348,1.089
323.378,1.101
323.408,1.104
323.438,1.109
323.468,1.108
323.498,1.093
323.528,1.093
323.558,1.098
323.588,1.102
323.618,1.097
323.648,1.100
323.678,1.102
323.708,1.092
323.738,1.106
323.768,1.108
323.798,1.100
323.828,1.098
323.858,1.104
323.888,1.112
323.918,1.111
323.948,1.101
323.978,1.098
324.008,1.107
324.038,1.117
324.068,1.111
324.098,1.101
324.128,1.111
324.158,1.122
324.188,1.116
324.218,1.104
324.248,1.121
324.278,1.116
324.308,1.111
324.338,1.116
324.368,1.089
324.398,1.079
324.428,1.087
324.458,1.082
324.488,1.082
324.518,1.077
324.548,1.083
324.578,1.104
324.608,1.104
324.638,1.091
324.668,1.095
324.698,1.101
324.728,1.091
324.758,1.102
324.788,1.110
324.818,1.111
324.848,1.111
324.878,1.099
324.908,1.094
324.938,1.100
324.968,1.100
324.998,1.088
325.028,1.095
325.058,1.076
325.088,1.086
325.118,1.126
325.148,1.117
325.178,1.113
325.208,1.104
325.238,1.098
325.268,1.085
325.298,1.104
325.328,1.131
325.358,1.113
325.388,1.103
325.418,1.099
325.448,1.095
325.478,1.082
325.508,1.094
325.538,1.083
325.568,1.078
325.598,1.072
325.628,1.056
325.658,1.060
325.688,1.070
325.718,1.062
325.748,1.063
325.778,1.080
325.808,1.071
325.838,1.087
325.868,1.101
325.898,1.096
325.928,1.107
325.958,1.097
325.988,1.082
326.018,1.095
326.048,1.086
326.078,1.089
326.108,1.114
326.138,1.126
326.168,1.121
326.198,1.108
326.228,1.110
326.258,1.104
326.288,1.093
326.318,1.096
326.348,1.095
326.378,1.078
326.408,1.090
326.438,1.081
326.468,1.060
326.498,1.084
326.528,1.096
326.558,1.089
326.588,1.048
326.618,1.049
326.648,1.053
326.678,1.084
326.708,1.114
326.738,1.081
326.768,1.061
326.798,1.045
326.828,1.048
326.858,1.046
326.888,1.053
326.918,1.059
326.948,1.072
326.978,1.059
327.008,1.047
327.038,1.042
327.068,1.076
327.098,1.061
327.128,1.070
327.158,1.084
327.188,1.104
327.218,1.061
327.248,1.064
327.278,1.092
327.308,1.057
327.338,1.053
327.368,1.074
327.398,1.078
327.428,1.052
327.458,1.061
327.488,1.058
327.518,1.053
327.548,1.062
327.578,1.080
327.608,1.082
327.638,1.062
327.668,1.058
327.698,1.065
327.728,1.062
327.758,1.048
327.788,1.072
327.818,1.068
327.848,1.078
327.878,1.089
327.908,1.070
327.938,1.084
327.968,1.098
327.998,1.072
328.028,1.057
328.058,1.079
328.088,1.088
328.118,1.071
328.148,1.074
328.178,1.074
328.208,1.080
328.238,1.098
328.268,1.077
328.298,1.093
328.328,1.104
328.358,1.093
328.388,1.098
328.418,1.100
328.448,1.096
328.478,1.083
328.508,1.079
328.538,1.077
328.568,1.085
328.598,1.077
328.628,1.084
328.658,1.083
328.688,1.081
328.718,1.080
328.748,1.092
328.778,1.086
328.808,1.075
328.838,1.091
328.868,1.099
328.898,1.089
328.928,1.085
328.958,1.091
328.988,1.095
329.018,1.095
329.048,1.089
329.078,1.094
329.108,1.086
329.138,1.086
329.168,1.097
329.198,1.092
329.228,1.091
329.258,1.088
329.288,1.085
329.318,1.080
329.348,1.089
329.378,1.089
329.408,1.074
329.438,1.082
329.468,1.096
329.498,1.089
329.528,1.085
329.558,1.088
329.588,1.078
329.618,1.074
329.648,1.090
329.678,1.096
329.708,1.083
329.738,1.081
329.768,1.094
329.798,1.086
329.828,1.089
329.858,1.090
329.888,1.092
329.918,1.081
329.948,1.090
329.978,1.085
330.008,1.092
330.038,1.099
330.068,1.092
330.098,1.095
330.128,1.090
330.158,1.081
330.188,1.090
330.218,1.091
330.248,1.087
330.278,1.085
330.308,1.084
330.338,1.086
330.368,1.097
330.398,1.097
330.428,1.088
330.458,1.095
330.488,1.090
330.518,1.082
330.548,1.092
330.578,1.091
330.608,1.083
330.638,1.090
330.668,1.093
330.698,1.082
330.728,1.083
330.758,1.084
330.788,1.081
330.818,1.088
330.848,1.079
330.878,1.080
330.908,1.088
330.938,1.091
330.968,1.091
330.998,1.093
331.028,1.092
331.058,1.095
331.088,1.091
331.118,1.078
331.148,1.083
331.178,1.087
331.208,1.100
331.238,1.102
331.268,1.081
331.298,1.089
331.328,1.089
331.358,1.087
331.388,1.086
331.418,1.091
331.448,1.095
331.478,1.093
331.508,1.095
331.538,1.092
331.568,1.092
331.598,1.088
331.628,1.079
331.658,1.091
331.688,1.094
331.718,1.082
331.748,1.079
331.778,1.092
331.808,1.100
331.838,1.091
331.868,1.093
331.898,1.092
331.928,1.089
331.958,1.088
331.988,1.085
332.018,1.077
332.048,1.086
332.078,1.088
332.108,1.096
332.138,1.091
332.168,1.100
332.198,1.089
332.228,1.084
332.258,1.085
332.288,1.084
332.318,1.085
332.348,1.087
332.378,1.093
332.408,1.092
332.438,1.091
332.468,1.094
332.498,1.088
332.528,1.091
332.558,1.098
332.588,1.081
332.618,1.092
332.648,1.098
332.678,1.086
332.708,1.079
332.738,1.096
332.768,1.099
332.798,1.086
332.828,1.089
332.858,1.091
332.888,1.083
332.918,1.089
332.948,1.101
332.978,1.101
333.008,1.083
333.038,1.084
333.068,1.101
333.098,1.094
333.128,1.085
333.158,1.087
333.188,1.077
333.218,1.090
333.248,1.093
333.278,1.095
333.308,1.092
333.338,1.089
333.368,1.088
333.398,1.091
333.428,1.088
333.458,1.094
333.488,1.091
333.518,1.085
333.548,1.088
333.578,1.103
333.608,1.089
333.638,1.089
333.668,1.095
333.698,1.092
333.728,1.090
333.758,1.097
333.788,1.089
333.818,1.094
333.848,1.091
333.878,1.092
333.908,1.088
333.938,1.107
333.968,1.083
333.998,1.078
334.028,1.077
334.058,1.094
334.088,1.087
334.118,1.090
334.148,1.075
334.178,1.086
334.208,1.099
334.238,1.082
334.268,1.100
334.298,1.098
334.328,1.093
334.358,1.102
334.388,1.095
334.418,1.084
334.448,1.086
334.478,1.102
334.508,1.092
334.538,1.090
334.568,1.092
334.598,1.087
334.628,1.087
334.658,1.095
334.688,1.082
334.718,1.088
334.748,1.092
334.778,1.088
334.808,1.085
334.838,1.094
334.868,1.091
334.898,1.090
334.928,1.094
334.958,1.099
334.988,1.100
335.018,1.089
335.048,1.091
335.078,1.099
335.108,1.085
335.138,1.096
335.168,1.088
335.198,1.084
335.228,1.091
335.258,1.096
335.288,1.092
335.318,1.081
335.348,1.097
335.378,1.088
335.408,1.080
335.438,1.088
335.468,1.095
335.498,1.102
335.528,1.092
335.558,1.100
335.588,1.093
335.618,1.092
335.648,1.094
335.678,1.085
335.708,1.090
335.738,1.080
335.768,1.081
335.798,1.095
335.828,1.095
335.858,1.093
335.888,1.092
335.918,1.085
335.948,1.086
335.978,1.091
336.008,1.092
336.038,1.092
336.068,1.096
336.098,1.093
336.128,1.087
336.158,1.092
336.188,1.095
336.218,1.094
336.248,1.094
336.278,1.093
336.308,1.097
336.338,1.095
336.368,1.090
336.398,1.089
336.428,1.087
336.458,1.081
336.488,1.103
336.518,1.091
336.548,1.095
336.578,1.088
336.608,1.089
336.638,1.083
336.668,1.096
336.698,1.098
336.728,1.086
336.758,1.090
336.788,1.096
336.818,1.089
336.848,1.085
336.878,1.093
336.908,1.102
336.938,1.096
336.968,1.086
336.998,1.085
337.028,1.086
337.058,1.089
337.088,1.087
337.118,1.087
337.148,1.091
337.178,1.089
337.208,1.089
337.238,1.096
337.268,1.090
337.298,1.082
337.328,1.097
337.358,1.088
337.388,1.085
337.418,1.090
337.448,1.089
337.478,1.092
337.508,1.093
337.538,1.090
337.568,1.095
337.598,1.093
337.628,1.091
337.658,1.088
337.688,1.104
337.718,1.096
337.748,1.103
337.778,1.110
337.808,1.112
337.838,1.127
337.868,1.119
337.898,1.134
337.928,1.102
337.958,1.085
337.988,1.102
338.018,1.074
338.048,1.062
338.078,1.041
338.108,1.046
338.138,1.065
338.168,1.057
338.198,1.063
338.228,1.065
338.258,1.051
338.288,1.063
338.318,1.069
338.348,1.069
338.378,1.066
338.408,1.077
338.438,1.083
338.468,1.077
338.498,1.084
338.528,1.069
338.558,1.082
338.588,1.089
338.618,1.086
338.648,1.081
338.678,1.082
338.708,1.075
338.738,1.063
338.768,1.077
338.798,1.084
338.828,1.062
338.858,1.093
338.888,1.080
338.918,1.072
338.948,1.069
338.978,1.083
339.008,1.070
339.038,1.079
339.068,1.084
339.098,1.082
339.128,1.062
339.158,1.062
339.188,1.080
339.218,1.063
339.248,1.075
339.278,1.090
339.308,1.079
339.338,1.090
339.368,1.074
339.398,1.066
339.428,1.078
339.458,1.090
339.488,1.072
339.518,1.079
339.548,1.063
339.578,1.075
339.608,1.092
339.638,1.074
339.668,1.085
339.698,1.086
339.728,1.057
339.758,1.065
339.788,1.077
339.818,1.081
339.848,1.072
339.878,1.079
339.908,1.078
339.938,1.079
339.968,1.083
339.998,1.088
340.028,1.076
340.058,1.072
340.088,1.075
340.118,1.078
340.148,1.084
340.178,1.088
340.208,1.082
340.238,1.073
340.268,1.060
340.298,1.076
340.328,1.078
340.358,1.070
340.388,1.077
340.418,1.081
340.448,1.075
340.478,1.081
340.508,1.089
340.538,1.073
340.568,1.081
340.598,1.075
340.628,1.063
340.658,1.060
340.688,1.081
340.718,1.088
340.748,1.078
340.778,1.080
340.808,1.094
340.838,1.081
340.868,1.079
340.898,1.082
340.928,1.079
340.958,1.073
340.988,1.084
341.018,1.084
341.048,1.093
341.078,1.078
341.108,1.074
341.138,1.078
341.168,1.073
341.198,1.085
341.228,1.053
341.258,1.063
341.288,1.057
341.318,1.089
341.348,1.083
341.378,1.069
341.408,1.086
341.438,1.078
341.468,1.064
341.498,1.075
341.528,1.063
341.558,1.072
341.588,1.060
341.618,1.071
341.648,1.101
341.678,1.081
341.708,1.073
341.738,1.087
341.768,1.073
341.798,1.062
341.828,1.068
341.858,1.071
341.888,1.072
341.918,1.075
341.948,1.079
341.978,1.065
342.008,1.056
342.038,1.069
342.068,1.071
342.098,1.084
342.128,1.087
342.158,1.063
342.188,1.075
342.218,1.091
342.248,1.078
342.278,1.073
342.308,1.088
342.338,1.079
342.368,1.082
342.398,1.092
342.428,1.071
342.458,1.066
342.488,1.078
342.518,1.084
342.548,1.074
342.578,1.075
342.608,1.085
342.638,1.082
342.668,1.085
342.698,1.074
342.728,1.064
342.758,1.077
342.788,1.078
342.818,1.077
342.848,1.084
342.878,1.077
342.908,1.076
342.938,1.085
342.968,1.081
342.998,1.081
343.028,1.075
343.058,1.070
343.088,1.090
343.118,1.088
343.148,1.075
343.178,1.076
343.208,1.065
343.238,1.073
343.268,1.076
343.298,1.078
343.328,1.078
343.358,1.090
343.388,1.085
343.418,1.085
343.448,1.077
343.478,1.078
343.508,1.080
343.538,1.077
343.568,1.074
343.598,1.079
343.628,1.080
343.658,1.087
343.688,1.084
343.718,1.081
343.748,1.079
343.778,1.073
343.808,1.077
343.838,1.079
343.868,1.076
343.898,1.068
343.928,1.080
343.958,1.084
343.988,1.075
344.018,1.072
344.048,1.089
344.078,1.080
344.108,1.074
344.138,1.065
344.168,1.080
344.198,1.084
344.228,1.081
344.258,1.081
344.288,1.075
344.318,1.078
344.348,1.076
344.378,1.080
344.408,1.076
344.438,1.072
344.468,1.090
344.498,1.087
344.528,1.074
344.558,1.092
344.588,1.094
344.618,1.075
344.648,1.074
344.678,1.091
344.708,1.076
344.738,1.079
344.768,1.095
344.798,1.072
344.828,1.077
344.858,1.083
344.888,1.092
344.918,1.092
344.948,1.080
344.978,1.072
345.008,1.087
345.038,1.094
345.068,1.090
345.098,1.088
345.128,1.090
