df_hash,22ZHK4.3RS3P8
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.CV3S
person_label,v119
date_time_start,2026-03-10_17-43-05.648000_+03
date_time_start_unix,1773150185.648
date_time_end,2026-03-10_17-53-26.485000_+03
length_difference_noticed,no

time,acc_mag
494.754,0.966
494.784,0.944
494.814,0.979
494.844,0.984
494.874,0.964
494.904,0.973
494.934,0.968
494.964,0.986
494.994,0.991
495.024,0.978
495.054,0.982
495.084,0.991
495.114,0.992
495.144,1.011
495.174,1.006
495.204,0.980
495.234,0.958
495.264,0.970
495.294,0.974
495.324,0.959
495.354,0.949
495.384,0.984
495.414,0.982
495.444,0.968
495.474,0.971
495.504,0.963
495.534,0.951
495.564,0.991
495.594,0.980
495.624,0.980
495.654,0.979
495.684,0.994
495.714,0.968
495.744,0.970
495.774,0.966
495.804,0.968
495.834,0.940
495.864,0.979
495.894,0.990
495.924,0.988
495.954,0.980
495.984,0.995
496.014,0.987
496.044,0.977
496.074,0.966
496.104,0.975
496.134,0.977
496.164,0.975
496.194,0.988
496.224,0.993
496.254,0.972
496.284,0.975
496.314,0.980
496.344,0.979
496.374,0.975
496.404,0.991
496.434,0.980
496.464,0.986
496.494,0.979
496.524,0.990
496.554,0.993
496.584,0.973
496.614,0.965
496.644,0.945
496.674,0.931
496.704,0.959
496.734,0.958
496.764,1.063
496.794,1.030
496.824,1.008
496.854,1.016
496.884,1.011
496.914,1.072
496.944,1.006
496.974,0.997
497.004,1.013
497.034,0.936
497.064,0.924
497.094,0.967
497.124,1.003
497.154,0.980
497.184,0.986
497.214,1.000
497.244,0.974
497.274,0.983
497.304,0.991
497.334,0.996
497.364,0.994
497.394,1.010
497.424,0.980
497.454,1.003
497.484,0.964
497.514,0.971
497.544,0.987
497.574,0.988
497.604,0.971
497.634,0.963
497.664,0.977
497.694,0.982
497.724,0.996
497.754,0.984
497.784,1.008
497.814,1.007
497.844,1.010
497.874,0.994
497.904,0.998
497.934,0.982
497.964,0.984
497.994,1.000
498.024,1.006
498.054,1.008
498.084,1.016
498.114,1.003
498.144,1.031
498.174,0.964
498.204,0.930
498.234,0.980
498.264,0.986
498.294,1.012
498.324,1.021
498.354,1.000
498.384,0.979
498.414,0.984
498.444,1.011
498.474,0.991
498.504,0.975
498.534,1.002
498.564,0.989
498.594,0.948
498.624,0.986
498.654,0.976
498.684,0.984
498.714,0.983
498.744,0.985
498.774,0.987
498.804,0.965
498.834,0.985
498.864,1.021
498.894,0.999
498.924,0.989
498.954,0.962
498.984,0.942
499.014,0.943
499.044,0.986
499.074,0.985
499.104,0.993
499.134,1.011
499.164,1.023
499.194,1.022
499.224,1.021
499.254,1.025
499.284,1.023
499.314,1.012
499.344,1.006
499.374,0.986
499.404,0.952
499.434,0.999
499.464,0.995
499.494,1.006
499.524,0.994
499.554,1.010
499.584,0.989
499.614,1.019
499.644,1.011
499.674,1.018
499.704,0.992
499.734,0.975
499.764,0.946
499.794,0.958
499.824,0.975
499.854,0.945
499.884,0.967
499.914,0.991
499.944,0.982
499.974,1.010
500.004,1.007
500.034,0.986
500.064,0.961
500.094,0.984
500.124,0.978
500.154,0.982
500.184,0.962
500.214,0.969
500.244,0.959
500.274,0.983
500.304,0.975
500.334,0.971
500.364,0.968
500.394,0.962
500.424,0.964
500.454,0.959
500.484,0.951
500.514,0.979
500.544,0.970
500.574,0.976
500.604,0.961
500.634,0.977
500.664,0.985
500.694,0.984
500.724,0.987
500.754,0.978
500.784,0.977
500.814,0.975
500.844,0.964
500.874,0.984
500.904,0.988
500.934,0.982
500.964,0.982
500.994,0.958
501.024,0.972
501.054,0.990
501.084,0.986
501.114,0.997
501.144,0.991
501.174,0.979
501.204,1.011
501.234,0.985
501.264,1.006
501.294,0.999
501.324,0.971
501.354,0.958
501.384,0.976
501.414,0.996
501.444,0.985
501.474,0.982
501.504,1.000
501.534,0.992
501.564,0.971
501.594,0.974
501.624,0.979
501.654,0.965
501.684,0.965
501.714,0.968
501.744,0.976
501.774,0.999
501.804,0.997
501.834,1.001
501.864,0.993
501.894,0.979
501.924,0.962
501.954,0.963
501.984,0.966
502.014,0.979
502.044,1.000
502.074,0.999
502.104,0.981
502.134,0.978
502.164,0.983
502.194,0.976
502.224,0.973
502.254,1.001
502.284,0.986
502.314,0.998
502.344,1.015
502.374,1.005
502.404,1.004
502.434,1.008
502.464,1.001
502.494,0.998
502.524,0.978
502.554,0.991
502.584,0.997
502.614,0.972
502.644,0.971
502.674,0.961
502.704,0.962
502.734,0.955
502.764,0.959
502.794,0.966
502.824,0.960
502.854,0.968
502.884,0.971
502.914,0.998
502.944,0.994
502.974,0.975
503.004,0.989
503.034,1.000
503.064,0.993
503.094,0.973
503.124,0.965
503.154,0.965
503.184,0.941
503.214,0.984
503.244,0.979
503.274,0.968
503.304,0.968
503.334,0.954
503.364,0.952
503.394,0.930
503.424,0.979
503.454,0.990
503.484,0.979
503.514,0.975
503.544,0.980
503.574,0.969
503.604,0.961
503.634,0.969
503.664,0.961
503.694,0.961
503.724,0.954
503.754,0.939
503.784,0.939
503.814,0.914
503.844,0.929
503.874,0.939
503.904,0.944
503.934,0.938
503.964,0.914
503.994,0.934
504.024,0.949
504.054,0.937
504.084,0.959
504.114,0.981
504.144,1.016
504.174,1.016
504.204,1.028
504.234,1.027
504.264,1.026
504.294,0.998
504.324,1.012
504.354,0.987
504.384,0.956
504.414,0.968
504.444,0.982
504.474,0.999
504.504,0.970
504.534,1.024
504.564,1.001
504.594,1.015
504.624,1.025
504.654,1.020
504.684,1.028
504.714,1.024
504.744,1.018
504.774,1.040
504.804,1.068
504.834,1.046
504.864,1.067
504.894,1.086
504.924,1.059
504.954,1.070
504.984,1.065
505.014,1.038
505.044,1.021
505.074,1.034
505.104,1.046
505.134,1.057
505.164,1.036
505.194,1.047
505.224,1.076
505.254,1.064
505.284,1.085
505.314,1.095
505.344,1.093
505.374,1.063
505.404,1.045
505.434,1.033
505.464,1.011
505.494,1.006
505.524,0.997
505.554,0.976
505.584,1.002
505.614,0.998
505.644,1.002
505.674,1.017
505.704,1.016
505.734,1.048
505.764,1.034
505.794,1.043
505.824,1.054
505.854,1.041
505.884,1.040
505.914,1.040
505.944,1.029
505.974,1.011
506.004,1.000
506.034,0.972
506.064,0.956
506.094,0.954
506.124,0.969
506.154,0.997
506.184,0.990
506.214,0.994
506.244,1.001
506.274,1.007
506.304,1.012
506.334,1.009
506.364,1.006
506.394,0.999
506.424,1.004
506.454,1.015
506.484,1.021
506.514,1.039
506.544,1.103
506.574,1.012
506.604,0.992
506.634,1.016
506.664,0.974
506.694,0.962
506.724,0.977
506.754,0.984
506.784,0.975
506.814,0.983
506.844,0.958
506.874,0.990
506.904,1.048
506.934,1.030
506.964,1.001
506.994,0.966
507.024,0.925
507.054,0.927
507.084,0.947
507.114,0.917
507.144,0.939
507.174,0.946
507.204,0.967
507.234,0.939
507.264,0.945
507.294,0.937
507.324,0.965
507.354,0.981
507.384,0.981
507.414,0.970
507.444,0.967
507.474,0.967
507.504,0.976
507.534,0.979
507.564,0.971
507.594,0.984
507.624,0.987
507.654,0.979
507.684,0.987
507.714,0.989
507.744,0.993
507.774,0.994
507.804,0.979
507.834,0.966
507.864,0.946
507.894,0.940
507.924,0.943
507.954,0.942
507.984,0.930
508.014,0.972
508.044,0.976
508.074,0.934
508.104,0.936
508.134,0.942
508.164,0.927
508.194,0.935
508.224,0.928
508.254,0.924
508.284,0.944
508.314,0.918
508.344,0.962
508.374,0.974
508.404,0.943
508.434,0.946
508.464,0.944
508.494,0.943
508.524,0.957
508.554,0.970
508.584,0.947
508.614,0.971
508.644,0.962
508.674,0.949
508.704,0.963
508.734,0.965
508.764,0.953
508.794,0.950
508.824,0.968
508.854,0.968
508.884,0.955
508.914,0.957
508.944,0.968
508.974,0.959
509.004,0.966
509.034,0.953
509.064,0.960
509.094,0.970
509.124,0.957
509.154,0.969
509.184,0.966
509.214,0.960
509.244,0.973
509.274,0.968
509.304,0.963
509.334,0.958
509.364,0.979
509.394,0.964
509.424,0.966
509.454,0.960
509.484,0.953
509.514,0.959
509.544,0.954
509.574,0.977
509.604,0.986
509.634,0.953
509.664,0.948
509.694,0.965
509.724,0.966
509.754,0.963
509.784,0.965
509.814,0.974
509.844,0.986
509.874,0.980
509.904,0.986
509.934,0.975
509.964,0.979
509.994,0.962
510.024,0.969
510.054,0.966
510.084,0.960
510.114,0.954
510.144,0.941
510.174,0.959
510.204,0.949
510.234,0.942
510.264,0.984
510.294,0.974
510.324,0.953
510.354,0.958
510.384,1.001
510.414,0.978
510.444,0.954
510.474,0.975
510.504,0.990
510.534,0.955
510.564,0.964
510.594,0.988
510.624,1.004
510.654,0.974
510.684,0.983
510.714,0.991
510.744,0.976
510.774,0.974
510.804,0.988
510.834,0.972
510.864,0.987
510.894,0.974
510.924,0.973
510.954,0.977
510.984,0.966
511.014,0.982
511.044,0.989
511.074,0.972
511.104,0.966
511.134,0.974
511.164,0.973
511.194,0.982
511.224,0.972
511.254,0.958
511.284,0.968
511.314,0.958
511.344,0.972
511.374,0.985
511.404,0.976
511.434,0.969
511.464,0.974
511.494,0.969
511.524,0.982
511.554,0.971
511.584,0.940
511.614,0.942
511.644,0.959
511.674,0.944
511.704,0.976
511.734,0.991
511.764,0.994
511.794,0.979
511.824,0.993
511.854,0.980
511.884,0.977
511.914,0.987
511.944,0.964
511.974,0.970
512.004,0.978
512.034,0.975
512.064,0.980
512.094,0.976
512.124,0.992
512.154,0.971
512.184,0.981
512.214,0.964
512.244,0.969
512.274,0.979
512.304,0.981
512.334,0.981
512.364,0.981
512.394,0.982
512.424,0.976
512.454,0.970
512.484,0.976
512.514,0.978
512.544,0.982
512.574,0.978
512.604,0.973
512.634,0.982
512.664,0.971
512.694,0.983
512.724,0.977
512.754,0.978
512.784,0.977
512.814,0.978
512.844,0.984
512.874,0.987
512.904,0.978
512.934,0.975
512.964,0.977
512.994,0.968
513.024,0.943
513.054,0.973
513.084,0.979
513.114,0.994
513.144,1.013
513.174,1.022
513.204,0.996
513.234,0.955
513.264,0.902
513.294,0.864
513.324,0.904
513.354,0.920
513.384,0.972
513.414,1.083
513.444,1.034
513.474,0.977
513.504,0.981
513.534,0.976
513.564,0.950
513.594,1.004
513.624,1.042
513.654,1.024
513.684,0.988
513.714,0.980
513.744,0.893
513.774,0.898
513.804,0.978
513.834,0.948
513.864,1.067
513.894,1.058
513.924,1.058
513.954,1.032
513.984,1.017
514.014,0.956
514.044,0.937
514.074,0.928
514.104,0.927
514.134,1.102
514.164,1.189
514.194,1.132
514.224,1.020
514.254,0.938
514.284,0.828
514.314,0.846
514.344,0.887
514.374,0.980
514.404,1.105
514.434,1.207
514.464,1.184
514.494,1.102
514.524,1.027
514.554,0.956
514.584,1.001
514.614,1.015
514.644,1.009
514.674,1.049
514.704,1.046
514.734,1.014
514.764,1.024
514.794,1.055
514.824,1.012
514.854,1.010
514.884,0.959
514.914,0.985
514.944,0.987
514.974,0.977
515.004,0.997
515.034,0.967
515.064,0.947
515.094,0.937
515.124,0.888
515.154,0.849
515.184,0.854
515.214,0.888
515.244,0.938
515.274,0.979
515.304,0.998
515.334,1.028
515.364,1.011
515.394,1.016
515.424,0.977
515.454,0.975
515.484,0.978
515.514,0.952
515.544,0.929
515.574,0.944
515.604,0.967
515.634,0.978
515.664,1.021
515.694,1.030
515.724,1.055
515.754,1.034
515.784,1.011
515.814,0.993
515.844,0.986
515.874,0.971
515.904,0.948
515.934,0.949
515.964,0.948
515.994,0.975
516.024,0.971
516.054,0.992
516.084,0.985
516.114,0.967
516.144,0.977
516.174,1.005
516.204,1.002
516.234,0.949
516.264,0.923
516.294,0.943
516.324,0.981
516.354,0.993
516.384,1.011
516.414,1.028
516.444,1.014
516.474,1.032
516.504,1.074
516.534,1.043
516.564,1.009
516.594,1.037
516.624,1.007
516.654,0.975
516.684,0.976
516.714,0.950
516.744,0.934
516.774,0.936
516.804,0.937
516.834,0.963
516.864,0.989
516.894,0.987
516.924,0.977
516.954,0.986
516.984,0.977
517.014,0.984
517.044,0.994
517.074,1.007
517.104,0.971
517.134,0.958
517.164,0.969
517.194,0.967
517.224,0.992
517.254,0.980
517.284,0.976
517.314,0.985
517.344,0.995
517.374,0.993
517.404,0.969
517.434,0.992
517.464,0.966
517.494,0.961
517.524,0.954
517.554,0.972
517.584,0.973
517.614,0.963
517.644,0.968
517.674,0.965
517.704,0.993
517.734,0.963
517.764,0.952
517.794,0.937
517.824,0.959
517.854,0.975
517.884,0.970
517.914,0.990
517.944,1.001
517.974,1.006
518.004,0.993
518.034,0.986
518.064,0.959
518.094,0.984
518.124,0.977
518.154,0.967
518.184,0.960
518.214,0.964
518.244,0.980
518.274,0.943
518.304,0.976
518.334,0.994
518.364,0.981
518.394,0.985
518.424,0.994
518.454,0.982
518.484,1.010
518.514,1.000
518.544,0.984
518.574,0.961
518.604,0.987
518.634,0.984
518.664,0.974
518.694,0.979
518.724,0.972
518.754,0.979
518.784,0.960
518.814,0.946
518.844,0.965
518.874,0.983
518.904,0.959
518.934,0.944
518.964,0.942
518.994,0.975
519.024,0.984
519.054,0.959
519.084,0.956
519.114,0.949
519.144,0.967
519.174,0.979
519.204,0.968
519.234,0.974
519.264,0.983
519.294,0.969
519.324,0.985
519.354,0.992
519.384,0.981
519.414,0.949
519.444,0.965
519.474,0.961
519.504,0.957
519.534,0.991
519.564,1.002
519.594,0.982
519.624,0.975
519.654,0.979
519.684,0.969
519.714,0.950
519.744,0.978
519.774,0.972
519.804,0.959
519.834,0.990
519.864,0.991
519.894,0.958
519.924,0.971
519.954,0.979
519.984,1.006
520.014,1.009
520.044,1.008
520.074,1.018
520.104,1.029
520.134,1.021
520.164,1.033
520.194,1.023
520.224,1.010
520.254,1.006
520.284,0.985
520.314,1.004
520.344,1.040
520.374,0.959
520.404,0.958
520.434,0.952
520.464,0.988
520.494,1.021
520.524,1.062
520.554,1.088
520.584,1.088
520.614,1.073
520.644,1.050
520.674,1.002
520.704,0.909
520.734,0.903
520.764,0.971
520.794,1.037
520.824,1.060
520.854,1.051
520.884,1.033
520.914,0.982
520.944,0.937
520.974,0.924
521.004,0.962
521.034,0.993
521.064,1.008
521.094,1.026
521.124,0.992
521.154,0.966
521.184,0.959
521.214,0.993
521.244,1.020
521.274,1.037
521.304,1.009
521.334,0.973
521.364,0.940
521.394,0.945
521.424,0.990
521.454,1.024
521.484,1.018
521.514,1.001
521.544,0.947
521.574,0.965
521.604,0.975
521.634,0.964
521.664,0.981
521.694,0.992
521.724,0.999
521.754,0.986
521.784,0.990
521.814,0.978
521.844,0.989
521.874,0.985
521.904,0.972
521.934,0.986
521.964,0.990
521.994,0.984
522.024,0.975
522.054,0.966
522.084,0.967
522.114,0.971
522.144,0.980
522.174,0.999
522.204,1.000
522.234,0.997
522.264,0.991
522.294,0.952
522.324,0.965
522.354,0.973
522.384,0.991
522.414,0.975
522.444,0.955
522.474,0.998
522.504,0.992
522.534,1.008
522.564,1.000
522.594,0.989
522.624,0.972
522.654,0.977
522.684,0.969
522.714,0.970
522.744,0.981
522.774,0.980
522.804,0.983
522.834,0.994
522.864,0.996
522.894,0.983
522.924,0.994
522.954,0.997
522.984,0.989
523.014,0.966
523.044,0.960
523.074,0.975
523.104,0.965
523.134,0.960
523.164,0.994
523.194,1.005
523.224,1.001
523.254,0.994
523.284,0.984
523.314,0.965
523.344,0.961
523.374,0.963
523.404,0.969
523.434,0.973
523.464,0.991
523.494,0.986
523.524,0.990
523.554,0.998
523.584,0.996
523.614,0.995
523.644,0.976
523.674,0.955
523.704,0.967
523.734,0.970
523.764,0.981
523.794,0.984
523.824,0.983
523.854,0.973
523.884,0.972
523.914,0.976
523.944,0.979
523.974,0.977
524.004,0.978
524.034,0.978
524.064,0.965
524.094,0.971
524.124,0.981
524.154,1.008
524.184,0.991
524.214,1.006
524.244,0.996
524.274,0.983
524.304,0.970
524.334,0.972
524.364,0.981
524.394,0.979
524.424,0.973
524.454,0.980
524.484,0.988
524.514,0.988
524.544,0.987
524.574,0.974
524.604,0.968
524.634,0.964
524.664,0.962
524.694,0.965
524.724,0.974
524.754,0.988
524.784,0.987
524.814,0.981
524.844,1.005
524.874,0.993
524.904,0.985
524.934,0.983
524.964,0.974
524.994,0.988
525.024,0.992
525.054,0.993
525.084,0.973
525.114,0.975
525.144,0.974
525.174,0.972
525.204,0.984
525.234,0.985
525.264,0.986
525.294,0.988
525.324,0.982
525.354,0.982
525.384,0.978
525.414,0.973
525.444,0.979
525.474,0.988
525.504,0.981
525.534,0.979
525.564,0.971
525.594,0.987
525.624,0.984
525.654,0.982
525.684,0.975
525.714,0.977
525.744,0.975
525.774,0.978
525.804,0.978
525.834,0.982
525.864,0.992
525.894,0.990
525.924,0.988
525.954,0.993
525.984,1.000
526.014,0.986
526.044,0.972
526.074,0.979
526.104,0.986
526.134,0.994
526.164,0.979
526.194,0.974
526.224,0.967
526.254,0.965
526.284,0.976
526.314,0.983
526.344,0.974
526.374,0.991
526.404,0.989
526.434,0.983
526.464,0.975
526.494,0.976
526.524,0.989
526.554,0.990
526.584,0.979
526.614,0.970
526.644,0.982
526.674,0.989
526.704,0.979
526.734,0.984
526.764,0.985
526.794,0.981
526.824,0.973
526.854,0.979
526.884,0.986
526.914,0.980
526.944,0.980
526.974,0.983
527.004,0.985
527.034,0.980
527.064,0.977
527.094,0.974
527.124,0.988
527.154,0.987
527.184,0.991
527.214,0.990
527.244,0.987
527.274,0.978
527.304,0.979
527.334,0.979
527.364,0.979
527.394,0.982
527.424,0.977
527.454,0.978
527.484,0.975
527.514,0.983
527.544,0.986
527.574,0.982
527.604,0.984
527.634,0.989
527.664,0.992
527.694,0.979
527.724,0.979
527.754,0.980
527.784,0.983
527.814,0.984
527.844,0.977
527.874,0.995
527.904,0.986
527.934,0.984
527.964,0.979
527.994,0.978
528.024,0.985
528.054,0.984
528.084,0.982
528.114,0.983
528.144,0.985
528.174,0.986
528.204,0.986
528.234,0.977
528.264,0.986
528.294,0.994
528.324,0.990
528.354,0.978
528.384,0.980
528.414,0.974
528.444,0.977
528.474,0.984
528.504,0.986
528.534,0.989
528.564,0.980
528.594,0.979
528.624,0.977
528.654,0.980
528.684,0.998
528.714,0.982
528.744,0.967
528.774,0.983
528.804,0.999
528.834,0.994
528.864,0.975
528.894,0.966
528.924,0.964
528.954,0.980
528.984,0.981
529.014,0.987
529.044,0.995
529.074,0.990
529.104,0.989
529.134,0.985
529.164,0.990
529.194,0.984
529.224,0.979
529.254,0.981
529.284,0.989
529.314,0.988
529.344,0.980
529.374,0.987
529.404,0.982
529.434,0.983
529.464,0.978
529.494,0.972
529.524,0.979
529.554,0.984
529.584,0.986
529.614,1.000
529.644,1.002
529.674,0.994
529.704,1.000
529.734,0.973
529.764,0.983
529.794,0.979
529.824,0.981
529.854,0.973
529.884,0.980
529.914,0.983
529.944,0.984
529.974,0.983
530.004,0.976
530.034,0.982
530.064,0.984
530.094,0.977
530.124,0.981
530.154,1.000
530.184,1.003
530.214,0.985
530.244,0.964
530.274,0.957
530.304,0.966
530.334,0.988
530.364,1.004
530.394,0.993
530.424,0.975
530.454,0.964
530.484,0.953
530.514,0.981
530.544,0.991
530.574,0.987
530.604,1.005
530.634,1.006
530.664,0.979
530.694,0.981
530.724,0.966
530.754,0.972
530.784,0.987
530.814,1.007
530.844,1.005
530.874,1.005
530.904,0.958
530.934,0.963
530.964,0.977
530.994,0.999
531.024,1.005
531.054,1.022
531.084,1.021
531.114,0.997
531.144,0.982
531.174,0.935
531.204,0.921
531.234,0.942
531.264,0.981
531.294,0.995
531.324,0.995
531.354,0.997
531.384,0.990
531.414,0.970
531.444,0.962
531.474,0.966
531.504,0.970
531.534,0.985
531.564,0.983
531.594,0.991
531.624,0.979
531.654,0.974
531.684,0.974
531.714,0.968
531.744,0.957
531.774,0.976
531.804,0.997
531.834,1.002
531.864,0.980
531.894,0.964
531.924,0.971
531.954,0.971
531.984,0.985
532.014,1.001
532.044,1.001
532.074,0.985
532.104,0.979
532.134,0.974
532.164,0.968
532.194,0.969
532.224,0.997
532.254,0.969
532.284,0.968
532.314,0.967
532.344,0.924
532.374,0.938
532.404,1.008
532.434,1.052
532.464,1.004
532.494,0.945
532.524,0.934
532.554,0.914
532.584,1.008
532.614,1.057
532.644,1.021
532.674,0.996
532.704,0.948
532.734,0.955
532.764,0.958
532.794,0.971
532.824,1.001
532.854,1.022
532.884,1.021
532.914,0.998
532.944,0.978
532.974,0.981
533.004,0.981
533.034,0.998
533.064,1.029
533.094,1.006
533.124,0.963
533.154,0.945
533.184,0.930
533.214,0.981
533.244,1.006
533.274,0.990
533.304,0.993
533.334,0.990
533.364,0.978
533.394,0.976
533.424,0.987
533.454,0.982
533.484,1.010
533.514,0.996
533.544,0.973
533.574,1.009
533.604,1.004
533.634,0.962
533.664,0.994
533.694,1.001
533.724,1.005
533.754,0.981
533.784,1.000
533.814,1.056
533.844,1.008
533.874,0.970
533.904,0.974
533.934,0.965
533.964,0.962
533.994,1.019
534.024,0.974
534.054,0.956
534.084,0.977
534.114,0.954
534.144,0.968
534.174,0.940
534.204,0.958
534.234,0.989
534.264,1.028
534.294,1.031
534.324,1.020
534.354,1.007
534.384,0.989
534.414,0.967
534.444,0.933
534.474,0.938
534.504,0.963
534.534,0.970
534.564,0.973
534.594,0.996
534.624,0.987
534.654,0.992
534.684,0.980
534.714,0.986
534.744,1.001
534.774,1.018
534.804,1.032
534.834,1.005
534.864,0.979
534.894,0.973
534.924,0.972
534.954,0.974
534.984,0.976
535.014,1.008
535.044,1.003
535.074,0.984
535.104,0.950
535.134,0.960
535.164,0.960
535.194,0.979
535.224,0.983
535.254,0.993
535.284,1.005
535.314,1.022
535.344,1.009
535.374,1.014
535.404,0.983
535.434,0.975
535.464,0.975
535.494,0.992
535.524,0.991
535.554,0.978
535.584,0.964
535.614,0.967
535.644,0.986
535.674,0.989
535.704,0.982
535.734,0.988
535.764,0.985
535.794,0.960
535.824,0.971
535.854,0.972
535.884,0.993
535.914,0.981
535.944,1.018
535.974,1.000
536.004,1.017
536.034,0.990
536.064,0.957
536.094,0.932
536.124,0.981
536.154,0.995
536.184,1.018
536.214,1.045
536.244,1.017
536.274,1.003
536.304,1.005
536.334,0.965
536.364,0.966
536.394,0.987
536.424,1.016
536.454,1.011
536.484,0.998
536.514,1.008
536.544,0.973
536.574,0.982
536.604,0.988
536.634,0.995
536.664,0.980
536.694,0.974
536.724,0.989
536.754,0.986
536.784,0.989
536.814,0.995
536.844,0.986
536.874,0.981
536.904,1.003
536.934,1.029
536.964,1.004
536.994,0.965
537.024,0.955
537.054,0.970
537.084,0.977
537.114,0.984
537.144,1.012
537.174,1.003
537.204,0.990
537.234,0.999
537.264,0.940
537.294,0.881
537.324,0.900
537.354,0.996
537.384,1.071
537.414,1.040
537.444,1.045
537.474,1.077
537.504,1.066
537.534,1.027
537.564,1.013
537.594,0.985
537.624,0.952
537.654,0.957
537.684,0.961
537.714,0.989
537.744,1.020
537.774,1.035
537.804,1.000
537.834,0.980
537.864,0.960
537.894,0.975
537.924,0.986
537.954,1.021
537.984,1.019
538.014,1.003
538.044,0.981
538.074,0.984
538.104,0.966
538.134,0.990
538.164,1.006
538.194,1.006
538.224,0.994
538.254,0.964
538.284,0.976
538.314,0.978
538.344,0.998
538.374,1.021
538.404,1.014
538.434,0.983
538.464,0.964
538.494,0.983
538.524,0.990
538.554,1.005
538.584,1.001
538.614,0.995
538.644,0.985
538.674,0.970
538.704,0.977
538.734,0.997
538.764,1.021
538.794,0.992
538.824,0.979
538.854,0.977
538.884,0.983
538.914,0.998
538.944,0.998
538.974,0.999
539.004,0.983
539.034,0.980
539.064,0.982
539.094,0.985
539.124,0.992
539.154,0.991
539.184,0.996
539.214,0.991
539.244,0.988
539.274,0.983
539.304,0.983
539.334,0.988
539.364,0.994
539.394,0.984
539.424,0.989
539.454,0.987
539.484,0.983
539.514,0.992
539.544,0.998
539.574,0.996
539.604,0.995
539.634,1.000
539.664,0.988
539.694,0.979
539.724,0.985
539.754,0.989
539.784,0.987
539.814,0.996
539.844,0.994
539.874,0.994
539.904,0.986
539.934,0.984
539.964,0.992
539.994,0.994
540.024,0.987
540.054,0.989
540.084,0.991
540.114,0.992
540.144,0.991
540.174,0.981
540.204,0.977
540.234,0.984
540.264,0.997
540.294,1.003
540.324,1.001
540.354,0.989
540.384,0.979
540.414,0.981
540.444,0.980
540.474,0.992
540.504,1.006
540.534,0.999
540.564,0.987
540.594,0.983
540.624,0.970
540.654,0.978
540.684,0.987
540.714,0.997
540.744,1.005
540.774,0.996
540.804,0.981
540.834,0.983
540.864,0.982
540.894,0.984
540.924,0.993
540.954,0.990
540.984,0.988
541.014,0.985
541.044,0.988
541.074,0.985
541.104,0.990
541.134,0.989
541.164,0.986
541.194,0.980
541.224,0.990
541.254,0.990
541.284,0.986
541.314,0.990
541.344,0.996
541.374,0.995
541.404,0.990
541.434,0.987
541.464,0.988
541.494,0.986
541.524,0.989
541.554,0.973
541.584,0.981
541.614,0.963
541.644,0.967
541.674,0.995
541.704,0.988
541.734,0.994
541.764,1.000
541.794,1.000
541.824,0.991
541.854,0.990
541.884,0.991
541.914,0.989
541.944,0.988
541.974,0.987
542.004,0.992
542.034,0.979
542.064,0.995
542.094,0.990
542.124,0.975
542.154,0.998
542.184,1.017
542.214,1.003
542.244,0.977
542.274,0.957
542.304,0.959
542.334,0.978
542.364,0.990
542.394,0.989
542.424,0.998
542.454,0.985
542.484,0.985
542.514,0.983
542.544,0.981
542.574,0.984
542.604,0.994
542.634,0.989
542.664,0.998
542.694,0.997
542.724,0.979
542.754,0.968
542.784,0.979
542.814,0.984
542.844,0.990
542.874,0.989
542.904,0.978
542.934,0.972
542.964,0.986
542.994,0.990
543.024,0.990
543.054,0.976
543.084,0.997
543.114,0.995
543.144,0.985
543.174,0.977
543.204,0.967
543.234,0.964
543.264,0.964
543.294,0.991
543.324,1.010
543.354,1.012
543.384,1.013
543.414,0.991
543.444,0.976
543.474,0.969
543.504,0.984
543.534,0.993
543.564,0.995
543.594,0.989
543.624,0.987
543.654,0.984
543.684,0.997
543.714,0.991
543.744,0.991
543.774,0.988
543.804,0.986
543.834,0.989
543.864,0.990
543.894,0.990
543.924,0.981
543.954,0.988
543.984,0.986
544.014,0.988
544.044,0.989
544.074,0.988
544.104,0.987
544.134,0.987
544.164,0.986
544.194,0.987
544.224,0.984
544.254,0.992
544.284,0.990
544.314,0.988
544.344,0.985
544.374,0.988
544.404,0.982
544.434,0.998
544.464,0.991
544.494,0.992
544.524,0.988
544.554,0.987
544.584,0.992
544.614,0.986
544.644,0.991
544.674,0.989
544.704,0.992
544.734,0.984
544.764,0.983
544.794,0.982
544.824,0.992
544.854,0.989
544.884,0.987
544.914,0.987
544.944,0.985
544.974,0.990
545.004,0.988
545.034,0.991
545.064,0.984
545.094,0.986
545.124,0.985
545.154,0.988
545.184,0.986
545.214,0.986
545.244,0.996
545.274,0.993
545.304,0.988
545.334,0.983
545.364,0.987
545.394,0.990
545.424,0.991
545.454,0.983
545.484,0.986
545.514,0.990
545.544,0.990
545.574,0.988
545.604,0.989
545.634,0.991
545.664,0.986
545.694,0.980
545.724,0.987
545.754,0.987
545.784,0.989
545.814,0.989
545.844,0.992
545.874,0.988
545.904,0.988
545.934,0.990
545.964,0.994
545.994,1.009
546.024,0.985
546.054,0.995
546.084,0.988
546.114,1.000
546.144,1.021
546.174,1.001
546.204,0.985
546.234,1.007
546.264,1.021
546.294,1.002
546.324,0.985
546.354,0.914
546.384,0.845
546.414,0.887
546.444,1.003
546.474,1.060
546.504,1.069
546.534,1.013
546.564,0.997
546.594,0.957
546.624,0.953
