df_hash,22ZHK4.3RS3P8
60.359,246
60.384,252
60.409,250
60.434,250
60.459,255
60.484,267
60.509,291
60.534,332
60.559,380
60.584,414
60.609,416
60.634,390
60.659,356
60.684,330
60.709,308
60.734,276
60.759,228
60.784,176
60.809,135
60.834,106
60.859,70
60.884,16
60.909,-43
60.934,-78
60.959,-62
60.984,1
61.009,82
61.034,148
61.059,188
61.084,216
61.109,249
61.134,288
61.159,320
61.184,332
61.209,324
61.234,306
61.259,292
61.284,284
61.309,280
61.334,274
61.359,264
61.384,250
61.409,232
61.434,210
61.459,185
61.484,157
61.509,127
61.534,95
61.559,65
61.584,43
61.609,28
61.634,10
61.659,-23
61.684,-74
61.709,-120
61.734,-131
61.759,-91
61.784,-13
61.809,68
61.834,128
61.859,166
61.884,198
61.909,237
61.934,278
61.959,307
61.984,315
62.009,309
62.034,302
62.059,301
62.084,306
62.109,308
62.134,304
62.159,292
62.184,274
62.209,251
62.234,226
62.259,201
62.284,174
62.309,142
62.334,105
62.359,69
62.384,38
62.409,6
62.434,-36
62.459,-90
62.484,-134
62.509,-140
62.534,-95
62.559,-14
62.584,67
62.609,125
62.634,159
62.659,189
62.684,228
62.709,270
62.734,300
62.759,307
62.784,300
62.809,291
62.834,286
62.859,284
62.884,283
62.909,282
62.934,283
62.959,280
62.984,269
63.009,247
63.034,220
63.059,194
63.084,168
63.109,137
63.134,99
63.159,59
63.184,20
63.209,-17
63.234,-64
63.259,-119
63.284,-165
63.309,-176
63.334,-138
63.359,-64
63.384,15
63.409,74
63.434,110
63.459,142
63.484,186
63.509,240
63.534,287
63.559,312
63.584,316
63.609,310
63.634,308
63.659,314
63.684,323
63.709,330
63.734,330
63.759,322
63.784,305
63.809,282
63.834,255
63.859,227
63.884,199
63.909,167
63.934,131
63.959,94
63.984,63
64.009,33
64.034,-1
64.059,-50
64.084,-100
64.109,-127
64.134,-108
64.159,-46
64.184,34
64.209,103
64.234,146
64.259,175
64.284,205
64.309,244
64.334,280
64.359,299
64.384,299
64.409,290
64.434,286
64.459,289
64.484,293
64.509,293
64.534,285
64.559,273
64.584,259
64.609,239
64.634,215
64.659,190
64.684,166
64.709,144
64.734,119
64.759,91
64.784,63
64.809,39
64.834,17
64.859,-9
64.884,-45
64.909,-76
64.934,-82
64.959,-50
64.984,13
65.009,85
65.034,142
65.059,180
65.084,207
65.109,235
65.134,265
65.159,290
65.184,300
65.209,298
65.234,290
65.259,284
65.284,281
65.309,278
65.334,270
65.359,256
65.384,237
65.409,215
65.434,195
65.459,176
65.484,153
65.509,122
65.534,87
65.559,53
65.584,27
65.609,2
65.634,-31
65.659,-75
65.684,-116
65.709,-126
65.734,-92
65.759,-23
65.784,50
65.809,104
65.834,138
65.859,167
65.884,205
65.909,246
65.934,276
65.959,285
65.984,280
66.009,275
66.034,277
66.059,283
66.084,285
66.109,283
66.134,280
66.159,279
66.184,278
66.209,271
66.234,254
66.259,229
66.284,201
66.309,176
66.334,154
66.359,136
66.384,115
66.409,86
66.434,44
66.459,-1
66.484,-33
66.509,-33
66.534,3
66.559,61
66.584,117
66.609,154
66.634,177
66.659,197
66.684,224
66.709,253
66.734,274
66.759,279
66.784,272
66.809,262
66.834,256
66.859,253
66.884,252
66.909,247
66.934,236
66.959,218
66.984,197
67.009,178
67.034,164
67.059,150
67.084,129
67.109,95
67.134,53
67.159,13
67.184,-21
67.209,-57
67.234,-104
67.259,-157
67.284,-198
67.309,-202
67.334,-163
67.359,-97
67.384,-28
67.409,27
67.434,69
67.459,106
67.484,144
67.509,183
67.534,222
67.559,256
67.584,281
67.609,293
67.634,295
67.659,299
67.684,311
67.709,328
67.734,335
67.759,322
67.784,297
67.809,277
67.834,272
67.859,271
67.884,256
67.909,219
67.934,173
67.959,137
67.984,111
68.009,83
68.034,45
68.059,13
68.084,11
68.109,51
68.134,120
68.159,189
68.184,239
68.209,273
68.234,307
68.259,347
68.284,390
68.309,423
68.334,434
68.359,418
68.384,378
68.409,329
68.434,292
68.459,281
68.484,289
68.509,296
68.534,285
68.559,252
68.584,209
68.609,165
68.634,121
68.659,74
68.684,27
68.709,-12
68.734,-47
68.759,-88
68.784,-141
68.809,-193
68.834,-210
68.859,-172
68.884,-90
68.909,0
68.934,67
68.959,110
68.984,147
69.009,194
69.034,248
69.059,289
69.084,306
69.109,303
69.134,294
69.159,290
69.184,290
69.209,287
69.234,277
69.259,260
69.284,237
69.309,208
69.334,166
69.359,104
69.384,24
69.409,-61
69.434,-133
69.459,-180
69.484,-211
69.509,-248
69.534,-301
69.559,-350
69.584,-360
69.609,-306
69.634,-205
69.659,-95
69.684,-10
69.709,51
69.734,116
69.759,202
69.784,297
69.809,373
69.834,413
69.859,423
69.884,421
69.909,421
69.934,421
69.959,417
69.984,411
70.009,408
70.034,406
70.059,398
70.084,375
70.109,343
70.134,314
70.159,292
70.184,271
70.209,244
70.234,211
70.259,180
70.284,149
70.309,109
70.334,54
70.359,1
70.384,-14
70.409,27
70.434,112
70.459,192
70.484,230
70.509,230
70.534,233
70.559,269
70.584,336
70.609,399
70.634,431
70.659,437
70.684,434
70.709,430
70.734,412
70.759,364
70.784,290
70.809,210
70.834,136
70.859,59
70.884,-35
70.909,-147
70.934,-249
70.959,-311
70.984,-322
71.009,-291
71.034,-230
71.059,-144
71.084,-42
71.109,49
71.134,100
71.159,98
71.184,65
71.209,45
71.234,66
71.259,121
71.284,180
71.309,221
71.334,246
71.359,269
71.384,292
71.409,304
71.434,299
71.459,282
71.484,270
71.509,275
71.534,292
71.559,310
71.584,322
71.609,328
71.634,330
71.659,325
71.684,311
71.709,293
71.734,277
71.759,266
71.784,254
71.809,240
71.834,225
71.859,213
71.884,200
71.909,177
71.934,143
71.959,114
71.984,115
72.009,156
72.034,221
72.059,281
72.084,320
72.109,346
72.134,372
72.159,404
72.184,430
72.209,438
72.234,427
72.259,404
72.284,377
72.309,348
72.334,317
72.359,284
72.384,245
72.409,185
72.434,93
72.459,-28
72.484,-158
72.509,-275
72.534,-377
72.559,-474
72.584,-574
72.609,-671
72.634,-748
72.659,-804
72.684,-857
72.709,-919
72.734,-980
72.759,-1013
72.784,-1003
72.809,-950
72.834,-861
72.859,-726
72.884,-527
72.909,-262
72.934,28
72.959,286
72.984,472
73.009,592
73.034,680
73.059,757
73.084,820
73.109,851
73.134,848
73.159,827
73.184,808
73.209,797
73.234,790
73.259,785
73.284,781
73.309,777
73.334,765
73.359,732
73.384,675
73.409,602
73.434,528
73.459,464
73.484,415
73.509,377
73.534,343
73.559,307
73.584,272
73.609,256
73.634,278
73.659,338
73.684,409
73.709,455
73.734,461
73.759,455
73.784,481
73.809,557
73.834,653
73.859,721
73.884,736
73.909,720
73.934,713
73.959,726
73.984,723
74.009,656
74.034,509
74.059,315
74.084,121
74.109,-42
74.134,-181
74.159,-306
74.184,-416
74.209,-491
74.234,-522
74.259,-521
74.284,-516
74.309,-524
74.334,-540
74.359,-554
74.384,-563
74.409,-573
74.434,-583
74.459,-575
74.484,-526
74.509,-431
74.534,-313
74.559,-206
74.584,-129
74.609,-73
74.634,-17
74.659,45
74.684,106
74.709,150
74.734,175
74.759,191
74.784,213
74.809,244
74.834,276
74.859,300
74.884,315
74.909,321
74.934,319
74.959,309
74.984,293
75.009,270
75.034,240
75.059,199
75.084,148
75.109,91
75.134,34
75.159,-19
75.184,-77
75.209,-137
75.234,-184
75.259,-186
75.284,-118
75.309,13
75.334,177
75.359,332
75.384,456
75.409,548
75.434,617
75.459,666
75.484,688
75.509,678
75.534,642
75.559,591
75.584,536
75.609,484
75.634,437
75.659,398
75.684,363
75.709,331
75.734,295
75.759,256
75.784,214
75.809,170
75.834,122
75.859,69
75.884,18
75.909,-25
75.934,-61
75.959,-98
75.984,-145
76.009,-198
76.034,-235
76.059,-232
76.084,-182
76.109,-104
76.134,-28
76.159,27
76.184,64
76.209,100
76.234,145
76.259,196
76.284,240
76.309,267
76.334,280
76.359,288
76.384,297
76.409,307
76.434,314
76.459,318
76.484,319
76.509,318
76.534,311
76.559,296
76.584,273
76.609,249
76.634,230
76.659,214
76.684,193
76.709,165
76.734,135
76.759,109
76.784,88
76.809,63
76.834,28
76.859,-11
76.884,-36
76.909,-32
76.934,2
76.959,55
76.984,112
77.009,172
77.034,238
77.059,310
77.084,382
77.109,439
77.134,473
77.159,482
77.184,477
77.209,470
77.234,474
77.259,488
77.284,497
77.309,479
77.334,417
77.359,315
77.384,193
77.409,72
77.434,-36
77.459,-131
77.484,-205
77.509,-249
77.534,-264
77.559,-259
77.584,-251
77.609,-246
77.634,-240
77.659,-231
77.684,-230
77.709,-246
77.734,-270
77.759,-271
77.784,-220
77.809,-122
77.834,-10
77.859,75
77.884,127
77.909,165
77.934,208
77.959,258
77.984,297
78.009,313
78.034,314
78.059,316
78.084,325
78.109,336
78.134,340
78.159,339
78.184,336
78.209,331
78.234,318
78.259,294
78.284,265
78.309,243
78.334,230
78.359,217
78.384,197
78.409,173
78.434,151
78.459,129
78.484,98
78.509,52
78.534,6
78.559,-8
78.584,25
78.609,99
78.634,181
78.659,240
78.684,269
78.709,286
78.734,310
78.759,341
78.784,368
78.809,376
78.834,366
78.859,349
78.884,335
78.909,326
78.934,316
78.959,301
78.984,282
79.009,259
79.034,235
79.059,211
79.084,188
79.109,165
79.134,138
79.159,107
79.184,71
79.209,34
79.234,-1
79.259,-39
79.284,-82
79.309,-128
79.334,-163
79.359,-166
79.384,-126
79.409,-55
79.434,18
79.459,74
79.484,106
79.509,130
79.534,161
79.559,201
79.584,235
79.609,251
79.634,249
79.659,238
79.684,228
79.709,222
79.734,219
79.759,215
79.784,210
79.809,201
79.834,186
79.859,163
79.884,138
79.909,117
79.934,100
79.959,81
79.984,55
80.009,27
80.034,7
80.059,-1
80.084,-10
80.109,-33
80.134,-67
80.159,-90
80.184,-74
80.209,-11
80.234,76
80.259,155
80.284,207
80.309,240
80.334,275
80.359,322
80.384,375
80.409,416
80.434,437
80.459,442
80.484,441
80.509,442
80.534,441
80.559,432
80.584,413
80.609,391
80.634,370
80.659,352
80.684,333
80.709,311
80.734,286
80.759,263
80.784,240
80.809,212
80.834,175
80.859,134
80.884,97
80.909,66
80.934,34
80.959,-4
80.984,-40
81.009,-45
81.034,0
81.059,90
81.084,187
81.109,252
81.134,277
81.159,281
81.184,287
81.209,293
81.234,274
81.259,215
81.284,122
81.309,30
81.334,-31
81.359,-57
81.384,-60
81.409,-60
81.434,-70
81.459,-94
81.484,-128
81.509,-162
81.534,-188
81.559,-203
81.584,-213
81.609,-225
81.634,-231
81.659,-217
81.684,-175
81.709,-116
81.734,-66
81.759,-36
81.784,-13
81.809,31
81.834,106
81.859,188
81.884,243
81.909,258
81.934,249
81.959,246
81.984,262
82.009,290
82.034,320
82.059,349
82.084,382
82.109,418
82.134,448
82.159,467
82.184,473
82.209,472
82.234,462
82.259,440
82.284,406
82.309,367
82.334,330
82.359,296
82.384,257
82.409,209
82.434,158
82.459,108
82.484,54
82.509,-11
82.534,-85
82.559,-139
82.584,-144
82.609,-91
82.634,-4
82.659,77
82.684,133
82.709,173
82.734,215
82.759,268
82.784,321
82.809,357
82.834,372
82.859,378
82.884,390
82.909,411
82.934,433
82.959,448
82.984,451
83.009,440
83.034,419
83.059,388
83.084,351
83.109,318
83.134,291
83.159,269
83.184,242
83.209,205
83.234,158
83.259,109
83.284,57
83.309,-3
83.334,-80
83.359,-166
83.384,-242
83.409,-287
83.434,-303
83.459,-308
83.484,-314
83.509,-314
83.534,-289
83.559,-232
83.584,-166
83.609,-113
83.634,-64
83.659,20
83.684,172
83.709,378
83.734,583
83.759,734
83.784,817
83.809,848
83.834,833
83.859,750
83.884,574
83.909,327
83.934,73
83.959,-114
83.984,-213
84.009,-248
84.034,-264
84.059,-292
84.084,-339
84.109,-402
84.134,-474
84.159,-540
84.184,-577
84.209,-567
84.234,-507
84.259,-402
84.284,-259
84.309,-95
84.334,50
84.359,130
84.384,131
84.409,108
84.434,158
84.459,348
84.484,657
84.509,998
84.534,1294
84.559,1520
84.584,1691
84.609,1803
84.634,1833
84.659,1768
84.684,1639
84.709,1492
84.734,1337
84.759,1135
84.784,842
84.809,453
84.834,-3
84.859,-497
84.884,-1009
84.909,-1487
84.934,-1834
84.959,-1956
84.984,-1843
85.009,-1594
85.034,-1330
85.059,-1096
85.084,-841
85.109,-507
85.134,-122
85.159,212
85.184,412
85.209,490
85.234,535
85.259,627
85.284,783
85.309,966
85.334,1134
85.359,1262
85.384,1339
85.409,1364
85.434,1350
85.459,1317
85.484,1253
85.509,1094
85.534,760
85.559,228
85.584,-423
85.609,-1054
85.634,-1541
85.659,-1836
85.684,-1953
85.709,-1930
85.734,-1804
85.759,-1615
85.784,-1394
85.809,-1133
85.834,-785
85.859,-311
85.884,241
85.909,746
85.934,1080
85.959,1221
85.984,1258
86.009,1302
86.034,1383
86.059,1447
86.084,1435
86.109,1352
86.134,1255
86.159,1176
86.184,1082
86.209,915
86.234,664
86.259,388
86.284,165
86.309,32
86.334,-37
86.359,-92
86.384,-158
86.409,-231
86.434,-294
86.459,-336
86.484,-349
86.509,-327
86.534,-270
86.559,-193
86.584,-118
86.609,-63
86.634,-22
86.659,20
86.684,73
86.709,128
86.734,171
86.759,197
86.784,214
86.809,231
86.834,251
86.859,270
86.884,289
86.909,310
86.934,330
86.959,340
86.984,333
87.009,313
87.034,293
87.059,282
87.084,275
87.109,260
87.134,238
87.159,217
87.184,203
87.209,189
87.234,163
87.259,126
87.284,99
87.309,105
87.334,143
87.359,186
87.384,198
87.409,171
87.434,133
87.459,120
87.484,150
87.509,204
87.534,244
87.559,245
87.584,205
87.609,145
87.634,85
87.659,35
87.684,-4
87.709,-42
87.734,-77
87.759,-103
87.784,-115
87.809,-113
87.834,-105
87.859,-94
87.884,-81
87.909,-63
87.934,-41
87.959,-18
87.984,4
88.009,25
88.034,43
88.059,54
88.084,56
88.109,59
88.134,83
88.159,148
88.184,249
88.209,360
88.234,444
88.259,489
88.284,510
88.309,529
88.334,557
88.359,580
88.384,582
88.409,562
88.434,533
88.459,508
88.484,487
88.509,460
88.534,419
88.559,362
88.584,292
88.609,212
88.634,123
88.659,31
88.684,-54
88.709,-127
88.734,-189
88.759,-247
88.784,-307
88.809,-372
88.834,-441
88.859,-512
88.884,-572
88.909,-597
88.934,-558
88.959,-444
88.984,-272
89.009,-82
89.034,91
89.059,232
89.084,341
89.109,424
89.134,482
89.159,517
89.184,530
89.209,531
89.234,529
89.259,525
89.284,518
89.309,506
89.334,489
89.359,467
89.384,437
89.409,399
89.434,355
89.459,309
89.484,267
89.509,229
89.534,193
89.559,159
89.584,124
89.609,84
89.634,33
89.659,-25
89.684,-77
89.709,-99
89.734,-78
89.759,-23
89.784,40
89.809,91
89.834,122
89.859,146
89.884,180
89.909,224
89.934,268
89.959,295
89.984,303
90.009,298
90.034,293
90.059,290
90.084,288
90.109,282
90.134,272
90.159,261
90.184,247
90.209,229
90.234,206
90.259,182
90.284,158
90.309,134
90.334,105
90.359,71
158.959,388
158.984,446
159.009,539
159.034,588
159.059,569
159.084,549
159.109,602
159.134,700
159.159,737
159.184,677
159.209,613
159.234,647
159.259,737
159.284,743
159.309,614
159.334,477
159.359,470
159.384,537
159.409,488
159.434,258
159.459,18
159.484,-49
159.509,-18
159.534,-139
159.559,-497
159.584,-865
159.609,-1004
159.634,-1010
159.659,-1209
159.684,-1707
159.709,-2210
159.734,-2410
159.759,-2429
159.784,-2686
159.809,-3313
159.834,-3934
159.859,-4155
159.884,-4132
159.909,-4395
159.934,-5110
159.959,-5800
159.984,-5967
160.009,-5809
160.034,-5993
160.059,-6725
160.084,-7404
160.109,-7409
160.134,-6990
160.159,-6978
160.184,-7631
160.209,-8200
160.234,-7911
160.259,-7076
160.284,-6733
160.309,-7206
160.334,-7562
160.359,-6835
160.384,-5415
160.409,-4605
160.434,-4812
160.459,-4871
160.484,-3570
160.509,-1398
160.534,-1
160.559,95
160.584,364
160.609,2352
160.634,5440
160.659,7510
160.684,7865
160.709,8403
160.734,11160
160.759,15341
160.784,18130
160.809,18548
160.834,19143
160.859,22741
160.884,28304
160.909,31840
160.934,31827
160.959,31939
160.984,32767
161.009,32767
161.034,32767
161.059,32767
161.084,32767
161.109,32767
161.134,32767
161.159,32767
161.184,32767
161.209,10327
161.234,-32768
161.259,-32768
161.284,-32768
161.309,-32768
161.334,-32768
161.359,-32768
161.384,-32768
161.409,-32768
161.434,-32768
161.459,-32768
161.484,-31480
161.509,-32081
161.534,-30049
161.559,-24807
161.584,-20060
161.609,-18478
161.634,-18446
161.659,-16711
161.684,-12771
161.709,-9185
161.734,-7900
161.759,-7795
161.784,-6483
161.809,-3560
161.834,-931
161.859,-80
161.884,-167
161.909,654
161.934,2728
161.959,4595
161.984,5084
162.009,4825
162.034,5240
162.059,6593
162.084,7742
162.109,7783
162.134,7236
162.159,7241
162.184,8000
162.209,8588
162.234,8283
162.259,7519
162.284,7231
162.309,7585
162.334,7835
162.359,7382
162.384,6559
162.409,6110
162.434,6172
162.459,6157
162.484,5597
162.509,4768
162.534,4270
162.559,4213
162.584,4118
162.609,3601
162.634,2872
162.659,2411
162.684,2323
162.709,2255
162.734,1909
162.759,1430
162.784,1157
162.809,1143
162.834,1105
162.859,833
162.884,461
162.909,264
162.934,276
162.959,268
162.984,74
163.009,-195
163.034,-322
163.059,-275
163.084,-231
163.109,-327
163.134,-489
163.159,-557
163.184,-506
163.209,-463
163.234,-524
163.259,-633
163.284,-669
163.309,-613
163.334,-557
163.359,-577
163.384,-640
163.409,-657
163.434,-601
163.459,-522
163.484,-463
163.509,-406
163.534,-314
163.559,-192
163.584,-90
163.609,-33
163.634,14
163.659,96
163.684,206
163.709,290
163.734,317
163.759,314
163.784,320
163.809,317
163.834,314
163.859,308
163.884,296
163.909,277
163.934,251
163.959,223
163.984,200
164.009,184
164.034,167
164.059,141
164.084,110
164.109,82
164.134,64
164.159,48
164.184,19
164.209,-25
164.234,-68
164.259,-81
164.284,-50
164.309,13
164.334,80
164.359,131
164.384,164
164.409,192
164.434,226
164.459,267
164.484,302
164.509,323
164.534,329
164.559,327
164.584,322
164.609,318
164.634,312
164.659,303
164.684,289
164.709,272
164.734,249
164.759,220
164.784,185
164.809,149
164.834,120
164.859,101
164.884,87
164.909,68
164.934,41
164.959,12
164.984,-9
165.009,-27
165.034,-50
165.059,-84
165.084,-121
165.109,-135
165.134,-108
165.159,-45
165.184,24
165.209,77
165.234,110
165.259,140
165.284,179
165.309,223
165.334,254
165.359,265
165.384,260
165.409,256
165.434,261
165.459,271
165.484,278
165.509,280
165.534,280
165.559,280
165.584,276
165.609,268
165.634,256
165.659,245
165.684,235
165.709,221
165.734,198
165.759,169
165.784,138
165.809,109
165.834,83
165.859,59
165.884,33
165.909,3
165.934,-33
165.959,-66
165.984,-81
166.009,-62
166.034,-11
166.059,53
166.084,106
166.109,137
166.134,158
166.159,185
166.184,221
166.209,255
166.234,271
166.259,271
166.284,266
166.309,268
166.334,278
166.359,288
166.384,293
166.409,290
166.434,281
166.459,265
166.484,242
166.509,213
166.534,187
166.559,164
166.584,141
166.609,113
166.634,83
166.659,56
166.684,34
166.709,12
166.734,-14
166.759,-34
166.784,-30
166.809,9
166.834,71
166.859,129
166.884,163
166.909,177
166.934,187
166.959,202
166.984,219
167.009,226
167.034,222
167.059,217
167.084,219
167.109,226
167.134,230
167.159,226
167.184,219
167.209,212
167.234,204
167.259,191
167.284,171
167.309,150
167.334,132
167.359,118
167.384,101
167.409,81
167.434,61
167.459,44
167.484,26
167.509,0
167.534,-33
167.559,-58
167.584,-54
167.609,-14
167.634,44
167.659,99
167.684,135
167.709,157
167.734,180
167.759,214
167.784,251
167.809,279
167.834,294
167.859,296
167.884,293
167.909,290
167.934,287
167.959,283
167.984,278
168.009,271
168.034,261
168.059,243
168.084,222
168.109,201
168.134,184
168.159,168
168.184,147
168.209,118
168.234,86
168.259,58
168.284,36
168.309,14
168.334,-14
168.359,-49
168.384,-75
168.409,-75
168.434,-41
168.459,15
168.484,73
168.509,118
168.534,151
168.559,183
168.584,220
168.609,259
168.634,287
168.659,298
168.684,295
168.709,290
168.734,291
168.759,295
168.784,296
168.809,288
168.834,274
168.859,257
168.884,242
168.909,226
168.934,209
168.959,191
168.984,171
169.009,147
169.034,117
169.059,84
169.084,52
169.109,28
169.134,7
169.159,-18
169.184,-54
169.209,-87
169.234,-97
169.259,-69
169.284,-12
169.309,52
169.334,101
169.359,132
169.384,154
169.409,182
169.434,216
169.459,248
169.484,266
169.509,269
169.534,264
169.559,260
169.584,263
169.609,272
169.634,281
169.659,286
169.684,284
169.709,275
169.734,260
169.759,242
169.784,222
169.809,202
169.834,183
169.859,165
169.884,148
169.909,128
169.934,101
169.959,70
169.984,41
170.009,18
170.034,-2
170.059,-27
170.084,-56
170.109,-79
170.134,-78
170.159,-42
170.184,17
170.209,79
170.234,124
170.259,150
170.284,170
170.309,197
170.334,229
170.359,254
170.384,265
170.409,265
170.434,265
170.459,269
170.484,276
170.509,277
170.534,270
170.559,259
170.584,249
170.609,239
170.634,225
170.659,206
170.684,185
170.709,165
170.734,146
170.759,124
170.784,99
170.809,76
170.834,56
170.859,35
170.884,4
170.909,-35
170.934,-68
170.959,-75
170.984,-47
171.009,6
171.034,64
171.059,110
171.084,143
171.109,173
171.134,207
171.159,245
171.184,277
171.209,295
171.234,298
171.259,293
171.284,288
171.309,289
171.334,294
171.359,298
171.384,294
171.409,280
171.434,262
171.459,245
171.484,229
171.509,213
171.534,192
171.559,166
171.584,137
171.609,104
171.634,71
171.659,41
171.684,19
171.709,2
171.734,-19
171.759,-48
171.784,-77
171.809,-84
171.834,-52
171.859,12
171.884,87
171.909,150
171.934,195
171.959,230
171.984,262
172.009,290
172.034,308
172.059,315
172.084,316
172.109,317
172.134,316
172.159,313
172.184,307
172.209,302
172.234,292
172.259,272
172.284,238
172.309,202
172.334,171
172.359,142
172.384,102
172.409,50
172.434,8
172.459,12
172.484,79
172.509,187
172.534,292
172.559,358
172.584,373
172.609,341
172.634,267
172.659,153
172.684,13
172.709,-121
172.734,-218
172.759,-261
172.784,-262
172.809,-244
172.834,-222
172.859,-197
172.884,-169
172.909,-146
172.934,-135
172.959,-138
172.984,-144
173.009,-136
173.034,-104
173.059,-44
173.084,38
173.109,132
173.134,225
173.159,304
173.184,357
173.209,384
173.234,390
173.259,388
173.284,384
173.309,381
173.334,377
173.359,370
173.384,360
173.409,353
173.434,349
173.459,340
173.484,319
173.509,287
173.534,268
173.559,286
173.584,345
173.609,421
173.634,472
173.659,471
173.684,429
173.709,376
173.734,341
173.759,328
173.784,324
