df_hash,22ZHK4.KA6GFR
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.L5GC
person_label,V154
date_time_start,2026-06-08_19-14-06.709000_+03
date_time_start_unix,1780928046.709
date_time_end,2026-06-08_19-27-56.057000_+03
length_difference_noticed,no

time,acc_mag
53.895,1.012
53.925,1.018
53.955,1.021
53.985,1.016
54.015,1.013
54.045,1.012
54.075,1.009
54.105,1.005
54.135,1.008
54.165,1.011
54.195,1.019
54.225,1.019
54.255,1.007
54.285,1.004
54.315,1.014
54.345,1.011
54.375,1.015
54.405,1.015
54.435,1.015
54.465,1.010
54.495,1.008
54.525,0.994
54.555,1.013
54.585,1.020
54.615,1.038
54.645,1.052
54.675,1.005
54.705,1.014
54.735,1.007
54.765,1.005
54.795,1.007
54.825,1.020
54.855,1.022
54.885,1.014
54.915,1.014
54.945,1.013
54.975,1.019
55.005,1.005
55.035,1.005
55.065,1.028
55.095,1.008
55.125,1.018
55.155,1.011
55.185,1.020
55.215,1.030
55.245,1.027
55.275,1.029
55.305,1.026
55.335,1.032
55.365,1.030
55.395,1.030
55.425,1.028
55.455,1.022
55.485,1.022
55.515,1.022
55.545,1.034
55.575,1.039
55.605,1.041
55.635,1.041
55.665,1.029
55.695,1.020
55.725,1.012
55.755,1.016
55.785,1.028
55.815,1.029
55.845,1.031
55.875,1.024
55.905,1.021
55.935,1.021
55.965,1.018
55.995,1.018
56.025,1.037
56.055,1.034
56.085,1.024
56.115,1.018
56.145,1.018
56.175,1.031
56.205,1.033
56.235,1.029
56.265,1.028
56.295,1.029
56.325,1.025
56.355,1.023
56.385,1.018
56.415,1.026
56.445,1.029
56.475,1.027
56.505,1.023
56.535,1.018
56.565,1.023
56.595,1.024
56.625,1.029
56.655,1.036
56.685,1.027
56.715,1.017
56.745,1.013
56.775,1.026
56.805,1.026
56.835,1.030
56.865,1.033
56.895,1.029
56.925,1.027
56.955,1.022
56.985,1.020
57.015,1.022
57.045,1.021
57.075,1.025
57.105,1.034
57.135,1.034
57.165,1.026
57.195,1.023
57.225,1.021
57.255,1.024
57.285,1.022
57.315,1.023
57.345,1.023
57.375,1.028
57.405,1.032
57.435,1.027
57.465,1.023
57.495,1.021
57.525,1.050
57.555,1.023
57.585,1.014
57.615,1.012
57.645,1.008
57.675,1.005
57.705,1.023
57.735,1.030
57.765,1.035
57.795,1.028
57.825,1.027
57.855,1.022
57.885,1.028
57.915,1.027
57.945,1.025
57.975,1.024
58.005,1.025
58.035,1.024
58.065,1.029
58.095,1.026
58.125,1.021
58.155,1.019
58.185,1.019
58.215,1.021
58.245,1.030
58.275,1.024
58.305,1.020
58.335,1.016
58.365,1.024
58.395,1.025
58.425,1.022
58.455,1.024
58.485,1.020
58.515,1.021
58.545,1.020
58.575,1.021
58.605,1.022
58.635,1.031
58.665,1.027
58.695,1.026
58.725,1.024
58.755,1.020
58.785,1.022
58.815,1.018
58.845,1.021
58.875,1.024
58.905,1.025
58.935,1.022
58.965,1.019
58.995,1.016
59.025,1.017
59.055,1.021
59.085,1.025
59.115,1.025
59.145,1.025
59.175,1.020
59.205,1.021
59.235,1.027
59.265,1.025
59.295,1.023
59.325,1.024
59.355,1.021
59.385,1.023
59.415,1.025
59.445,1.019
59.475,1.023
59.505,1.022
59.535,1.023
59.565,1.023
59.595,1.021
59.625,1.022
59.655,1.021
59.685,1.023
59.715,1.023
59.745,1.025
59.775,1.024
59.805,1.018
59.835,1.021
59.865,1.025
59.895,1.025
59.925,1.025
59.955,1.025
59.985,1.026
60.015,1.021
60.045,1.021
60.075,1.020
60.105,1.021
60.135,1.023
60.165,1.021
60.195,1.022
60.225,1.023
60.255,1.026
60.285,1.031
60.315,1.024
60.345,1.022
60.375,1.023
60.405,1.020
60.435,1.026
60.465,1.021
60.495,1.023
60.525,1.020
60.555,1.031
60.585,1.021
60.615,1.021
60.645,1.023
60.675,1.022
60.705,1.022
60.735,1.022
60.765,1.021
60.795,1.024
60.825,1.025
60.855,1.021
60.885,1.019
60.915,1.020
60.945,1.022
60.975,1.021
61.005,1.025
61.035,1.021
61.065,1.020
61.095,1.025
61.125,1.024
61.155,1.025
61.185,1.027
61.215,1.017
61.245,1.016
61.275,1.026
61.305,1.026
61.335,1.024
61.365,1.020
61.395,1.021
61.425,1.024
61.455,1.023
61.485,1.019
61.515,1.021
61.545,1.021
61.575,1.024
61.605,1.019
61.635,1.020
61.665,1.021
61.695,1.020
61.725,1.021
61.755,1.017
61.785,1.018
61.815,1.016
61.845,1.017
61.875,1.021
61.905,1.021
61.935,1.021
61.965,1.025
61.995,1.019
62.025,1.014
62.055,1.019
62.085,1.019
62.115,1.023
62.145,1.019
62.175,1.017
62.205,1.021
62.235,1.020
62.265,1.017
62.295,1.021
62.325,1.021
62.355,1.016
62.385,1.018
62.415,1.022
62.445,1.021
62.475,1.020
62.505,1.016
62.535,1.016
62.565,1.018
62.595,1.022
62.625,1.028
62.655,1.023
62.685,1.015
62.715,1.017
62.745,1.016
62.775,1.018
62.805,1.017
62.835,1.014
62.865,1.020
62.895,1.022
62.925,1.019
62.955,1.017
62.985,1.019
63.015,1.015
63.045,1.021
63.075,1.021
63.105,1.022
63.135,1.019
63.165,1.014
63.195,1.016
63.225,1.020
63.255,1.025
63.285,1.023
63.315,1.021
63.345,1.019
63.375,1.014
63.405,1.016
63.435,1.014
63.465,1.018
63.495,1.018
63.525,1.020
63.555,1.020
63.585,1.020
63.615,1.018
63.645,1.016
63.675,1.020
63.705,1.017
63.735,1.017
63.765,1.017
63.795,1.015
63.825,1.012
63.855,1.019
63.885,1.025
63.915,1.021
63.945,1.012
63.975,1.016
64.005,1.018
64.035,1.018
64.065,1.019
64.095,1.015
64.125,1.021
64.155,1.019
64.185,1.015
64.215,1.015
64.245,1.016
64.275,1.016
64.305,1.017
64.335,1.021
64.365,1.024
64.395,1.021
64.425,1.021
64.455,1.016
64.485,1.011
64.515,1.019
64.545,1.024
64.575,1.021
64.605,1.017
64.635,1.019
64.665,1.017
64.695,1.016
64.725,1.017
64.755,1.018
64.785,1.021
64.815,1.020
64.845,1.017
64.875,1.019
64.905,1.013
64.935,1.017
64.965,1.018
64.995,1.019
65.025,1.021
65.055,1.025
65.085,1.020
65.115,1.011
65.145,1.010
65.175,1.023
65.205,1.022
65.235,1.022
65.265,1.020
65.295,1.015
65.325,1.013
65.355,1.015
65.385,1.016
65.415,1.019
65.445,1.019
65.475,1.015
65.505,1.019
65.535,1.020
65.565,1.021
65.595,1.018
65.625,1.014
65.655,1.017
65.685,1.019
65.715,1.018
65.745,1.015
65.775,1.015
65.805,1.022
65.835,1.021
65.865,1.017
65.895,1.017
65.925,1.017
65.955,1.018
65.985,1.015
66.015,1.015
66.045,1.022
66.075,1.021
66.105,1.018
66.135,1.016
66.165,1.013
66.195,1.018
66.225,1.017
66.255,1.022
66.285,1.019
66.315,1.017
66.345,1.014
66.375,1.012
66.405,1.018
66.435,1.024
66.465,1.022
66.495,1.017
66.525,1.017
66.555,1.017
66.585,1.013
66.615,1.011
66.645,1.016
66.675,1.018
66.705,1.020
66.735,1.017
66.765,1.018
66.795,1.017
66.825,1.019
66.855,1.020
66.885,1.019
66.915,1.015
66.945,1.015
66.975,1.014
67.005,1.015
67.035,1.023
67.065,1.021
67.095,1.018
67.125,1.017
67.155,1.019
67.185,1.018
67.215,1.016
67.245,1.014
67.275,1.016
67.305,1.018
67.335,1.017
67.365,1.015
67.395,1.019
67.425,1.015
67.455,1.018
67.485,1.018
67.515,1.018
67.545,1.022
67.575,1.021
67.605,1.020
67.635,1.019
67.665,1.014
67.695,1.018
67.725,1.022
67.755,1.020
67.785,1.017
67.815,1.018
67.845,1.015
67.875,1.015
67.905,1.012
67.935,1.018
67.965,1.021
67.995,1.021
68.025,1.015
68.055,1.018
68.085,1.016
68.115,1.019
68.145,1.017
68.175,1.020
68.205,1.019
68.235,1.018
68.265,1.018
68.295,1.013
68.325,1.009
68.355,1.026
68.385,1.028
68.415,1.018
68.445,1.015
68.475,1.011
68.505,1.014
68.535,1.016
68.565,1.019
68.595,1.018
68.625,1.020
68.655,1.021
68.685,1.020
68.715,1.021
68.745,1.018
68.775,1.016
68.805,1.017
68.835,1.020
68.865,1.020
68.895,1.021
68.925,1.015
68.955,1.013
68.985,1.015
69.015,1.023
69.045,1.020
69.075,1.017
69.105,1.021
69.135,1.016
69.165,1.015
69.195,1.013
69.225,1.011
69.255,1.018
69.285,1.020
69.315,1.021
69.345,1.017
69.375,1.017
69.405,1.019
69.435,1.015
69.465,1.017
69.495,1.017
69.525,1.017
69.555,1.015
69.585,1.014
69.615,1.019
69.645,1.023
69.675,1.020
69.705,1.015
69.735,1.014
69.765,1.018
69.795,1.019
69.825,1.018
69.855,1.015
69.885,1.018
69.915,1.019
69.945,1.018
69.975,1.018
70.005,1.019
70.035,1.014
70.065,1.016
70.095,1.015
70.125,1.015
70.155,1.020
70.185,1.021
70.215,1.016
70.245,1.019
70.275,1.021
70.305,1.017
70.335,1.015
70.365,1.021
70.395,1.020
70.425,1.017
70.455,1.016
70.485,1.011
70.515,1.018
70.545,1.023
70.575,1.017
70.605,1.017
70.635,1.019
70.665,1.018
70.695,1.015
70.725,1.018
70.755,1.015
70.785,1.015
70.815,1.015
70.845,1.017
70.875,1.017
70.905,1.021
70.935,1.023
70.965,1.020
70.995,1.016
71.025,1.018
71.055,1.018
71.085,1.016
71.115,1.016
71.145,1.015
71.175,1.021
71.205,1.019
71.235,1.014
71.265,1.012
71.295,1.020
71.325,1.021
71.355,1.019
71.385,1.015
71.415,1.015
71.445,1.017
71.475,1.023
71.505,1.017
71.535,1.013
71.565,1.017
71.595,1.024
71.625,1.020
71.655,1.015
71.685,1.017
71.715,1.012
71.745,1.012
71.775,1.015
71.805,1.019
71.835,1.021
71.865,1.021
71.895,1.017
71.925,1.021
71.955,1.016
71.985,1.016
72.015,1.018
72.045,1.018
72.075,1.020
72.105,1.020
72.135,1.020
72.165,1.013
72.195,1.018
72.225,1.021
72.255,1.018
72.285,1.017
72.315,1.019
72.345,1.021
72.375,1.020
72.405,1.016
72.435,1.017
72.465,1.017
72.495,1.021
72.525,1.018
72.555,1.022
72.585,1.021
72.615,1.016
72.645,1.016
72.675,1.016
72.705,1.014
72.735,1.019
72.765,1.015
72.795,1.015
72.825,1.021
72.855,1.018
72.885,1.018
72.915,1.020
72.945,1.018
72.975,1.013
73.005,1.018
73.035,1.020
73.065,1.020
73.095,1.017
73.125,1.017
73.155,1.016
73.185,1.018
73.215,1.021
73.245,1.020
73.275,1.018
73.305,1.015
73.335,1.017
73.365,1.016
73.395,1.016
73.425,1.019
73.455,1.021
73.485,1.018
73.515,1.016
73.545,1.021
73.575,1.015
73.605,1.017
73.635,1.012
73.665,1.012
73.695,1.017
73.725,1.021
73.755,1.019
73.785,1.021
73.815,1.018
73.845,1.019
73.875,1.013
73.905,1.012
73.935,1.018
73.965,1.021
73.995,1.019
74.025,1.017
74.055,1.024
74.085,1.019
74.115,1.015
74.145,1.017
74.175,1.016
74.205,1.015
74.235,1.017
74.265,1.016
74.295,1.015
74.325,1.016
74.355,1.015
74.385,1.016
74.415,1.016
74.445,1.020
74.475,1.020
74.505,1.021
74.535,1.020
74.565,1.020
74.595,1.014
74.625,1.015
74.655,1.020
74.685,1.025
74.715,1.020
74.745,1.021
74.775,1.021
74.805,1.016
74.835,1.016
74.865,1.017
74.895,1.015
74.925,1.019
74.955,1.018
74.985,1.018
75.015,1.022
75.045,1.017
75.075,1.015
75.105,1.016
75.135,1.019
75.165,1.019
75.195,1.021
75.225,1.018
75.255,1.014
75.285,1.021
75.315,1.023
75.345,1.015
75.375,1.019
75.405,1.021
75.435,1.020
75.465,1.019
75.495,1.012
75.525,1.018
75.555,1.019
75.585,1.017
75.615,1.014
75.645,1.019
75.675,1.024
75.705,1.019
75.735,1.016
75.765,1.017
75.795,1.018
75.825,1.019
75.855,1.014
75.885,1.015
75.915,1.021
75.945,1.023
75.975,1.021
76.005,1.017
76.035,1.015
76.065,1.017
76.095,1.015
76.125,1.015
76.155,1.017
76.185,1.021
76.215,1.025
76.245,1.020
76.275,1.018
76.305,1.018
76.335,1.016
76.365,1.016
76.395,1.021
76.425,1.016
76.455,1.016
76.485,1.014
76.515,1.017
76.545,1.020
76.575,1.020
76.605,1.015
76.635,1.013
76.665,1.020
76.695,1.017
76.725,1.015
76.755,1.016
76.785,1.017
76.815,1.022
76.845,1.022
76.875,1.019
76.905,1.014
76.935,1.018
76.965,1.017
76.995,1.014
77.025,1.017
77.055,1.016
77.085,1.019
77.115,1.017
77.145,1.013
77.175,1.022
77.205,1.021
77.235,1.018
77.265,1.021
77.295,1.018
77.325,1.019
77.355,1.017
77.385,1.014
77.415,1.018
77.445,1.020
77.475,1.021
77.505,1.020
77.535,1.017
77.565,1.017
77.595,1.017
77.625,1.020
77.655,1.017
77.685,1.017
77.715,1.013
77.745,1.014
77.775,1.017
77.805,1.027
77.835,1.022
77.865,1.017
77.895,1.014
77.925,1.017
77.955,1.016
77.985,1.019
78.015,1.016
78.045,1.018
78.075,1.018
78.105,1.015
78.135,1.016
78.165,1.018
78.195,1.020
78.225,1.021
78.255,1.016
78.285,1.018
78.315,1.018
78.345,1.018
78.375,1.016
78.405,1.012
78.435,1.021
78.465,1.026
78.495,1.020
78.525,1.016
78.555,1.011
78.585,1.013
78.615,1.021
78.645,1.021
78.675,1.020
78.705,1.016
78.735,1.017
78.765,1.019
78.795,1.020
78.825,1.017
78.855,1.016
78.885,1.020
78.915,1.022
78.945,1.021
78.975,1.017
79.005,1.008
79.035,1.009
79.065,1.022
79.095,1.029
79.125,1.022
79.155,1.013
79.185,1.014
79.215,1.019
79.245,1.017
79.275,1.014
79.305,1.013
79.335,1.019
79.365,1.021
79.395,1.015
79.425,1.017
79.455,1.024
79.485,1.017
79.515,1.017
79.545,1.018
79.575,1.016
79.605,1.024
79.635,1.022
79.665,1.017
79.695,1.016
79.725,1.023
79.755,1.018
79.785,1.014
79.815,1.017
79.845,1.015
79.875,1.016
79.905,1.021
79.935,1.014
79.965,1.014
79.995,1.018
80.025,1.015
80.055,1.020
80.085,1.020
80.115,1.015
80.145,1.015
80.175,1.016
80.205,1.015
80.235,1.017
80.265,1.020
80.295,1.022
80.325,1.024
80.355,1.021
80.385,1.018
80.415,1.016
80.445,1.019
80.475,1.019
80.505,1.021
80.535,1.014
80.565,1.017
80.595,1.015
80.625,1.014
80.655,1.025
80.685,1.024
80.715,1.024
80.745,1.014
80.775,1.016
80.805,1.017
80.835,1.020
80.865,1.016
80.895,1.016
80.925,1.012
80.955,1.023
80.985,1.020
81.015,1.019
81.045,1.017
81.075,1.019
81.105,1.021
81.135,1.019
81.165,1.012
81.195,1.011
81.225,1.016
81.255,1.016
81.285,1.019
81.315,1.025
81.345,1.022
81.375,1.016
81.405,1.011
81.435,1.009
81.465,1.007
81.495,1.016
81.525,1.025
81.555,1.032
81.585,1.034
81.615,1.021
81.645,1.013
81.675,1.008
81.705,1.012
81.735,1.016
81.765,1.020
81.795,1.020
81.825,1.021
81.855,1.023
81.885,1.017
81.915,1.014
81.945,1.016
81.975,1.017
82.005,1.022
82.035,1.024
82.065,1.022
82.095,1.014
82.125,1.011
82.155,1.010
82.185,1.016
82.215,1.028
82.245,1.027
82.275,1.023
82.305,1.019
82.335,1.013
82.365,1.010
82.395,1.012
82.425,1.016
82.455,1.025
82.485,1.028
82.515,1.021
82.545,1.016
82.575,1.012
82.605,1.010
82.635,1.020
82.665,1.024
82.695,1.028
82.725,1.024
82.755,1.017
82.785,1.007
82.815,1.020
82.845,1.020
82.875,1.017
82.905,1.024
82.935,1.021
82.965,1.020
82.995,1.013
83.025,1.013
83.055,1.018
83.085,1.021
83.115,1.021
83.145,1.022
83.175,1.022
83.205,1.017
83.235,1.015
83.265,1.010
83.295,1.016
83.325,1.019
83.355,1.022
83.385,1.020
83.415,1.026
83.445,1.018
83.475,1.013
83.505,1.013
83.535,1.018
83.565,1.023
83.595,1.020
83.625,1.014
83.655,1.012
83.685,1.012
83.715,1.018
83.745,1.013
83.775,1.020
83.805,1.027
83.835,1.024
83.865,1.022
83.895,1.016
83.925,1.013
83.955,1.013
83.985,1.020
84.015,1.026
84.045,1.023
84.075,1.016
84.105,1.017
84.135,1.024
84.165,1.023
84.195,1.017
84.225,1.010
84.255,1.011
84.285,1.019
84.315,1.021
84.345,1.021
84.375,1.022
84.405,1.019
84.435,1.011
84.465,1.015
84.495,1.021
84.525,1.021
84.555,1.018
84.585,1.019
84.615,1.030
84.645,1.017
84.675,1.016
84.705,1.012
84.735,1.018
84.765,1.024
84.795,1.029
84.825,1.021
84.855,1.020
84.885,1.015
84.915,1.009
84.945,1.013
84.975,1.016
85.005,1.019
85.035,1.023
85.065,1.025
85.095,1.021
85.125,1.013
85.155,1.009
85.185,1.010
85.215,1.024
85.245,1.024
85.275,1.027
85.305,1.023
85.335,1.019
85.365,1.013
85.395,1.009
85.425,1.011
85.455,1.014
85.485,1.024
85.515,1.029
85.545,1.026
85.575,1.022
85.605,1.011
85.635,1.009
85.665,1.010
85.695,1.013
85.725,1.023
85.755,1.025
85.785,1.023
85.815,1.024
85.845,1.018
85.875,1.010
85.905,1.011
85.935,1.017
85.965,1.020
85.995,1.024
86.025,1.022
86.055,1.028
86.085,1.020
86.115,1.013
86.145,1.013
86.175,1.015
86.205,1.021
86.235,1.022
86.265,1.023
86.295,1.022
86.325,1.017
86.355,1.011
86.385,1.002
86.415,1.018
86.445,1.025
86.475,1.024
86.505,1.029
86.535,1.029
86.565,1.022
86.595,1.013
86.625,1.005
86.655,1.005
86.685,1.016
86.715,1.029
86.745,1.036
86.775,1.028
86.805,1.015
86.835,1.010
86.865,1.007
86.895,1.013
86.925,1.017
86.955,1.031
86.985,1.031
87.015,1.028
87.045,1.024
87.075,1.016
87.105,1.001
87.135,1.002
87.165,1.011
87.195,1.022
87.225,1.035
87.255,1.024
87.285,1.021
87.315,1.016
87.345,1.013
87.375,1.010
87.405,1.012
87.435,1.023
87.465,1.035
87.495,1.032
87.525,1.019
87.555,1.013
87.585,1.004
87.615,1.001
87.645,1.011
87.675,1.030
87.705,1.036
87.735,1.026
87.765,1.024
87.795,1.014
87.825,1.007
87.855,1.004
87.885,1.004
87.915,1.011
87.945,1.031
87.975,1.036
88.005,1.020
88.035,1.014
88.065,1.006
88.095,1.010
88.125,1.016
88.155,1.023
88.185,1.027
88.215,1.027
88.245,1.024
88.275,1.017
88.305,1.012
88.335,1.015
88.365,1.009
88.395,1.011
88.425,1.022
88.455,1.033
88.485,1.029
88.515,1.016
88.545,1.008
88.575,1.006
88.605,1.008
88.635,1.014
88.665,1.021
88.695,1.032
88.725,1.032
88.755,1.025
88.785,1.016
88.815,1.005
88.845,1.001
88.875,1.012
88.905,1.017
88.935,1.030
88.965,1.041
88.995,1.036
89.025,1.018
89.055,1.008
89.085,1.005
89.115,1.011
89.145,1.012
89.175,1.018
89.205,1.022
89.235,1.031
89.265,1.026
89.295,1.018
89.325,1.007
89.355,1.007
89.385,1.011
89.415,1.012
89.445,1.027
89.475,1.039
89.505,1.032
89.535,1.020
89.565,1.001
89.595,1.003
89.625,1.020
89.655,1.028
89.685,1.029
89.715,1.016
89.745,0.986
89.775,1.000
89.805,1.023
89.835,1.027
89.865,1.034
89.895,1.028
89.925,1.023
89.955,1.023
89.985,1.005
90.015,1.013
90.045,1.014
90.075,1.010
90.105,1.009
90.135,1.020
90.165,1.029
90.195,1.028
90.225,1.016
90.255,1.007
90.285,1.007
90.315,1.008
90.345,1.010
90.375,1.029
90.405,1.034
90.435,1.028
90.465,1.011
90.495,1.006
90.525,1.004
90.555,1.006
90.585,1.012
90.615,1.032
90.645,1.037
90.675,1.028
90.705,1.021
90.735,1.003
90.765,1.007
90.795,1.004
90.825,1.015
90.855,1.028
90.885,1.039
90.915,1.031
90.945,1.014
90.975,1.005
91.005,1.007
91.035,1.006
91.065,1.019
91.095,1.029
91.125,1.032
91.155,1.021
91.185,1.002
91.215,1.007
91.245,1.013
91.275,1.024
91.305,1.029
91.335,1.028
91.365,1.026
91.395,1.017
91.425,1.007
91.455,0.999
91.485,1.005
91.515,1.013
91.545,1.029
91.575,1.036
91.605,1.030
91.635,1.018
91.665,1.010
91.695,1.003
91.725,1.006
91.755,1.018
91.785,1.032
91.815,1.033
91.845,1.028
91.875,1.020
91.905,1.008
91.935,1.005
91.965,1.004
91.995,1.009
92.025,1.025
92.055,1.039
92.085,1.029
92.115,1.012
92.145,1.009
92.175,1.013
92.205,1.018
92.235,1.018
92.265,1.026
92.295,1.025
92.325,1.015
92.355,1.017
92.385,1.015
92.415,1.016
92.445,1.011
92.475,1.016
92.505,1.019
92.535,1.023
92.565,1.023
92.595,1.020
92.625,1.016
92.655,1.011
92.685,1.020
92.715,1.022
92.745,1.017
92.775,1.017
92.805,1.017
92.835,1.018
92.865,1.013
92.895,1.019
92.925,1.017
92.955,1.014
92.985,1.015
93.015,1.017
93.045,1.019
93.075,1.015
93.105,1.018
93.135,1.020
93.165,1.016
93.195,1.019
93.225,1.015
93.255,1.014
93.285,1.015
93.315,1.020
93.345,1.018
93.375,1.016
93.405,1.016
93.435,1.020
93.465,1.020
93.495,1.014
93.525,1.015
93.555,1.016
93.585,1.015
93.615,1.014
93.645,1.013
93.675,1.017
93.705,1.017
93.735,1.018
93.765,1.020
93.795,1.015
93.825,1.015
93.855,1.016
93.885,1.015
93.915,1.018
93.945,1.018
93.975,1.019
94.005,1.011
94.035,1.021
94.065,1.024
94.095,1.016
94.125,1.015
94.155,1.016
94.185,1.016
94.215,1.020
94.245,1.013
94.275,1.017
94.305,1.018
94.335,1.016
94.365,1.015
94.395,1.017
94.425,1.019
94.455,1.015
94.485,1.018
94.515,1.015
94.545,1.018
94.575,1.020
94.605,1.015
94.635,1.011
94.665,1.020
94.695,1.021
94.725,1.020
94.755,1.021
94.785,1.021
94.815,1.015
94.845,1.015
94.875,1.012
94.905,1.011
94.935,1.016
94.965,1.020
94.995,1.023
95.025,1.019
95.055,1.018
95.085,1.015
95.115,1.015
95.145,1.017
95.175,1.018
95.205,1.018
95.235,1.014
95.265,1.015
95.295,1.022
95.325,1.022
95.355,1.015
95.385,1.017
95.415,1.019
95.445,1.017
95.475,1.014
95.505,1.012
95.535,1.016
95.565,1.018
95.595,1.021
95.625,1.017
95.655,1.018
95.685,1.020
95.715,1.016
95.745,1.018
95.775,1.019
95.805,1.016
95.835,1.021
95.865,1.014
95.895,1.012
95.925,1.021
95.955,1.019
95.985,1.018
96.015,1.016
96.045,1.015
96.075,1.017
96.105,1.015
96.135,1.009
96.165,1.013
96.195,1.017
96.225,1.021
96.255,1.018
96.285,1.021
96.315,1.021
96.345,1.018
96.375,1.014
96.405,1.012
96.435,1.013
96.465,1.017
96.495,1.021
96.525,1.018
96.555,1.010
96.585,1.021
96.615,1.024
96.645,1.013
96.675,1.012
96.705,1.015
96.735,1.017
96.765,1.018
96.795,1.015
96.825,1.012
96.855,1.018
96.885,1.018
96.915,1.019
96.945,1.016
96.975,1.017
97.005,1.018
97.035,1.012
97.065,1.015
97.095,1.017
97.125,1.018
97.155,1.017
97.185,1.012
97.215,1.014
97.245,1.017
97.275,1.021
97.305,1.020
97.335,1.019
97.365,1.018
97.395,1.011
97.425,1.012
97.455,1.012
97.485,1.016
97.515,1.016
97.545,1.019
97.575,1.018
97.605,1.018
97.635,1.018
97.665,1.018
97.695,1.020
97.725,1.017
97.755,1.018
97.785,1.020
97.815,1.016
97.845,1.014
97.875,1.015
97.905,1.023
97.935,1.021
97.965,1.013
97.995,1.015
98.025,1.017
98.055,1.016
98.085,1.013
98.115,1.015
98.145,1.018
98.175,1.018
98.205,1.019
98.235,1.015
98.265,1.021
98.295,1.019
98.325,1.018
98.355,1.015
98.385,1.020
98.415,1.020
98.445,1.020
98.475,1.020
98.505,1.012
98.535,1.014
98.565,1.019
98.595,1.023
98.625,1.018
98.655,1.014
98.685,1.015
98.715,1.015
98.745,1.016
98.775,1.014
98.805,1.016
98.835,1.021
98.865,1.018
98.895,1.016
98.925,1.015
98.955,1.018
98.985,1.016
99.015,1.018
99.045,1.017
99.075,1.018
99.105,1.021
99.135,1.015
99.165,1.021
99.195,1.016
99.225,1.009
99.255,1.022
99.285,1.021
99.315,1.014
99.345,1.012
99.375,1.017
99.405,1.017
99.435,1.019
99.465,1.016
99.495,1.013
99.525,1.018
99.555,1.018
99.585,1.021
99.615,1.018
99.645,1.019
99.675,1.016
99.705,1.017
99.735,1.017
99.765,1.015
99.795,1.020
99.825,1.018
99.855,1.013
99.885,1.017
99.915,1.018
99.945,1.018
99.975,1.016
100.005,1.018
100.035,1.015
100.065,1.014
100.095,1.016
100.125,1.015
100.155,1.017
100.185,1.023
100.215,1.021
100.245,1.015
100.275,1.020
100.305,1.015
100.335,1.016
100.365,1.017
100.395,1.017
100.425,1.015
100.455,1.014
100.485,1.015
100.515,1.015
100.545,1.023
100.575,1.019
100.605,1.019
100.635,1.016
100.665,1.016
100.695,1.016
100.725,1.016
100.755,1.012
100.785,1.013
100.815,1.019
100.845,1.021
100.875,1.018
100.905,1.016
100.935,1.019
100.965,1.017
100.995,1.017
101.025,1.019
101.055,1.015
101.085,1.016
101.115,1.015
101.145,1.016
101.175,1.018
101.205,1.021
101.235,1.016
101.265,1.013
101.295,1.020
101.325,1.017
101.355,1.018
101.385,1.013
101.415,1.013
101.445,1.019
101.475,1.020
101.505,1.018
101.535,1.018
101.565,1.018
101.595,1.019
101.625,1.016
101.655,1.018
101.685,1.018
101.715,1.019
101.745,1.016
101.775,1.015
101.805,1.016
101.835,1.027
101.865,1.021
101.895,1.017
101.925,1.014
101.955,1.017
101.985,1.015
102.015,1.016
102.045,1.014
102.075,1.020
102.105,1.021
102.135,1.018
102.165,1.018
102.195,1.018
102.225,1.018
102.255,1.017
102.285,1.015
102.315,1.015
102.345,1.021
102.375,1.018
102.405,1.016
102.435,1.015
102.465,1.023
102.495,1.019
102.525,1.016
102.555,1.013
102.585,1.021
102.615,1.012
102.645,1.014
102.675,1.017
102.705,1.006
102.735,1.034
102.765,1.024
102.795,1.014
102.825,1.003
102.855,1.009
102.885,1.013
102.915,1.016
102.945,1.017
102.975,1.021
103.005,1.010
103.035,1.013
103.065,1.015
103.095,1.012
103.125,1.027
103.155,1.021
103.185,1.018
103.215,1.017
103.245,1.009
103.275,1.010
103.305,1.014
103.335,1.015
103.365,1.021
103.395,1.020
103.425,1.019
103.455,1.019
103.485,1.017
103.515,1.013
103.545,1.014
103.575,1.013
103.605,1.014
103.635,1.017
103.665,1.015
103.695,1.018
103.725,1.024
103.755,1.022
103.785,1.013
103.815,1.012
103.845,1.013
103.875,1.015
103.905,1.015
103.935,1.017
103.965,1.018
103.995,1.018
104.025,1.020
104.055,1.021
104.085,1.016
104.115,1.017
104.145,1.019
104.175,1.014
104.205,1.015
104.235,1.015
104.265,1.016
104.295,1.018
104.325,1.020
104.355,1.022
104.385,1.017
104.415,1.012
104.445,1.013
104.475,1.016
104.505,1.022
104.535,1.017
104.565,1.016
104.595,1.014
104.625,1.010
104.655,1.010
104.685,1.013
104.715,1.015
104.745,1.023
104.775,1.021
104.805,1.015
104.835,1.013
104.865,1.011
104.895,1.021
104.925,1.021
104.955,1.023
104.985,1.023
105.015,1.009
105.045,1.007
105.075,1.018
105.105,1.018
105.135,1.011
105.165,1.013
105.195,1.011
105.225,1.017
105.255,1.015
105.285,1.018
105.315,1.018
105.345,1.023
105.375,1.022
105.405,1.013
105.435,1.007
105.465,1.006
105.495,1.016
105.525,1.026
105.555,1.023
105.585,1.017
105.615,1.021
105.645,1.021
105.675,1.014
105.705,1.010
105.735,1.012
105.765,1.012
